"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS AO","NPP","Retailer","Fareway",1,"Whisker Lickins"
"ITEM1CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS AO","NPP","ROM","Fareway",2,"Whisker Lickins"
"ITEM1CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","Fareway",2,"Friskies"
"ITEM1CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","Fareway",2,"Friskies"
"ITEM20BEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","Retailer","Fareway",2,"Beggin'"
"ITEM20BEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","ROM","Fareway",2,"Beggin'"
"ITEM215CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","Retailer","Fareway",0,"Fancy Feast"
"ITEM215CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM217CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","Fareway",1,"Fancy Feast"
"ITEM218CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM219CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ","NPP","ROM","Fareway",1,"Beyond"
"ITEM21CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 30CT","NPP","Retailer","Fareway",2,"Fancy Feast"
"ITEM21CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 30CT","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM220CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","ROM","Fareway",1,"Beyond"
"ITEM222CWAOULTRA","Wet Cat","CW AO ULTRA","NPP","ROM","Fareway",1,"Beyond"
"ITEM226BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","Retailer","Fareway",2,"Bella"
"ITEM226BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","ROM","Fareway",2,"Bella"
"ITEM233CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM235CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 24CT","NPP","ROM","Fareway",1,"Friskies"
"ITEM236CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","ROM","Fareway",2,"Friskies"
"ITEM237CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","ROM","Fareway",2,"Friskies"
"ITEM238CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ 18CT","NPP","ROM","Fareway",1,"Friskies"
"ITEM239CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ 24CT","NPP","ROM","Fareway",1,"Friskies"
"ITEM23DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","Retailer","Fareway",2,"Dog Chow Line"
"ITEM23DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM240CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ","NPP","ROM","Fareway",1,"Friskies"
"ITEM242CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM246CLTIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW BOX 23LB - BOX","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM247CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 40LB","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM248BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","Retailer","Fareway",2,"Bella"
"ITEM248BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","Fareway",2,"Bella"
"ITEM248BUSYCW","Dog Treats","DT BUSY CW 17-21OZ","NPP","Retailer","Fareway",0,"Busy"
"ITEM248BUSYCW","Dog Treats","DT BUSY CW 17-21OZ","NPP","ROM","Fareway",2,"Busy"
"ITEM248CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 30LB","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM249CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 50LB","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM249DWALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","Fareway",1,"Alpo"
"ITEM250CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 52LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM251CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 40LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM251DWALPO","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","Fareway",1,"Alpo"
"ITEM253CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 35LB","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM253DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 12CT","NPP","ROM","Fareway",2,"Beneful"
"ITEM254CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB 2PK","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM254DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","Fareway",2,"Beneful"
"ITEM255CLTIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 10LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM255DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","Fareway",2,"Beneful"
"ITEM256CLTIDYCATSBREEZEPELLETS","Litter","CL TIDY CATS BREEZE PELLETS 03.5LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM256CWFANCYFEASTPURELYFILETS","Wet Cat","CW FANCY FEAST PURELY FILETS 01OZ","NPP","ROM","Fareway",1,"Fancy Feast"
"ITEM257CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","Fareway",2,"Purina One"
"ITEM257DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","Fareway",2,"Beneful"
"ITEM258CLTIDYCATSBREEZEPADS","Litter","CL TIDY CATS BREEZE PADS 04CT","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM259CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 19.5LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM259DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","Fareway",1,"Beyond"
"ITEM25BENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","Retailer","Fareway",0,"Beneful"
"ITEM25BENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","Fareway",1,"Beneful"
"ITEM260CLTIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 06LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM260DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","Fareway",2,"Beyond"
"ITEM261CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 35LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM261DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","ROM","Fareway",1,"Beyond"
"ITEM262CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 20LB","NPP","ROM","Fareway",2,"Tidy Cats"
"ITEM262DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","Fareway",1,"Beyond"
"ITEM263CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG CLUMP 14LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM264CLTIDYCATSPURENATUREALT","Litter","CL TIDY CATS PURE NATURE ALT 12LB","NPP","ROM","Fareway",1,"Tidy Cats"
"ITEM265CLYESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","ROM","Fareway",1,"Yesterday's News"
"ITEM266DWBEYONDWILD","Wet Dog","DW BEYOND WILD 13OZ","NPP","ROM","Fareway",2,"Beyond"
"ITEM267CLYESTERDAYSNEWALT","Litter","CL YESTERDAYS NEW ALT 10LB","NPP","ROM","Fareway",1,"Yesterday's News"
"ITEM26DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","Retailer","Fareway",2,"Dog Chow Line"
"ITEM26DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM26KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","Retailer","Fareway",1,"Kit & Kaboodle"
"ITEM26KITKABOODLE","Dry Cat","DC KIT KABOODLE 03.2LB","NPP","ROM","Fareway",1,"Kit & Kaboodle"
"ITEM26TBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","Retailer","Fareway",2,"Alpo"
"ITEM26TBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","ROM","Fareway",2,"Alpo"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","Retailer","Fareway",2,"Fancy Feast"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","Fareway",2,"Fancy Feast"
"ITEM311DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM312DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM335DDALPO","Dry Dog","DD ALPO 37-41LB","NPP","ROM","Fareway",1,"Alpo"
"ITEM35BENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 08.5-9.5OZ","NPP","Retailer","Fareway",2,"Beneful"
"ITEM35BENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 08.5-9.5OZ","NPP","ROM","Fareway",2,"Beneful"
"ITEM363DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 05-6LB","NPP","ROM","Fareway",1,"Pro Plan"
"ITEM367DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM368DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM369DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","ROM","Fareway",2,"Purina One"
"ITEM370DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","ROM","Fareway",2,"Purina One"
"ITEM371DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","Fareway",1,"Purina One"
"ITEM372DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","Fareway",2,"Purina One"
"ITEM373DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ","NPP","ROM","Fareway",2,"Purina One"
"ITEM374DDALPO","Dry Dog","DD ALPO 16LB","NPP","Retailer","Fareway",1,"Alpo"
"ITEM374DDALPO","Dry Dog","DD ALPO 16LB","NPP","ROM","Fareway",1,"Alpo"
"ITEM3810018507","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","Fareway",1,"Busy"
"ITEM38BUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 04-6OZ","NPP","ROM","Fareway",2,"Busy"
"ITEM40039DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","Retailer","Fareway",0,"Dog Chow Line"
"ITEM40039DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","ROM","Fareway",1,"Dog Chow Line"
"ITEM407DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","Retailer","Fareway",2,"Dog Chow Line"
"ITEM407DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","ROM","Fareway",2,"Dog Chow Line"
"ITEM40DENTALIFEDT","Dog Treats","DT DENTALIFE DT 06.8-7.8OZ","NPP","Retailer","Fareway",0,"Dentalife"
"ITEM40DENTALIFEDT","Dog Treats","DT DENTALIFE DT 06.8-7.8OZ","NPP","ROM","Fareway",1,"Dentalife"
"ITEM440DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","Retailer","Fareway",0,"Dog Chow Line"
"ITEM440DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","ROM","Fareway",2,"Dog Chow Line"
"ITEM441DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 04LB","NPP","Retailer","Fareway",2,"Dog Chow Line"
"ITEM441DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 04LB","NPP","ROM","Fareway",2,"Dog Chow Line"
"ITEM449DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 14.5-15.5LB","NPP","ROM","Fareway",1,"Beyond"
"ITEM44CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","Fareway",2,"Purina One"
"ITEM45CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","Fareway",1,"Beyond"
