"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_TPR_4","CB_Comp_TPR_5","WB_Comp_RP_4","CB_Comp_RP_3"
"ITEM546DENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 24.1OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,19.48,19.48,0,0,0,0,0.26409,1.05744674278487,0,0,26,130.253457980881,130.253457980881,2,NA,NA,NA,0,2537.33736146756,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.48,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM631PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,6.99,6.99,0,0,0,0,0.00241,1.21596688104147,0,0,35,8.53846137525295,8.53846137525295,1,NA,NA,NA,0,59.6838450130181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM631PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,6.99,6.99,0,0,0,0,0.00241,1.09594940379969,0,0,31.9230769230769,8.53846137525295,8.53846137525295,1,NA,NA,NA,0,59.6838450130181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM631PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,6.99,6.99,0,0,0,0,0.00241,1.06640293433611,0,0,28.9230769230769,8.53846137525295,8.53846137525295,1,NA,NA,NA,0,59.6838450130181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM631PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,6.99,6.99,0,0,0,0,0.00241,1.05744674278487,0,0,26,8.53846137525295,8.53846137525295,1,NA,NA,NA,0,59.6838450130181,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM633DTALPODT_ROM","DT ALPO DT 01.6OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,1,1,0,0,0,0,0.000585,1.21596688104147,0,0,35,63.9802022946817,63.9802022946817,1,NA,0,0.0807290949897312,0,63.9802022946817,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM633DTALPODT_ROM","DT ALPO DT 01.6OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,1,1,0,0,0,0,0.000585,1.09594940379969,0,0,31.9230769230769,86.4146974302041,86.4146974302041,1,NA,0,0,0,86.4146974302041,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM633DTALPODT_ROM","DT ALPO DT 01.6OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,1,1,0,0,0,0,0.000585,1.06640293433611,0,0,28.9230769230769,88.8561014159536,88.8561014159536,1,NA,0,0,0,88.8561014159536,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM633DTALPODT_ROM","DT ALPO DT 01.6OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,1,1,0,0,0,0,0.000585,1.05744674278487,0,0,26,91.3011575242844,91.3011575242844,1,NA,0,0,0,91.3011575242844,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM634DTALPODT_ROM","DT ALPO DT 21OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,7.25101818181818,7.25101818181818,0,0,0,0,0.374605,1.21596688104147,0,0,35,330.890165726006,330.890165726006,2,NA,NA,NA,0,2399.2906078641,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.25101818181818,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM634DTALPODT_ROM","DT ALPO DT 21OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,7.25101818181818,7.25101818181818,0,0,0,0,0.374605,1.09594940379969,0,0,31.9230769230769,317.390040088634,317.390040088634,2,NA,NA,NA,0,2301.40095141068,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.25101818181818,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM634DTALPODT_ROM","DT ALPO DT 21OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,7.25101818181818,7.25101818181818,0,0,0,0,0.374605,1.06640293433611,0,0,28.9230769230769,303.91212837941,303.91212837941,2,NA,NA,NA,0,2203.67236855416,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.25101818181818,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM634DTALPODT_ROM","DT ALPO DT 21OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,7.25101818181818,7.25101818181818,0,0,0,0,0.374605,1.05744674278487,0,0,26,304.35750398488,304.35750398488,2,NA,NA,NA,0,2206.90179516716,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.25101818181818,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM636DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,3.60424169443379,3.60424169443379,0,0,0,0,0.47473,1.21596688104147,0,0,35,2026.82036224521,2026.82036224521,2,NA,NA,NA,0,7305.15045673159,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.60424169443379,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,1.25653179971547,NA,NA,NA,NA,NA,NA,NA
"ITEM636DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,3.60424169443379,3.60424169443379,0,0,0,0,0.47473,1.09594940379969,0,0,31.9230769230769,1676.1151833341,1676.1151833341,2,NA,NA,NA,0,6041.1242284463,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.60424169443379,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,1.25658431362122,NA,NA,NA,NA,NA,NA,NA
"ITEM636DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,3.60424169443379,3.60424169443379,0,0,0,0,0.47473,1.06640293433611,0,0,28.9230769230769,1563.71303694671,1563.71303694671,2,NA,NA,NA,0,5635.99972589302,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.60424169443379,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,1.25710026850536,NA,NA,NA,NA,NA,NA,NA
"ITEM636DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 32OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,3.60424169443379,3.60424169443379,0,0,0,0,0.47473,1.05744674278487,0,0,26,1591.40563550262,1591.40563550262,2,NA,NA,NA,0,5735.81054423544,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.60424169443379,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,1.25799638343922,NA,NA,NA,NA,NA,NA,NA
"ITEM637DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,6.23,6.23,0,0,0,0,0.195335,1.21596688104147,0,0,35,117.377485853019,117.377485853019,2,NA,NA,NA,0,731.261736864311,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.23,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM637DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,6.23,6.23,0,0,0,0,0.195335,1.09594940379969,0,0,31.9230769230769,108.581217282039,108.581217282039,2,NA,NA,NA,0,676.460983667102,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.23,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM637DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,6.23,6.23,0,0,0,0,0.195335,1.06640293433611,0,0,28.9230769230769,106.65329828546,106.65329828546,2,NA,NA,NA,0,664.450048318416,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.23,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM637DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 60OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,6.23,6.23,0,0,0,0,0.195335,1.05744674278487,0,0,26,106.077205505793,106.077205505793,2,NA,NA,NA,0,660.86099030109,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.23,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM638DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,2.82628171848165,2.82628171848165,0,0,0,0,0.1429,1.21596688104147,0,0,35,459.16635545537,459.16635545537,1,NA,NA,0,0,1297.73347616536,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.82628171848165,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM638DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,2.82628171848165,2.82628171848165,0,0,0,0,0.1429,1.09594940379969,0,0,31.9230769230769,459.16635545537,459.16635545537,1,NA,NA,0,0,1297.73347616536,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.82628171848165,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM638DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,2.82628171848165,2.82628171848165,0,0,0,0,0.1429,1.06640293433611,0,0,28.9230769230769,459.16635545537,459.16635545537,1,NA,NA,0,0,1297.73347616536,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.82628171848165,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM638DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 16OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,2.82628171848165,2.82628171848165,0,0,0,0,0.1429,1.05744674278487,0,0,26,459.16635545537,459.16635545537,1,NA,NA,0,0,1297.73347616536,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.82628171848165,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM639DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,10.94,10.94,0,0,0,0,0.315645,1.21596688104147,0,0,35,261.829969378606,261.829969378606,2,NA,NA,NA,0,2864.41986500195,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.94,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM639DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,10.94,10.94,0,0,0,0,0.315645,1.09594940379969,0,0,31.9230769230769,232.009804261465,232.009804261465,2,NA,NA,NA,0,2538.18725862043,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.94,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM639DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,10.94,10.94,0,0,0,0,0.315645,1.06640293433611,0,0,28.9230769230769,222.32429143696,222.32429143696,2,NA,NA,NA,0,2432.22774832034,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.94,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM639DTTBONZMT_ROM","DT T BONZ MT 40OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,10.94,10.94,0,0,0,0,0.315645,1.05744674278487,0,0,26,216.618099551587,216.618099551587,2,NA,NA,NA,0,2369.80200909436,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.94,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM640DTTBONZMT_ROM","DT T BONZ MT 10OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,2.86166666666667,2.86166666666667,0,0,0,0,0.003755,1.21596688104147,0,0,35,23.6133784306077,23.6133784306077,1,NA,NA,NA,0,67.5736179422557,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.86166666666667,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM640DTTBONZMT_ROM","DT T BONZ MT 10OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,2.86166666666667,2.86166666666667,0,0,0,0,0.003755,1.09594940379969,0,0,31.9230769230769,24.4141703669605,24.4141703669605,1,NA,NA,NA,0,69.865217533452,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.86166666666667,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM640DTTBONZMT_ROM","DT T BONZ MT 10OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,2.86166666666667,2.86166666666667,0,0,0,0,0.003755,1.06640293433611,0,0,28.9230769230769,25.2211229693329,25.2211229693329,1,NA,NA,NA,0,72.1744468972409,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.86166666666667,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM640DTTBONZMT_ROM","DT T BONZ MT 10OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,2.86166666666667,2.86166666666667,0,0,0,0,0.003755,1.05744674278487,0,0,26,26.0330024146239,26.0330024146239,1,NA,NA,NA,0,74.497775243182,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.86166666666667,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM641DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,11.6065766073871,11.6065766073871,0,0,0,0,0.001715,1.21596688104147,0,0,35,1007.00961110735,1007.00961110735,1,4.96843395445135,0,0.0807290949897312,0,11687.9341956926,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.6065766073871,"2022-12-31",NA,NA,4,4,0,NA,NA,0,NA,NA,1.00001083815029,3.97729779411765,0.0636862004275519,0.0809746861393113,0.0142102600797305,0,NA,NA
"ITEM641DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,11.6065766073871,11.6065766073871,0,0,0,0,0.001715,1.09594940379969,0,0,31.9230769230769,578.898201359739,578.898201359739,1,4.96843395445135,0,0,0,6719.02632196041,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.6065766073871,"2022-09-24",NA,NA,3,3,0,NA,NA,0,NA,NA,1.00001083815029,3.97729779411765,0.0441130834884689,0,0.0205089456821617,0,NA,NA
"ITEM641DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,11.6065766073871,11.6065766073871,0,0,0,0,0.001715,1.06640293433611,0,0,28.9230769230769,320.301007250243,320.301007250243,1,4.96843395445135,0,0,0,3717.5981780732,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.6065766073871,"2022-06-25",NA,NA,2,2,0,NA,NA,0,NA,NA,1.00001083815029,3.97729779411765,0,0,0,0,NA,NA
"ITEM641DTTBONZMT_ROM","DT T BONZ MT 45OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,11.6065766073871,11.6065766073871,0,0,0,0,0.001715,1.05744674278487,0,0,26,163.163369901126,163.163369901126,1,4.96843395445135,0,0,0,1893.76815227686,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.6065766073871,"2022-03-26",NA,NA,1,1,0,NA,NA,0,NA,NA,1.00001083815029,3.97729779411765,0,0,0,0,NA,NA
"ITEM642DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,2.87306247806248,2.87306247806248,0,0,0,0,0.009285,1.21596688104147,0,0,35,236.174945403121,236.174945403121,1,NA,NA,NA,0,678.545373896162,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.87306247806248,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,2.87306247806248,2.87306247806248,0,0,0,0,0.009285,1.09594940379969,0,0,31.9230769230769,239.666251214678,239.666251214678,1,NA,NA,NA,0,688.576113622787,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.87306247806248,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,2.87306247806248,2.87306247806248,0,0,0,0,0.009285,1.06640293433611,0,0,28.9230769230769,241.422386463559,241.422386463559,1,NA,NA,NA,0,693.621599912749,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.87306247806248,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DTALPOTWISTABLESMT_ROM","DT ALPO TWIST-ABLES MT 05.5OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,2.87306247806248,2.87306247806248,0,0,0,0,0.009285,1.05744674278487,0,0,26,242.75745096273,242.75745096273,1,NA,NA,NA,0,697.457323631111,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.87306247806248,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM644DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,1.21556852227971,1.21556852227971,0,0,0,0,0.011875,1.21596688104147,0,0,35,70.8017080399146,70.8017080399146,1,NA,NA,NA,0,86.0643276169585,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21556852227971,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM644DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,1.21556852227971,1.21556852227971,0,0,0,0,0.011875,1.09594940379969,0,0,31.9230769230769,80.4032973530469,80.4032973530469,1,NA,NA,NA,0,97.7357173498594,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21556852227971,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM644DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,1.21556852227971,1.21556852227971,0,0,0,0,0.011875,1.06640293433611,0,0,28.9230769230769,91.0193494898506,91.0193494898506,1,NA,NA,NA,0,110.640256158238,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21556852227971,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM644DTBEGGINFUNSIZEMT_ROM","DT BEGGIN FUN SIZE MT 01.3OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,1.21556852227971,1.21556852227971,0,0,0,0,0.011875,1.05744674278487,0,0,26,102.70833173139,102.70833173139,1,NA,NA,NA,0,124.849015028539,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.21556852227971,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM645DTBEGGINMT_ROM","DT BEGGIN MT 03OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,2.67288204659063,2.67288204659063,0,0,0,0,0.006955,1.21596688104147,0,0,35,250.912001891976,250.912001891976,1,1.1144545626395,0,NA,0,670.658185131176,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.67288204659063,"2022-12-31",NA,NA,4,4,0,21.1175229357798,NA,0,NA,NA,3.97729779411765,NA,NA,NA,NA,NA,NA,NA
"ITEM645DTBEGGINMT_ROM","DT BEGGIN MT 03OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,2.67288204659063,2.67288204659063,0,0,0,0,0.006955,1.09594940379969,0,0,31.9230769230769,246.444600978707,246.444600978707,1,1.1144545626395,0,NA,0,658.717349435178,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.67288204659063,"2022-09-24",NA,NA,3,3,0,21.1175229357798,NA,0,NA,NA,3.97729779411765,NA,NA,NA,NA,NA,NA,NA
"ITEM645DTBEGGINMT_ROM","DT BEGGIN MT 03OZ","Dog Treats","NPP",1,0,0,"ROM","Fareway",NA,NA,NA,NA,2.67288204659063,2.67288204659063,0,0,0,0,0.006955,1.06640293433611,0,0,28.9230769230769,256.663520568178,256.663520568178,1,1.1144545626395,0,NA,0,686.031316141428,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.67288204659063,"2022-06-25",NA,NA,2,2,0,21.1175229357798,NA,0,NA,NA,3.97729779411765,NA,NA,NA,NA,NA,NA,NA
"ITEM645DTBEGGINMT_ROM","DT BEGGIN MT 03OZ","Dog Treats","NPP",0,0,0,"ROM","Fareway",NA,NA,NA,NA,2.67288204659063,2.67288204659063,0,0,0,0,0.006955,1.05744674278487,0,0,26,270.064064953315,270.064064953315,1,1.1144545626395,0,NA,0,721.849390643,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.67288204659063,"2022-03-26",NA,NA,1,1,0,21.1175229357798,NA,0,NA,NA,3.97729779411765,NA,NA,NA,NA,NA,NA,NA
"ITEM647DTBEGGINMT_ROM","DT BEGGIN MT 48OZ","Dog Treats","NPP",0,0,1,"ROM","Fareway",NA,NA,NA,NA,21.4,21.4,0,0,0,0,0.004195,1.21596688104147,0,0,35,8.30896023545156,8.30896023545156,1,9.92801087423365,NA,NA,0,177.811749038663,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.4,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,NA
"ITEM647DTBEGGINMT_ROM","DT BEGGIN MT 48OZ","Dog Treats","NPP",0,1,0,"ROM","Fareway",NA,NA,NA,NA,21.4,21.4,0,0,0,0,0.004195,1.09594940379969,0,0,31.9230769230769,8.30896023545156,8.30896023545156,1,9.92801087423365,NA,NA,0,177.811749038663,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.4,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,5.99,NA,NA,NA,NA,NA,NA,NA
