"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","CB_Comp_TPR_8","CB_Comp_TPR_9","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_RP_7","WB_Comp_Interaction_RP_1"
"ITEM46CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,0.555555555555556,0.578928728394921,0.0309021842355176,0,0,0,0,1.15624417078623,0.0544539411206078,0.0994140315352437,31.9230769230769,0,0,1,NA,NA,0.00483666901090937,0,NA,8.6472011218686,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,NA,0.959861815284127,1.72775126751143,NA,0,NA,NA,NA,NA,NA,NA,1.72775126751143,0.959861815284127,0,0.578928728394921,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,0.974893249871049,1.52448454325197,0.397533385193027,0,0,0,0.00000307692307692308,1.10696580241641,0.427935162083806,0.38297507166917,28.9230769230769,0.0769230769230769,0.0769230769230769,1,NA,NA,0.029060812311966,0,NA,8.61079701270128,NA,0.00900679311873128,0.0134554039556394,NA,0,0.0384615384615385,0,0,NA,NA,0,0,0,NA,1.16776386486807,1.13705662648078,NA,0,NA,NA,NA,NA,NA,NA,1.13705662648078,1.16776386486807,0.0493414773811792,1.52236659521565,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM46CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,1.71246480010883,1.74977349823819,0.189865712564292,0,0,0,0.000138333333333333,1.0763527340717,0.136961092698319,0.190330759180563,26,1.08333333333333,1.05974985986766,1,NA,NA,0.00619305912931252,0.0337397603190564,NA,8.77144893828194,NA,0.0305703148286476,0.0381588470382526,NA,0.0235834734656775,1.38792647608668,0.0320735239133214,0.0320735239133214,NA,NA,0,0,0,NA,4.95683684070957,3.58486538846136,NA,0,NA,NA,NA,NA,NA,NA,3.58486538846136,4.95683684070957,0.44982331184118,1.73665074001097,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,1,"Retailer","ALBSCO",NA,33360,9950.71428571429,NA,2.08267622491963,2.04425403375143,0,0.00294714285714286,0.000433571428571429,0,0.390089285714286,1.24608783076042,0,0,35,16330.6957142857,15846.0365060752,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,484.659208210486,32422.1494873513,644.35765550582,327.227430200891,33.2024286210736,0,1345.09562936471,0,33.2024286210737,0,32942.8967118002,15870.1450530267,22152.7154930533,1367.073,21495.604520743,20785.6424930533,651.709927107346,651.709927107346,0,317.130225304929,16286.8018916906,32976.0991404213,934.500023604114,2.02508697670282,"2022-12-31",0.12,1.35704173090099,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,1,0,"Retailer","ALBSCO",NA,26760.7692307692,12711.5384615385,NA,2.08721838560892,2.07900197443251,0,0,0.000896153846153846,0,0.403253461538462,1.15624417078623,0,0,31.9230769230769,15820.0715384615,14594.125514109,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1225.94602435249,30446.4387738043,2429.97738004189,2228.25730978531,NA,NA,201.720070256576,0,0,NA,30446.4387738043,14594.125514109,21380.480336125,1898.40858461538,19721.7958596236,19482.0717515096,1657.35709333415,1657.35709333415,0,201.720070256576,14650.8911811365,30446.4387738043,147.379454578908,2.07809948177899,"2022-09-24",0.12,1.35140883612636,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",1,0,0,"Retailer","ALBSCO",NA,31448.4615384615,12247.6923076923,NA,1.91168638985671,1.87976522585148,0.0323595818639782,0,0,0,0.392248461538462,1.10696580241641,0.0323595818639782,0.0323595818639782,28.9230769230769,16870.7707692308,15171.1774597999,2,NA,NA,0.00900679311873128,NA,NA,NA,NA,NA,NA,NA,1699.59330943086,28895.6101919763,1690.14134648527,698.083938038412,NA,NA,838.979030071355,586.589867193614,240.049063807062,NA,29034.7064855827,15223.5995172503,21275.4394808595,2021.74161295547,19132.0274431236,19253.697867904,2028.72006302715,2028.72006302715,352.733116021563,639.324292425298,16153.4665207983,29274.7555493898,1636.46158329334,1.87750459692949,"2022-06-25",0.119758824268308,1.26130721815914,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,0,"Retailer","ALBSCO",NA,29915.8333333333,10010.8333333333,NA,1.90835278906206,1.86622767996955,0,0.0103316666666667,0,0,0.395085,1.0763527340717,0,0,26,14549.75,14348.4903224433,2,NA,NA,0.0305703148286476,NA,NA,NA,NA,NA,NA,NA,201.259677556658,26617.4968687987,79.976464534597,0,NA,NA,1537.83865246294,0,88.752542832853,NA,28180.5393607398,14826.4035633513,17706.4749720995,1580.2086711187,17464.2559378446,16126.2663009808,235.03100319534,235.03100319534,NA,NA,15383.8661448282,28269.2919035726,1054.0922641659,1.84113002476916,"2022-03-26",0.111066344793141,1.220424134377,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,1.95383069158711,1.94766994645482,0,0.0000542857142857143,0.00304928571428571,0,0.471941071428571,1.24608783076042,0,0,35,100635.562,99423.498951911,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1212.063048089,193598.487378793,2370.29762120734,2370.29762120734,NA,NA,0,0,0,NA,200161.248875537,102797.759630028,NA,0,NA,NA,NA,NA,NA,NA,102797.759630028,200161.248875537,679.787022988666,1.94717911104042,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,1.93407131074381,1.92568338203965,0,0,0.00696,0,0.423955,1.15624417078623,0,0,31.9230769230769,98909.7941538462,96524.575665531,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2385.21848831521,185869.337507158,4600.15872361136,4600.15872361136,NA,NA,0,0,0,NA,186115.062046411,96652.0576652523,NA,0,NA,NA,NA,NA,NA,NA,96652.0576652523,186115.062046411,900.115509518316,1.92521094147074,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,1.80600616729117,1.76164771840314,0,0.00194461538461538,0.0114084615384615,0.0000669230769230769,0.414363846153846,1.10696580241641,0,0,28.9230769230769,99663.0121538462,99048.8417112134,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.170442632723,172819.413786543,1089.07059807213,1089.07059807213,NA,NA,0,0,0,NA,178611.112046889,102367.585605646,NA,0,NA,NA,NA,NA,NA,NA,102367.585605646,178611.112046889,6029.98917633374,1.74750405547124,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM6CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","Cat Treats","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,1.76764664495504,1.77527687801,0.0337397603190564,0.00828166666666667,0.00447416666666667,0.0000758333333333333,0.412798333333333,1.0763527340717,0.0380444929045013,0.0380444929045013,26,104275.609166667,103144.892427022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130.7167396444,176558.520666222,1916.24400044486,1916.24400044486,NA,NA,0,0,0,NA,179437.612177485,104791.620389797,NA,0,NA,NA,NA,NA,NA,NA,104791.620389797,179437.612177485,5873.91388093671,1.77527687801,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1036DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 30OZ","Dog Treats","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,15.6096429213499,15.1370072215611,0.0954860033145064,0,0.000235714285714286,0,0.00121607142857143,1.17166825738654,0.088747567538002,0.088747567538002,35,32.4285714285714,28.6955536507856,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.73301777778584,384.80916064015,53.0436965027073,53.0436965027073,NA,NA,0,0,0,NA,416.602031070463,31.1227930346359,NA,0,NA,NA,NA,NA,NA,NA,31.1227930346359,416.602031070463,68.4183891579545,15.1166623336059,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1036DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 30OZ","Dog Treats","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,15.0800194161204,15.08,0,0,0,0,0.00130923076923077,1.08172745767547,0,0,31.9230769230769,36.9230769230769,20.3767463897925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5463305332844,307.281335558071,249.518664441929,249.518664441929,NA,NA,0,0,0,NA,307.281335558071,20.3767463897925,NA,0,NA,NA,NA,NA,0,0,20.3767463897925,307.281335558071,0.000708465657444945,15.08,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1036DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 30OZ","Dog Treats","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,14.516089680306,14.4361713354526,0.0153179190751445,0,0.0000284615384615385,0,0.000987307692307692,1.05287538524152,0.0235374452137458,0.0317569713523471,28.9230769230769,25.7692307692308,16.9893782820983,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.77985248713249,240.93958897948,128.02964178975,128.02964178975,NA,NA,0,0,0,NA,259.896182458505,18.3842954408065,NA,0,NA,NA,NA,NA,NA,NA,18.3842954408065,259.896182458505,6.2547451574763,14.3796734839451,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1036DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 30OZ","Dog Treats","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,13.7967534021143,13.8355681818182,0.103215257664162,0,0.00000583333333333333,0,0.000373333333333333,1.04873199488723,0.0943107710140104,0.085406284363859,26,9.5,9.33657260536146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163427394638542,107.285153734209,1.90734626579054,1.90734626579054,NA,NA,0,0,0,NA,226.100778660703,20.8088435829634,NA,0,NA,NA,NA,NA,NA,NA,20.8088435829634,226.100778660703,17.7777612938705,13.8355681818182,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1038DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,13.9321537296971,13.7928451962944,0,0.000237857142857143,0.0000735714285714286,0,0.0327957142857143,1.17166825738654,0,0,35,973.987142857143,929.112828498384,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8743143587586,12775.2640438618,640.43374185247,640.43374185247,NA,NA,0,0,0,NA,13873.5498487281,1009.64754008767,NA,0,NA,NA,NA,NA,NA,NA,1009.64754008767,13873.5498487281,181.019425297909,13.7284304641515,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1038DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,13.729980078398,13.6611230845421,0,0,0.000206923076923077,0,0.0261761538461538,1.08172745767547,0,0,31.9230769230769,817.699923076923,817.699923076923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11159.7916153846,0,0,NA,NA,0,0,0,NA,13791.0935905559,1010.93051610802,NA,0,NA,NA,NA,NA,NA,NA,1010.93051610802,13791.0935905559,71.9443543139591,13.6437082480202,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1038DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,13.2219224377994,12.915767942983,0,0,0.000320769230769231,0,0.0271007692307692,1.05287538524152,0,0,28.9230769230769,868.879923076923,857.217326424589,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6625966523338,11040.7185035824,148.703957956036,148.703957956036,NA,NA,0,0,0,NA,13521.6106237913,1049.16783387571,NA,0,NA,NA,NA,NA,NA,NA,1049.16783387571,13521.6106237913,320.047763131081,12.888693067443,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1038DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,13.4615213384427,13.0052106748064,0.0127763956821771,0,0.000529166666666667,0,0.0412641666666667,1.04873199488723,0.0127763956821771,0.0127763956821771,26,1491.09883333333,1132.06450595874,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359.034327374598,14293.4309603303,4542.48478966976,4542.48478966976,NA,NA,0,0,0,NA,14444.1990122907,1143.96526219407,NA,0,NA,NA,NA,NA,NA,NA,1143.96526219407,14444.1990122907,1225.58969375095,12.8139415363857,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1039DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,17.4138152596991,17.3373388610017,0,0.00208857142857143,0.000165714285714286,0,0.0405242857142857,1.17166825738654,0,0,35,4523.07142857143,4478.85198900212,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2194395693121,77110.5396011742,758.596827397248,758.596827397248,NA,NA,0,0,0,NA,79023.5079379399,4589.6400974229,NA,0,NA,NA,NA,NA,NA,NA,4589.6400974229,79023.5079379399,896.700735117156,17.2292263242917,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1039DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,17.3868640124902,17.3758756260919,0,0,0.000226153846153846,0,0.0415476923076923,1.08172745767547,0,0,31.9230769230769,4137.15384615385,4083.34291417869,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.8109319751585,70876.9602989922,932.822777930845,932.822777930845,NA,NA,0,0,0,NA,71647.9331451349,4127.68017444766,NA,0,NA,NA,NA,NA,NA,NA,4127.68017444766,71647.9331451349,119.75330810842,17.3579161443254,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1039DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,16.2896368760202,16.268951637123,0,0.00264615384615385,0.000511538461538461,0.000159230769230769,0.0408265384615385,1.05287538524152,0,0,28.9230769230769,5076,4434.32256712222,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.677432877785,71441.0343926534,10215.4556073467,10215.4556073467,NA,NA,0,0,0,NA,71441.0343926534,4434.32256712222,NA,0,NA,NA,NA,NA,0,0,4434.32256712222,71441.0343926534,893.456575344117,16.134608961448,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1039DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,16.083328078766,16.0750298575936,0,0,0.00169416666666667,0,0.039455,1.04873199488723,0,0,26,5099.33333333333,4353.98152539844,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,745.351807934897,69964.8198651754,11984.3993014913,11984.3993014913,NA,NA,0,0,0,NA,69964.8198651754,4353.98152539844,NA,0,NA,NA,NA,NA,0,0,4353.98152539844,69964.8198651754,72.81523791633,16.0686852562704,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,1,"Retailer","ALBSCO",NA,2427.42857142857,1131.42857142857,NA,4.51020696712319,4.42541536042777,0,0,0,0,0.408026428571429,1.17166825738654,0,0,35,2033.99571428571,1967.69692512081,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2987891649057,8726.99982009049,199.215179909507,199.215179909507,0,0,0,0,113.753932125831,113.753932125831,8854.05143261216,1963.10291251789,6188.78181051459,430.752214285714,5987.57446001794,5758.02959622887,199.198338641515,199.198338641515,NA,NA,2043.96935196207,8967.80536473799,247.524884024768,4.38759398753953,"2022-12-31",0.3,3.04088806497175,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,1,0,"Retailer","ALBSCO",NA,2035.38461538462,1370.76923076923,NA,4.45086217028059,4.41179855408733,0,0,0.000352307692307692,0,0.397965384615385,1.08172745767547,0,0,31.9230769230769,1892.96692307692,1858.77749985375,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1894232231715,8245.2092071359,88.6469467102558,88.6469467102558,NA,NA,0,0,58.1672340890883,NA,8302.72720864274,1865.72157741093,5813.45910655271,567.890076923077,5708.39336452155,5245.56902962963,104.57233589951,104.57233589951,NA,NA,1899.13077257199,8360.89444273183,90.2170560361974,4.40277292232628,"2022-09-24",0.3,3.07073129251701,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",1,0,0,"Retailer","ALBSCO",NA,2264.30769230769,1548,NA,4.16490218541462,4.13562981821755,0,0,0,0,0.434011923076923,1.05287538524152,0,0,28.9230769230769,2181.87230769231,2133.54219641138,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.3301112809292,8840.16657096927,167.628813646115,167.628813646115,NA,NA,0,0,58.4940786051688,NA,8923.6910955201,2144.16569012627,6123.81544535831,602.777076923077,5988.7790856015,5521.03836843524,134.931959259166,134.931959259166,NA,NA,2176.14328534826,8982.18517412527,73.4500448268639,4.13221229708468,"2022-06-25",0.3,2.81101814105177,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,0,"Retailer","ALBSCO",NA,2880,1740,NA,4.10906603907089,4.04760235111163,0,0,0,0,0.454265416666667,1.04873199488723,0,0,26,2500.08333333333,2354.34107560597,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.742257727368,9626.88367053987,357.709662793461,357.709662793461,0,0,0,0,144.360831097285,144.360831097284,9713.89212242735,2363.93094103346,6774.00517454806,549.778125,6387.26413233146,6224.22704954806,372.983036371353,372.983036371353,NA,NA,2467.71712219712,9858.25295352463,288.187849133443,3.99563120612845,"2022-03-26",0.250862068965517,2.71066840277778,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,4.22823362349097,4.19022633095103,0,0,0.0000128571428571429,0,0.250862857142857,1.17166825738654,0,0,35,8408.17342857143,8224.88001579202,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,183.293412779413,34269.2682234904,755.423705081012,755.423705081012,NA,NA,0,0,0,NA,34729.7756507771,8335.12797918989,NA,0,NA,NA,NA,NA,NA,NA,8335.12797918989,34729.7756507771,527.086494531291,4.1696229155407,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,4.19607777494707,4.15547273945646,0,0,0.0000576923076923077,0,0.254346923076923,1.08172745767547,0,0,31.9230769230769,8037.47430769231,7870.98004228709,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,166.494265405218,32664.9082248843,691.489852038787,691.489852038787,NA,NA,0,0,0,NA,32994.9354447428,7950.44787595078,NA,0,NA,NA,NA,NA,NA,NA,7950.44787595078,32994.9354447428,362.393674983704,4.15051673319264,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,3.82812327917991,3.79637121436098,0,0,0.000203076923076923,0,0.275896153846154,1.05287538524152,0,0,28.9230769230769,8868.46753846154,8741.33548432459,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,127.132054136945,33131.018032131,489.47866017671,489.47866017671,NA,NA,0,0,0,NA,33729.3120234744,8900.12540433358,NA,0,NA,NA,NA,NA,NA,NA,8900.12540433358,33729.3120234744,309.175254953503,3.79303548355591,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM103BUSYROLLHIDECW_ROM","DT BUSY ROLLHIDE CW 04-6OZ","Dog Treats","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,3.39305876935919,3.37393597356073,0,0.00211166666666667,0.00105833333333333,0,0.301936666666667,1.04873199488723,0,0,26,10565.47075,10403.3836706413,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,162.087079358672,34897.5105722098,507.167927790175,507.167927790175,NA,NA,0,0,0,NA,35589.4463615872,10599.2177643602,NA,0,NA,NA,NA,NA,NA,NA,10599.2177643602,35589.4463615872,224.583600392508,3.37393597356073,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1054DTPUPPYCHOWMT_ROM","DT PUPPY CHOW MT 24OZ","Dog Treats","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,11.9077307187958,11.9477924733996,0.0352569911286634,0.000254285714285714,0.0000921428571428571,0,0.00199607142857143,1.17166825738654,0.0235880968299323,0.0235880968299323,35,16.7142857142857,16.7142857142857,1,4.68589694176162,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,188.990714285714,0,0,NA,NA,0,0,0,NA,710.078357015154,62.7851217813515,NA,0,NA,NA,NA,NA,NA,NA,62.7851217813515,710.078357015154,9.68625996840536,11.7821479679051,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
