"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1343TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","Retailer","ALBSCO",2,"Tidy Cats"
"ITEM1343TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","ROM","ALBSCO",2,"Tidy Cats"
"ITEM1345TIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW 40LB","NPP","Retailer","ALBSCO",1,"Tidy Cats"
"ITEM1345TIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW 40LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1355YESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","Retailer","ALBSCO",0,"Yesterday's News"
"ITEM1355YESTERDAYSNEWSALT","Litter","CL YESTERDAYS NEWS ALT 13.2LB","NPP","ROM","ALBSCO",1,"Yesterday's News"
"ITEM1360TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 14LB","NPP","Retailer","ALBSCO",2,"Tidy Cats"
"ITEM1360TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 14LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1376DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 22LB","NPP","ROM","ALBSCO",1,"Merrick"
"ITEM1377DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 10LB","NPP","ROM","ALBSCO",1,"Merrick"
"ITEM1378DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 04LB","NPP","ROM","ALBSCO",1,"Merrick"
"ITEM1382DDMERRICKLILPLTS","Dry Dog","DD MERRICK LIL PLTS 12LB","NPP","ROM","ALBSCO",1,"Merrick"
"ITEM1383DDMOISTANDMEATYHIPROTEIN","Dry Dog","DD MOIST AND MEATY HI PROTEIN 72OZ","NPP","Retailer","ALBSCO",2,"Moist & Meaty"
"ITEM1383DDMOISTANDMEATYHIPROTEIN","Dry Dog","DD MOIST AND MEATY HI PROTEIN 72OZ","NPP","ROM","ALBSCO",2,"Moist & Meaty"
"ITEM1407TIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 20LB","NPP","Retailer","ALBSCO",2,"Tidy Cats"
"ITEM1407TIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG NON-CLUMP 20LB","NPP","ROM","ALBSCO",2,"Tidy Cats"
"ITEM140CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 03.0OZ","NPP","ROM","ALBSCO",1,"Merrick"
"ITEM1410CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG CLUMP 14LB","NPP","Retailer","ALBSCO",0,"Tidy Cats"
"ITEM1410CLTIDYCATSNATSTRGNONCLUMP","Litter","CL TIDY CATS NAT STRG CLUMP 14LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1415YESTERDAYSNEWALT","Litter","CL YESTERDAYS NEW ALT 10LB","NPP","Retailer","ALBSCO",1,"Yesterday's News"
"ITEM1415YESTERDAYSNEWALT","Litter","CL YESTERDAYS NEW ALT 10LB","NPP","ROM","ALBSCO",1,"Yesterday's News"
"ITEM1421DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 17-18LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1422DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 16-18LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1423DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 24-34LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1424DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 35-47LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1425DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 04-6LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1426DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 18LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1427DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 50LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1428DDPROPLANSPORTBREEDER","Dry Dog","DD PRO PLAN SPORT BREEDER 37.5LB","NPP","ROM","ALBSCO",1,"Pro Plan"
"ITEM1429DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 32-36LB","NPP","ROM","ALBSCO",2,"Dog Chow Line"
"ITEM1430DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04LB","NPP","ROM","ALBSCO",1,"Dog Chow Line"
"ITEM1431DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 40LB","NPP","ROM","ALBSCO",1,"Dog Chow Line"
"ITEM1433DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 12.5LB","NPP","ROM","ALBSCO",1,"Purina One"
"ITEM1435DDPURINAONEML","Dry Dog","DD PURINA ONE ML 13.5LB","NPP","ROM","ALBSCO",1,"Purina One"
"ITEM1437DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 03.8LB","NPP","Retailer","ALBSCO",1,"Purina One"
"ITEM1437DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 03.8LB","NPP","ROM","ALBSCO",1,"Purina One"
"ITEM1438DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 36LB","NPP","ROM","ALBSCO",1,"Purina One"
"ITEM1439DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 03.8LB","NPP","Retailer","ALBSCO",1,"Purina One"
"ITEM1439DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 03.8LB","NPP","ROM","ALBSCO",1,"Purina One"
"ITEM1440DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 02.8LB","NPP","ROM","ALBSCO",1,"Purina One"
"ITEM144CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 05.5OZ","NPP","ROM","ALBSCO",1,"Merrick"
"ITEM149BEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","Retailer","ALBSCO",0,"Beggin'"
"ITEM149BEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","ROM","ALBSCO",1,"Beggin'"
"ITEM1517CLTIDYCATSCLUMPNONLWBOX","Litter","CL TIDY CATS CLUMP NON-LW BOX 23LB - BOX","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1518CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 30LB","NPP","ROM","ALBSCO",2,"Tidy Cats"
"ITEM1519CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 50LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
"ITEM1520CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 52LB","NPP","ROM","ALBSCO",1,"Tidy Cats"
