"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","rhat","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM1304DDCNPORGANIX_ROM","DD C&P ORGANIX 10LB",0.196101585200538,0.0463504602349837,0.00596374796206162,"ITEM686DDBEYONDSMP_Retailer_RegularPrice",0.567230376059988,0.16150400515507,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1304DDCNPORGANIX","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM1309DDCNPPRISTINE_Retailer","DD C&P PRISTINE 04LB",0.46378354474966,0.0935509773652499,0.0240712154486899,"ITEM686DDBEYONDSMP_Retailer_PromotedDiscount",-1.11291093546186,0.259604527609352,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1309DDCNPPRISTINE","Retailer","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM1437DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 03.8LB",0.636771168516784,2.28983289987665,0.109227063187372,"ITEM686DDBEYONDSMP_Retailer_PromotedDiscount",-25.0138387241572,1.08737342468125,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1437DDPURINAONETRUINSTBNB","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM686DDBEYONDSMP_ROM","DD BEYOND SMP9 03-4LB",0.436796489286594,0.0234413344977306,0.00331496305020073,"category_trend",0.676876192382028,0.119111721930136,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM686DDBEYONDSMP","ROM","category_trend",NA,NA,1,NA,NA,NA,"category_trend","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM686DDBEYONDSMP_ROM","DD BEYOND SMP9 03-4LB",0.436796489286594,0.0234413344977306,0.00331496305020073,"tpr_discount_byppg_lag1",-0.629044753227965,0.119111721930136,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM686DDBEYONDSMP","ROM","Pantry Loading 1",NA,NA,1,NA,NA,NA,"Pantry Loading 1","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM686DDBEYONDSMP_ROM","DD BEYOND SMP9 03-4LB",0.436796489286594,0.0234413344977306,0.00331496305020073,"tpr_discount_byppg_lag2",-0.622035058510036,0.119111721930136,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM686DDBEYONDSMP","ROM","Pantry Loading 2",NA,NA,1,NA,NA,NA,"Pantry Loading 2","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM686DDBEYONDSMP_ROM","DD BEYOND SMP9 03-4LB",0.436796489286594,0.0234413344977306,0.00331496305020073,"monthno",0.00180843572642321,0.119111721930136,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM686DDBEYONDSMP","ROM","monthno",NA,NA,1,NA,NA,NA,"monthno","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM686DDBEYONDSMP_ROM","DD BEYOND SMP9 03-4LB",0.436796489286594,0.0234413344977306,0.00331496305020073,"ITEM686DDBEYONDSMP_Retailer_RegularPrice",0.624521254841686,0.119111721930136,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM686DDBEYONDSMP","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM1305DDCNPORGANIX_Retailer","DD C&P ORGANIX 04LB",0.309162953800516,0.0997595225479476,0.017069745310182,"ITEM686DDBEYONDSMP_Retailer_RegularPrice",0.526677085276479,0.273197590314846,NA,"Brand in Retailer",-1.72940506777982,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1305DDCNPORGANIX","Retailer","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM730DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 03.8LB",0.398028603790198,0.380312563975919,0.0910752491600579,"ITEM686DDBEYONDSMP_Retailer_PromotedDiscount",-1.10442784342684,0.649037871172276,NA,"Brand in Retailer",-1.32609154811037,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero EDLP & TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM730DDPURINAONETRUINST","Retailer","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM1080DDPURINAONETRUINSTHIPRO_Retailer","DD PURINA ONE TRU INST HI-PRO 15LB",0.658088268845154,0.0272703676184934,0.00589498019142896,"ITEM686DDBEYONDSMP_Retailer_PromotedDiscount",-1.21114900954576,0.098712065861457,NA,"Brand in Retailer",-1.32609154811037,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1080DDPURINAONETRUINSTHIPRO","Retailer","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DD BEYOND SMP9 03-4LB"
"ITEM686DDBEYONDSMP","Dry Dog","NPP","ITEM1437DDPURINAONETRUINSTBNB_Retailer","DD PURINA ONE TRU INST B&B 03.8LB",0.846375025744099,0.928419460638013,0.150958976872738,"ITEM686DDBEYONDSMP_Retailer_PromotedDiscount",-19.0846533858671,0.662943898694412,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1437DDPURINAONETRUINSTBNB","Retailer","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DD BEYOND SMP9 03-4LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.651756301071545,0.518034134479423,0.109298883571146,"wk_sold_median_base_price_byppg_log",-2.5,0.834062849759893,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM692DDPURINAONETRUINSTGF","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.651756301071545,0.518034134479423,0.109298883571146,"ACV_Feat_Only",10,0.834062849759893,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM692DDPURINAONETRUINSTGF","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.651756301071545,0.518034134479423,0.109298883571146,"ACV_Feat_Disp",10,0.834062849759893,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM692DDPURINAONETRUINSTGF","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.651756301071545,0.518034134479423,0.109298883571146,"category_trend",-2.47670728665792,0.834062849759893,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM692DDPURINAONETRUINSTGF","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.651756301071545,0.518034134479423,0.109298883571146,"tpr_discount_byppg_lag1",-0.965413275377464,0.834062849759893,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM692DDPURINAONETRUINSTGF","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.651756301071545,0.518034134479423,0.109298883571146,"tpr_discount_byppg_lag2",-2.26527273998497,0.834062849759893,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM692DDPURINAONETRUINSTGF","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_Retailer","DD PURINA ONE TRU INST GF 06LB",0.872088738140745,0.669338037151747,0.116539913581662,"wk_sold_median_base_price_byppg_log",-2.5,0.619179261839695,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM692DDPURINAONETRUINSTGF","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_Retailer","DD PURINA ONE TRU INST GF 06LB",0.872088738140745,0.669338037151747,0.116539913581662,"ACV_Selling",10,0.619179261839695,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM692DDPURINAONETRUINSTGF","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_Retailer","DD PURINA ONE TRU INST GF 06LB",0.872088738140745,0.669338037151747,0.116539913581662,"category_trend",-3.5838125300117,0.619179261839695,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM692DDPURINAONETRUINSTGF","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_Retailer","DD PURINA ONE TRU INST GF 06LB",0.872088738140745,0.669338037151747,0.116539913581662,"tpr_discount_byppg_lag1",-5.76609706938215,0.619179261839695,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM692DDPURINAONETRUINSTGF","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_Retailer","DD PURINA ONE TRU INST GF 06LB",0.872088738140745,0.669338037151747,0.116539913581662,"tpr_discount_byppg_lag2",-8.66012050496617,0.619179261839695,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM692DDPURINAONETRUINSTGF","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD PURINA ONE TRU INST GF 06LB"
"ITEM692DDPURINAONETRUINSTGF","Dry Dog","NPP","ITEM692DDPURINAONETRUINSTGF_Retailer","DD PURINA ONE TRU INST GF 06LB",0.872088738140745,0.669338037151747,0.116539913581662,"tpr_discount_byppg",1.47543310409761,0.619179261839695,NA,NA,NA,NA,"Brand in Retailer",1.47543310409761,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM692DDPURINAONETRUINSTGF","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD PURINA ONE TRU INST GF 06LB"
"ITEM696DDRACHLRAYPEAK","Dry Dog","NPP","ITEM1012DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 12LB",0.61980910050247,0.00703406282458624,0.00115033719468977,"ITEM696DDRACHLRAYPEAK_ROM_PromotedDiscount",-0.0375621580103808,0.0563121843919686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1012DDPURINAONETRUINST","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DD RACHL RAY PEAK 04LB"
"ITEM696DDRACHLRAYPEAK","Dry Dog","NPP","ITEM1305DDCNPORGANIX_Retailer","DD C&P ORGANIX 04LB",0.309162953800516,0.0997595225479476,0.017069745310182,"ITEM696DDRACHLRAYPEAK_Retailer_PromotedDiscount",-1.61116740460156,0.273197590314846,NA,"Brand in Retailer",-1.72940506777982,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM1305DDCNPORGANIX","Retailer","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DD RACHL RAY PEAK 04LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_ROM","DD DOG CHOW LX 16.5-18LB",0.904092982788118,0.0179684026299552,0.00284939306780093,"wk_sold_median_base_price_byppg_log",-2.5,0.0970803578835651,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM712DDDOGCHOWLX","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_ROM","DD DOG CHOW LX 16.5-18LB",0.904092982788118,0.0179684026299552,0.00284939306780093,"ACV_Selling",3.89128348246881,0.0970803578835651,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM712DDDOGCHOWLX","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_ROM","DD DOG CHOW LX 16.5-18LB",0.904092982788118,0.0179684026299552,0.00284939306780093,"category_trend",0.675986523025638,0.0970803578835651,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM712DDDOGCHOWLX","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_ROM","DD DOG CHOW LX 16.5-18LB",0.904092982788118,0.0179684026299552,0.00284939306780093,"monthno",0.00170326714278955,0.0970803578835651,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM712DDDOGCHOWLX","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"wk_sold_median_base_price_byppg_log",-0.693250146045658,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"ACV_Disp_Only",10,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"ACV_Selling",10,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"tpr_discount_byppg_lag1",-9.13913212455301,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"tpr_discount_byppg_lag2",-11.2164406867187,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"monthno",0.00179233050889862,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DD DOG CHOW LX 16.5-18LB"
"ITEM712DDDOGCHOWLX","Dry Dog","NPP","ITEM712DDDOGCHOWLX_Retailer","DD DOG CHOW LX 16.5-18LB",0.794096140342856,0.052271667703683,0.00362792751682384,"tpr_discount_byppg",2.31410861699898,0.163586380568274,NA,NA,NA,NA,"Brand in Retailer",2.31410861699898,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM712DDDOGCHOWLX","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD DOG CHOW LX 16.5-18LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_ROM","DD BEYOND GR FR 03LB",0.300468774158732,0.0745392240303937,0.0150591500448374,"wk_sold_median_base_price_byppg_log",-2.5,0.217860839901262,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM718DDBEYONDGRFR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_ROM","DD BEYOND GR FR 03LB",0.300468774158732,0.0745392240303937,0.0150591500448374,"tpr_discount_byppg",2.61540430896068,0.217860839901262,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM718DDBEYONDGRFR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_ROM","DD BEYOND GR FR 03LB",0.300468774158732,0.0745392240303937,0.0150591500448374,"ACV_Disp_Only",10,0.217860839901262,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM718DDBEYONDGRFR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_Retailer","DD BEYOND GR FR 03LB",0.788336984174022,0.610586099807611,0.0574580455813755,"tpr_discount_byppg",0.66103058546905,0.480708117223211,NA,"Brand in Retailer",-1.42749380050308,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM718DDBEYONDGRFR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_Retailer","DD BEYOND GR FR 03LB",0.788336984174022,0.610586099807611,0.0574580455813755,"tpr_discount_byppg_lag1",-0.441689146391319,0.480708117223211,NA,"Brand in Retailer",-1.42749380050308,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM718DDBEYONDGRFR","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_Retailer","DD BEYOND GR FR 03LB",0.788336984174022,0.610586099807611,0.0574580455813755,"tpr_discount_byppg_lag2",-1.1140270819166,0.480708117223211,NA,"Brand in Retailer",-1.42749380050308,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM718DDBEYONDGRFR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_Retailer","DD BEYOND GR FR 03LB",0.788336984174022,0.610586099807611,0.0574580455813755,"monthno",-0.194481084322967,0.480708117223211,NA,"Brand in Retailer",-1.42749380050308,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM718DDBEYONDGRFR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DD BEYOND GR FR 03LB"
"ITEM718DDBEYONDGRFR","Dry Dog","NPP","ITEM718DDBEYONDGRFR_Retailer","DD BEYOND GR FR 03LB",0.788336984174022,0.610586099807611,0.0574580455813755,"wk_sold_median_base_price_byppg_log",-1.42749380050308,0.480708117223211,NA,"Brand in Retailer",-1.42749380050308,NA,NA,NA,NA,"2nd Pass","Zero EDLP elasticity from 1st pass",1,"ALBSCO","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM718DDBEYONDGRFR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD BEYOND GR FR 03LB"
"ITEM723DDDOGCHOWGREENBG","Dry Dog","NPP","ITEM723DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 04.4LB",0.796878368506327,0.61558159548347,0.137950146660344,"wk_sold_median_base_price_byppg_log",-2.5,0.652836628773066,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM723DDDOGCHOWGREENBG","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD DOG CHOW GREEN BG 04.4LB"
"ITEM723DDDOGCHOWGREENBG","Dry Dog","NPP","ITEM723DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 04.4LB",0.796878368506327,0.61558159548347,0.137950146660344,"tpr_discount_byppg",1.47978929349503,0.652836628773066,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"ALBSCO","ROM",NA,NA,NA,NA,NA,"ROM","ITEM723DDDOGCHOWGREENBG","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD DOG CHOW GREEN BG 04.4LB"
