"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","CB_Comp_TPR_8","CB_Comp_TPR_9","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_RP_7","WB_Comp_Interaction_RP_1"
"ITEM999DDPURINAONEML_Retailer","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,1,0,"Retailer","ALBSCO",NA,4610.53846153846,3957,NA,28.6463120804767,28.6463120804767,0,0,0,0,0.628535,1.10632292743764,0,0,31.9230769230769,5464.4891370299,3314.54184922366,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2149.94728780624,94949.4002166614,61578.9341645002,84726.8679101865,5691.28483655045,78058.1666086767,79035.583073636,6667.12496233308,6667.12496233308,0,0,61578.9341645002,0,0,9.12679857177516,28.6446484426242,"2022-09-24",1.60951186796524,23.9462869346147,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM999DDPURINAONEML_Retailer","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",1,0,0,"Retailer","ALBSCO",NA,4305.46153846154,3735.61538461538,NA,28.6463120804767,28.6463120804767,0,0,0,0,0.628535,1.07141754007503,0,0,28.9230769230769,5323.22093373578,4380.53180023975,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942.689133496037,125461.438586058,26513.9053691823,121437.675389242,8716.272,96885.0063099782,112721.403389242,24411.349306252,24411.349306252,0,0,26513.9053691823,NA,NA,515.304185881335,28.5497657098075,"2022-06-25",1.6,22.3261149523861,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM999DDPURINAONEML_Retailer","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,0,0,"Retailer","ALBSCO",NA,6358.33333333333,5605.58333333333,NA,28.6463120804767,28.6463120804767,0,0,0,0,0.628535,1.06632429052296,0,0,26,5385.75083824098,5197.12886978346,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188.621968457516,148878.575526272,5287.05979353049,136486.170846291,11104.4483179923,112097.443364346,125381.722528299,24370.5579803184,24370.5579803184,0,0,5287.05979353049,0,0,116.263980137331,28.6252353472841,"2022-03-26",1.7617271470409,21.5377395806029,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM999DDPURINAONEML_ROM","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,27.8719607540183,27.8719607540183,0,0,0,0,0.53838,1.222842954278,0,0,35,39774.0576935929,39774.0576935929,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,1108580.97506388,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.8719607540183,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM999DDPURINAONEML_ROM","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,27.8719607540183,27.8719607540183,0,0,0,0,0.53838,1.10632292743764,0,0,31.9230769230769,36582.2315295737,36582.2315295737,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,1019618.52148669,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.8719607540183,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM999DDPURINAONEML_ROM","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,27.8719607540183,27.8719607540183,0,0,0,0,0.53838,1.07141754007503,0,0,28.9230769230769,35494.8934677993,35494.8934677993,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,989312.277702563,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.8719607540183,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM999DDPURINAONEML_ROM","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,27.8719607540183,27.8719607540183,0,0,0,0,0.53838,1.06632429052296,0,0,26,35118.8165031256,35118.8165031256,2,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,978830.275302687,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.8719607540183,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM121TIDYCATSCLUMPLW_Retailer","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,0,1,"Retailer","ALBSCO",NA,164.785714285714,0,NA,23.99,23.99,0,0,0,0,0.0392,1.2013153333979,0,0,35,12.6979310264278,12.6979310264278,1,5.64053127745242,11.2150729531211,0,0,NA,7.41673232053699,8.48935038192799,NA,NA,NA,0,300.196033661786,0,1325.11642857143,0,238.923758372964,1325.11642857143,1069.01740623135,1069.01740623135,0,0,0,NA,NA,4.42733166221741,23.6796454695394,"2022-12-31",NA,18.2555396618986,4,4,0,21.2371012323174,9.43494740942735,NA,NA,16.1011422834672,16.5176498795533,8.99149466238249,NA,NA,NA,NA,NA,NA,6.72095415935833,10.5148104644603,6.89849018822587,5.21732162715571,7.36303103000625,NA
"ITEM121TIDYCATSCLUMPLW_Retailer","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,1,0,"Retailer","ALBSCO",NA,273.230769230769,0,NA,23.99,23.99,0,0,0,0,0.0392,1.12210132203538,0,0,31.9230769230769,14.7919890841584,14.7919890841584,1,5.64053127745242,11.2150729531211,0,0,NA,7.41673232053699,8.48935038192799,NA,NA,NA,0,354.053176418599,0,936.8169,0,230.975118011706,936.8169,703.187016006349,703.187016006349,0,0,0,NA,NA,0.806641710361664,23.9363775005878,"2022-09-24",NA,17.907027027027,3,3,0,21.2371012323174,9.43494740942735,NA,NA,16.1011422834672,16.5176498795533,8.99149466238249,NA,NA,NA,NA,NA,NA,6.72095415935833,10.5148104644603,6.89849018822587,5.21732162715571,7.36303103000625,NA
"ITEM121TIDYCATSCLUMPLW_Retailer","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",1,0,0,"Retailer","ALBSCO",NA,336,0,NA,23.99,23.99,0,0,0,0,0.0392,1.06477826994558,0,0,28.9230769230769,17.7198177429605,17.7198177429605,1,5.64053127745242,11.2150729531211,0,0,NA,7.41673232053699,8.48935038192799,NA,NA,NA,0,423.758295349646,0,0,0,0,0,0,0,0,0,0,NA,NA,1.34013230397589,23.9127460999037,"2022-06-25",NA,18.3340659340659,2,2,0,21.2371012323174,9.43494740942735,NA,NA,16.1011422834672,16.5176498795533,8.99149466238249,NA,NA,NA,NA,NA,NA,6.72095415935833,10.5148104644603,6.89849018822587,5.21732162715571,7.36303103000625,NA
"ITEM121TIDYCATSCLUMPLW_Retailer","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,0,0,"Retailer","ALBSCO",NA,348,0,NA,23.99,23.99,0,0,0,0,0.0392,1.05041512708223,0,0,26,20.9172821029408,20.9172821029408,1,5.64053127745242,11.2150729531211,0,0,NA,7.41673232053699,8.48935038192799,NA,NA,NA,0,501.805597649549,0,1.35083333333333,0,1.35083333333333,1.35083333333333,0,0,0,0,0,NA,NA,0,23.99,"2022-03-26",NA,18.1002298850575,1,1,0,21.2371012323174,9.43494740942735,NA,NA,16.1011422834672,16.5176498795533,8.99149466238249,NA,NA,NA,NA,NA,NA,6.72095415935833,10.5148104644603,6.89849018822587,5.21732162715571,7.36303103000625,NA
"ITEM121TIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,25.4251553094301,25.4251553094301,0,0,0,0,0.344045,1.2013153333979,0,0,35,10244.8380067142,10244.8380067142,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260476.59744066,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.4251553094301,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM121TIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,25.4251553094301,25.4251553094301,0,0,0,0,0.344045,1.12210132203538,0,0,31.9230769230769,10331.0588692971,10331.0588692971,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,262668.776262743,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.4251553094301,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM121TIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,25.4251553094301,25.4251553094301,0,0,0,0,0.344045,1.06477826994558,0,0,28.9230769230769,9214.48531897599,9214.48531897599,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,234279.720331428,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.4251553094301,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM121TIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,25.4251553094301,25.4251553094301,0,0,0,0,0.344045,1.05041512708223,0,0,26,8961.47118283164,8961.47118283164,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,227846.796624477,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.4251553094301,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1308CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,7.54662346185398,7.54662346185398,0,0,0,0,0.091095,1.2013153333979,0,0,35,6191.97233971592,6191.97233971592,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,46728.483734051,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.54662346185398,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1308CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,7.54662346185398,7.54662346185398,0,0,0,0,0.091095,1.12210132203538,0,0,31.9230769230769,6020.9513834592,6020.9513834592,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45437.8529730954,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.54662346185398,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1308CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,7.54662346185398,7.54662346185398,0,0,0,0,0.091095,1.06477826994558,0,0,28.9230769230769,5900.85769426663,5900.85769426663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44531.5511206141,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.54662346185398,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1308CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,7.54662346185398,7.54662346185398,0,0,0,0,0.091095,1.05041512708223,0,0,26,5871.04768289984,5871.04768289984,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44306.5861894354,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.54662346185398,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,1,"Retailer","ALBSCO",NA,26935.7142857143,16782.1428571429,NA,11.7280270793489,11.7280270793489,0,0,0,0,0.885445,1.2013153333979,0,0,35,26666.7789560275,26528.5985536422,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.180402385265,310752.512781595,0,254482.167445521,7622.9118067938,244900.039139275,246859.255638727,9533.8418382963,9533.8418382963,0,0,0,NA,NA,1996.19293370642,11.6529326980213,"2022-12-31",0.394183868908278,9.25370883054893,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,1,0,"Retailer","ALBSCO",NA,25982.3076923077,24048.4615384615,NA,11.7280270793489,11.7280270793489,0,0,0,0,0.885445,1.12210132203538,0,0,31.9230769230769,25589.9060324383,25488.0301274701,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.875904968208,298647.156778235,0,226590.485417357,9854.94548068155,225026.934685331,216735.539936676,1540.51579199162,1540.51579199162,0,0,0,NA,NA,1471.95412819459,11.6712355543244,"2022-09-24",0.400326264274062,9.22373434585665,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",1,0,0,"Retailer","ALBSCO",NA,26697.6923076923,23762.3076923077,NA,11.7280270793489,11.7280270793489,0,0,0,0,0.885445,1.06477826994558,0,0,28.9230769230769,25130.0784185202,25105.4908797092,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5875388110149,294370.699014927,0,225491.018529332,18124.3321820784,220439.389032722,207366.686347254,5037.41289040497,5037.41289040497,0,0,0,NA,NA,355.541183639423,11.7138834393964,"2022-06-25",0.717286871472027,8.89388667992048,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,0,"Retailer","ALBSCO",NA,27712.6666666667,24622.5,NA,11.7280270793489,11.7280270793489,0,0,0,0,0.885445,1.05041512708223,0,0,26,24857.5701030756,24588.3190340187,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.251069056983,287648.313251691,0,235561.516582794,17367.1156846031,212814.578559402,218194.400898191,21998.9232451447,21998.9232451447,0,0,0,NA,NA,3881.94204399375,11.5753246791911,"2022-03-26",0.627510407147934,8.61144473646227,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,11.5062591341673,11.5062591341673,0,0,0,0,0.60571,1.2013153333979,0,0,35,146123.177972423,146123.177972423,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1681331.15125875,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5062591341673,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,11.5062591341673,11.5062591341673,0,0,0,0,0.60571,1.12210132203538,0,0,31.9230769230769,137490.409797738,137490.409797738,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1582000.28359563,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5062591341673,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,11.5062591341673,11.5062591341673,0,0,0,0,0.60571,1.06477826994558,0,0,28.9230769230769,129313.965550359,129313.965550359,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1487919.99728922,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5062591341673,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1310TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,11.5062591341673,11.5062591341673,0,0,0,0,0.60571,1.05041512708223,0,0,26,123234.004538844,123234.004538844,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1417962.39036509,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5062591341673,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316TIDYCATSBREEZESTARTERBOX_ROM","CL TIDY CATS BREEZE STARTER HOOD","Litter","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,64.99,64.99,0,0,0,0,0.0003,1.2013153333979,0,0,35,2.76639154854037,2.76639154854037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179.787786739639,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,64.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316TIDYCATSBREEZESTARTERBOX_ROM","CL TIDY CATS BREEZE STARTER HOOD","Litter","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,64.99,64.99,0,0,0,0,0.0003,1.12210132203538,0,0,31.9230769230769,2.76639154854037,2.76639154854037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179.787786739639,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,64.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316TIDYCATSBREEZESTARTERBOX_ROM","CL TIDY CATS BREEZE STARTER HOOD","Litter","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,64.99,64.99,0,0,0,0,0.0003,1.06477826994558,0,0,28.9230769230769,2.76639154854037,2.76639154854037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179.787786739639,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,64.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1316TIDYCATSBREEZESTARTERBOX_ROM","CL TIDY CATS BREEZE STARTER HOOD","Litter","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,64.99,64.99,0,0,0,0,0.0003,1.05041512708223,0,0,26,2.76639154854037,2.76639154854037,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,179.787786739639,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,64.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1323TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 40LB","Litter","NPP",0,0,1,"ROM","ALBSCO",NA,NA,NA,NA,11.3987853827712,11.3987853827712,0,0,0,0,0.03624,1.2013153333979,0,0,35,1002.71790051329,1002.71790051329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11429.7661474139,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.3987853827712,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1323TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 40LB","Litter","NPP",0,1,0,"ROM","ALBSCO",NA,NA,NA,NA,11.3987853827712,11.3987853827712,0,0,0,0,0.03624,1.12210132203538,0,0,31.9230769230769,1002.71790051329,1002.71790051329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11429.7661474139,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.3987853827712,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1323TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 40LB","Litter","NPP",1,0,0,"ROM","ALBSCO",NA,NA,NA,NA,11.3987853827712,11.3987853827712,0,0,0,0,0.03624,1.06477826994558,0,0,28.9230769230769,1002.71790051329,1002.71790051329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11429.7661474139,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.3987853827712,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1323TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 40LB","Litter","NPP",0,0,0,"ROM","ALBSCO",NA,NA,NA,NA,11.3987853827712,11.3987853827712,0,0,0,0,0.03624,1.05041512708223,0,0,26,1002.71790051329,1002.71790051329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11429.7661474139,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.3987853827712,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1327CLTIDYCATSNONCLUMP_Retailer","CL TIDY CATS NON-CLUMP 20LB","Litter","NPP",0,0,1,"Retailer","ALBSCO",NA,5767.71428571429,2932.71428571429,NA,6.62082200242362,6.62082200242362,0.00388853657683636,0,0,0,0.542825,1.2013153333979,0.00388853657683636,0.00388853657683636,35,5519.52765404401,5462.89664258094,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6310114630708,36045.272154443,0,26380.9249506004,1944.6925,25212.5095323625,24436.2324506004,1122.72206357,1122.72206357,34.6244734574572,47.9485854387457,0,NA,NA,498.537980437203,6.55948031361534,"2022-12-31",0.5,4.68815871600535,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1327CLTIDYCATSNONCLUMP_Retailer","CL TIDY CATS NON-CLUMP 20LB","Litter","NPP",0,1,0,"Retailer","ALBSCO",NA,5495.53846153846,4214,NA,6.62082200242362,6.62082200242362,0,0,0,0,0.542825,1.12210132203538,0,0,31.9230769230769,5361.41470884011,5308.34431185501,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0703969851047,35116.237849595,0,25383.5664171902,2695.46026176808,24791.0148432761,22688.1061554221,580.412547994576,580.412547994576,0,0,0,NA,NA,380.734618811269,6.55123288167221,"2022-09-24",0.495706618962433,4.68396433470508,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1327CLTIDYCATSNONCLUMP_Retailer","CL TIDY CATS NON-CLUMP 20LB","Litter","NPP",1,0,0,"Retailer","ALBSCO",NA,5721.69230769231,4289.38461538462,NA,6.62082200242362,6.62082200242362,0,0,0,0,0.542825,1.06477826994558,0,0,28.9230769230769,5066.27095325627,5066.1719981974,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0989550588654031,33542.1674443723,0,22804.302281013,1153.31261489112,22358.3830687766,21650.9896661218,445.899920400191,445.899920400191,0,0,0,NA,NA,0.710753186521162,6.62068011624593,"2022-06-25",0.218980667838313,4.43698287220026,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1327CLTIDYCATSNONCLUMP_Retailer","CL TIDY CATS NON-CLUMP 20LB","Litter","NPP",0,0,0,"Retailer","ALBSCO",NA,6006.75,4144.75,NA,6.62082200242362,6.62082200242362,0,0,0,0,0.542825,1.05041512708223,0,0,26,5166.98076952952,5166.83651074023,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144258789285838,34208.6238175623,0,25970.1818414844,865.465,22260.6981577612,25104.7168414844,3709.40566033539,3709.40566033539,0,0,0,NA,NA,1.03614743847925,6.62061830487345,"2022-03-26",0.137239881778153,4.28522564892274,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
