"","Cannibal_PPG","Date","box","Cannibalised_PPG","Model_flag","Cannibal_PPG_Description","Category","Retailer","Cannibal_Doll","Cannibal_dollars_on_predicted","Cannibal_dollars_on_predicted.x","Cannibal_dollars_on_predicted.y"
"311","ITEM764DDPUPPYCHOW_Retailer","2021-07-24","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",8.07824894365208,0,NA,NA
"312","ITEM764DDPUPPYCHOW_Retailer","2021-08-07","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",4.85424362178601,0,NA,NA
"313","ITEM764DDPUPPYCHOW_Retailer","2021-08-21","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",2.57753591883799,0,NA,NA
"314","ITEM764DDPUPPYCHOW_Retailer","2021-09-04","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",37.8871755139625,0,NA,NA
"315","ITEM764DDPUPPYCHOW_Retailer","2021-10-09","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",19.2130425097464,0,NA,NA
"316","ITEM764DDPUPPYCHOW_Retailer","2021-11-27","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",38.9491750104249,0,NA,NA
"317","ITEM764DDPUPPYCHOW_Retailer","2021-12-18","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",73.7154117121124,0,NA,NA
"318","ITEM764DDPUPPYCHOW_Retailer","2021-12-25","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",182.743176229692,0,NA,NA
"319","ITEM764DDPUPPYCHOW_Retailer","2022-01-01","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",58.4208595933404,58.4208595933404,NA,NA
"320","ITEM764DDPUPPYCHOW_Retailer","2022-01-15","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",26.8769271383766,26.8769271383766,NA,NA
"321","ITEM764DDPUPPYCHOW_Retailer","2022-01-22","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",36.8488718994163,36.8488718994163,NA,NA
"322","ITEM764DDPUPPYCHOW_Retailer","2022-02-05","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",10.9103091926118,0,NA,NA
"323","ITEM764DDPUPPYCHOW_Retailer","2022-03-26","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",25.107642608028,25.107642608028,NA,NA
"324","ITEM764DDPUPPYCHOW_Retailer","2022-06-11","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",0,67.4515614703335,NA,NA
"325","ITEM764DDPUPPYCHOW_Retailer","2022-10-01","Cross","DD MOIST AND MEATY 072OZ",2,"DD PUPPY CHOW 04.4LB","Dry Dog","CVS Total Corp WO HI",103.643169408835,0,NA,NA
"326","ITEM907DDDOGCHOWGREENBG_Retailer","2022-07-23","Within","Pantry Loading",1,"DD DOG CHOW GREEN BG 04.4LB","Dry Dog","CVS Total Corp WO HI",334.72577640784,0,NA,NA
"327","ITEM907DDDOGCHOWGREENBG_Retailer","2022-08-06","Within","Pantry Loading",1,"DD DOG CHOW GREEN BG 04.4LB","Dry Dog","CVS Total Corp WO HI",753.151904796902,0,NA,NA
"328","ITEM907DDDOGCHOWGREENBG_Retailer","2022-08-13","Within","Pantry Loading",1,"DD DOG CHOW GREEN BG 04.4LB","Dry Dog","CVS Total Corp WO HI",580.329801081682,0,NA,NA
"329","ITEM907DDDOGCHOWGREENBG_Retailer","2022-08-20","Within","Pantry Loading",1,"DD DOG CHOW GREEN BG 04.4LB","Dry Dog","CVS Total Corp WO HI",437.403249881631,0,NA,NA
"330","ITEM907DDDOGCHOWGREENBG_Retailer","2022-09-03","Within","Pantry Loading",1,"DD DOG CHOW GREEN BG 04.4LB","Dry Dog","CVS Total Corp WO HI",58.891760048551,0,NA,NA
"331","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-01-23","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,324.250816082394,NA,NA
"332","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-01-23","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,283.058852151065,NA,NA
"333","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-04-17","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,457.055920968279,NA,NA
"334","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-04-17","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,390.868006569782,NA,NA
"335","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-10-23","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,424.130151910111,NA,NA
"336","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-10-23","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,377.825103510037,NA,NA
"337","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-11-13","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",612.713039168756,486.170328774197,NA,NA
"338","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-11-13","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",568.59437164339,451.163423869764,NA,NA
"339","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-12-04","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",377.849046295806,346.723893879118,NA,NA
"340","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2021-12-04","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",369.168306370462,338.758226165586,NA,NA
"341","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-07-23","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1206.21487418429,946.144177620824,NA,NA
"342","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-07-23","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1414.31863021714,1109.37890579864,NA,NA
"343","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-07-30","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1461.80897462764,1119.97809207152,NA,NA
"344","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-07-30","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1684.83424785129,1290.85091083526,NA,NA
"345","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-06","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1291.72253511836,957.169407639713,NA,NA
"346","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-06","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1491.82683358935,1105.44715895733,NA,NA
"347","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-13","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1093.13071990904,808.440233556329,NA,NA
"348","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-13","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",1210.6418666909,895.347258690253,NA,NA
"349","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-20","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",685.959719575199,849.71803474748,NA,NA
"350","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-20","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",743.106567249245,920.507478663627,NA,NA
"351","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-27","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,821.812013436971,NA,NA
"352","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-08-27","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,812.931740799413,NA,NA
"353","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-09-03","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,575.966303914532,NA,NA
"354","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-09-03","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,581.188133113143,NA,NA
"355","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-12-10","Cross","CL TIDY CATS CLUMP NON-LW 14LB",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,1078.21642174471,NA,NA
"356","ITEM1214TIDYCATSCLUMPNONLW_Retailer","2022-12-10","Within","Pantry Loading",2,"CL TIDY CATS CLUMP NON-LW 14LB","Litter","CVS Total Corp WO HI",0,1078.60454008921,NA,NA
"357","ITEM1240TIDYCATSNONCLUMP_Retailer","2021-12-04","Within","Pantry Loading",1,"CL TIDY CATS NON-CLUMP 10LB","Litter","CVS Total Corp WO HI",39.309293071794,0,NA,NA
"358","ITEM1240TIDYCATSNONCLUMP_Retailer","2022-07-23","Within","Pantry Loading",1,"CL TIDY CATS NON-CLUMP 10LB","Litter","CVS Total Corp WO HI",95.9533647679149,0,NA,NA
"359","ITEM1240TIDYCATSNONCLUMP_Retailer","2022-07-30","Within","Pantry Loading",1,"CL TIDY CATS NON-CLUMP 10LB","Litter","CVS Total Corp WO HI",115.877686377449,0,NA,NA
"360","ITEM1240TIDYCATSNONCLUMP_Retailer","2022-08-06","Within","Pantry Loading",1,"CL TIDY CATS NON-CLUMP 10LB","Litter","CVS Total Corp WO HI",110.056512195869,0,NA,NA
"361","ITEM1240TIDYCATSNONCLUMP_Retailer","2022-08-13","Within","Pantry Loading",1,"CL TIDY CATS NON-CLUMP 10LB","Litter","CVS Total Corp WO HI",51.9869648600542,0,NA,NA
"362","ITEM1240TIDYCATSNONCLUMP_Retailer","2022-08-20","Within","Pantry Loading",1,"CL TIDY CATS NON-CLUMP 10LB","Litter","CVS Total Corp WO HI",48.8675519411023,0,NA,NA
"363","ITEM7TIDYCATSCLUMPLW_Retailer","2021-01-23","Within","Pantry Loading",1,"CL TIDY CATS CLUMP LW 06LB","Litter","CVS Total Corp WO HI",756.044272865671,0,NA,NA
"364","ITEM7TIDYCATSCLUMPLW_Retailer","2021-04-17","Within","Pantry Loading",1,"CL TIDY CATS CLUMP LW 06LB","Litter","CVS Total Corp WO HI",809.33963487039,0,NA,NA
"365","ITEM7TIDYCATSCLUMPLW_Retailer","2021-06-05","Within","Pantry Loading",1,"CL TIDY CATS CLUMP LW 06LB","Litter","CVS Total Corp WO HI",797.437903026736,0,NA,NA
"366","ITEM7TIDYCATSCLUMPLW_Retailer","2021-12-04","Within","Pantry Loading",1,"CL TIDY CATS CLUMP LW 06LB","Litter","CVS Total Corp WO HI",731.999508504808,0,NA,NA
"367","ITEM7TIDYCATSCLUMPLW_Retailer","2022-12-10","Within","Pantry Loading",1,"CL TIDY CATS CLUMP LW 06LB","Litter","CVS Total Corp WO HI",2125.51603450907,0,NA,NA
"368","ITEM3CWFANCYFEASTML_Retailer","2021-01-02","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1904.32252128176,1904.32252128176,1904.32252128176
"369","ITEM3CWFANCYFEASTML_Retailer","2021-01-09","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",1089.15564098471,2466.72992179242,2466.72992179242,2466.72992179242
"370","ITEM3CWFANCYFEASTML_Retailer","2021-01-16","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1891.7426257851,1891.7426257851,1891.7426257851
"371","ITEM3CWFANCYFEASTML_Retailer","2021-01-23","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1951.09397636125,1951.09397636125,1951.09397636125
"372","ITEM3CWFANCYFEASTML_Retailer","2021-01-30","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1700.9072854254,1700.9072854254,1700.9072854254
"373","ITEM3CWFANCYFEASTML_Retailer","2021-02-06","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,2154.99933028956,2154.99933028956,2154.99933028956
"374","ITEM3CWFANCYFEASTML_Retailer","2021-02-13","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1794.97492875519,1794.97492875519,1794.97492875519
"375","ITEM3CWFANCYFEASTML_Retailer","2021-02-20","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1958.90398929617,1958.90398929617,1958.90398929617
"376","ITEM3CWFANCYFEASTML_Retailer","2021-02-27","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,2215.63597817615,2215.63597817615,2215.63597817615
"377","ITEM3CWFANCYFEASTML_Retailer","2021-03-06","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1587.99396615889,1587.99396615889,1587.99396615889
"378","ITEM3CWFANCYFEASTML_Retailer","2021-03-13","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1612.39745841041,1612.39745841041,1612.39745841041
"379","ITEM3CWFANCYFEASTML_Retailer","2021-03-20","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1853.10737392757,1853.10737392757,1853.10737392757
"380","ITEM3CWFANCYFEASTML_Retailer","2021-03-27","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",8237.52392637029,1985.93113895024,1985.93113895024,1985.93113895024
"381","ITEM3CWFANCYFEASTML_Retailer","2021-04-03","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,2067.59215623707,2067.59215623707,2067.59215623707
"382","ITEM3CWFANCYFEASTML_Retailer","2021-04-10","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,2006.28324349933,2006.28324349933,2006.28324349933
"383","ITEM3CWFANCYFEASTML_Retailer","2021-04-17","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1883.78597869613,1883.78597869613,1883.78597869613
"384","ITEM3CWFANCYFEASTML_Retailer","2021-04-24","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,2384.05892379687,2384.05892379687,2384.05892379687
"385","ITEM3CWFANCYFEASTML_Retailer","2021-05-01","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,2000.87297743231,2000.87297743231,2000.87297743231
"386","ITEM3CWFANCYFEASTML_Retailer","2021-05-08","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",33.685425317839,1898.71457159519,1898.71457159519,1898.71457159519
"387","ITEM3CWFANCYFEASTML_Retailer","2021-05-15","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",3567.48704035188,2400.94423968183,2400.94423968183,2400.94423968183
"388","ITEM3CWFANCYFEASTML_Retailer","2021-05-22","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",243.117995203866,1784.1601072677,1784.1601072677,1784.1601072677
"389","ITEM3CWFANCYFEASTML_Retailer","2021-05-29","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1813.88770049347,1813.88770049347,1813.88770049347
"390","ITEM3CWFANCYFEASTML_Retailer","2021-06-05","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2406.78426848682,2472.28864375278,2472.28864375278,2472.28864375278
"391","ITEM3CWFANCYFEASTML_Retailer","2021-06-12","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",3273.07300531102,1938.96492325146,1938.96492325146,1938.96492325146
"392","ITEM3CWFANCYFEASTML_Retailer","2021-06-19","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7372.66337335212,2384.89205434976,2384.89205434976,2384.89205434976
"393","ITEM3CWFANCYFEASTML_Retailer","2021-06-26","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",8610.90713010684,2343.68358840338,2343.68358840338,2343.68358840338
"394","ITEM3CWFANCYFEASTML_Retailer","2021-07-03","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",6205.54594330328,1787.33550562754,1787.33550562754,1787.33550562754
"395","ITEM3CWFANCYFEASTML_Retailer","2021-07-10","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2863.97223850953,1560.84922185028,1560.84922185028,1560.84922185028
"396","ITEM3CWFANCYFEASTML_Retailer","2021-07-17","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2132.52373813815,2115.27499117692,2115.27499117692,2115.27499117692
"397","ITEM3CWFANCYFEASTML_Retailer","2021-07-24","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1886.11658833516,1886.11658833516,1886.11658833516
"398","ITEM3CWFANCYFEASTML_Retailer","2021-07-31","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1837.88200080273,1837.88200080273,1837.88200080273
"399","ITEM3CWFANCYFEASTML_Retailer","2021-08-07","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1647.15779720974,1647.15779720974,1647.15779720974
"400","ITEM3CWFANCYFEASTML_Retailer","2021-08-14","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1635.49020713823,1635.49020713823,1635.49020713823
"401","ITEM3CWFANCYFEASTML_Retailer","2021-08-21","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",0,1662.41098461428,1662.41098461428,1662.41098461428
"402","ITEM3CWFANCYFEASTML_Retailer","2021-08-28","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2055.70245257513,1719.81929385285,1719.81929385285,1719.81929385285
"403","ITEM3CWFANCYFEASTML_Retailer","2021-09-04","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",5438.49858857373,1808.00271757063,1808.00271757063,1808.00271757063
"404","ITEM3CWFANCYFEASTML_Retailer","2021-09-11","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7738.09850051186,1553.1676862391,1553.1676862391,1553.1676862391
"405","ITEM3CWFANCYFEASTML_Retailer","2021-09-18","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7619.87781909824,1441.08087759472,1441.08087759472,1441.08087759472
"406","ITEM3CWFANCYFEASTML_Retailer","2021-09-25","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2836.4257197609,1399.47267037936,1399.47267037936,1399.47267037936
"407","ITEM3CWFANCYFEASTML_Retailer","2021-10-02","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",339.644299306936,1271.69886214474,1271.69886214474,1271.69886214474
"408","ITEM3CWFANCYFEASTML_Retailer","2021-10-09","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",696.087289774398,1618.82880027263,1618.82880027263,1618.82880027263
"409","ITEM3CWFANCYFEASTML_Retailer","2021-10-16","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",1099.89582682074,1449.23780915896,1449.23780915896,1449.23780915896
"410","ITEM3CWFANCYFEASTML_Retailer","2021-10-23","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4553.00057169761,1525.4277030691,1525.4277030691,1525.4277030691
"411","ITEM3CWFANCYFEASTML_Retailer","2021-10-30","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",7026.48959445093,1513.96804314258,1513.96804314258,1513.96804314258
"412","ITEM3CWFANCYFEASTML_Retailer","2021-11-06","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",11353.1104627532,1476.51688718786,1476.51688718786,1476.51688718786
"413","ITEM3CWFANCYFEASTML_Retailer","2021-11-13","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",9498.75735900798,2733.39301459614,2733.39301459614,2733.39301459614
"414","ITEM3CWFANCYFEASTML_Retailer","2021-11-20","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",13763.8811253209,2347.71350755161,2347.71350755161,2347.71350755161
"415","ITEM3CWFANCYFEASTML_Retailer","2021-11-27","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",2264.76464972828,1882.58210608187,1882.58210608187,1882.58210608187
"416","ITEM3CWFANCYFEASTML_Retailer","2021-12-04","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4197.1065439447,1855.66965667724,1855.66965667724,1855.66965667724
"417","ITEM3CWFANCYFEASTML_Retailer","2021-12-11","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",484.817651987833,1703.33566917304,1703.33566917304,1703.33566917304
"418","ITEM3CWFANCYFEASTML_Retailer","2021-12-18","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4499.72648268095,1909.07354870919,1909.07354870919,1909.07354870919
"419","ITEM3CWFANCYFEASTML_Retailer","2021-12-25","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4829.76207125417,1721.13965188491,1721.13965188491,1721.13965188491
"420","ITEM3CWFANCYFEASTML_Retailer","2022-01-01","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",618.124435306127,1813.72328911105,1813.72328911105,1813.72328911105
"421","ITEM3CWFANCYFEASTML_Retailer","2022-01-08","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",4787.15338838316,2298.64322254874,2298.64322254874,2298.64322254874
"422","ITEM3CWFANCYFEASTML_Retailer","2022-01-15","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",11823.2120622294,2198.08790748795,2198.08790748795,2198.08790748795
"423","ITEM3CWFANCYFEASTML_Retailer","2022-01-22","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",11925.3304089347,2358.15645762546,2358.15645762546,2358.15645762546
"424","ITEM3CWFANCYFEASTML_Retailer","2022-01-29","Cross","CW FANCY FEAST ML 03OZ 12CT",2,"CW FANCY FEAST ML 03OZ","Wet Cat","CVS Total Corp WO HI",9811.58605068116,1928.85445376793,1928.85445376793,1928.85445376793
