"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","Within_non_normalised","Cross_non_normalised","true_lift_doll","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_TPR_1","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2"
"ITEM1605DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 03.8LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,12.6683645344094,12.6683645344094,0,0,0,0,0.000115,1.06760028904727,0,0,26,1071.90799638627,1071.90799638627,1,NA,NA,NA,NA,0,13579.3212455697,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,12.6683645344094,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1606DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,63.6566666666667,63.6566666666667,0,0,0,0,0.00016,1.22740976638489,0,0,35,70.6141862716978,70.6141862716978,1,18.0205381515412,6.01861942326947,0,NA,0,4495.06371743538,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,63.6566666666667,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1606DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,63.6566666666667,63.6566666666667,0,0,0,0,0.00016,1.11177493099534,0,0,31.9230769230769,107.047262252551,107.047262252551,1,18.0205381515412,6.01861942326947,0,NA,0,6814.27189078991,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,63.6566666666667,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1606DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,63.6566666666667,63.6566666666667,0,0,0,0,0.00016,1.06911171934324,0,0,28.9230769230769,104.08202445435,104.08202445435,1,18.0205381515412,6.01861942326947,0,NA,0,6625.51473668238,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,63.6566666666667,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1606DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,63.6566666666667,63.6566666666667,0,0,0,0,0.00016,1.06760028904727,0,0,26,76.9162122700146,76.9162122700146,1,18.0205381515412,6.01861942326947,0,NA,0,4896.2296857349,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,63.6566666666667,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1607DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0740870057076,11.0740870057076,0,0,0,0,0.035555,1.22740976638489,0,0,35,2678.61660191092,2678.61660191092,1,NA,NA,0,NA,0,29663.2333044944,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0740870057076,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1607DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0740870057076,11.0740870057076,0,0,0,0,0.035555,1.11177493099534,0,0,31.9230769230769,2576.97467719261,2576.97467719261,1,NA,NA,0,NA,0,28537.6417867363,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0740870057076,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1607DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0740870057076,11.0740870057076,0,0,0,0,0.035555,1.06911171934324,0,0,28.9230769230769,2540.56485552156,2540.56485552156,1,NA,NA,0,NA,0,28134.4362536888,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0740870057076,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1607DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,11.0740870057076,11.0740870057076,0,0,0,0,0.035555,1.06760028904727,0,0,26,2539.33189199691,2539.33189199691,1,NA,NA,0,NA,0,28120.7823083419,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,11.0740870057076,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1608DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.84166532132878,7.84166532132878,0,0,0,0,0.01414,1.22740976638489,0,0,35,15579.1863136995,15579.1863136995,1,NA,NA,NA,NA,0,122166.765050657,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.84166532132878,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1608DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.84166532132878,7.84166532132878,0,0,0,0,0.01414,1.11177493099534,0,0,31.9230769230769,15268.0145315984,15268.0145315984,1,NA,NA,NA,NA,0,119726.660077979,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.84166532132878,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1608DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.84166532132878,7.84166532132878,0,0,0,0,0.01414,1.06911171934324,0,0,28.9230769230769,15120.7936461233,15120.7936461233,1,NA,NA,NA,NA,0,118572.203165774,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.84166532132878,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1608DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.84166532132878,7.84166532132878,0,0,0,0,0.01414,1.06760028904727,0,0,26,15064.3332724354,15064.3332724354,1,NA,NA,NA,NA,0,118129.459811396,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.84166532132878,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.3721272517887,17.3721272517887,0,0,0,0,0.00018,1.22740976638489,0,0,35,13.7911552730624,13.7911552730624,1,NA,NA,NA,NA,0,239.581704352817,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.3721272517887,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.3721272517887,17.3721272517887,0,0,0,0,0.00018,1.11177493099534,0,0,31.9230769230769,14.2114205551812,14.2114205551812,1,NA,NA,NA,NA,0,246.882606313293,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.3721272517887,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.3721272517887,17.3721272517887,0,0,0,0,0.00018,1.06911171934324,0,0,28.9230769230769,14.6335259313354,14.6335259313354,1,NA,NA,NA,NA,0,254.215474621508,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.3721272517887,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,17.3721272517887,17.3721272517887,0,0,0,0,0.00018,1.06760028904727,0,0,26,15.0568503358981,15.0568503358981,1,NA,NA,NA,NA,0,261.56952004636,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.3721272517887,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,73.408284995075,73.408284995075,0,0,0,0,0.00039,1.22740976638489,0,0,35,19.5936981443956,19.5936981443956,1,NA,NA,NA,NA,0,1438.33977749126,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,73.408284995075,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,73.408284995075,73.408284995075,0,0,0,0,0.00039,1.11177493099534,0,0,31.9230769230769,19.5936981443956,19.5936981443956,1,NA,NA,NA,NA,0,1438.33977749126,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,73.408284995075,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,73.408284995075,73.408284995075,0,0,0,0,0.00039,1.06911171934324,0,0,28.9230769230769,19.5936981443956,19.5936981443956,1,NA,NA,NA,NA,0,1438.33977749126,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,73.408284995075,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,73.408284995075,73.408284995075,0,0,0,0,0.00039,1.06760028904727,0,0,26,19.5936981443956,19.5936981443956,1,NA,NA,NA,NA,0,1438.33977749126,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,73.408284995075,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40048DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.401964933141,21.401964933141,0,0,0,0,0.006235,1.22740976638489,0,0,35,208.701073568194,208.701073568194,1,38.9145845720529,NA,NA,NA,0,4466.61305801537,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.401964933141,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40048DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.401964933141,21.401964933141,0,0,0,0,0.006235,1.11177493099534,0,0,31.9230769230769,208.701073568194,208.701073568194,1,38.9145845720529,NA,NA,NA,0,4466.61305801537,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.401964933141,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40048DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.401964933141,21.401964933141,0,0,0,0,0.006235,1.06911171934324,0,0,28.9230769230769,208.701073568194,208.701073568194,1,38.9145845720529,NA,NA,NA,0,4466.61305801537,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.401964933141,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40048DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.401964933141,21.401964933141,0,0,0,0,0.006235,1.06760028904727,0,0,26,208.701073568194,208.701073568194,1,38.9145845720529,NA,NA,NA,0,4466.61305801537,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.401964933141,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.5711022127086,21.5711022127086,0,0,0,0,0.04601,1.22740976638489,0,0,35,20279.0913557812,20279.0913557812,1,NA,NA,NA,NA,0,437442.352416411,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.5711022127086,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.5711022127086,21.5711022127086,0,0,0,0,0.04601,1.11177493099534,0,0,31.9230769230769,6966.26778571764,6966.26778571764,1,NA,NA,NA,NA,0,150270.074446815,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.5711022127086,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.5711022127086,21.5711022127086,0,0,0,0,0.04601,1.06911171934324,0,0,28.9230769230769,4577.39646833564,4577.39646833564,1,NA,NA,NA,NA,0,98739.4870865594,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.5711022127086,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,21.5711022127086,21.5711022127086,0,0,0,0,0.04601,1.06760028904727,0,0,26,4201.40471449495,4201.40471449495,1,NA,NA,NA,NA,0,90628.9305333263,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,21.5711022127086,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5000050449_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,1,"Retailer","CVS Total Corp WO HI",NA,122.857142857143,0,NA,10.2961502347418,10.2961502347418,0,0,0,0,0.009595,1.22740976638489,0,0,35,57.2584230999486,57.2584230999486,1,13.8355219119694,NA,NA,17.7236179049597,0,588.491141779112,0,361.559642857143,0,330.435484448491,361.559642857143,31.0834382854523,31.0834382854523,NA,NA,0,0,0,1.05018466236915,10.2781379826843,"2022-12-31",NA,6.21131395348837,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8064908652402,16.4687751708232,NA,NA,NA
"ITEM5000050449_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,1,0,"Retailer","CVS Total Corp WO HI",NA,183.076923076923,0,NA,10.2961502347418,10.2961502347418,0,0,0,0,0.009595,1.11177493099534,0,0,31.9230769230769,56.8480521851334,56.8480521851334,1,13.8355219119694,NA,NA,17.7236179049597,0,583.055377351403,0,393.502318599051,0,350.385359928426,393.502318599051,42.5260028059622,42.5260028059622,NA,NA,0,0,0,2.26070849917312,10.2578003811183,"2022-09-24",NA,6.21852521008403,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8064908652402,16.4687751708232,NA,NA,NA
"ITEM5000050449_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",1,0,0,"Retailer","CVS Total Corp WO HI",NA,100,0,NA,10.2961502347418,10.2961502347418,0,0,0,0,0.009595,1.06911171934324,0,0,28.9230769230769,55.843178577604,55.843178577604,1,13.8355219119694,NA,NA,17.7236179049597,0,574.099433640865,0,267.792637362637,0,267.792637362637,267.792637362637,0,0,NA,NA,0,0,0,0.87032257966125,10.2807898005423,"2022-06-25",NA,5.8853,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8064908652402,16.4687751708232,NA,NA,NA
"ITEM5000050449_Retailer","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,0,"Retailer","CVS Total Corp WO HI",NA,108,0,NA,10.2961502347418,10.2961502347418,0,0,0,0,0.009595,1.06760028904727,0,0,26,54.9848664638069,54.9848664638069,1,13.8355219119694,NA,NA,17.7236179049597,0,566.132445748572,0,220.962291666667,0,220.962291666667,220.962291666667,0,0,NA,NA,0,0,0,0,10.2961502347418,"2022-03-26",NA,5.59569444444444,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.8064908652402,16.4687751708232,NA,NA,NA
"ITEM5000050449_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.79371793537842,7.79371793537842,0,0,0,0,0.18536,1.22740976638489,0,0,35,16211.7110216219,16211.7110216219,2,NA,NA,NA,NA,0,126349.502952387,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.79371793537842,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5000050449_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.79371793537842,7.79371793537842,0,0,0,0,0.18536,1.11177493099534,0,0,31.9230769230769,14596.0424540702,14596.0424540702,2,NA,NA,NA,NA,0,113757.437859832,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.79371793537842,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5000050449_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.79371793537842,7.79371793537842,0,0,0,0,0.18536,1.06911171934324,0,0,28.9230769230769,13061.8952211777,13061.8952211777,2,NA,NA,NA,NA,0,101800.727055326,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.79371793537842,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM5000050449_ROM","DD MOIST AND MEATY HI PROTEIN 72OZ","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,7.79371793537842,7.79371793537842,0,0,0,0,0.18536,1.06760028904727,0,0,26,12163.3456220722,12163.3456220722,2,NA,NA,NA,NA,0,94797.6849289506,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.79371793537842,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,1,"Retailer","CVS Total Corp WO HI",NA,5273.42857142857,0,NA,8.78426426177376,8.78426426177376,0,0,0,0,0.24763,1.22740976638489,0,0,35,2058.42820266541,1389.28964410262,1,NA,NA,NA,NA,669.138558562791,12202.9126779605,5856.86097708666,8724.59265657012,0,7187.98540453477,8724.59265657012,1536.18017362535,1536.18017362535,NA,NA,0,0,5856.86097708666,22.0036410538058,8.77393430620903,"2022-12-31",NA,5.35382144985642,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,1,0,"Retailer","CVS Total Corp WO HI",NA,340,0,NA,8.78426426177376,8.78426426177376,0,0,0,0,0.24763,1.11177493099534,0,0,31.9230769230769,2058.31167577552,438.778683311499,1,NA,NA,NA,NA,1619.53299246402,3854.34790664135,14204.9864256914,2528.76067873303,0,2058.14997148558,2528.76067873303,470.464510679702,470.464510679702,0,0,0,0,14204.9864256914,21.4193607738258,8.7739382383497,"2022-09-24",NA,5.09514705882353,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",1,0,0,"Retailer","CVS Total Corp WO HI",NA,887.692307692308,0,NA,8.78426426177376,8.78426426177376,0,0,0,0,0.24763,1.06911171934324,0,0,28.9230769230769,2055.07202839651,1339.04580569613,1,NA,NA,NA,NA,716.026222700378,11762.274077222,6280.04309655311,9090.45405535827,0,6825.28528713959,9090.45405535827,2262.60605463027,2262.60605463027,NA,NA,0,0,6280.04309655311,9.97860063922177,8.7794198274728,"2022-06-25",NA,5.09814471403813,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,0,"Retailer","CVS Total Corp WO HI",NA,2073.66666666667,0,NA,8.78426426177376,8.78426426177376,0,0,0,0,0.24763,1.06760028904727,0,0,26,2054.32188741003,2046.51377729305,1,NA,NA,NA,NA,7.80811011698169,17970.8194113186,67.5488939779637,13775.4513050512,0,10383.5736377494,13775.4513050512,3389.65902092339,3389.65902092339,NA,NA,0,0,67.5488939779637,7.33803245899333,8.78069873010333,"2022-03-26",NA,5.07027567915126,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,6.46597044758604,6.46597044758604,0,0,0,0,0.508045,1.22740976638489,0,0,35,134068.215944735,134068.215944735,2,NA,NA,NA,NA,0,866881.122259243,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,6.46597044758604,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,1,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,6.46597044758604,6.46597044758604,0,0,0,0,0.508045,1.11177493099534,0,0,31.9230769230769,109253.558541288,109253.558541288,2,NA,NA,NA,NA,0,706430.280821581,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,6.46597044758604,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",1,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,6.46597044758604,6.46597044758604,0,0,0,0,0.508045,1.06911171934324,0,0,28.9230769230769,123725.024946083,123725.024946083,2,NA,NA,NA,NA,0,800002.354928218,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,6.46597044758604,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDBENEFULML_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,0,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,6.46597044758604,6.46597044758604,0,0,0,0,0.508045,1.06760028904727,0,0,26,128673.150571327,128673.150571327,2,NA,NA,NA,NA,0,831996.78899199,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,6.46597044758604,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM660DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB","Dry Dog","NPP",0,0,1,"ROM","CVS Total Corp WO HI",NA,NA,NA,NA,25.8526667030073,25.8526667030073,0,0,0,0,0.004045,1.22740976638489,0,0,35,6753.66696048804,6753.66696048804,1,NA,NA,NA,NA,0,174600.30095261,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,25.8526667030073,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
