"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_RP_4","CB_Comp_RP_5"
"ITEM87DCFRISKIESML_Retailer","DC FRISKIES ML 16LB","Dry Cat","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,1583.07692307692,0,NA,17.6137750968322,17.6137750968322,0,0,0,0,0.60993,1.13370452882094,0,0,31.9230769230769,2181.21026154264,1848.30101955209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.909241990551,32555.5584696362,5857.1238762608,24243.2011644442,0,23717.7082474895,24243.2011644442,525.492916954728,525.492916954728,0,0,5857.1238762608,0,0,6.66463981765766,17.6107303810293,"2022-09-24",NA,13.4277551020408,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM87DCFRISKIESML_Retailer","DC FRISKIES ML 16LB","Dry Cat","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1513.53846153846,0,NA,17.6137750968322,17.6137750968322,0,0,0,0,0.60993,1.05478525976008,0,0,28.9230769230769,2029.10836497263,1665.17272601894,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363.935638953684,29329.9778934766,6403.35527661998,21199.6575684267,0,20688.6361637356,21199.6575684267,510.715950205252,510.715950205252,0,0,6403.35527661998,0,0,6.92521763213666,17.6103627899975,"2022-06-25",NA,12.8568855458427,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM87DCFRISKIESML_Retailer","DC FRISKIES ML 16LB","Dry Cat","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,1438.91666666667,0,NA,17.6137750968322,17.6137750968322,0,0,0,0,0.60993,1.0574970794635,0,0,26,2038.90002331388,1924.8115278909,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.088495422986,33903.1973560602,1856.70705598085,27596.3184757322,0,24508.8380713151,27596.3184757322,3061.41840175188,3061.41840175188,0,0,1856.70705598085,0,0,152.82204353559,17.5387224193892,"2022-03-26",NA,12.8236584235826,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM87DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.1825089514906,15.1825089514906,0,0,0,0,0.634665,1.30016188358213,0,0,35,84557.2983075144,84557.2983075144,2,NA,NA,NA,NA,NA,NA,19.5482588040669,NA,NA,0,NA,0,1283791.9384677,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.1825089514906,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM87DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.1825089514906,15.1825089514906,0,0,0,0,0.634665,1.13370452882094,0,0,31.9230769230769,61596.3723678696,61596.3723678696,2,NA,NA,NA,NA,NA,NA,19.5424024134264,NA,NA,0,NA,0,935187.474854528,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.1825089514906,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM87DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.1825089514906,15.1825089514906,0,0,0,0,0.634665,1.05478525976008,0,0,28.9230769230769,50262.5987641031,50262.5987641031,2,NA,NA,NA,NA,NA,NA,19.5153714587345,NA,NA,0,NA,0,763112.355661176,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.1825089514906,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM87DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.1825089514906,15.1825089514906,0,0,0,0,0.634665,1.0574970794635,0,0,26,53547.7162831929,53547.7162831929,2,NA,NA,NA,NA,NA,NA,19.2384347787733,NA,NA,0,NA,0,812988.681801455,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.1825089514906,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_Retailer","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,7736.57142857143,0,NA,5.84703529872818,5.84703529872818,0,0,0,0,0.8413,1.30016188358213,0,0,35,8457.78094229019,8026.1745043583,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,431.606437931889,46929.3256407351,2510.78269482017,44280.2986360694,0,36411.0742886631,44280.2986360694,7866.34576156315,7866.34576156315,0,0,2510.78269482017,NA,NA,12.8353829259251,5.84554724100454,"2022-12-31",NA,4.52476419971933,4,4,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_Retailer","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,6748,0,NA,5.84703529872818,5.84703529872818,0,0,0,0,0.8413,1.13370452882094,0,0,31.9230769230769,7870.18127285146,7329.59575662433,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,540.585516227132,42856.4051143907,3156.36958170702,28807.031375957,0,28744.8155010987,28807.031375957,62.2158748583715,62.2158748583715,0,0,3156.36958170702,0,0,4.45301365421366,5.84647613283049,"2022-09-24",NA,4.35480438648488,3,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_Retailer","DC FRISKIES ML 03.2LB","Dry Cat","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,5148,0,NA,5.84703529872818,5.84703529872818,0,0,0,0,0.8413,1.05478525976008,0,0,28.9230769230769,5499.20845326253,4692.98783290001,2,NA,NA,NA,NA,0,0.00386728682596141,NA,NA,NA,NA,NA,806.220620362523,27440.0655154682,4634.52231270795,17255.9624944495,0,17221.3820701958,17255.9624944495,34.3397896713298,34.3397896713298,0,0,4634.52231270795,0,0,79.4781131142565,5.83248804384756,"2022-06-25",NA,4.14097902097902,2,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_Retailer","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,4875,0,NA,5.84703529872818,5.84703529872818,0,0,0,0,0.8413,1.0574970794635,0,0,26,7547.10971552803,6846.92504400979,2,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,700.184671518241,40034.2124200712,3973.50685142529,30813.5799547683,0,27475.547726045,30813.5799547683,3316.60627783158,3316.60627783158,0,0,3973.50685142529,0,0,120.497638570255,5.83134628754668,"2022-03-26",NA,4.17760444444445,1,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,5.29112367442334,5.29112367442334,0,0,0,0,0.711955,1.30016188358213,0,0,35,211389.100988996,211389.100988996,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1118485.87675795,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.29112367442334,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,5.29112367442334,5.29112367442334,0,0,0,0,0.711955,1.13370452882094,0,0,31.9230769230769,181675.594795224,181675.594795224,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,961268.040685952,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.29112367442334,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,5.29112367442334,5.29112367442334,0,0,0,0,0.711955,1.05478525976008,0,0,28.9230769230769,164386.721566528,164386.721566528,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00386728682596141,NA,0,869790.474241493,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.29112367442334,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM88DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,5.29112367442334,5.29112367442334,0,0,0,0,0.711955,1.0574970794635,0,0,26,171611.721866641,171611.721866641,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,908018.844377137,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.29112367442334,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_Retailer","DC AO PREMIUM","Dry Cat","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,21.8349391460253,21.8349391460253,0.0988490894535266,0,0,0,0.04794,1.30016188358213,0.0988490894535266,0.11198205466266,35,113.956921586756,113.956921586756,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2243.28901256452,0,1284.30362210369,0,786.483074933402,1284.30362210369,380.797329320134,380.797329320134,0,0,0,NA,NA,244.953435550681,21.7519871979097,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_Retailer","DC AO PREMIUM","Dry Cat","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,21.8349391460253,21.8349391460253,0.120765592086882,0,0,0,0.04794,1.13370452882094,0.127215036326197,0.125500212833523,31.9230769230769,87.9416357557833,87.9416357557833,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1685.06275322722,0,890.962423679735,0,603.493985264037,890.962423679735,183.513911572891,183.513911572891,0,0,0,NA,NA,235.137511902227,21.8047322343037,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_Retailer","DC AO PREMIUM","Dry Cat","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,21.8349391460253,21.8349391460253,0.137994727561403,0,0,0,0.04794,1.05478525976008,0.150292493451307,0.147770618043771,28.9230769230769,78.5313406504115,78.5313406504115,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1470.87658814311,0,570.368529213333,0,505.527391112721,570.368529213333,33.9099774732111,33.9099774732111,0,0,0,NA,NA,243.850456014406,21.7574565086217,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_Retailer","DC AO PREMIUM","Dry Cat","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,NA,NA,1,21.8349391460253,21.8349391460253,0.0965707057112017,0,0,0,0.04794,1.0574970794635,0.0825020402448652,0.0717700046427716,26,78.6565431794965,78.6565431794965,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1550.09327907651,0,551.768853350594,0,510.942138140377,551.768853350594,38.6928795927744,38.6928795927744,0,0,0,NA,NA,167.36755468451,21.783187832729,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,17.1699022841668,17.1699022841668,0,0,0,0,0.00915,1.30016188358213,0,0,35,196.881865306797,196.881865306797,1,24.7398807631161,25.6781624387124,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3380.4423888422,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.1699022841668,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,17.1699022841668,17.1699022841668,0,0,0,0,0.00915,1.13370452882094,0,0,31.9230769230769,168.83386377166,168.83386377166,1,24.7398807631161,25.6781624387124,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2898.86094321772,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.1699022841668,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,17.1699022841668,17.1699022841668,0,0,0,0,0.00915,1.05478525976008,0,0,28.9230769230769,157.177487664169,157.177487664169,1,24.7398807631161,25.6781624387124,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2698.72210446462,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.1699022841668,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM89DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,17.1699022841668,17.1699022841668,0,0,0,0,0.00915,1.0574970794635,0,0,26,157.568323231644,157.568323231644,1,24.7398807631161,25.6781624387124,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2705.43271296734,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.1699022841668,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM90DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.7100884561035,15.7100884561035,0,0,0,0,0.039655,1.30016188358213,0,0,35,37544.6717519326,37544.6717519326,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,589830.114278232,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.7100884561035,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM90DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.7100884561035,15.7100884561035,0,0,0,0,0.039655,1.13370452882094,0,0,31.9230769230769,31763.408454791,31763.408454791,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,499005.956492112,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.7100884561035,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM90DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.7100884561035,15.7100884561035,0,0,0,0,0.039655,1.05478525976008,0,0,28.9230769230769,27636.9368325971,27636.9368325971,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,434178.722295845,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.7100884561035,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM90DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,15.7100884561035,15.7100884561035,0,0,0,0,0.039655,1.0574970794635,0,0,26,24670.6969400264,24670.6969400264,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387578.831201537,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.7100884561035,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,19.8927555717054,19.8927555717054,0,0,0,0,0.44918,1.30016188358213,0,0,35,14858.6794703396,14858.6794703396,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,295580.078821783,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.8927555717054,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,19.8927555717054,19.8927555717054,0,0,0,0,0.44918,1.13370452882094,0,0,31.9230769230769,11253.5180984777,11253.5180984777,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,223863.484854779,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.8927555717054,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,19.8927555717054,19.8927555717054,0,0,0,0,0.44918,1.05478525976008,0,0,28.9230769230769,11125.5238729685,11125.5238729685,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,221317.327012136,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.8927555717054,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM91DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,19.8927555717054,19.8927555717054,0,0,0,0,0.44918,1.0574970794635,0,0,26,11031.3336724776,11031.3336724776,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,219443.62437652,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.8927555717054,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,1,"Retailer","AssociateWhlseGrocersCorp",NA,2574.85714285714,0,NA,2.248357009614,2.248357009614,0.0544668048133581,0,0,0,0.009675,1.30016188358213,0.0408802801033629,0.0326965839330149,35,31.2391247790914,31.2391247790914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,68.230507959295,0,33.2483654523809,0,29.1733805895829,33.2483654523809,3.81904768449,3.81904768449,0,36.8633833011588,0,NA,NA,2.00619721198148,2.24386449470377,"2022-12-31",NA,1.41032401242787,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",0,1,0,"Retailer","AssociateWhlseGrocersCorp",NA,2577.23076923077,0,NA,2.248357009614,2.248357009614,0,0,0,0,0.009675,1.13370452882094,0,0,31.9230769230769,69.3525355713539,69.3525355713539,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155.496264864302,0,258.232854170795,0,93.5716819225911,258.232854170795,163.057570215595,163.057570215595,0,0,0,NA,NA,0.432994622055736,2.24240647686986,"2022-09-24",NA,1.41957497612225,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",1,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,3072.92307692308,0,NA,2.248357009614,2.248357009614,0,0,0,0,0.009675,1.05478525976008,0,0,28.9230769230769,78.1950692561108,78.1950692561108,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174.883435701634,0,1768.25402804281,0,110.119451856437,1768.25402804281,1649.87116955469,1649.87116955469,0,0,0,NA,NA,0.926996377595155,2.23658395580024,"2022-06-25",NA,1.40470812055672,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_Retailer","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,0,"Retailer","AssociateWhlseGrocersCorp",NA,3408,0,NA,2.248357009614,2.248357009614,0,0,0,0,0.009675,1.0574970794635,0,0,26,78.5395375417572,78.5395375417572,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175.076976272214,0,4417.65522003472,0,111.691021125982,4417.65522003472,4245.70898967349,4245.70898967349,0,0,0,NA,NA,1.50794349163789,2.22969269890361,"2022-03-26",NA,1.42515258215962,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.94100596155018,1.94100596155018,0,0,0,0,0.0024,1.30016188358213,0,0,35,99.0894826938322,99.0894826938322,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192.333276635652,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.94100596155018,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.94100596155018,1.94100596155018,0,0,0,0,0.0024,1.13370452882094,0,0,31.9230769230769,233.354775913749,233.354775913749,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,452.943011204794,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.94100596155018,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",1,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.94100596155018,1.94100596155018,0,0,0,0,0.0024,1.05478525976008,0,0,28.9230769230769,402.424880987807,402.424880987807,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,781.109093073454,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.94100596155018,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM92DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,1.94100596155018,1.94100596155018,0,0,0,0,0.0024,1.0574970794635,0,0,26,488.167402384295,488.167402384295,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,947.535838262382,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.94100596155018,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM93DCFRISKIESML_ROM","DC FRISKIES ML 18.5LB","Dry Cat","NPP",0,0,1,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,14.49,14.49,0,0,0,0,0.0013,1.30016188358213,0,0,35,55.7215951365245,55.7215951365245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,807.40591352824,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.49,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM93DCFRISKIESML_ROM","DC FRISKIES ML 18.5LB","Dry Cat","NPP",0,1,0,"ROM","AssociateWhlseGrocersCorp",NA,NA,NA,NA,14.49,14.49,0,0,0,0,0.0013,1.13370452882094,0,0,31.9230769230769,55.7215951365245,55.7215951365245,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,807.40591352824,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.49,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
