"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM169DWPROPLANESSENTIALGRFR","Wet Dog","DW PRO PLAN ESSENTIAL GR FR 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM16CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM16DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 06LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beyond"
"ITEM16DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 03LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM16DTALPOTWISTABLESMT","Dog Treats","DT ALPO TWIST-ABLES MT 05.5OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Alpo"
"ITEM16DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM170DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Purina One"
"ITEM170DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM170DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM171DWPROPLANSAVORYMEALS","Wet Dog","DW PRO PLAN SAVORY MEALS 10OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM172DWPROPLANSPECIALIZED","Wet Dog","DW PRO PLAN SPECIALIZED 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM173DTMERRICKPOWERBITESMT","Dog Treats","DT MERRICK POWER BITES MT 06OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Merrick"
"ITEM175DDMERRICKBACKCOUNTRY","Dry Dog","DD MERRICK BACKCOUNTRY 20LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Merrick"
"ITEM175DWPROPLANGRFRSMBRD","Wet Dog","DW PRO PLAN GR FR SM-BRD 03.5OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM176DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Dog Chow Line"
"ITEM176DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM177DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM177DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM1780018530","Wet Cat","CW PURINA ONE ML 03OZ 12CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM178DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM178DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM179DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM179DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM17CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM17DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 13LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM17DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 03.3-4.5LB","NPP","Retailer","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM17DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 03.3-4.5LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM17DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM17DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM180DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 22LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Merrick"
"ITEM180DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM181DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM181DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM182DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM182DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM183DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 04LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Merrick"
"ITEM184DDMERRICKHLTYGRNS","Dry Dog","DD MERRICK HLTY GRNS 04LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Merrick"
"ITEM185DDMERRICKLILPLTS","Dry Dog","DD MERRICK LIL PLTS 04LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Merrick"
"ITEM188DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 012OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Moist & Meaty"
"ITEM189DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Moist & Meaty"
"ITEM189DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Moist & Meaty"
"ITEM18CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ 8CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM18DDBENEFUL","Dry Dog","DD BENEFUL 06OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM18DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 01.3OZ","NPP","Retailer","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM18DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 01.3OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM18DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 12CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM190DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Moist & Meaty"
"ITEM190DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Moist & Meaty"
"ITEM191DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 036OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Moist & Meaty"
"ITEM192DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 360OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Moist & Meaty"
"ITEM193DDMOISTANDMEATYHIPROTEIN","Dry Dog","DD MOIST AND MEATY HI PROTEIN 72OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Moist & Meaty"
"ITEM193DDMOISTANDMEATYHIPROTEIN","Dry Dog","DD MOIST AND MEATY HI PROTEIN 72OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Moist & Meaty"
"ITEM19CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM19DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 03LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM19DDBENEFUL","Dry Dog","DD BENEFUL 12LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM19DTBEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beggin'"
"ITEM19DTBEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beggin'"
"ITEM19DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beyond"
"ITEM1DDBENEFUL","Dry Dog","DD BENEFUL 28LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM1DDBENEFUL","Dry Dog","DD BENEFUL 28LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM1DWALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","Retailer","AssociateWhlseGrocersCorp",1,"Alpo"
"ITEM1DWALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Alpo"
"ITEM20001DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 15OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM20CWBEYONDMIXERPROTEIN","Wet Cat","CW BEYOND MIXER PROTEIN 01.4OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM20DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 05LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM20DDBENEFUL","Dry Dog","DD BENEFUL 14LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM20DDBENEFUL","Dry Dog","DD BENEFUL 14LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM20DTBEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beggin'"
"ITEM20DTBEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beggin'"
"ITEM20DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beyond"
"ITEM20DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beyond"
"ITEM21CWBEYONDSIMPORGS","Wet Cat","CW BEYOND SIMP ORGS 03OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Beyond"
"ITEM21DCBEYONDREGIONAL","Dry Cat","DC BEYOND REGIONAL 03LB","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Beyond"
"ITEM21DDBENEFUL","Dry Dog","DD BENEFUL 03.5LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM21DDBENEFUL","Dry Dog","DD BENEFUL 03.5LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM21DTBEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beggin'"
"ITEM21DTBEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM21DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ 6CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM22DDBENEFUL","Dry Dog","DD BENEFUL 40LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM22DTBEGGINMT","Dog Treats","DT BEGGIN MT 48OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM22DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM237DDPROPLANDEVPUPPY","Dry Dog","DD PRO PLAN DEV PUPPY 16-18LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM238DDPROPLANDEVPUPPY","Dry Dog","DD PRO PLAN DEV PUPPY 24-34LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM239DDPROPLANDEVPUPPY","Dry Dog","DD PRO PLAN DEV PUPPY 04-6LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM23DDBENEFUL","Dry Dog","DD BENEFUL 48LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM23DTBEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Beggin'"
"ITEM23DTBEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM23DWBEYONDMIXERSDIGTPUMP","Wet Dog","DW BEYOND MIXERS DIGT PUMP 08OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM240DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 17-18LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM241DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 33-35LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM242DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 05-6LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM244DDPROPLANBRIGHTMINDS","Dry Dog","DD PRO PLAN BRIGHT MINDS 04-5LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM246DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 16-18LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM247DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 24-34LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM248DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 35-47LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM249DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 04-6LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM24DDBENEFUL","Dry Dog","DD BENEFUL 06.3LB","NPP","Retailer","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM24DDBENEFUL","Dry Dog","DD BENEFUL 06.3LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beneful"
"ITEM24DTBEGGINMT","Dog Treats","DT BEGGIN MT 08.5-9OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM24DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM250DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 18LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM251DDPROPLANSPORTPERFORM","Dry Dog","DD PRO PLAN SPORT PERFORM 37.5LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM252DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 50LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM252DTPIONEERWOMANCR","Dog Treats","DT PIONEER WOMAN CR 09OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Pioneer Woman"
"ITEM253DDPROPLANSPORTCHIKSAL","Dry Dog","DD PRO PLAN SPORT CHIK/SAL 06LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM253DTPIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 16OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pioneer Woman"
"ITEM254DTPIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 30OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pioneer Woman"
"ITEM255DTPIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 05OZ","NPP","Retailer","AssociateWhlseGrocersCorp",1,"Pioneer Woman"
"ITEM255DTPIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 05OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pioneer Woman"
"ITEM256DDPROPLANSPORTBREEDER","Dry Dog","DD PRO PLAN SPORT BREEDER 37.5LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Pro Plan"
"ITEM257DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM257DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM257DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 09.7-11.5OZ","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Prime"
"ITEM257DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 09.7-11.5OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Prime"
"ITEM258DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 01LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM258DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 21-22.8OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Prime"
"ITEM259DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM259DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM259DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 02.4OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Prime"
"ITEM25CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 19OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dentalife"
"ITEM25DTBEGGINMT","Dog Treats","DT BEGGIN MT 40OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beggin'"
"ITEM25DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ 8CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM260DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 32-36LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM260DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 32-36LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM260DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 39.7OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Prime"
"ITEM261DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM261PRIMEBONESCW","Dog Treats","DT PRIME JERKY MT 15OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Prime"
"ITEM261PRIMEBONESCW","Dog Treats","DT PRIME JERKY MT 15OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Prime"
"ITEM262DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 08.8LB","NPP","Retailer","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM262DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 08.8LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM262PRIMEBONESCW","Dog Treats","DT PRIME JERKY  MT 05OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Prime"
"ITEM263DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 40LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM265DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 16.5LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM265DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 16.5LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM266DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 31.1LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM267DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 40LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM268DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 07.4-8LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM268DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 07.4-8LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM269DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 15LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM26CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Dentalife"
"ITEM26CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dentalife"
"ITEM26DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 23LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM26DTBEGGINMT","Dog Treats","DT BEGGIN MT 32OZ 2CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beggin'"
"ITEM26DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ 6CT","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM270DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 12.5LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM271DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM271DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM272DDPURINAONEMLPUPPY","Dry Dog","DD PURINA ONE ML PUPPY 03LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM274DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM274DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM275DDPURINAONEML","Dry Dog","DD PURINA ONE ML 31.1LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM275DDPURINAONEML","Dry Dog","DD PURINA ONE ML 31.1LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM276DDPURINAONEML","Dry Dog","DD PURINA ONE ML 04LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM276DDPURINAONEML","Dry Dog","DD PURINA ONE ML 04LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM277DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM277DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM278DDPURINAONEML","Dry Dog","DD PURINA ONE ML 13.5LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM278DTPUPPYCHOWMT","Dog Treats","DT PUPPY CHOW MT 24OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Dog Chow Line"
"ITEM279DDPURINAONEML","Dry Dog","DD PURINA ONE ML 03LB","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Purina One"
"ITEM279DDPURINAONEML","Dry Dog","DD PURINA ONE ML 03LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM279DTPUPPYCHOWMT","Dog Treats","DT PUPPY CHOW MT 07OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Dog Chow Line"
"ITEM279DTPUPPYCHOWMT","Dog Treats","DT PUPPY CHOW MT 07OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Dog Chow Line"
"ITEM27DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","Retailer","AssociateWhlseGrocersCorp",2,"Beyond"
"ITEM27DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM27DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 19.5-22OZ","NPP","ROM","AssociateWhlseGrocersCorp",2,"Beneful"
"ITEM27DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Beyond"
"ITEM280DDPURINAONEML","Dry Dog","DD PURINA ONE ML 40LB","NPP","ROM","AssociateWhlseGrocersCorp",2,"Purina One"
"ITEM280DTPURINAONETRUEINSTAOF","Dog Treats","DT PURINA ONE TRUE INST AOF","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Purina One"
"ITEM281DDPURINAONEML","Dry Dog","DD PURINA ONE ML 44LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM281DTPURINAONETRUEINSTMT","Dog Treats","DT PURINA ONE TRUE INST MT 07OZ","NPP","Retailer","AssociateWhlseGrocersCorp",0,"Purina One"
"ITEM281DTPURINAONETRUEINSTMT","Dog Treats","DT PURINA ONE TRUE INST MT 07OZ","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
"ITEM282DDPURINAONEML","Dry Dog","DD PURINA ONE ML 34LB","NPP","ROM","AssociateWhlseGrocersCorp",1,"Purina One"
