"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM162MTYDG","Wet Dog","DW MTY DG 05.5OZ 24CT","NPP","Retailer","BJs",0,"Mighty Dog"
"ITEM164KITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","Retailer","BJs",2,"Kit & Kaboodle"
"ITEM164KITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","BJs",1,"Kit & Kaboodle"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","BJs",2,"Purina One"
"ITEM1780018530","Wet Cat","CW PURINA ONE ML 03OZ 12CT","NPP","ROM","BJs",1,"Purina One"
"ITEM17CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM192DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","Retailer","BJs",0,"Dog Chow Line"
"ITEM192DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 12CT","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM20001DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 15OZ","NPP","ROM","BJs",1,"Beggin'"
"ITEM244CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM257BUSYCW","Dog Treats","DT BUSY CW 35OZ","NPP","Retailer","BJs",0,"Busy"
"ITEM257BUSYCW","Dog Treats","DT BUSY CW 35OZ","NPP","ROM","BJs",1,"Busy"
"ITEM25CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM25CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM267CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM26CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 24CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM278CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 12CT","NPP","ROM","BJs",1,"Pro Plan"
"ITEM27CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","BJs",2,"Purina One"
"ITEM283DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","Retailer","BJs",1,"Dog Chow Line"
"ITEM283DOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 24CT","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM284DWALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","BJs",1,"Alpo"
"ITEM285DWALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM286CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM287DWBELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","BJs",2,"Bella"
"ITEM288DWBELLA","Wet Dog","DW BELLA 03.5OZ","NPP","ROM","BJs",2,"Bella"
"ITEM290DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","BJs",2,"Beneful"
"ITEM291CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 60CT","NPP","ROM","BJs",1,"Friskies"
"ITEM291DWBENEFUL","Wet Dog","DW BENEFUL 10OZ","NPP","ROM","BJs",2,"Beneful"
"ITEM292DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","BJs",2,"Beneful"
"ITEM293DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","ROM","BJs",2,"Beneful"
"ITEM296DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","BJs",2,"Beneful"
"ITEM297DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","BJs",1,"Beneful"
"ITEM298DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","ROM","BJs",1,"Beneful"
"ITEM299DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 12CT","NPP","ROM","BJs",1,"Beyond"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM30006DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 05LB","NPP","ROM","BJs",1,"Pro Plan"
"ITEM300DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","BJs",1,"Beyond"
"ITEM301DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","BJs",2,"Beyond"
"ITEM302DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ 6CT","NPP","ROM","BJs",1,"Beyond"
"ITEM303DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM304DWBEYONDMIXERSDIGTPUMP","Wet Dog","DW BEYOND MIXERS DIGT PUMP 08OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM306DWBEYONDBROTH","Wet Dog","DW BEYOND BROTH 01.6OZ 8CT","NPP","ROM","BJs",1,"Beyond"
"ITEM307DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ 6CT","NPP","ROM","BJs",1,"Beyond"
"ITEM308DWBEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM310DWBEYONDPREMIUM","Wet Dog","DW BEYOND PREMIUM 13OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM312DWBEYONDWILD","Wet Dog","DW BEYOND WILD 13OZ","NPP","ROM","BJs",2,"Beyond"
"ITEM320CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM324BEGGINMT","Dog Treats","DT BEGGIN MT 48OZ","NPP","ROM","BJs",1,"Beggin'"
"ITEM327CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","Retailer","BJs",1,"Fancy Feast"
"ITEM327CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM328CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM333DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 03.5OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM334DWCNPORGANIX","Wet Dog","DW C&P ORGANIX 12.7OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM335DWCNPPRISTINE","Wet Dog","DW C&P PRISTINE 03.5OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM337DWCNPPRISTINEBONEBROTH","Wet Dog","DW C&P PRISTINE BONE BROTH 8.4OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM346CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ 6CT","NPP","ROM","BJs",1,"Beyond"
"ITEM348CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ 8CT","NPP","ROM","BJs",1,"Beyond"
"ITEM349CWBEYONDMIXERDIGESTSUPPORT","Wet Cat","CW BEYOND MIXER DIGEST SUPPORT 01OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM350CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM351CWBEYONDMIXERBROTH","Wet Cat","CW BEYOND MIXER BROTH 01OZ 8CT","NPP","ROM","BJs",1,"Beyond"
"ITEM352CWBEYONDORGANIC","Wet Cat","CW BEYOND ORGANIC 03OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM353CWBEYONDMIXERPROTEIN","Wet Cat","CW BEYOND MIXER PROTEIN 01.4OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM35TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 17LB - PAIL","NPP","ROM","BJs",2,"Tidy Cats"
"ITEM365DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ 06CT","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM366DWDOGCHOWML","Wet Dog","DW DOG CHOW ML 13 OZ","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM367CWCNPORGANIX","Wet Cat","CW C&P ORGANIX 05.5OZ","NPP","ROM","BJs",1,"A/O Brand"
"ITEM368CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 03OZ CAN","NPP","ROM","BJs",1,"A/O Brand"
"ITEM369CWCNPPRISTINE","Wet Cat","CW C&P PRISTINE 05.5OZ CAN","NPP","ROM","BJs",1,"A/O Brand"
"ITEM370CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM371CWFANCYFEASTAPPTZRS","Wet Cat","CW FANCY FEAST APPTZRS 01.1OZ 12CT","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM373CWAOPREMIUM","Wet Cat","CW AO PREMIUM","NPP","ROM","BJs",1,"Friskies"
"ITEM374CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ 24CT","NPP","ROM","BJs",1,"Friskies"
"ITEM375CWFRISKIESFAV","Wet Cat","CW FRISKIES FAV 05.5OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM376CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","NPP","ROM","BJs",1,"Friskies"
"ITEM377CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM378CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ 18CT","NPP","ROM","BJs",1,"Friskies"
"ITEM379CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ 24CT","NPP","ROM","BJs",1,"Friskies"
"ITEM380CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 05.5OZ","NPP","ROM","BJs",1,"Friskies"
"ITEM3810002689","Wet Dog","DW PRO PLAN SPECIALIZED SEN-S/S 13OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM3810019160","Dog Treats","DT PRIME BARS CR 16OZ","NPP","ROM","BJs",1,"Prime"
"ITEM385CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","ROM","BJs",1,"Kit & Kaboodle"
"ITEM390DWMERRICKBACKCOUNTRY","Wet Dog","DW MERRICK BACKCOUNTRY 12.7OZ","NPP","ROM","BJs",1,"Merrick"
"ITEM391DWMERRICKBBQ","Wet Dog","DW MERRICK BBQ 12.7OZ","NPP","ROM","BJs",1,"Merrick"
"ITEM392DWMERRICKGRFR","Wet Dog","DW MERRICK GR FR 12.7OZ","NPP","ROM","BJs",1,"Merrick"
"ITEM393DWMERRICKFLAVORENHANCER","Wet Dog","DW MERRICK FLAVOR ENHANCER 07OZ","NPP","ROM","BJs",1,"Merrick"
"ITEM395DWMERRICKLILPLATES","Wet Dog","DW MERRICK LIL PLATES 03-3.5OZ","NPP","ROM","BJs",1,"Merrick"
"ITEM399DWMTYDG","Wet Dog","DW MTY DG 05.5OZ","NPP","ROM","BJs",1,"Nppc Brand Group Rem"
"ITEM39CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 12CT","NPP","ROM","BJs",2,"Friskies"
"ITEM3CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","BJs",2,"Beyond"
"ITEM3FANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM40042DDWHOLEEARTHFARMSGF","Dry Dog","DD WHOLE EARTH FARMS GF 04LB","NPP","ROM","BJs",1,"Whole Earth Farms"
"ITEM40047DDWHOLEEARTHFARMSGF","Dry Dog","DD WHOLE EARTH FARMS GF 25LB","NPP","ROM","BJs",1,"Whole Earth Farms"
"ITEM40049DDBENEFULSMPGDNSS","Dry Dog","DD BENEFUL SMP GDNSS 09.4-12.5LB","NPP","ROM","BJs",1,"Beneful"
"ITEM40050DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 30-33.5LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM40051DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 50-55LB","NPP","Retailer","BJs",0,"Dog Chow Line"
"ITEM401CWPROPLANTRUNATURE","Wet Cat","CW PRO PLAN TRU NATURE 03OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM402CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 24CT","NPP","ROM","BJs",1,"Pro Plan"
"ITEM403CWFANCYFEASTPURELYFILETS","Wet Cat","CW FANCY FEAST PURELY FILETS 01OZ","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM404CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","BJs",1,"Purina One"
"ITEM433DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ 12CT","NPP","ROM","BJs",1,"Pro Plan"
"ITEM434DWPROPLANESSENTIALGRFR","Wet Dog","DW PRO PLAN ESSENTIAL GR FR 13OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM435DWPROPLANESSENTIAL","Wet Dog","DW PRO PLAN ESSENTIAL 13OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM436DWPROPLANSAVORYMEALS","Wet Dog","DW PRO PLAN SAVORY MEALS 10OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM437DWPROPLANSPECIALIZED","Wet Dog","DW PRO PLAN SPECIALIZED 13OZ","NPP","ROM","BJs",1,"Pro Plan"
"ITEM440DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM441DWPUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM442DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ","NPP","ROM","BJs",2,"Purina One"
"ITEM443DWPURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","ROM","BJs",2,"Purina One"
"ITEM444DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ 06CT","NPP","ROM","BJs",2,"Purina One"
"ITEM445DWPURINAONETRUINST","Wet Dog","DW PURINA ONE TRU INST 13OZ","NPP","ROM","BJs",2,"Purina One"
"ITEM44CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM44PURINAONEML","Dry Cat","DC PURINA ONE ML 16LB","NPP","ROM","BJs",1,"Purina One"
"ITEM469DWWHOLEEARTHFARMS","Wet Dog","DW WHOLE EARTH FARMS 12.7OZ","NPP","ROM","BJs",1,"Whole Earth Farms"
"ITEM47CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 48CT","NPP","Retailer","BJs",2,"Fancy Feast"
"ITEM47CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 48CT","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM48CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 30CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM4CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 24CT","NPP","ROM","BJs",2,"Friskies"
"ITEM4PURINAONE","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","Retailer","BJs",2,"Purina One"
"ITEM4PURINAONE","Wet Dog","DW PURINA ONE TRU INST 13OZ 12CT","NPP","ROM","BJs",1,"Purina One"
"ITEM51FRISKIESML","Dry Cat","DC FRISKIES ML 18.5LB","NPP","Retailer","BJs",2,"Friskies"
"ITEM536DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 42-46LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM557DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 05-6LB","NPP","ROM","BJs",1,"Pro Plan"
"ITEM577DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","ROM","BJs",2,"Purina One"
"ITEM579BUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 20OZ","NPP","Retailer","BJs",2,"Busy"
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX CR 20OZ 2CT","NPP","Retailer","BJs",2,"Friskies"
"ITEM57CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX CR 20OZ 2CT","NPP","ROM","BJs",1,"Friskies"
"ITEM583DDPURINAONEML","Dry Dog","DD PURINA ONE ML 31.1LB","NPP","ROM","BJs",2,"Purina One"
"ITEM60008CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ  12CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM60057CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM60078CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 48CT","NPP","Retailer","BJs",2,"Friskies"
"ITEM60078CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 48CT","NPP","ROM","BJs",1,"Friskies"
"ITEM60085CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ 24CT","NPP","ROM","BJs",1,"Friskies"
"ITEM60093CWPURINAONETRUINST","Wet Cat","CW PURINA ONE TRU INST 03OZ 12CT","NPP","ROM","BJs",1,"Purina One"
"ITEM614DDMERRICKBACKCOUNTRY","Dry Dog","DD MERRICK BACKCOUNTRY 04LB","NPP","ROM","BJs",1,"Merrick"
"ITEM624DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","ROM","BJs",2,"Moist & Meaty"
"ITEM62CWFANCYFEASTMEDLEYS","Wet Cat","CW FANCY FEAST MEDLEYS 03OZ 12CT","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM631DDMERRICKLILPLTS","Dry Dog","DD MERRICK LIL PLTS 04LB","NPP","ROM","BJs",1,"Merrick"
"ITEM634DDBEYONDSMP","Dry Dog","DD BEYOND SMP9 03-4LB","NPP","ROM","BJs",1,"Beyond"
"ITEM636DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04.4LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM642DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 40LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM665DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 50.5OZ","NPP","Retailer","BJs",1,"Busy"
"ITEM667DDBEYONDSMBRDSPRFOOD","Dry Dog","DD BEYOND SM-BRD/SPR FOOD 03-4LB","NPP","ROM","BJs",1,"Beyond"
"ITEM678DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 16.5-18LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM679BEGGINMT","Dog Treats","DT BEGGIN MT 32OZ 2CT","NPP","Retailer","BJs",2,"Beggin'"
"ITEM679BEGGINMT","Dog Treats","DT BEGGIN MT 32OZ 2CT","NPP","ROM","BJs",1,"Beggin'"
"ITEM691DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 08.8LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM6CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","ROM","BJs",2,"Friskies"
"ITEM7009CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","CT FANCY FEAST SAVORY CRAVINGS 3OZ","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM7023016883","Litter","CL TIDY CATS BREEZE GLADE PADS 08CT","NPP","ROM","BJs",1,"Tidy Cats"
"ITEM7029CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 04OZ","NPP","ROM","BJs",1,"Kit & Kaboodle"
"ITEM7030CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 09OZ","NPP","ROM","BJs",1,"Kit & Kaboodle"
"ITEM7031CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 02.4OZ","NPP","ROM","BJs",1,"Kit & Kaboodle"
"ITEM7054CTWHISKERLICKINSAO","Cat Treats","CT WHISKER LICKINS AO","NPP","ROM","BJs",1,"Whisker Lickins"
"ITEM705DDALPO","Dry Dog","DD ALPO 37-41LB","NPP","ROM","BJs",1,"Alpo"
"ITEM706DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 07.4LB","NPP","ROM","BJs",1,"Purina One"
"ITEM725CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 19OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM728PRIMEBONESCW","Dog Treats","DT PRIME BONES CW 39.7OZ","NPP","Retailer","BJs",2,"Prime"
"ITEM728PRIMEBONESCW","Dog Treats","DT PRIME BONES CW 39.7OZ","NPP","ROM","BJs",1,"Prime"
"ITEM72ALPO","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","BJs",1,"Alpo"
"ITEM739CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 01.7OZ","NPP","ROM","BJs",1,"Whisker Lickins"
"ITEM753DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 23LB","NPP","ROM","BJs",1,"Beyond"
"ITEM754CTFANCYFEASTPUREFLAKED","Cat Treats","CT FANCY FEAST PURE FLAKED 01.06OZ","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM756DDBEYONDGRFR","Dry Dog","DD BEYOND GR FR 03LB","NPP","ROM","BJs",1,"Beyond"
"ITEM75CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 04OZ","NPP","ROM","BJs",2,"Whisker Lickins"
"ITEM772DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 216OZ","NPP","ROM","BJs",2,"Moist & Meaty"
"ITEM772PRIMEBONESCW","Dog Treats","DT PRIME JERKY MT 15OZ","NPP","ROM","BJs",1,"Prime"
"ITEM773DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 40LB","NPP","ROM","BJs",2,"Purina One"
"ITEM774CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","CT FANCY FEAST SAVORY CRAVINGS 01OZ","NPP","ROM","BJs",2,"Fancy Feast"
"ITEM777PRIMEBONESCW","Dog Treats","DT PRIME JERKY  MT 05OZ","NPP","ROM","BJs",1,"Prime"
"ITEM77CTDENTALIFEDNT","Cat Treats","CT DENTALIFE DNT 01.8OZ","NPP","ROM","BJs",1,"Dentalife"
"ITEM77CWBEYONDSIMPORGS","Wet Cat","CW BEYOND SIMP ORGS 03OZ","NPP","ROM","BJs",1,"Beyond"
"ITEM782DTALPODT","Dog Treats","DT ALPO DT 01.6OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM783DTALPODT","Dog Treats","DT ALPO DT 21OZ","NPP","ROM","BJs",2,"Alpo"
"ITEM785DTALPODT","Dog Treats","DT ALPO DT 08.8OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM786DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 32OZ","NPP","ROM","BJs",2,"Alpo"
"ITEM787DDPROPLANBRIGHTMINDS","Dry Dog","DD PRO PLAN BRIGHT MINDS 04-5LB","NPP","ROM","BJs",1,"Pro Plan"
"ITEM787DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 60OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM788DDALPO","Dry Dog","DD ALPO 01LB","NPP","ROM","BJs",1,"Alpo"
"ITEM788DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 16OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM789DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 128OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM790DTTBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM791DTTBONZMT","Dog Treats","DT T BONZ MT 40OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM792DTTBONZMT","Dog Treats","DT T BONZ MT 10OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM793DTTBONZMT","Dog Treats","DT T BONZ MT 45OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM794DTALPOTWISTABLESMT","Dog Treats","DT ALPO TWIST-ABLES MT 05.5OZ","NPP","ROM","BJs",1,"Alpo"
"ITEM796DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 01.3OZ","NPP","ROM","BJs",1,"Beggin'"
"ITEM797DTBEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","ROM","BJs",2,"Beggin'"
"ITEM798DTBEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","ROM","BJs",2,"Beggin'"
"ITEM799DTBEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","ROM","BJs",1,"Beggin'"
"ITEM7CTFANCYFEASTDUOSCR","Cat Treats","CT FANCY FEAST DUOS CR 02.1OZ","NPP","ROM","BJs",1,"Fancy Feast"
"ITEM800DTBEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","ROM","BJs",1,"Beggin'"
"ITEM801DTBEGGINMT","Dog Treats","DT BEGGIN MT 08.5-9OZ","NPP","ROM","BJs",1,"Beggin'"
"ITEM802DTBEGGINMT","Dog Treats","DT BEGGIN MT 40OZ","NPP","ROM","BJs",2,"Beggin'"
"ITEM803DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 012OZ","NPP","ROM","BJs",1,"Moist & Meaty"
"ITEM803DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 19.5-22OZ","NPP","ROM","BJs",2,"Beneful"
"ITEM804DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 32-36OZ","NPP","ROM","BJs",1,"Beneful"
"ITEM805DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 08.5-9.5OZ","NPP","ROM","BJs",1,"Beneful"
"ITEM807DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 09.4-12.5LB","NPP","ROM","BJs",1,"Beneful"
"ITEM808DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 01LB","NPP","ROM","BJs",1,"Dog Chow Line"
"ITEM812DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 33-35LB","NPP","ROM","BJs",1,"Pro Plan"
