"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","rhat","Run","Reason","Model_flag","Retailer","Market","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item","Brand","size_cuts","price_cuts","grp_based_on","Model_type"
"ITEM1277DCFANCYFEAST","Dry Cat","NPP","ITEM1351DCPURINAONEML_ROM","DC PURINA ONE ML 02.8LB",0.775931007939105,0.0460291307731577,0.00464035807437973,"ITEM1277DCFANCYFEAST_ROM_PromotedDiscount",-1.02898904229262,0.173866614403983,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1351DCPURINAONEML","ROM","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DC FANCY FEAST 03LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"wk_sold_median_base_price_byppg_log",-1.11829005261431,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,1.00033853832555,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"ACV_Feat_Only",1.03850757489923,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,0.999980329567154,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"ACV_Disp_Only",9.18599620945755,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,1.00000379620102,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"flag_qtr2",-0.22944286504388,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,1.00008350483247,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"flag_qtr3",-0.269798123856032,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,1.00009949319303,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"flag_qtr4",-0.167584358362354,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,0.999999174283018,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1281DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1281DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 03.2LB",0.693691162176198,0,0,"category_trend",1.58564484989545,0.0913697608788672,"No Change",-1.31242670809231,0.669593905385074,NA,NA,NA,1.0003670207866,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1281DCFRISKIESFRMFAV","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES FRM FAV 03.2LB",NA,NA,NA,NA,NA
"ITEM1282DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1282DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 16LB",0.4697006493737,0.0253207456422585,0.00445149086388234,"tpr_discount_byppg",1.66272273275712,0.113674548907619,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1282DCFRISKIESFRMFAV","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC FRISKIES FRM FAV 16LB",NA,NA,NA,NA,NA
"ITEM1282DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1282DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 16LB",0.4697006493737,0.0253207456422585,0.00445149086388234,"ACV_Feat_Only",2.04410380181455,0.113674548907619,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1282DCFRISKIESFRMFAV","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES FRM FAV 16LB",NA,NA,NA,NA,NA
"ITEM1282DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1282DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 16LB",0.4697006493737,0.0253207456422585,0.00445149086388234,"category_trend",0.788526301010342,0.113674548907619,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1282DCFRISKIESFRMFAV","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES FRM FAV 16LB",NA,NA,NA,NA,NA
"ITEM1282DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1282DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 16LB",0.4697006493737,0.0253207456422585,0.00445149086388234,"tpr_discount_byppg_lag2",-0.216288160964821,0.113674548907619,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1282DCFRISKIESFRMFAV","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DC FRISKIES FRM FAV 16LB",NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB",0.563018926199458,0.149153320574804,0.023642259194943,"tpr_discount_byppg",3.63912610371674,0.417628589619705,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1283DCFRISKIESFRMFAV","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC FRISKIES FRM FAV 22LB",NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB",0.563018926199458,0.149153320574804,0.023642259194943,"ACV_Feat_Only",10,0.417628589619705,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1283DCFRISKIESFRMFAV","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES FRM FAV 22LB",NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB",0.563018926199458,0.149153320574804,0.023642259194943,"category_trend",1.02280485856796,0.417628589619705,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1283DCFRISKIESFRMFAV","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES FRM FAV 22LB",NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB",0.563018926199458,0.149153320574804,0.023642259194943,"tpr_discount_byppg_lag2",-1.85604549465299,0.417628589619705,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1283DCFRISKIESFRMFAV","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DC FRISKIES FRM FAV 22LB",NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV","Dry Cat","NPP","ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB",0.563018926199458,0.149153320574804,0.023642259194943,"monthno",0.0272756695409112,0.417628589619705,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1283DCFRISKIESFRMFAV","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC FRISKIES FRM FAV 22LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM113PURINAONEML_Retailer","DC PURINA ONE ML 22LB",0.892195823579148,0,0,"ITEM1284DCFRISKIESML_ROM_PromotedDiscount",-0.30608696757013,0.0571503425850396,"No Change",-1.50712278822135,0.572843581455613,"No Change",5.49633808452465,1.59204430602826,0.999980656342196,"1st Pass","No Change",2,"BJs","Retailer","Retailer","ITEM113PURINAONEML","ROM","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"wk_sold_median_base_price_byppg_log",-0.863632357430645,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,1.00013999313256,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"tpr_discount_byppg",1.88016037104468,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,0.999939882707909,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"ACV_Feat_Only",0.676424534824467,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,0.999897843534096,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"ACV_Disp_Only",9.94249310544483,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,1.00005401060097,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"ACV_Feat_Disp",7.60557256087847,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,0.999920343488834,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"ACV_Selling",2.63701432775406,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,0.999989302599661,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"flag_qtr2",-0.0206859610163986,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,0.999962960361231,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.914367262749708,0,0,"category_trend",1.08951483235763,0.0543657224801144,"No Change",-1.20039700498772,0.657839286096682,"No Change",1.92654283479439,0.288852884560396,1.00011914943122,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1284DCFRISKIESML","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM1305DCKITKABOODLE_ROM","DC KIT KABOODLE 13LB",0.686510121178004,0,0,"ITEM1284DCFRISKIESML_ROM_PromotedDiscount",-0.301838959610262,0.0515899323843029,"No Change",-2.11113151861868,0.440874859533236,NA,NA,NA,1.00003816160555,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1305DCKITKABOODLE","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML","Dry Cat","NPP","ITEM44PURINAONEML_ROM","DC PURINA ONE ML 16LB",0.614823579718359,0.00708907681734842,0.000722476046511903,"ITEM1284DCFRISKIESML_ROM_PromotedDiscount",-0.442277668627348,0.0636899659793116,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM44PURINAONEML","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DC FRISKIES ML 03.2LB",NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML","Dry Cat","NPP","ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB",0.719600405706629,0,0,"wk_sold_median_base_price_byppg_log",-1.29826322969265,0.0563625683343713,"No Change",-1.47322010053249,0.105880708103163,NA,NA,NA,1.00016733008595,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1285DCFRISKIESML","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 16LB",NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML","Dry Cat","NPP","ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB",0.719600405706629,0,0,"ACV_Disp_Only",1.48245807357802,0.0563625683343713,"No Change",-1.47322010053249,0.105880708103163,NA,NA,NA,1.00008851914596,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1285DCFRISKIESML","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC FRISKIES ML 16LB",NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML","Dry Cat","NPP","ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB",0.719600405706629,0,0,"ACV_Feat_Disp",4.52467349473908,0.0563625683343713,"No Change",-1.47322010053249,0.105880708103163,NA,NA,NA,1.00011991435177,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1285DCFRISKIESML","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DC FRISKIES ML 16LB",NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML","Dry Cat","NPP","ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB",0.719600405706629,0,0,"flag_qtr2",0.01690687640623,0.0563625683343713,"No Change",-1.47322010053249,0.105880708103163,NA,NA,NA,0.999988924961229,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1285DCFRISKIESML","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC FRISKIES ML 16LB",NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML","Dry Cat","NPP","ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB",0.719600405706629,0,0,"category_trend",1.68126569662867,0.0563625683343713,"No Change",-1.47322010053249,0.105880708103163,NA,NA,NA,1.00018288169935,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1285DCFRISKIESML","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES ML 16LB",NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML","Dry Cat","NPP","ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB",0.719600405706629,0,0,"monthno",-0.000714494073562604,0.0563625683343713,"No Change",-1.47322010053249,0.105880708103163,NA,NA,NA,1.00008549818856,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1285DCFRISKIESML","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC FRISKIES ML 16LB",NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM","Dry Cat","NPP","ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM",0.498663724356666,1.02622191651996,0.121360849162126,"tpr_discount_byppg",2.95399129813053,0.644099272106428,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1286DCAOPREMIUM","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC AO PREMIUM",NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM","Dry Cat","NPP","ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM",0.498663724356666,1.02622191651996,0.121360849162126,"tpr_discount_byppg_lag2",-0.268385420643909,0.644099272106428,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1286DCAOPREMIUM","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DC AO PREMIUM",NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM","Dry Cat","NPP","ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM",0.498663724356666,1.02622191651996,0.121360849162126,"monthno",-0.0830670617034097,0.644099272106428,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1286DCAOPREMIUM","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC AO PREMIUM",NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML","Dry Cat","NPP","ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB",0.945098401940511,0.00885742094496456,0.00113383490426331,"wk_sold_median_base_price_byppg_log",-0.654327086034037,0.0712361492934673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1287DCFRISKIESML","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 12LB",NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML","Dry Cat","NPP","ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB",0.945098401940511,0.00885742094496456,0.00113383490426331,"tpr_discount_byppg",1.74514601251774,0.0712361492934673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1287DCFRISKIESML","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC FRISKIES ML 12LB",NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML","Dry Cat","NPP","ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB",0.945098401940511,0.00885742094496456,0.00113383490426331,"ACV_Feat_Only",9.52896276466244,0.0712361492934673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1287DCFRISKIESML","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 12LB",NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML","Dry Cat","NPP","ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB",0.945098401940511,0.00885742094496456,0.00113383490426331,"ACV_Disp_Only",10,0.0712361492934673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1287DCFRISKIESML","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC FRISKIES ML 12LB",NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML","Dry Cat","NPP","ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB",0.945098401940511,0.00885742094496456,0.00113383490426331,"category_trend",0.920072497345102,0.0712361492934673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1287DCFRISKIESML","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES ML 12LB",NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML","Dry Cat","NPP","ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB",0.945098401940511,0.00885742094496456,0.00113383490426331,"monthno",0.0422215719605127,0.0712361492934673,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1287DCFRISKIESML","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC FRISKIES ML 12LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"wk_sold_median_base_price_byppg_log",-0.967233217718797,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,1.00007483269191,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"ACV_Feat_Only",0.382220022906021,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,0.99992734029072,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"ACV_Disp_Only",6.79712501140557,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,0.999964974391473,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"flag_qtr2",-0.014710929452554,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,0.999982697678458,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"flag_qtr3",-0.0577386794597885,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,1.00020785440951,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"category_trend",1.25055620174189,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,1.00017030297619,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML","Dry Cat","NPP","ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB",0.73182763353752,0,0,"monthno",0.0030126122068046,0.0548485528635134,"No Change",-1.62010170744287,0.961115602101858,NA,NA,NA,1.00013039321901,"1st Pass","No Change",2,"BJs","ROM","ROM","ITEM1288DCFRISKIESML","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC FRISKIES ML 22LB",NA,NA,NA,NA,NA
"ITEM1289DCFRISKIESML","Dry Cat","NPP","ITEM1289DCFRISKIESML_ROM","DC FRISKIES ML 01LB",0.816220075605461,0.378559243691877,0.0398459984399418,"ACV_Feat_Only",10,0.571139375828735,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1289DCFRISKIESML","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 01LB",NA,NA,NA,NA,NA
"ITEM1289DCFRISKIESML","Dry Cat","NPP","ITEM1289DCFRISKIESML_ROM","DC FRISKIES ML 01LB",0.816220075605461,0.378559243691877,0.0398459984399418,"ACV_Disp_Only",10,0.571139375828735,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"BJs","ROM","ROM","ITEM1289DCFRISKIESML","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC FRISKIES ML 01LB",NA,NA,NA,NA,NA
