"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","WB_Comp_TPR_9","CB_Comp_RP_2","CB_Comp_TPR_3","CB_Comp_TPR_4"
"ITEM1282DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 16LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,16.8185689178921,16.8185689178921,0,0,0,0,0.121265,1.0688995598749,0,0,28.9230769230769,1286.08178287899,1286.08178287899,1,NA,NA,NA,NA,NA,NA,NA,0,21630.0550993958,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.8185689178921,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1282DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 16LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,16.8185689178921,16.8185689178921,0,0,0,0,0.121265,1.04119677412483,0,0,26,1258.32844815213,1258.32844815213,1,NA,NA,NA,NA,NA,NA,NA,0,21163.2837265908,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.8185689178921,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,22.3645882352941,22.3645882352941,0,0,0,0,0.00392,1.27316940972705,0,0,35,29.9425359811091,29.9425359811091,1,NA,NA,NA,NA,NA,NA,NA,0,669.652487937984,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.3645882352941,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,22.3645882352941,22.3645882352941,0,0,0,0,0.00392,1.11974614592403,0,0,31.9230769230769,23.4592177129012,23.4592177129012,1,NA,NA,NA,NA,NA,NA,NA,0,524.655744471153,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.3645882352941,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,22.3645882352941,22.3645882352941,0,0,0,0,0.00392,1.0688995598749,0,0,28.9230769230769,20.52210851272,20.52210851272,1,NA,NA,NA,NA,NA,NA,NA,0,458.968506607007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.3645882352941,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1283DCFRISKIESFRMFAV_ROM","DC FRISKIES FRM FAV 22LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,22.3645882352941,22.3645882352941,0,0,0,0,0.00392,1.04119677412483,0,0,26,18.4095040585293,18.4095040585293,1,NA,NA,NA,NA,NA,NA,NA,0,411.720977884984,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.3645882352941,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,5.26767603861192,5.26767603861192,0,0,0,0,0.616795,1.27316940972705,0,0,35,103179.191622844,103179.191622844,2,NA,NA,NA,NA,NA,NA,NA,0,543514.555395004,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.26767603861192,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,5.26767603861192,5.26767603861192,0,0,0,0,0.616795,1.11974614592403,0,0,31.9230769230769,87063.3490104287,87063.3490104287,2,NA,NA,NA,NA,NA,NA,NA,0,458621.517423542,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.26767603861192,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,5.26767603861192,5.26767603861192,0,0,0,0,0.616795,1.0688995598749,0,0,28.9230769230769,80690.9728539477,80690.9728539477,2,NA,NA,NA,NA,NA,NA,NA,0,425053.904235025,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.26767603861192,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1284DCFRISKIESML_ROM","DC FRISKIES ML 03.2LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,5.26767603861192,5.26767603861192,0,0,0,0,0.616795,1.04119677412483,0,0,26,79932.793870721,79932.793870721,2,NA,NA,NA,NA,NA,NA,NA,0,421060.062972103,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.26767603861192,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,14.9586048356985,14.9586048356985,0,0,0,0,0.40515,1.27316940972705,0,0,35,31877.5136901336,31877.5136901336,2,NA,NA,NA,NA,NA,NA,NA,0,476843.130435278,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.9586048356985,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,14.9586048356985,14.9586048356985,0,0,0,0,0.40515,1.11974614592403,0,0,31.9230769230769,24525.4416037979,24525.4416037979,2,NA,NA,NA,NA,NA,NA,NA,0,366866.389372213,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.9586048356985,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,14.9586048356985,14.9586048356985,0,0,0,0,0.40515,1.0688995598749,0,0,28.9230769230769,22952.9096016369,22952.9096016369,2,NA,NA,NA,NA,NA,NA,NA,0,343343.504560397,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.9586048356985,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1285DCFRISKIESML_ROM","DC FRISKIES ML 16LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,14.9586048356985,14.9586048356985,0,0,0,0,0.40515,1.04119677412483,0,0,26,21589.7742245385,21589.7742245385,2,NA,NA,NA,NA,NA,NA,NA,0,322952.90111682,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.9586048356985,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,28.983459102669,28.983459102669,0,0,0,0,0.00022,1.27316940972705,0,0,35,0.655665225890425,0.655665225890425,1,NA,NA,NA,NA,NA,NA,NA,0,19.0034462596374,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.983459102669,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,28.983459102669,28.983459102669,0,0,0,0,0.00022,1.11974614592403,0,0,31.9230769230769,0.846523046567102,0.846523046567102,1,NA,NA,NA,NA,NA,NA,NA,0,24.5351660996444,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.983459102669,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,28.983459102669,28.983459102669,0,0,0,0,0.00022,1.0688995598749,0,0,28.9230769230769,1.08608917678618,1.08608917678618,1,NA,NA,NA,NA,NA,NA,NA,0,31.4786212372338,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.983459102669,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1286DCAOPREMIUM_ROM","DC AO PREMIUM","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,28.983459102669,28.983459102669,0,0,0,0,0.00022,1.04119677412483,0,0,26,1.38449384237022,1.38449384237022,1,NA,NA,NA,NA,NA,NA,NA,0,40.1274206582344,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.983459102669,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,15.5705566033633,15.5705566033633,0,0,0,0,0.00821,1.27316940972705,0,0,35,5742.16117848441,5742.16117848441,1,NA,NA,NA,NA,NA,0.00446529869919338,NA,0,89408.6456552268,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.5705566033633,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,15.5705566033633,15.5705566033633,0,0,0,0,0.00821,1.11974614592403,0,0,31.9230769230769,4338.70250722497,4338.70250722497,1,NA,NA,NA,NA,NA,0.0199026153321971,NA,0,67556.0129739007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.5705566033633,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,15.5705566033633,15.5705566033633,0,0,0,0,0.00821,1.0688995598749,0,0,28.9230769230769,3676.04883062469,3676.04883062469,1,NA,NA,NA,NA,NA,0,NA,0,57238.1263939692,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.5705566033633,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DCFRISKIESML_ROM","DC FRISKIES ML 12LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,15.5705566033633,15.5705566033633,0,0,0,0,0.00821,1.04119677412483,0,0,26,3158.24609912365,3158.24609912365,1,NA,NA,NA,NA,NA,0.00582526693642518,NA,0,49175.6496537562,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.5705566033633,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,19.3305436001429,19.3305436001429,0,0,0,0,0.20831,1.27316940972705,0,0,35,4058.72286056245,4058.72286056245,2,NA,NA,NA,NA,NA,NA,NA,0,78457.3192169991,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.3305436001429,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,19.3305436001429,19.3305436001429,0,0,0,0,0.20831,1.11974614592403,0,0,31.9230769230769,3121.60094881505,3121.60094881505,2,NA,NA,NA,NA,NA,NA,NA,0,60342.2432433168,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.3305436001429,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,19.3305436001429,19.3305436001429,0,0,0,0,0.20831,1.0688995598749,0,0,28.9230769230769,3030.86321663455,3030.86321663455,2,NA,NA,NA,NA,NA,NA,NA,0,58588.2335552236,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.3305436001429,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DCFRISKIESML_ROM","DC FRISKIES ML 22LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,19.3305436001429,19.3305436001429,0,0,0,0,0.20831,1.04119677412483,0,0,26,2944.97607974165,2944.97607974165,2,NA,NA,NA,NA,NA,NA,NA,0,56927.9885108239,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.3305436001429,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,2.29707892346732,2.29707892346732,0,0,0,0,0.00261,1.27316940972705,0,0,35,151.082839022267,151.082839022267,1,NA,NA,NA,NA,NA,NA,NA,0,347.049205215656,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.29707892346732,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,2.29707892346732,2.29707892346732,0,0,0,0,0.00261,1.11974614592403,0,0,31.9230769230769,352.355598671221,352.355598671221,1,NA,NA,NA,NA,NA,NA,NA,0,809.388619273371,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.29707892346732,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,2.29707892346732,2.29707892346732,0,0,0,0,0.00261,1.0688995598749,0,0,28.9230769230769,547.479184396289,547.479184396289,1,NA,NA,NA,NA,NA,NA,NA,0,1257.60289551379,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.29707892346732,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DCFRISKIESML_ROM","DC FRISKIES ML 01LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,2.29707892346732,2.29707892346732,0,0,0,0,0.00261,1.04119677412483,0,0,26,757.911208459778,757.911208459778,1,NA,NA,NA,NA,NA,NA,NA,0,1740.9818628126,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,2.29707892346732,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DCFRISKIESML_ROM","DC FRISKIES ML 30LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,24.066534326207,24.066534326207,0,0,0,0,0.10943,1.27316940972705,0,0,35,2078.39528077074,2078.39528077074,1,NA,NA,NA,NA,NA,NA,NA,0,50019.7713680955,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.066534326207,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DCFRISKIESML_ROM","DC FRISKIES ML 30LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,24.066534326207,24.066534326207,0,0,0,0,0.10943,1.11974614592403,0,0,31.9230769230769,1790.68483405621,1790.68483405621,1,NA,NA,NA,NA,NA,NA,NA,0,43095.578026232,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.066534326207,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DCFRISKIESML_ROM","DC FRISKIES ML 30LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,24.066534326207,24.066534326207,0,0,0,0,0.10943,1.0688995598749,0,0,28.9230769230769,1688.40415620737,1688.40415620737,1,NA,NA,NA,NA,NA,NA,NA,0,40634.0365818751,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.066534326207,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DCFRISKIESML_ROM","DC FRISKIES ML 30LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,24.066534326207,24.066534326207,0,0,0,0,0.10943,1.04119677412483,0,0,26,1624.33495099581,1624.33495099581,1,NA,NA,NA,NA,NA,NA,NA,0,39092.1128553985,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.066534326207,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1304DCKITKABOODLE_ROM","DC KIT KABOODLE 11LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,11.0558434324863,11.0558434324863,0,0,0,0,0.00909,1.27316940972705,0,0,35,2906.91853019104,2906.91853019104,1,NA,NA,NA,NA,NA,NA,NA,0,32138.4361407853,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0558434324863,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1304DCKITKABOODLE_ROM","DC KIT KABOODLE 11LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,11.0558434324863,11.0558434324863,0,0,0,0,0.00909,1.11974614592403,0,0,31.9230769230769,2906.91853019104,2906.91853019104,1,NA,NA,NA,NA,NA,NA,NA,0,32138.4361407853,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0558434324863,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1304DCKITKABOODLE_ROM","DC KIT KABOODLE 11LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,11.0558434324863,11.0558434324863,0,0,0,0,0.00909,1.0688995598749,0,0,28.9230769230769,2906.91853019104,2906.91853019104,1,NA,NA,NA,NA,NA,NA,NA,0,32138.4361407853,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0558434324863,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1304DCKITKABOODLE_ROM","DC KIT KABOODLE 11LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,11.0558434324863,11.0558434324863,0,0,0,0,0.00909,1.04119677412483,0,0,26,2906.91853019104,2906.91853019104,1,NA,NA,NA,NA,NA,NA,NA,0,32138.4361407853,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.0558434324863,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1305DCKITKABOODLE_ROM","DC KIT KABOODLE 13LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,12.3293620469002,12.3293620469002,0,0,0,0,0.254565,1.27316940972705,0,0,35,5707.64240933793,5707.64240933793,2,NA,NA,NA,0,NA,NA,NA,0,70371.5896989691,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.3293620469002,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1305DCKITKABOODLE_ROM","DC KIT KABOODLE 13LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,12.3293620469002,12.3293620469002,0,0,0,0,0.254565,1.11974614592403,0,0,31.9230769230769,4580.21288916035,4580.21288916035,2,NA,NA,NA,0,NA,NA,NA,0,56471.1029623367,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.3293620469002,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1305DCKITKABOODLE_ROM","DC KIT KABOODLE 13LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,12.3293620469002,12.3293620469002,0,0,0,0,0.254565,1.0688995598749,0,0,28.9230769230769,4093.04050110103,4093.04050110103,2,NA,NA,NA,0,NA,NA,NA,0,50464.5782107004,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.3293620469002,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1305DCKITKABOODLE_ROM","DC KIT KABOODLE 13LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,12.3293620469002,12.3293620469002,0,0,0,0,0.254565,1.04119677412483,0,0,26,4240.60370161344,4240.60370161344,2,NA,NA,NA,0,NA,NA,NA,0,52283.9383346172,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,12.3293620469002,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1306DCKITKABOODLE_ROM","DC KIT KABOODLE 03.2LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,5.08470938262403,5.08470938262403,0,0,0,0,0.005055,1.27316940972705,0,0,35,943.811148332367,943.811148332367,1,NA,NA,NA,0,NA,NA,NA,0,4799.00540135075,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.08470938262403,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1306DCKITKABOODLE_ROM","DC KIT KABOODLE 03.2LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,5.08470938262403,5.08470938262403,0,0,0,0,0.005055,1.11974614592403,0,0,31.9230769230769,973.395775726582,973.395775726582,1,NA,NA,NA,0,NA,NA,NA,0,4949.43463384355,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.08470938262403,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1306DCKITKABOODLE_ROM","DC KIT KABOODLE 03.2LB","Dry Cat","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,5.08470938262403,5.08470938262403,0,0,0,0,0.005055,1.0688995598749,0,0,28.9230769230769,929.984251246919,929.984251246919,1,NA,NA,NA,0,NA,NA,NA,0,4728.69964800779,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.08470938262403,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1306DCKITKABOODLE_ROM","DC KIT KABOODLE 03.2LB","Dry Cat","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,5.08470938262403,5.08470938262403,0,0,0,0,0.005055,1.04119677412483,0,0,26,875.047935878676,875.047935878676,1,NA,NA,NA,0,NA,NA,NA,0,4449.3644498081,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.08470938262403,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1307DCKITKABOODLE_ROM","DC KIT KABOODLE 0.75-1.1LB","Dry Cat","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,1.02471130744788,1.02471130744788,0,0,0,0,0.000415,1.27316940972705,0,0,35,563.352179012757,563.352179012757,1,NA,NA,NA,0,NA,NA,NA,0,577.273347909774,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.02471130744788,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1307DCKITKABOODLE_ROM","DC KIT KABOODLE 0.75-1.1LB","Dry Cat","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,1.02471130744788,1.02471130744788,0,0,0,0,0.000415,1.11974614592403,0,0,31.9230769230769,877.642269272121,877.642269272121,1,NA,NA,NA,0,NA,NA,NA,0,899.32995721736,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.02471130744788,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
