"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","WB_Comp_TPR_9","CB_Comp_RP_2","CB_Comp_TPR_3","CB_Comp_TPR_4"
"ITEM7029CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,1.62979454306377,1.62979454306377,0.228869865798345,0,0,0,0.000255384615384615,1.11332175607937,0.209257000031633,0.151927443895801,28.9230769230769,6.01307692307692,5.65772229867656,1,0.825236510916817,NA,NA,NA,NA,0.0231457004190115,0.00418592201819306,0.355354624400358,6.96715902325992,0.425917899817002,0.425917899817002,NA,NA,0,0,0,NA,26.2343507354236,19.9469032083614,NA,0,NA,NA,NA,NA,NA,NA,19.9469032083614,26.2343507354236,2.4351725262985,1.61586415187377,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7029CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,1.56525660459589,1.5402826135351,0.107589430392403,0.0012425,0,0,0.00497333333333333,1.06056601988526,0.116461574391473,0.121294972087085,26,93.5316666666667,48.2951816715331,1,0.847937865965621,NA,NA,NA,NA,0,0,45.2364849951336,65.3186335657167,62.0488664342833,62.0488664342833,NA,NA,0,0,0,NA,81.4324592784362,60.1747977482549,NA,0,NA,NA,NA,NA,NA,NA,60.1747977482549,81.4324592784362,25.665343403869,1.53286728454675,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7030CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,3.76132221209985,3.74594027668996,0,0,0.0000378571428571429,0,0.0030775,1.26642825152505,0,0,35,864.642857142857,864.642857142857,1,1.4261691196793,NA,NA,NA,NA,NA,NA,0,3235.405,0,0,NA,NA,0,0,0,NA,6319.23429487893,1688.81032781629,NA,0,NA,NA,NA,NA,NA,NA,1688.81032781629,6319.23429487893,16.8593207120278,3.74185132359026,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7030CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,3.76600830058757,3.75719897220148,0,0,0,0,0.00291269230769231,1.15819094348597,0,0,31.9230769230769,767.846153846154,653.080982262789,1,1.43916872644108,NA,NA,NA,NA,NA,NA,114.765171583365,2448.11915449801,430.768537809678,430.768537809678,NA,NA,0,0,0,NA,2564.88425609611,684.278418588854,NA,0,NA,NA,NA,NA,NA,NA,684.278418588854,2564.88425609611,12.8517900077527,3.74955031558586,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7030CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,3.56437920844351,3.56426130715442,0,0,0,0,0.00206153846153846,1.11332175607937,0,0,28.9230769230769,574.384615384615,276.384342963117,1,1.4032269970501,NA,NA,NA,NA,NA,NA,298.000272421498,996.214884885497,1069.06973049912,1069.06973049912,NA,NA,0,0,0,NA,996.214884885497,276.384342963117,NA,0,NA,NA,NA,NA,0,0,276.384342963117,996.214884885497,1.00301089206369,3.56270263273038,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7030CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 09OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,3.32521828458,3.32521828458,0,0,0,0,0.00154,1.06056601988526,0,0,26,361.25,112.172558731919,1,1.35192698893099,NA,NA,NA,NA,NA,NA,249.077441268081,374.014912307098,816.156754359568,816.156754359568,NA,NA,0,0,0,NA,374.014912307098,112.172558731919,NA,0,NA,NA,NA,NA,0,0,112.172558731919,374.014912307098,0.542671231203271,3.32297351403527,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7031CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,0.99996567222518,0.985435981845394,0,0,0,0,0.0028275,1.26642825152505,0,0,35,1409.88571428571,1409.88571428571,1,NA,NA,NA,NA,NA,NA,NA,0,1388.94285714286,0,0,NA,NA,0,0,0,NA,2625.68524174516,2663.36881838515,NA,0,NA,NA,NA,NA,NA,NA,2663.36881838515,2625.68524174516,20.9023729585322,0.985043747965266,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7031CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,0.999981731605857,0.97668420212634,0,0,0.000166153846153846,0,0.00277346153846154,1.15819094348597,0,0,31.9230769230769,1375.09,919.368791329356,1,NA,NA,NA,NA,NA,NA,NA,455.721208670644,892.118679448013,440.561320551987,440.561320551987,NA,NA,0,0,0,NA,892.118679448013,919.368791329356,NA,0,NA,NA,NA,NA,0,0,919.368791329356,892.118679448013,42.3875589116968,0.969099628333165,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7031CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,0.999796821486651,0.979872522121652,0,0,0.00005,0,0.00237807692307692,1.11332175607937,0,0,28.9230769230769,1035.56538461538,325.205530673346,1,NA,NA,NA,NA,NA,NA,NA,710.359853942038,316.804424197319,692.279421956527,692.279421956527,NA,NA,0,0,0,NA,316.804424197319,325.205530673346,NA,0,NA,NA,NA,NA,0,0,325.205530673346,316.804424197319,26.2721309162596,0.974547095615897,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7031CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,1.0002916046643,0.988011160600628,0,0,0,0,0.00197333333333333,1.06056601988526,0,0,26,749.3975,118.021448827402,1,NA,NA,NA,NA,NA,NA,NA,631.376051172598,115.520818421225,616.853348245442,616.853348245442,NA,NA,0,0,0,NA,115.520818421225,118.021448827402,NA,0,NA,NA,NA,NA,0,0,118.021448827402,115.520818421225,17.25386922413,0.977448939837449,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7054CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,3.56443384998273,3.53727160592126,0,0,0,0,0.102543214285714,1.26642825152505,0,0,35,2279.26042857143,2198.53420686799,1,NA,NA,NA,NA,NA,NA,NA,80.7262217034407,7757.28620425292,286.18886717565,286.18886717565,NA,NA,0,0,0,NA,8043.54569056564,2279.75381773648,NA,0,NA,NA,NA,NA,NA,NA,2279.75381773648,8043.54569056564,82.2598656260331,3.52797330859836,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7054CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,3.47452782799162,3.46269535481317,0,0,0,0,0.0979580769230769,1.15819094348597,0,0,31.9230769230769,2126.90223076923,2108.37739216324,1,NA,NA,NA,NA,NA,NA,NA,18.5248386059939,7285.77555356115,62.9806772080752,62.9806772080752,NA,NA,0,0,0,NA,7621.55584799538,2203.90661036714,NA,0,NA,NA,NA,NA,NA,NA,2203.90661036714,7621.55584799538,31.4837027111953,3.45982864034294,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7054CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,3.18971699770662,3.17390259274111,0.00415585757312604,0,0.000736153846153846,0,0.0911596153846154,1.11332175607937,0.00415585757312604,0.00415585757312604,28.9230769230769,2229.29207692308,2104.53101830429,1,NA,NA,NA,NA,NA,NA,NA,124.761058618783,6648.74631033173,385.9229204375,385.9229204375,NA,NA,0,0,0,NA,6795.58662046204,2150.76055291319,NA,0,NA,NA,NA,NA,NA,NA,2150.76055291319,6795.58662046204,74.5745847449722,3.17186574173793,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM7054CTWHISKERLICKINSAO_ROM","CT WHISKER LICKINS AO","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,2.96724466103984,2.93001191982182,0,0,0.000845833333333333,0,0.0458233333333333,1.06056601988526,0,0,26,1126.85816666667,1122.57024783927,1,NA,NA,NA,NA,NA,NA,NA,4.28791882739834,3281.34430747627,13.4250258570649,13.4250258570649,NA,NA,0,0,0,NA,4396.85622480915,1513.70852742877,NA,0,NA,NA,NA,NA,NA,NA,1513.70852742877,4396.85622480915,63.697497308826,2.90157164661606,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM725CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,9.71555933947906,9.73673675405959,0,0,0,0,0.0000185714285714286,1.26642825152505,0,0,35,0.0714285714285714,0.0714285714285714,1,8.26608795922803,2.43026649091386,NA,0,NA,0,NA,0,0.695714285714286,0,0,NA,NA,0,0,0,NA,12.0278733868708,1.23777526262522,NA,0,NA,NA,NA,NA,NA,NA,1.23777526262522,12.0278733868708,0,9.71367691296249,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM725CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,8.10055691219519,9.05461659400449,0.0954621190825733,0,0,0,0,1.15819094348597,0.0954621190825733,0.0954621190825733,31.9230769230769,0,0,1,8.28521413155418,2.33538284827785,NA,0,NA,0,NA,0,0,0,0,NA,NA,0,0,0,NA,18.9080874054355,2.32422693488494,NA,0,NA,NA,NA,NA,NA,NA,2.32422693488494,18.9080874054355,0,9.02326505723147,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM725CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,9.74163252331202,9.72336117653431,0.173239350001531,0,0,0,0.00032,1.11332175607937,0.186451605639185,0.196669887158157,28.9230769230769,1.92307692307692,1.80893825527202,1,8.29891188993456,2.36799895742445,NA,0.0187416353498195,NA,0.0231457004190115,NA,0.114138667804899,13.3164206723068,0.878194712308549,0.878194712308549,NA,NA,0,0,0,NA,26.971490799535,3.61092649328433,NA,0,NA,NA,NA,NA,NA,NA,3.61092649328433,26.971490799535,4.54255093504014,9.72334574046536,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM725CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 19OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,9.870646839496,9.82427608531783,0.104097703081263,0.000251666666666667,0,0,0.0020475,1.06056601988526,0.0897844261404705,0.0787146211615846,26,19.6666666666667,6.5126379392803,1,8.36056051558855,2.4871525428522,NA,0.0052328538770987,NA,0,NA,13.1540287273864,56.3957963263217,111.676703673678,111.676703673678,NA,NA,0,0,0,NA,58.5984685017781,6.78575290213913,NA,0,NA,NA,NA,NA,NA,NA,6.78575290213913,58.5984685017781,26.3123296257214,9.76808568072365,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM739CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,1.18367788228791,1.16908936182636,0,0,0,0,0.0265810714285714,1.26642825152505,0,0,35,1745.46892857143,1624.15839162003,1,0.873820173507824,NA,NA,0.007658922146788,NA,NA,NA,121.310536951394,1884.80916401623,140.996907412344,140.996907412344,NA,NA,0,0,0,NA,1913.07372283561,1648.62906721963,NA,0,NA,NA,NA,NA,NA,NA,1648.62906721963,1913.07372283561,40.0209495786603,1.16076571224941,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM739CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,1.15191806345153,1.14783528384864,0,0,0,0,0.0266130769230769,1.15819094348597,0,0,31.9230769230769,1959.96292307692,1823.0129096401,1,0.892514541431511,NA,NA,0.0199931556547967,NA,NA,NA,136.950013436821,2087.25812069824,154.11772545561,154.11772545561,NA,NA,0,0,0,NA,2147.82788032877,1875.0668114011,NA,0,NA,NA,NA,NA,NA,NA,1875.0668114011,2147.82788032877,11.5403437603652,1.14581993551045,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM739CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,1.04451042375699,1.03324020804069,0,0,0.00000769230769230769,0,0.0195857692307692,1.11332175607937,0,0,28.9230769230769,2242.85638461538,2081.78241778496,1,0.825236510916817,NA,NA,0,NA,NA,NA,161.073966830422,2138.18890883241,164.85070655221,164.85070655221,NA,NA,0,0,0,NA,2179.45779279682,2121.41842624513,NA,0,NA,NA,NA,NA,NA,NA,2121.41842624513,2179.45779279682,38.9252385702204,1.02748021570723,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM739CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,1.0376808157336,1.02393959451989,0,0,0.0000408333333333333,0,0.0132808333333333,1.06056601988526,0,0,26,1594.62066666667,1594.62066666667,1,0.847937865965621,NA,NA,0.0312510435043547,NA,NA,NA,0,1613.68808333333,0,0,NA,NA,0,0,0,NA,2386.8889498282,2360.2389429581,NA,0,NA,NA,NA,NA,NA,NA,2360.2389429581,2386.8889498282,41.3056531335027,1.01139009190759,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM754CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,3.70187268698162,3.6761676127884,0,0,0.000124285714285714,0,0.154685714285714,1.26642825152505,0,0,35,9369.68921428571,8746.24743307957,1,NA,NA,NA,NA,NA,NA,NA,623.441781206147,32042.0412903897,2265.74685246749,2265.74685246749,NA,NA,0,0,0,NA,32412.0945696028,8846.8558949533,NA,0,NA,NA,NA,NA,NA,NA,8846.8558949533,32412.0945696028,379.054534941588,3.6638539344354,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM754CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,3.73197365774699,3.66019409231501,0,0,0.000195384615384615,0,0.152075,1.15819094348597,0,0,31.9230769230769,8441.29053846154,8426.42465871171,1,NA,NA,NA,NA,NA,NA,NA,14.8658797498291,30761.3897035846,54.323911799984,54.323911799984,NA,NA,0,0,0,NA,31545.4256319707,8641.51426545843,NA,0,NA,NA,NA,NA,NA,NA,8641.51426545843,31545.4256319707,682.095550655091,3.6502999094931,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM754CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,3.72359556829265,3.6920478039226,0,0,0.0000846153846153846,0,0.120038846153846,1.11332175607937,0,0,28.9230769230769,6997.86746153846,6535.1792351905,1,NA,NA,NA,NA,NA,NA,NA,462.688226347961,24068.1824149623,1703.9081234993,1703.9081234993,NA,NA,0,0,0,NA,24249.5679375417,6584.71348075486,NA,0,NA,NA,NA,NA,NA,NA,6584.71348075486,24249.5679375417,296.207150339878,3.68227200826489,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM754CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,3.74054656254568,3.69631936331715,0,0.0009375,0,0,0.0696375,1.06056601988526,0,0,26,3931.00758333333,3692.99642223362,1,NA,NA,NA,NA,NA,NA,NA,238.011161099716,13566.2066821924,869.486651140936,869.486651140936,NA,NA,0,0,0,NA,15337.1254920865,4174.90975797892,NA,0,NA,NA,NA,NA,NA,NA,4174.90975797892,15337.1254920865,263.585931116647,3.67524907773679,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM75CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,2.51095764813735,2.49535776565599,0,0,0.0000128571428571429,0,0.154167142857143,1.26642825152505,0,0,35,3461.15707142857,3301.7475438489,2,NA,NA,NA,NA,NA,NA,NA,159.409527579671,8180.57416690612,396.89990452245,396.89990452245,NA,NA,0,0,0,NA,8405.50086471475,3393.6867639951,NA,0,NA,NA,NA,NA,NA,NA,3393.6867639951,8405.50086471475,114.533714452031,2.47620611768582,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM75CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,2.49509339214294,2.49416741636307,0,0,0.000746923076923077,0,0.15658,1.15819094348597,0,0,31.9230769230769,3477.10753846154,3363.35302695552,2,NA,NA,NA,NA,NA,NA,NA,113.754511506023,8366.3544391999,284.065637723173,284.065637723173,NA,NA,0,0,0,NA,8507.7378310222,3420.79473359981,NA,0,NA,NA,NA,NA,NA,NA,3420.79473359981,8507.7378310222,26.8289169076572,2.48682277672077,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM75CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,2.36475596982216,2.35946838962491,0.0187416353498195,0,0.000216153846153846,0,0.135156153846154,1.11332175607937,0.023571962005603,0.023571962005603,28.9230769230769,3410.17938461538,3147.02107297906,2,NA,NA,NA,NA,NA,NA,NA,263.158311636328,7248.75139948047,598.8883697503,598.8883697503,NA,NA,0,0,0,NA,7563.14273032883,3283.04521505373,NA,0,NA,NA,NA,NA,NA,NA,3283.04521505373,7563.14273032883,221.200411794779,2.34755729065703,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM75CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 04OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,2.35016527184123,2.34686262812399,0.0052328538770987,0.00233833333333333,0.0001575,0,0.0635433333333333,1.06056601988526,0,0,26,2345.53091666667,2280.08814595796,2,NA,NA,NA,NA,NA,NA,NA,65.442770708705,5290.48615695596,148.251093044044,148.251093044044,NA,NA,0,0,0,NA,5415.57754948811,2332.33071752558,NA,0,NA,NA,NA,NA,NA,NA,2332.33071752558,5415.57754948811,69.9999163069968,2.33682948868688,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM774CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,2.03216560182053,1.88817480190917,0.0473549527618548,0,0.0125478571428571,0,0.228716428571429,1.26642825152505,0.0558539436950993,0.0614788089145464,35,15649.1877857143,15160.8738168122,2,NA,NA,NA,NA,NA,NA,NA,488.3139689021,27265.9678962252,923.303460917689,923.303460917689,NA,NA,0,0,0,NA,27722.483808515,15426.3731957359,NA,0,NA,NA,NA,NA,NA,NA,15426.3731957359,27722.483808515,3595.68814470081,1.88190962957409,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM774CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,2.03237769611162,2.00946684754119,0.0281643645905176,0,0.000672307692307692,0,0.220051538461538,1.15819094348597,0.0190116051239467,0.0129540579645421,31.9230769230769,10607.7603846154,10515.2995664788,2,NA,NA,NA,NA,NA,NA,NA,92.4608181366099,20429.0605131711,180.397332982751,180.397332982751,NA,NA,0,0,0,NA,20889.2524261121,10755.605769967,NA,0,NA,NA,NA,NA,NA,NA,10755.605769967,20889.2524261121,952.462123883783,2.00643231161187,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM774CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,2.00947402166209,1.97294687937916,0,0.000214615384615385,0,0,0.216253076923077,1.11332175607937,0,0,28.9230769230769,10287.4862307692,9836.3452004977,2,NA,NA,NA,NA,NA,NA,NA,451.141030271535,19409.4737961922,892.223049961648,892.223049961648,NA,NA,0,0,0,NA,19686.0437398645,9976.58650901087,NA,0,NA,NA,NA,NA,NA,NA,9976.58650901087,19686.0437398645,373.510731389004,1.97294687937916,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM774CTFANCYFEASTSAVORYCRAVINGS_ROM","CT FANCY FEAST SAVORY CRAVINGS 01OZ","Cat Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,2.00140549249471,1.95062335004837,0.0278753926378926,0.0080925,0.000963333333333333,0,0.212471666666667,1.06056601988526,0.0278753926378926,0.0278753926378926,26,8580.79641666667,8538.62621759989,2,NA,NA,NA,NA,NA,NA,NA,42.1701990667725,16045.6162228607,82.2261938059925,82.2261938059925,NA,NA,0,0,0,NA,18082.7942724992,9630.70242189496,NA,0,NA,NA,NA,NA,NA,NA,9630.70242189496,18082.7942724992,1047.19703119268,1.93622530241352,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,2.34712735405718,2.32573706386641,0,0,0.00125,0,0.0438392857142857,1.26642825152505,0,0,35,1590.67371428571,1405.76851086537,1,3.74542874965159,3.93246343599763,2.47620611768582,NA,14.7150803165387,0,NA,184.90520342034,3244.76147163759,429.861099790977,429.861099790977,NA,NA,0,0,0,NA,3275.81169114481,1419.49160697818,NA,0,NA,NA,NA,NA,NA,NA,1419.49160697818,3275.81169114481,59.4925834483932,2.30857182183751,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM77CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ","Cat Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,2.32618755148425,2.31130875197725,0.00438686832032746,0,0.000564615384615385,0,0.0405730769230769,1.15819094348597,0.00438686832032746,0.00438686832032746,31.9230769230769,1378.93546153846,1345.08532730126,1,3.74171282976062,3.87071554667992,2.48682277672077,NA,14.2183622913561,0.0197756022818351,NA,33.8501342372061,3092.7994770463,78.6129075690812,78.6129075690812,NA,NA,0,0,0,NA,3290.68032043823,1431.51200449071,NA,0,NA,NA,NA,NA,NA,NA,1431.51200449071,3290.68032043823,37.4066851841834,2.30936590131078,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
