"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","Within_non_normalised","Cross_non_normalised","true_lift_doll","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_TPR_2","CB_Comp_RP_2","CB_Comp_TPR_3","WB_Comp_RP_6","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","CB_Comp_RP_3","WB_Comp_Interaction_RP_1"
"ITEM390DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,29.0938520258368,29.0938520258368,0,0,0,0,0.61846,1.06164379846745,0,0,28.9230769230769,1758.95212148263,1758.95212148263,2,NA,NA,NA,NA,0,51174.6927429474,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,29.0938520258368,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM390DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,29.0938520258368,29.0938520258368,0,0,0,0,0.61846,1.09482362041537,0,0,26,1895.18466780141,1895.18466780141,2,NA,NA,NA,NA,0,55138.222286649,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,29.0938520258368,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM406DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 012OZ","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.1181711299804,1.1181711299804,0,0,0,0,0.02161,1.2230975514582,0,0,35,1485.47574825714,1485.47574825714,1,9.73619512139769,0,NA,NA,0,1661.01609598717,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.1181711299804,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,19.9864917705939,NA,18.1089106089383,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM406DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 012OZ","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.1181711299804,1.1181711299804,0,0,0,0,0.02161,1.10550531013507,0,0,31.9230769230769,1281.69652965449,1281.69652965449,1,9.73619512139769,0,NA,NA,0,1433.15605685572,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.1181711299804,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,19.9864917705939,NA,18.0722274587664,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM406DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 012OZ","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.1181711299804,1.1181711299804,0,0,0,0,0.02161,1.06164379846745,0,0,28.9230769230769,1222.79936968989,1222.79936968989,1,9.73619512139769,0,NA,NA,0,1367.29895294546,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.1181711299804,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,19.9864917705939,NA,18.1083981721931,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM406DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 012OZ","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.1181711299804,1.1181711299804,0,0,0,0,0.02161,1.09482362041537,0,0,26,1286.32328886186,1286.32328886186,1,9.73619512139769,0,NA,NA,0,1438.32956542677,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.1181711299804,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,19.9864917705939,NA,18.102935902881,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_Retailer","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,160,0,NA,9.85666666666667,9.85666666666667,0.0501077063808557,0,0,0,0.01256,1.2230975514582,0.0501077063808557,0.0501077063808557,35,1.52115347580136,1.52115347580136,1,NA,NA,NA,NA,0,14.3038252811002,0,0,0,0,0,0,0,NA,NA,7.95409455446702,0,0,0.689677478715211,9.84468827590469,"2022-12-31",NA,6.45,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_Retailer","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,160,0,NA,9.85666666666667,9.85666666666667,0.0147433816286062,0,0,0,0.01256,1.10550531013507,0.018764452037549,0.018764452037549,31.9230769230769,2.00409730336086,2.00409730336086,1,NA,NA,NA,NA,0,19.2853062236067,0,9.42692307692308,0,4.65923446959469,9.42692307692308,4.76768860732838,4.76768860732838,NA,NA,3.01712369676439,0,0,0.468412863186786,9.82587790766021,"2022-09-24",NA,6.45,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_Retailer","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,160,0,NA,9.85666666666667,9.85666666666667,0.00402107040894286,0,0,0,0.01256,1.06164379846745,0,0,28.9230769230769,2.34324216784281,2.34324216784281,1,NA,NA,NA,NA,0,22.9391991922899,0,222.276923076923,0,15.1139119825861,222.276923076923,206.644508955151,206.644508955151,NA,NA,0.934337089421454,0,0,0.157357775414051,9.83318670303983,"2022-06-25",NA,6.45,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_Retailer","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,160,0,NA,9.85666666666667,9.85666666666667,0,0,0,0,0.01256,1.09482362041537,0,0,26,2.32889623384957,2.32889623384957,1,NA,NA,NA,NA,0,22.8650886756583,0,294.55,0,15.0213807083297,294.55,277.820084686546,277.820084686546,NA,NA,0,0,0,0.0900652026523271,9.8187723719767,"2022-03-26",NA,6.45,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.69272980620119,9.69272980620119,0,0,0,0,0.103195,1.2230975514582,0,0,35,362.338925802779,362.338925802779,1,NA,0,NA,NA,0,3512.05330607552,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.69272980620119,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.69272980620119,9.69272980620119,0,0,0,0,0.103195,1.10550531013507,0,0,31.9230769230769,366.473897900128,366.473897900128,1,NA,0,NA,NA,0,3552.1324733713,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.69272980620119,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.69272980620119,9.69272980620119,0,0,0,0,0.103195,1.06164379846745,0,0,28.9230769230769,370.550993219794,370.550993219794,1,NA,0,NA,NA,0,3591.65065669896,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.69272980620119,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM407DDBENEFULGRFR_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.69272980620119,9.69272980620119,0,0,0,0,0.103195,1.09482362041537,0,0,26,374.567122366008,374.567122366008,1,NA,0,NA,NA,0,3630.57791138001,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,9.69272980620119,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_Retailer","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,295.714285714286,0,NA,18.1234954407295,18.1234954407295,0,0,0,0,0.42049,1.2230975514582,0,0,35,90.7716860450469,76.6265038720456,2,NA,NA,NA,NA,14.1451821730013,1388.21160527774,255.560061347425,1105.11107142857,0,1046.97874276274,1105.11107142857,58.0517759146896,58.0517759146896,NA,NA,0,0,255.560061347425,1.32857155956722,18.1089106089383,"2022-12-31",NA,14.2617391304348,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_Retailer","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,193.846153846154,0,NA,18.1234954407295,18.1234954407295,0,0,0,0,0.42049,1.10550531013507,0,0,31.9230769230769,91.0504622620363,58.0154797010349,2,NA,NA,NA,NA,33.0349825610014,1051.44328185344,593.933521444729,868.839794871795,0,761.83605167216,868.839794871795,106.953700589583,106.953700589583,0,0,0,0,593.933521444729,4.77583438415835,18.0722274587664,"2022-09-24",NA,14.1690476190476,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_Retailer","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,300,0,NA,18.1234954407295,18.1234954407295,0,0,0,0,0.42049,1.06164379846745,0,0,28.9230769230769,90.7755554551362,69.7524091250763,2,NA,NA,NA,NA,21.0231463300599,1264.15746875822,379.636536451177,920.175384615385,0,871.715500687966,920.175384615385,48.3892901410536,48.3892901410536,0,0,0,0,379.636536451177,1.37636021145171,18.1083981721931,"2022-06-25",NA,13.64,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_Retailer","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,245,0,NA,18.1234954407295,18.1234954407295,0,0,0,0,0.42049,1.09482362041537,0,0,26,90.8163161170895,76.9527298911081,2,NA,NA,NA,NA,13.8635862259814,1394.65244933319,249.377993524662,1365.13666666667,0,1042.70716310495,1365.13666666667,321.993374250447,321.993374250447,NA,NA,0,0,249.377993524662,1.87864823407286,18.102935902881,"2022-03-26",NA,13.64,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_ROM","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,15.1414510556593,15.1414510556593,0,0,0,0,0.565685,1.2230975514582,0,0,35,3852.87360694476,3852.87360694476,2,NA,NA,NA,NA,0,58338.0971431956,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,15.1414510556593,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_ROM","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,15.1414510556593,15.1414510556593,0,0,0,0,0.565685,1.10550531013507,0,0,31.9230769230769,3629.11475651821,3629.11475651821,2,NA,NA,NA,NA,0,54950.0634611914,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,15.1414510556593,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_ROM","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,15.1414510556593,15.1414510556593,0,0,0,0,0.565685,1.06164379846745,0,0,28.9230769230769,3553.59714847474,3553.59714847474,2,NA,NA,NA,NA,0,53806.6172951607,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,15.1414510556593,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM409DDPUPPYCHOW_ROM","DD PUPPY CHOW 16.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,15.1414510556593,15.1414510556593,0,0,0,0,0.565685,1.09482362041537,0,0,26,3607.88087932105,3607.88087932105,2,NA,NA,NA,NA,0,54628.5517488888,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,15.1414510556593,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM410DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,17.1185098179273,17.1185098179273,0,0,0,0,0.234915,1.2230975514582,0,0,35,1098.92908816079,1098.92908816079,2,NA,NA,NA,NA,0,18812.0283848863,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.1185098179273,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM410DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,17.1185098179273,17.1185098179273,0,0,0,0,0.234915,1.10550531013507,0,0,31.9230769230769,1010.14551724386,1010.14551724386,2,NA,NA,NA,NA,0,17292.1859544742,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.1185098179273,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM410DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,17.1185098179273,17.1185098179273,0,0,0,0,0.234915,1.06164379846745,0,0,28.9230769230769,914.938160157338,914.938160157338,2,NA,NA,NA,NA,0,15662.3778774497,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.1185098179273,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM410DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,17.1185098179273,17.1185098179273,0,0,0,0,0.234915,1.09482362041537,0,0,26,891.630735804686,891.630735804686,2,NA,NA,NA,NA,0,15263.3895048383,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,17.1185098179273,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,987.428571428571,0,NA,7.68988890641081,7.68988890641081,0,0,0,0,0.700975,1.2230975514582,0,0,35,315.864858658178,295.845477872587,2,NA,NA,NA,NA,20.0193807855916,2275.01885830421,153.709944590962,1861.75700255102,0,1619.87654027869,1861.75700255102,241.823650709064,241.823650709064,NA,NA,0,0,153.709944590962,0.236869625372356,7.6891393422963,"2022-12-31",NA,5.5038671875,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,864,0,NA,7.68988890641081,7.68988890641081,0,0,0,0,0.700975,1.10550531013507,0,0,31.9230769230769,316.076573349033,293.023433282445,2,NA,NA,NA,NA,23.0531400665886,2251.80562749255,176.274190108562,1868.77647115385,0,1594.05469052085,1868.77647115385,274.409128674119,274.409128674119,NA,NA,0,0,176.274190108562,2.51391737196257,7.68194489573779,"2022-09-24",NA,5.44208333333333,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,1057.84615384615,0,NA,7.68988890641081,7.68988890641081,0,0,0,0,0.700975,1.06164379846745,0,0,28.9230769230769,315.978788437898,288.582436642519,2,NA,NA,NA,NA,27.3963517953789,2218.59810533665,209.781274608933,1718.58461538462,0,1504.8501038284,1718.58461538462,213.472054520022,213.472054520022,NA,NA,0,0,209.781274608933,1.46239992413644,7.68526428315887,"2022-06-25",NA,5.22,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,1116,0,NA,7.68988890641081,7.68988890641081,0,0,0,0,0.700975,1.09482362041537,0,0,26,315.940157634867,287.882219629934,2,NA,NA,NA,NA,28.0579380049327,2213.78228708515,214.715629492583,1665.5575,0,1437.34034687663,1665.5575,228.072467987573,228.072467987573,NA,NA,0,0,214.715629492583,1.04679670831105,7.6865792826864,"2022-03-26",NA,5.05064516129032,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.05630679184223,7.05630679184223,0,0,0,0,0.50689,1.2230975514582,0,0,35,5061.45786290573,5061.45786290573,2,NA,NA,NA,NA,0,35715.1994946449,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.05630679184223,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.05630679184223,7.05630679184223,0,0,0,0,0.50689,1.10550531013507,0,0,31.9230769230769,4339.59274393684,4339.59274393684,2,NA,NA,NA,NA,0,30621.4977528708,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.05630679184223,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.05630679184223,7.05630679184223,0,0,0,0,0.50689,1.06164379846745,0,0,28.9230769230769,4101.33642728667,4101.33642728667,2,NA,NA,NA,NA,0,28940.2880874929,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.05630679184223,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM411DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.05630679184223,7.05630679184223,0,0,0,0,0.50689,1.09482362041537,0,0,26,4288.87989889205,4288.87989889205,2,NA,NA,NA,NA,0,30263.6523599476,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.05630679184223,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_Retailer","DD BELLA 03LB","Dry Dog","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,520,0,NA,6.845,6.845,0.128990836492135,0,0,0,0.00557,1.2230975514582,0.128990836492135,0.128990836492135,35,0.835316803434436,0.835316803434436,1,NA,NA,NA,NA,0,5.09959084134236,0,0,0,0,0,0,0,NA,NA,1.62432394050255,0,0,0.618152678166353,6.83366179442384,"2022-12-31",NA,4.67125,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_Retailer","DD BELLA 03LB","Dry Dog","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,520,0,NA,6.845,6.845,0.0415850007122597,0,0,0,0.00557,1.10550531013507,0.0415850007122597,0.0415850007122597,31.9230769230769,1.40974812860458,1.40974812860458,1,NA,NA,NA,NA,0,9.24710491206052,0,1.43730769230769,0,1.27467936860662,1.43730769230769,0.151989471958456,0.151989471958456,NA,NA,1.0608689849977,0,0,0.402621028237817,6.80439637616243,"2022-09-24",NA,4.67125,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_Retailer","DD BELLA 03LB","Dry Dog","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,520,0,NA,6.845,6.845,0,0,0,0,0.00557,1.06164379846745,0,0,28.9230769230769,1.84816049321889,1.84816049321889,1,NA,NA,NA,NA,0,12.5616143506656,0,103.126826923077,0,8.63321970394875,103.126826923077,94.2336688393866,94.2336688393866,NA,NA,0,0,0,0.0890442254176633,6.79780348186152,"2022-06-25",NA,4.67125,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_Retailer","DD BELLA 03LB","Dry Dog","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,520,0,NA,6.845,6.845,0,0,0,0,0.00557,1.09482362041537,0,0,26,1.9163158930447,1.9163158930447,1,NA,NA,NA,NA,0,13.0679769032436,0,319.202083333333,0,8.95159061538506,319.202083333333,308.921097501833,308.921097501833,NA,NA,0,0,0,0.0492053846473826,6.81994155711782,"2022-03-26",NA,4.67125,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_ROM","DD BELLA 03LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.275,7.275,0,0,0,0,0.0001,1.2230975514582,0,0,35,15.8039205028049,15.8039205028049,1,NA,0,0,0.0264492910858571,0,114.973521657906,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.275,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_ROM","DD BELLA 03LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.275,7.275,0,0,0,0,0.0001,1.10550531013507,0,0,31.9230769230769,20.1517143972152,20.1517143972152,1,NA,0,0,0,0,146.60372223974,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.275,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_ROM","DD BELLA 03LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.275,7.275,0,0,0,0,0.0001,1.06164379846745,0,0,28.9230769230769,21.4935669086222,21.4935669086222,1,NA,0,0,0,0,156.365699260226,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.275,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM412DDBELLA_ROM","DD BELLA 03LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.275,7.275,0,0,0,0,0.0001,1.09482362041537,0,0,26,22.3254336951012,22.3254336951012,1,NA,0,0,0,0,162.417530131861,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,7.275,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.02723214285714,1.02723214285714,0,0,0,0,0.001495,1.2230975514582,0,0,35,51.3669521349346,51.3669521349346,1,NA,NA,NA,0,0,52.765784313609,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.02723214285714,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,0.0264492910858571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.02723214285714,1.02723214285714,0,0,0,0,0.001495,1.10550531013507,0,0,31.9230769230769,102.602841694354,102.602841694354,1,NA,NA,NA,0,0,105.396936936923,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.02723214285714,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.02723214285714,1.02723214285714,0,0,0,0,0.001495,1.06164379846745,0,0,28.9230769230769,124.861554782835,124.861554782835,1,NA,NA,NA,0,0,128.261802480045,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.02723214285714,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
