"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM3CTFANCYFEASTDUOSCR","Cat Treats","CT FANCY FEAST DUOS CR 02.1OZ","NPP","Retailer","Brookshire Brothers",0,"Fancy Feast"
"ITEM3TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 08.5LB","NPP","Retailer","Brookshire Brothers",2,"Tidy Cats"
"ITEM3TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 08.5LB","NPP","ROM","Brookshire Brothers",2,"Tidy Cats"
"ITEM406DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 012OZ","NPP","ROM","Brookshire Brothers",1,"Moist & Meaty"
"ITEM407DDBENEFULGRFR","Dry Dog","DD BENEFUL PREMIUM 03.3-4.5LB","NPP","Retailer","Brookshire Brothers",1,"Beneful"
"ITEM407DDBENEFULGRFR","Dry Dog","DD BENEFUL PREMIUM 03.3-4.5LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM409DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM409DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 16.5LB","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM40CWBEYOND","Wet Cat","CW BEYOND 03OZ","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM410DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 07.4LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM411DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","Retailer","Brookshire Brothers",2,"Moist & Meaty"
"ITEM411DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 072OZ","NPP","ROM","Brookshire Brothers",2,"Moist & Meaty"
"ITEM412DDBELLA","Dry Dog","DD BELLA 03LB","NPP","Retailer","Brookshire Brothers",1,"Bella"
"ITEM412DDBELLA","Dry Dog","DD BELLA 03LB","NPP","ROM","Brookshire Brothers",1,"Bella"
"ITEM413DDALPO","Dry Dog","DD ALPO 01LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM414DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM414DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM421DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 01LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM426DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04.4LB","NPP","Retailer","Brookshire Brothers",1,"Dog Chow Line"
"ITEM426DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04.4LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM428DDALPO","Dry Dog","DD ALPO 04LB","NPP","Retailer","Brookshire Brothers",1,"Alpo"
"ITEM428DDALPO","Dry Dog","DD ALPO 04LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM431BUSYCW","Dog Treats","DT BUSY CW 06.5-7OZ","NPP","Retailer","Brookshire Brothers",2,"Busy"
"ITEM431BUSYCW","Dog Treats","DT BUSY CW 06.5-7OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM435DDPURINAONEML","Dry Dog","DD PURINA ONE ML 04LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM435DDPURINAONEML","Dry Dog","DD PURINA ONE ML 04LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM436BEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","Retailer","Brookshire Brothers",2,"Beggin'"
"ITEM436BEGGINMT","Dog Treats","DT BEGGIN MT 25OZ","NPP","ROM","Brookshire Brothers",2,"Beggin'"
"ITEM436DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 08.8LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM437DDBEYONDSMBRDSPRFOOD","Dry Dog","DD BEYOND SM-BRD/SPR FOOD 03-4LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM439DTALPODT","Dog Treats","DT ALPO DT 01.6OZ","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM440DTALPODT","Dog Treats","DT ALPO DT 21OZ","NPP","ROM","Brookshire Brothers",2,"Alpo"
"ITEM442DTALPODT","Dog Treats","DT ALPO DT 08.8OZ","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM443DTALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 60OZ","NPP","ROM","Brookshire Brothers",2,"Alpo"
"ITEM444DTTBONZMT","Dog Treats","DT T BONZ MT 40OZ","NPP","ROM","Brookshire Brothers",2,"Alpo"
"ITEM446DTTBONZMT","Dog Treats","DT T BONZ MT 45OZ","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM447DTALPOTWISTABLESMT","Dog Treats","DT ALPO TWIST-ABLES MT 05.5OZ","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM448DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 01.3OZ","NPP","ROM","Brookshire Brothers",1,"Beggin'"
"ITEM450DTBEGGINMT","Dog Treats","DT BEGGIN MT 08.5-9OZ","NPP","ROM","Brookshire Brothers",1,"Beggin'"
"ITEM451DTBEGGINMT","Dog Treats","DT BEGGIN MT 40OZ","NPP","ROM","Brookshire Brothers",2,"Beggin'"
"ITEM452DTBEGGINMT","Dog Treats","DT BEGGIN MT 48OZ","NPP","ROM","Brookshire Brothers",1,"Beggin'"
"ITEM453DTBEGGINMT","Dog Treats","DT BEGGIN MT 32OZ 2CT","NPP","ROM","Brookshire Brothers",1,"Beggin'"
"ITEM454DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 19.5-22OZ","NPP","ROM","Brookshire Brothers",2,"Beneful"
"ITEM455DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 01LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM455DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 32-36OZ","NPP","ROM","Brookshire Brothers",2,"Beneful"
"ITEM456DTBENEFULBAKEDCR","Dog Treats","DT BENEFUL BAKED CR 08.5-9.5OZ","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM459DDPURINAONEML","Dry Dog","DD PURINA ONE ML 31.1LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM459DDPURINAONEML","Dry Dog","DD PURINA ONE ML 31.1LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM464DDBELLA","Dry Dog","DD BELLA 12LB","NPP","ROM","Brookshire Brothers",1,"Bella"
"ITEM468DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM468DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM476DDPURINAONEML","Dry Dog","DD PURINA ONE ML 03LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM487DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 06LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM494DTBUSYCW","Dog Treats","DT BUSY CW 35OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM495DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 13.5LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM495DTBUSYCW","Dog Treats","DT BUSY CW 17-21OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM497DTBUSYCW","Dog Treats","DT BUSY CW 01.2-1.7OZ","NPP","ROM","Brookshire Brothers",1,"Busy"
"ITEM498DTBUSYCHEWNOLACW","Dog Treats","DT BUSY CHEWNOLA CW 04OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM499DTBUSYCWNOLACW","Dog Treats","DT BUSY CWNOLA CW 20OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM49CWFANCYFEASTBROTHS","Wet Cat","CW FANCY FEAST BROTHS 01.4OZ","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
"ITEM4CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","Brookshire Brothers",2,"Friskies"
"ITEM4CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM500DTBUSYTWISTSCW","Dog Treats","DT BUSY TWISTS CW 06.5OZ","NPP","ROM","Brookshire Brothers",1,"Busy"
"ITEM501DTBUSYWRAPSCW","Dog Treats","DT BUSY WRAPS CW 07.8OZ","NPP","ROM","Brookshire Brothers",1,"Busy"
"ITEM502DTBUSYRIBHIDECW","Dog Treats","DT BUSY RIB HIDE CW 17.5OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM503DTBUSYRIBHIDECW","Dog Treats","DT BUSY RIB HIDE CW 08.8OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM504DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 09.4-12.5LB","NPP","Retailer","Brookshire Brothers",1,"Beneful"
"ITEM504DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 09.4-12.5LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM504DTBUSYROLLHIDECW","Dog Treats","DT BUSY ROLLHIDE CW 12OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM505DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 20.2-21OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM506DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 36OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM507DTBUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 05.3-7OZ","NPP","ROM","Brookshire Brothers",2,"Busy"
"ITEM509DTCNPGOODBUDDYCR","Dog Treats","DT C&P GOOD BUDDY CR 16OZ","NPP","Retailer","Brookshire Brothers",0,"A/O Brand"
"ITEM510DTCNPGOODBUDDYMT","Dog Treats","DT C&P GOOD BUDDY MT 04.5-5OZ","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM511DTCNPORGANIXCR","Dog Treats","DT C&P ORGANIX CR 12OZ","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM515DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 27.5LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM524DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 04LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM528DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 24.1OZ","NPP","ROM","Brookshire Brothers",2,"Dentalife"
"ITEM529DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 06.1-7.2OZ","NPP","ROM","Brookshire Brothers",2,"Dentalife"
"ITEM530DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 01.1OZ","NPP","ROM","Brookshire Brothers",1,"Dentalife"
"ITEM531DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 16.9OZ","NPP","ROM","Brookshire Brothers",1,"Dentalife"
"ITEM532DTDENTALIFEACTIVEFRESHDT","Dog Treats","DT DENTALIFE ACTIVEFRESH DT 15.5OZ","NPP","ROM","Brookshire Brothers",2,"Dentalife"
"ITEM533DTDENTALIFEDT","Dog Treats","DT DENTALIFE DT 17.1-20.7OZ","NPP","ROM","Brookshire Brothers",2,"Dentalife"
"ITEM534DTDENTALIFEDT","Dog Treats","DT DENTALIFE DT 02.1OZ","NPP","ROM","Brookshire Brothers",1,"Dentalife"
"ITEM535DDPURINAONETRUINSTGF","Dry Dog","DD PURINA ONE TRU INST GF 12.5LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM540DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 14LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM541DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 12LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM542DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 036OZ","NPP","ROM","Brookshire Brothers",1,"Moist & Meaty"
"ITEM548DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 40LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM557DDALPO","Dry Dog","DD ALPO 14LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM566DDPURINAONEML","Dry Dog","DD PURINA ONE ML 08LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM567DDMOISTANDMEATY","Dry Dog","DD MOIST AND MEATY 360OZ","NPP","ROM","Brookshire Brothers",1,"Moist & Meaty"
"ITEM574DDBENEFUL","Dry Dog","DD BENEFUL 48LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM576DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 36LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM587DDPURINAONEML","Dry Dog","DD PURINA ONE ML 44LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM590DDPURINAONEML","Dry Dog","DD PURINA ONE ML 40LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM593DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 48-55LB","NPP","Retailer","Brookshire Brothers",1,"Dog Chow Line"
"ITEM593DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 48-55LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM59CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM5TBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","Retailer","Brookshire Brothers",2,"Alpo"
"ITEM5TBONZMT","Dog Treats","DT T BONZ MT 04.5OZ","NPP","ROM","Brookshire Brothers",2,"Alpo"
"ITEM60010CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ  12CT","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
"ITEM60048CWFRISKIESPREMIUM","Wet Cat","CW FRISKIES PREMIUM 03.5OZ","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM607DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 27.5LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM610DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 15LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM61CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 04OZ","NPP","ROM","Brookshire Brothers",2,"Whisker Lickins"
"ITEM61CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM629DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 16.5LB","NPP","Retailer","Brookshire Brothers",2,"Purina One"
"ITEM629DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 16.5LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM631DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 07.4-8LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM633DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 40LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM636DDDOGCHOWHIPROTEIN","Dry Dog","DD DOG CHOW HI PROTEIN 20LB","NPP","Retailer","Brookshire Brothers",2,"Dog Chow Line"
"ITEM636DDDOGCHOWHIPROTEIN","Dry Dog","DD DOG CHOW HI PROTEIN 20LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM638DTPIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 16OZ","NPP","ROM","Brookshire Brothers",1,"Pioneer Woman"
"ITEM639DTPIONEERWOMANMT","Dog Treats","DT PIONEER WOMAN MT 05OZ","NPP","ROM","Brookshire Brothers",1,"Pioneer Woman"
"ITEM641DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 09.7-11.5OZ","NPP","ROM","Brookshire Brothers",1,"Prime"
"ITEM642DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 15LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM642DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 21-22.8OZ","NPP","ROM","Brookshire Brothers",1,"Prime"
"ITEM644DTPRIMEBONESCW","Dog Treats","DT PRIME BONES CW 39.7OZ","NPP","ROM","Brookshire Brothers",1,"Prime"
"ITEM647DDPURINAONEMLPUPPY","Dry Dog","DD PURINA ONE ML PUPPY 03LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM649DDBEYONDORGANIC","Dry Dog","DD BEYOND ORGANIC 06LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM650DDDOGCHOWHIPROTEIN","Dry Dog","DD DOG CHOW HI PROTEIN 13LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM651DDDOGCHOWHIPROTEIN","Dry Dog","DD DOG CHOW HI PROTEIN 03.5LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM659DTPUPPYCHOWMT","Dog Treats","DT PUPPY CHOW MT 24OZ","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM660DTPUPPYCHOWMT","Dog Treats","DT PUPPY CHOW MT 07OZ","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM662DTPURINAONETRUEINSTMT","Dog Treats","DT PURINA ONE TRUE INST MT 07OZ","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM66CWBEYOND","Wet Cat","CW BEYOND 03OZ 6CT","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM68CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 10OZ","NPP","ROM","Brookshire Brothers",2,"Whisker Lickins"
"ITEM694DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 15LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM698DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 31.1LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM699DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 27.5LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM6ALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM719DDAOPREMIUM","Dry Dog","DD DOG CHOW GREEN BG 46-48LB","NPP","Retailer","Brookshire Brothers",1,"Dog Chow Line"
"ITEM719DDAOPREMIUM","Dry Dog","DD DOG CHOW GREEN BG 46-48LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM7403CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","CT FANCY FEAST SAVORY CRAVINGS 3OZ","NPP","ROM","Brookshire Brothers",1,"Fancy Feast"
"ITEM7421CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 09OZ","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM7422CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 02.4OZ","NPP","ROM","Brookshire Brothers",1,"Kit & Kaboodle"
"ITEM742DTTREKKERSMT","Dog Treats","DT TREKKERS MT 05OZ","NPP","ROM","Brookshire Brothers",1,"Trekker's"
"ITEM7437CTWHISKERLICKINSAO","Cat Treats","CT WHISKER LICKINS AO","NPP","ROM","Brookshire Brothers",1,"Whisker Lickins"
"ITEM757CTFANCYFEASTPUREFLAKED","Cat Treats","CT FANCY FEAST PURE FLAKED 01.06OZ","NPP","ROM","Brookshire Brothers",1,"Fancy Feast"
"ITEM759CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 01.7OZ","NPP","ROM","Brookshire Brothers",1,"Whisker Lickins"
"ITEM759DDBENEFUL","Dry Dog","DD BENEFUL 28LB","NPP","Retailer","Brookshire Brothers",2,"Beneful"
"ITEM759DDBENEFUL","Dry Dog","DD BENEFUL 28LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM761DDALPO","Dry Dog","DD ALPO 28-31LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM762DDALPO","Dry Dog","DD ALPO 47-50LB","NPP","ROM","Brookshire Brothers",1,"Alpo"
"ITEM764DDBENEFULPREMIUM","Dry Dog","DD BENEFUL PREMIUM 03LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM765DDBENEFUL","Dry Dog","DD BENEFUL 12LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM766DDBENEFUL","Dry Dog","DD BENEFUL 14LB","NPP","Retailer","Brookshire Brothers",2,"Beneful"
"ITEM766DDBENEFUL","Dry Dog","DD BENEFUL 14LB","NPP","ROM","Brookshire Brothers",2,"Beneful"
"ITEM767DDBENEFUL","Dry Dog","DD BENEFUL 03.5LB","NPP","Retailer","Brookshire Brothers",1,"Beneful"
"ITEM767DDBENEFUL","Dry Dog","DD BENEFUL 03.5LB","NPP","ROM","Brookshire Brothers",2,"Beneful"
"ITEM768DDBENEFUL","Dry Dog","DD BENEFUL 40LB","NPP","ROM","Brookshire Brothers",2,"Beneful"
"ITEM769DDBENEFUL","Dry Dog","DD BENEFUL 06.3LB","NPP","ROM","Brookshire Brothers",1,"Beneful"
"ITEM771DDBEYONDORGANIC","Dry Dog","DD BEYOND ORGANIC 03LB","NPP","ROM","Brookshire Brothers",1,"Beyond"
"ITEM777CTFANCYFEASTSAVORYCRAVINGS","Cat Treats","CT FANCY FEAST SAVORY CRAVINGS 01OZ","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
"ITEM790DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 10LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM791DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 04LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM792DDCNPORGANIX","Dry Dog","DD C&P ORGANIX 18LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM793DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 10LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM794DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 04LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM795DDCNPPRISTINE","Dry Dog","DD C&P PRISTINE 18LB","NPP","ROM","Brookshire Brothers",1,"A/O Brand"
"ITEM798DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 33.6-36LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM799DDDOGCHOWLX","Dry Dog","DD DOG CHOW LX 03.5LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM816TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB","NPP","Retailer","Brookshire Brothers",2,"Tidy Cats"
"ITEM816TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 20LB","NPP","ROM","Brookshire Brothers",2,"Tidy Cats"
"ITEM823DDMOISTANDMEATYHIPROTEIN","Dry Dog","DD MOIST AND MEATY HI PROTEIN 72OZ","NPP","ROM","Brookshire Brothers",2,"Moist & Meaty"
"ITEM827TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 14LB","NPP","Retailer","Brookshire Brothers",2,"Tidy Cats"
"ITEM827TIDYCATSCLUMPNONLW","Litter","CL TIDY CATS CLUMP NON-LW 14LB","NPP","ROM","Brookshire Brothers",1,"Tidy Cats"
"ITEM837CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 25LB","NPP","ROM","Brookshire Brothers",1,"Tidy Cats"
"ITEM847TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","Retailer","Brookshire Brothers",2,"Tidy Cats"
"ITEM847TIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 10LB","NPP","ROM","Brookshire Brothers",2,"Tidy Cats"
"ITEM84CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 30OZ","NPP","ROM","Brookshire Brothers",2,"Friskies"
"ITEM850DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 24-34LB","NPP","ROM","Brookshire Brothers",1,"Pro Plan"
"ITEM851DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM852DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 32-36LB","NPP","ROM","Brookshire Brothers",2,"Dog Chow Line"
"ITEM853DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 40LB","NPP","ROM","Brookshire Brothers",1,"Dog Chow Line"
"ITEM854DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 12.5LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM856DDPURINAONEML","Dry Dog","DD PURINA ONE ML 13.5LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM858DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 36LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM859DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 03.8LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM860DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 03.8LB","NPP","ROM","Brookshire Brothers",2,"Purina One"
"ITEM861DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 02.8LB","NPP","ROM","Brookshire Brothers",1,"Purina One"
"ITEM862CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","Retailer","Brookshire Brothers",1,"Tidy Cats"
"ITEM862CLTIDYCATSNONCLUMP","Litter","CL TIDY CATS NON-CLUMP 20LB","NPP","ROM","Brookshire Brothers",2,"Tidy Cats"
"ITEM8BEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","Retailer","Brookshire Brothers",2,"Beggin'"
"ITEM8BEGGINMT","Dog Treats","DT BEGGIN MT 06OZ","NPP","ROM","Brookshire Brothers",2,"Beggin'"
"ITEM8CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 24CT","NPP","Retailer","Brookshire Brothers",2,"Fancy Feast"
"ITEM8CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 24CT","NPP","ROM","Brookshire Brothers",2,"Fancy Feast"
