"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM415CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","Retailer","Meijer",2,"Friskies"
"ITEM415CWFRISKIESLILGRILSLURPUR","Wet Cat","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","NPP","ROM","Meijer",2,"Friskies"
"ITEM416CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ 18CT","NPP","Retailer","Meijer",2,"Friskies"
"ITEM416CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ 18CT","NPP","ROM","Meijer",1,"Friskies"
"ITEM417PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","Retailer","Meijer",2,"Dog Chow Line"
"ITEM417PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ","NPP","ROM","Meijer",1,"Dog Chow Line"
"ITEM419PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","Retailer","Meijer",2,"Dog Chow Line"
"ITEM419PUPPYCHOW","Wet Dog","DW PUPPY CHOW 05.5OZ 8 CT","NPP","ROM","Meijer",1,"Dog Chow Line"
"ITEM421CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","ROM","Meijer",1,"Kit & Kaboodle"
"ITEM429ALPOGRAVYCRAVERS","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","Retailer","Meijer",0,"Alpo"
"ITEM429ALPOGRAVYCRAVERS","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","Meijer",1,"Alpo"
"ITEM42MTYDG","Wet Dog","DW MTY DG 05.5OZ","NPP","Retailer","Meijer",0,"Nppc Brand Group Rem"
"ITEM42MTYDG","Wet Dog","DW MTY DG 05.5OZ","NPP","ROM","Meijer",1,"Nppc Brand Group Rem"
"ITEM431BEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","Retailer","Meijer",2,"Beyond"
"ITEM431BEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ","NPP","ROM","Meijer",1,"Beyond"
"ITEM436CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","Retailer","Meijer",2,"Purina One"
"ITEM436CWPURINAONETRGTD","Wet Cat","CW PURINA ONE TRGTD 03OZ","NPP","ROM","Meijer",1,"Purina One"
"ITEM43CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 12CT","NPP","Retailer","Meijer",1,"Friskies"
"ITEM43CWFRISKIES","Wet Cat","CW FRISKIES 03OZ 12CT","NPP","ROM","Meijer",1,"Friskies"
"ITEM44CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","Retailer","Meijer",2,"Fancy Feast"
"ITEM44CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","ROM","Meijer",2,"Fancy Feast"
"ITEM464DWBEYONDMIXER","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","Retailer","Meijer",1,"Beyond"
"ITEM465BEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ 6CT","NPP","Retailer","Meijer",2,"Beyond"
"ITEM465BEYONDORGANIC","Wet Dog","DW BEYOND ORGANIC 13OZ 6CT","NPP","ROM","Meijer",1,"Beyond"
"ITEM466DWBEYONDMIXER","Wet Dog","DW BEYOND MIXERS DIGT PUMP 08OZ","NPP","Retailer","Meijer",1,"Beyond"
"ITEM467DWBEYONDMIXER","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ 6CT","NPP","Retailer","Meijer",1,"Beyond"
