"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM1454CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 19.5LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,24.3096194969492,24.0768556330439,0.0415680535387974,0.0125553846153846,0.0006,0.000785384615384615,0.0518576923076923,1.06776778439836,0.0415680535387974,0.0415680535387974,28.9230769230769,16864.3892307692,16589.3964904051,1,NA,NA,NA,0.00385175470242721,NA,NA,NA,NA,274.992740364154,379733.729559815,6446.71890172369,6446.71890172369,NA,NA,0,0,0,NA,398169.91670707,17413.6934261853,NA,0,NA,NA,NA,NA,NA,NA,17413.6934261853,398169.91670707,23630.6933952753,24.0768556330439,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1454CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 19.5LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,22.6971202081507,22.6828245479469,0,0,0.0014425,0,0.0499891666666667,1.04567588055529,0,0,26,17336.9741666667,15956.1929712225,1,NA,NA,NA,0,NA,NA,NA,NA,1380.78119544415,361568.044134453,31409.5925322142,31409.5925322142,NA,NA,0,0,0,NA,364945.446446875,16109.1071707145,NA,0,NA,NA,NA,NA,NA,NA,16109.1071707145,364945.446446875,412.486406003092,22.6740817164186,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1455CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,25.6631418207188,25.4547129033615,0,0.00227,0.00315285714285714,0.000286428571428571,0.354538928571429,1.2100455162613,0,0,35,27815.6895,27250.9137668688,2,NA,NA,NA,NA,NA,NA,NA,NA,564.7757331312,691421.075479787,14274.332805927,14274.332805927,NA,NA,0,0,0,NA,698683.201965794,27536.5583431672,NA,0,NA,NA,NA,NA,NA,NA,27536.5583431672,698683.201965794,8163.63638137652,25.374681502892,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1455CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,25.554048249502,25.4239098434688,0,0.000957692307692308,0.00441230769230769,0.00015,0.338958461538462,1.14249671501573,0,0,31.9230769230769,24844.7406153846,24844.7406153846,2,NA,NA,NA,NA,NA,NA,NA,NA,0,631598.254769231,0,0,NA,NA,0,0,0,NA,676798.202295354,26620.9845348623,NA,0,NA,NA,NA,NA,NA,NA,26620.9845348623,676798.202295354,3267.50075417441,25.4221924506352,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1455CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,24.2225755466941,24.1673850924551,0,0,0.00378461538461538,0,0.335202307692308,1.06776778439836,0,0,28.9230769230769,25426.6107692308,24946.06873805,2,NA,NA,NA,NA,NA,NA,NA,NA,480.542031180747,602789.086009547,11571.1214519917,11571.1214519917,NA,NA,0,0,0,NA,604641.494912155,25021.8557280398,NA,0,NA,NA,NA,NA,NA,NA,25021.8557280398,604641.494912155,1406.92848586667,24.1673850924551,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1455CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 17LB - PAIL","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,23.4501029903748,23.4149384334002,0,0.00555833333333333,0.00214,0.000288333333333333,0.335800416666667,1.04567588055529,0,0,26,25282.22725,24893.2692476157,2,NA,NA,NA,NA,NA,NA,NA,NA,388.958002384308,582642.560946468,9208.68747019911,9208.68747019911,NA,NA,0,0,0,NA,590933.314134391,25252.73395948,NA,0,NA,NA,NA,NA,NA,NA,25252.73395948,590933.314134391,890.503372384666,23.4149384334002,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1457CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 08.5LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,15.7177899011918,15.5649796974332,0.0321599062488515,0.016805,0.00487714285714286,0.002345,0.529257857142857,1.2100455162613,0.0321599062488515,0.0321599062488515,35,168357.112928571,166363.523171587,2,NA,NA,NA,NA,NA,NA,NA,NA,1993.58975698414,2454068.41424008,29804.1414027764,29804.1414027764,NA,NA,0,0,0,NA,2501517.07034934,169488.348225212,NA,0,NA,NA,NA,NA,NA,NA,169488.348225212,2501517.07034934,162341.142000988,15.5174492006532,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1457CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 08.5LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,15.6833729210221,15.6374006754743,0,0.00444615384615385,0.00337846153846154,0.000263846153846154,0.527456153846154,1.14249671501573,0,0,31.9230769230769,146453.799846154,146453.799846154,2,NA,NA,NA,NA,NA,NA,NA,NA,0,2287711.175,0,0,NA,NA,0,0,0,NA,2350425.72403355,150466.971888048,NA,0,NA,NA,NA,NA,NA,NA,150466.971888048,2350425.72403355,9259.95373058862,15.6209272082156,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1457CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 08.5LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,15.1059121166805,15.0576490174287,0,0.00250769230769231,0.00347615384615385,0.0000884615384615385,0.527083846153846,1.06776778439836,0,0,28.9230769230769,150359.071461538,148371.983241821,2,NA,NA,NA,NA,NA,NA,NA,NA,1987.08821971708,2233926.41105851,29775.8114030281,29775.8114030281,NA,NA,0,0,0,NA,2241064.9930314,148837.995253412,NA,0,NA,NA,NA,NA,NA,NA,148837.995253412,2241064.9930314,7285.15070771003,15.0576490174287,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1457CLTIDYCATSCLUMPLW_ROM","CL TIDY CATS CLUMP LW 08.5LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.5397611538042,14.5305774415161,0,0.00627583333333333,0.00306666666666667,0.000155833333333333,0.518479166666667,1.04567588055529,0,0,26,154832.8315,150154.249257344,2,NA,NA,NA,NA,NA,NA,NA,NA,4678.58224265575,2181288.49322893,68638.7018544055,68638.7018544055,NA,NA,0,0,0,NA,2204191.35867725,151757.62191945,NA,0,NA,NA,NA,NA,NA,NA,151757.62191945,2204191.35867725,1482.73117115813,14.5305774415161,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1459CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 35LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,25.0866427229106,24.9221366017246,0.0205764999689912,0.00122357142857143,0.000915,0.000109285714285714,0.0134892857142857,1.2100455162613,0.0205764999689912,0.0166797450418242,35,536.416,534.996891115653,1,NA,NA,NA,NA,NA,NA,NA,NA,1.41910888434722,12911.6822570037,33.5728144248949,33.5728144248949,NA,NA,0,0,0,NA,14756.8827381292,612.434277523263,NA,0,NA,NA,NA,NA,NA,NA,612.434277523263,14756.8827381292,507.584927728788,24.740346567997,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1459CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 35LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,24.8365749316516,24.7089953484341,0.00437782777857213,0.00164384615384615,0.00101307692307692,0.0000538461538461538,0.0143346153846154,1.14249671501573,0.00437782777857213,0.00437782777857213,31.9230769230769,568.102153846154,563.200071578977,1,NA,NA,NA,NA,NA,NA,NA,NA,4.90208226717678,13747.3759939599,118.852698347826,118.852698347826,NA,NA,0,0,0,NA,14598.0850818682,598.107775909953,NA,0,NA,NA,NA,NA,NA,NA,598.107775909953,14598.0850818682,236.659698957624,24.5587467613659,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1459CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 35LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,23.8628528092599,23.8257858573881,0,0,0.000688461538461539,0,0.0156861538461538,1.06776778439836,0,0,28.9230769230769,607.834076923077,596.210657947242,1,NA,NA,NA,NA,NA,NA,NA,NA,11.6234189758352,14155.8804031184,275.555596881634,275.555596881634,NA,NA,0,0,0,NA,15150.6293946287,638.271574984484,NA,0,NA,NA,NA,NA,NA,NA,638.271574984484,15150.6293946287,57.172593805871,23.7630538481144,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1459CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 35LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,22.7646294136607,22.7307971340845,0,0.00204666666666667,0.00103166666666667,0.000193333333333333,0.0179891666666667,1.04567588055529,0,0,26,741.0845,723.681966593515,1,NA,NA,NA,NA,NA,NA,NA,NA,17.4025334064851,16366.3538136841,395.569936315939,395.569936315939,NA,NA,0,0,0,NA,17050.8865957196,754.966949941802,NA,0,NA,NA,NA,NA,NA,NA,754.966949941802,17050.8865957196,40.8099953651119,22.7193497852025,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1460CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 20LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,15.3375188753694,15.2358146136083,0,0.00513857142857143,0.000891428571428571,0.000196428571428571,0.2613275,1.2100455162613,0,0,35,15881.3010714286,15614.1946534997,2,NA,NA,NA,NA,NA,NA,NA,NA,267.106417928907,237813.242023958,4073.80669032822,4073.80669032822,NA,NA,0,0,0,NA,242133.334028573,15897.9215349291,NA,0,NA,NA,NA,NA,NA,NA,15897.9215349291,242133.334028573,1694.70629033065,15.2311733347225,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1460CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 20LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,15.2162644882308,15.1220472147218,0,0.00229,0.0009,0.000234615384615385,0.262278461538462,1.14249671501573,0,0,31.9230769230769,16102.7160769231,15941.4671117126,2,NA,NA,NA,NA,NA,NA,NA,NA,161.248965210469,240983.687247082,2435.41598368765,2435.41598368765,NA,NA,0,0,0,NA,242903.663574999,16068.2233113987,NA,0,NA,NA,NA,NA,NA,NA,16068.2233113987,242903.663574999,1549.82971313142,15.1185846547971,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1460CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 20LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.6497310395471,14.5941605495047,0,0.000153846153846154,0.00158538461538462,0,0.288902307692308,1.06776778439836,0,0,28.9230769230769,19597.608,19282.9401675141,2,NA,NA,NA,NA,NA,NA,NA,NA,314.667832485908,281263.707252704,4573.23505498804,4573.23505498804,NA,NA,0,0,0,NA,284988.314731292,19538.8355381168,NA,0,NA,NA,NA,NA,NA,NA,19538.8355381168,284988.314731292,1199.56725774889,14.5906561872878,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1460CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG NON-CLUMP 20LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,14.2104034533096,14.1729702642062,0,0.0056325,0.00149166666666667,0.000549166666666667,0.287212916666667,1.04567588055529,0,0,26,20811.7976666667,20296.8932927018,2,NA,NA,NA,NA,NA,NA,NA,NA,514.904373964883,287304.779443065,7223.32272360179,7223.32272360179,NA,NA,0,0,0,NA,291839.046124211,20622.8630257304,NA,0,NA,NA,NA,NA,NA,NA,20622.8630257304,291839.046124211,827.189254695399,14.1729702642062,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1461CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG CLUMP 14LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,11.1681346960005,11.076337904786,0,0.000145714285714286,0,0,0.0208792857142857,1.2100455162613,0,0,35,1553.95228571429,1553.95228571429,1,NA,NA,NA,NA,NA,NA,NA,NA,0,17158.637,0,0,NA,NA,0,0,0,NA,18890.4995014644,1710.59855135746,NA,0,NA,NA,NA,NA,NA,NA,1710.59855135746,18890.4995014644,195.436872221713,11.0461820238669,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1461CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG CLUMP 14LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,11.1291248498098,11.1185558908362,0.0117328809426949,0,0,0,0.0208361538461538,1.14249671501573,0.0117328809426949,0.0117328809426949,31.9230769230769,1644.08769230769,1616.91530445254,1,NA,NA,NA,NA,NA,NA,NA,NA,27.1723878551569,17643.7072466644,299.614137950994,299.614137950994,NA,NA,0,0,0,NA,18694.4229677581,1712.85553122498,NA,0,NA,NA,NA,NA,NA,NA,1712.85553122498,18694.4229677581,352.048085134637,11.0593390920641,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1461CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG CLUMP 14LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,10.5615692567532,10.5119596619892,0,0,0,0,0.0236876923076923,1.06776778439836,0,0,28.9230769230769,2291.42161538462,1868.48832239966,1,NA,NA,NA,NA,NA,NA,NA,NA,422.93329298496,19598.3209753058,4391.45333238657,4391.45333238657,NA,NA,0,0,0,NA,20106.809844992,1915.69829016292,NA,0,NA,NA,NA,NA,NA,NA,1915.69829016292,20106.809844992,155.977433157796,10.5026190014518,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1461CLTIDYCATSNATSTRGNONCLUMP_ROM","CL TIDY CATS NAT STRG CLUMP 14LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,10.1589485629651,10.1128500266034,0,0.00360416666666667,0.0000716666666666667,0,0.0227016666666667,1.04567588055529,0,0,26,2456.12183333333,2171.82317908472,1,NA,NA,NA,NA,NA,NA,NA,NA,284.298654248614,21898.4493969699,2841.84726969674,2841.84726969674,NA,NA,0,0,0,NA,21968.7180674698,2178.90157338318,NA,0,NA,NA,NA,NA,NA,NA,2178.90157338318,21968.7180674698,163.467870674568,10.1004015252301,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1462CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 12LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,14.1928909007717,14.0121128158418,0,0.0000207142857142857,0,0,0.00338928571428571,1.2100455162613,0,0,35,118.219571428571,118.219571428571,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1646.48871428571,0,0,NA,NA,0,0,0,NA,6405.15328928202,459.683541830862,NA,0,NA,NA,NA,NA,NA,NA,459.683541830862,6405.15328928202,34.163376698155,13.9365677428856,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1462CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 12LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,14.3189594362449,14.2528513553294,0,0,0.000304615384615385,0,0.0372292307692308,1.14249671501573,0,0,31.9230769230769,1061.20084615385,519.339997839983,1,NA,NA,NA,NA,NA,NA,NA,NA,541.860848313863,7356.3008539838,7729.07937678544,7729.07937678544,NA,NA,0,0,0,NA,8229.4145485901,582.491588349726,NA,0,NA,NA,NA,NA,NA,NA,582.491588349726,8229.4145485901,110.027516596766,14.1148598816221,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1462CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 12LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,13.4565901219806,13.4442938902382,0,0,0,0,0.0580630769230769,1.06776778439836,0,0,28.9230769230769,1828.09615384615,896.684221305875,1,NA,NA,NA,NA,NA,NA,NA,NA,931.411932540279,12034.9943907241,12521.3512246606,12521.3512246606,NA,NA,0,0,0,NA,12034.9943907241,896.684221305875,NA,0,NA,NA,NA,NA,0,0,896.684221305875,12034.9943907241,48.2111098653036,13.4306761468379,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1462CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 12LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,13.0550366905308,13.0406773431465,0,0,0.0000925,0,0.0544408333333333,1.04567588055529,0,0,26,1642.03225,1054.41681423337,1,NA,NA,NA,NA,NA,NA,NA,NA,587.615435766632,13743.7965168346,7657.55473316539,7657.55473316539,NA,NA,0,0,0,NA,13743.7965168346,1054.41681423337,NA,0,NA,NA,NA,NA,0,0,1054.41681423337,13743.7965168346,22.5773563178209,13.0406773431465,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1463CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 07.5LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,10.8956855563771,10.8937303099153,0,0,0.000155714285714286,0.0000207142857142857,0.00154571428571429,1.2100455162613,0,0,35,119.188785714286,119.169024989728,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0197607245580715,1294.68495734146,0.213971229971873,0.213971229971873,NA,NA,0,0,0,NA,2161.78715116192,199.141407425899,NA,0,NA,NA,NA,NA,NA,NA,199.141407425899,2161.78715116192,4.11011874963835,10.855845108909,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1463CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 07.5LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,10.2358925295302,10.2358925295302,0.0271445236317856,0.0000561538461538462,0,0,0.00392076923076923,1.14249671501573,0.0271445236317856,0.0271445236317856,31.9230769230769,260.550846153846,247.634477762319,1,NA,NA,NA,NA,NA,NA,NA,NA,12.9163683915272,2408.63762261885,121.01145430422,121.01145430422,NA,NA,0,0,0,NA,3105.30725302656,316.407359240164,NA,0,NA,NA,NA,NA,NA,NA,316.407359240164,3105.30725302656,116.828798100205,10.1631688417439,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1463CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 07.5LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.02143036702954,8.99913812410245,0,0,0.000303846153846154,0,0.0134338461538462,1.06776778439836,0,0,28.9230769230769,633.771923076923,467.923972241349,1,NA,NA,NA,NA,NA,NA,NA,NA,165.847950835574,4172.49564704203,1455.84466065028,1455.84466065028,NA,NA,0,0,0,NA,4559.28721235347,509.347458833268,NA,0,NA,NA,NA,NA,NA,NA,509.347458833268,4559.28721235347,21.1475793354805,8.99777879394822,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1463CLTIDYCATSPURENATUREALT_ROM","CL TIDY CATS PURE NATURE ALT 07.5LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,8.67388687529391,8.62885690233435,0,0.0012,0.000153333333333333,0,0.0192395833333333,1.04567588055529,0,0,26,935.481166666667,611.288827659238,1,NA,NA,NA,NA,NA,NA,NA,NA,324.192339007428,5258.53204172724,2793.19962493943,2793.19962493943,NA,NA,0,0,0,NA,5258.53204172724,611.288827659238,NA,0,NA,NA,NA,NA,0,0,611.288827659238,5258.53204172724,63.9671014733505,8.60388076365652,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1464CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,10.9088674837754,10.9403095715832,0.0372604836546793,0,0,0,0.00457214285714286,1.2100455162613,0.0294809724195055,0.0276830010255292,35,293.059785714286,272.115989996368,1,NA,NA,NA,NA,NA,NA,NA,NA,20.9437957179178,2879.0799031219,217.706168306668,217.706168306668,NA,NA,0,0,0,NA,7045.18703251891,672.421599269597,NA,0,NA,NA,NA,NA,NA,NA,672.421599269597,7045.18703251891,122.712954408519,10.805215897372,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1464CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,10.8873496313041,10.8824388493312,0.0355239134042538,0,0,0,0.0119930769230769,1.14249671501573,0.0355239134042538,0.0298773409422911,31.9230769230769,857.156615384615,722.885393673833,1,NA,NA,NA,NA,NA,NA,NA,NA,134.271221710782,7585.60076530643,1344.49861930895,1344.49861930895,NA,NA,0,0,0,NA,9990.98316477347,947.882804584978,NA,0,NA,NA,NA,NA,NA,NA,947.882804584978,9990.98316477347,386.633666298692,10.8220245964107,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1464CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.62666333438253,9.55917286677069,0,0.00016,0.0000215384615384615,0,0.0457915384615385,1.06776778439836,0,0,28.9230769230769,3696.84653846154,2275.53359904172,1,NA,NA,NA,NA,NA,NA,NA,NA,1421.31293941982,21445.9778463685,13282.0182305546,13282.0182305546,NA,NA,0,0,0,NA,21679.6799384571,2297.809976417,NA,0,NA,NA,NA,NA,NA,NA,2297.809976417,21679.6799384571,586.115330941497,9.46894198517649,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1464CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,8.72591898025515,8.71651892740513,0,0.00108666666666667,0.00000666666666666667,0,0.0546945833333333,1.04567588055529,0,0,26,4876.95458333333,3131.9148855457,1,NA,NA,NA,NA,NA,NA,NA,NA,1745.03969778763,27203.985451492,15240.005548508,15240.005548508,NA,NA,0,0,0,NA,27203.985451492,3131.9148855457,NA,0,NA,NA,NA,NA,0,0,3131.9148855457,27203.985451492,78.3768133361079,8.71033020029847,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1465CLYESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 15LB","Litter","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,7.77936914095707,9.1273825385381,0.123299515541216,0,0,0,0,1.2100455162613,0.143351123963365,0.143351123963365,35,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,26.5843273565827,3.41776923652778,NA,0,NA,NA,NA,NA,NA,NA,3.41776923652778,26.5843273565827,0,9.12679328206467,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
