"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within_non_normalised","Cross_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM1264DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 03.5LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,7.76272490140951,7.76272490140951,0,0,0,0,0.001345,1.07051726782206,0,0,28.9230769230769,386.19226019403,386.19226019403,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2997.90427493982,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.76272490140951,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1264DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 03.5LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,7.76272490140951,7.76272490140951,0,0,0,0,0.001345,1.06826368605289,0,0,26,391.586037230695,391.586037230695,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3039.77468225499,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.76272490140951,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1275DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,7.79780730352342,7.79780730352342,0,0,0,0,0.00826,1.24385593771481,0,0,35,20200.758895067,20200.758895067,1,NA,NA,NA,NA,NA,NA,NA,NA,0,157521.625248669,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79780730352342,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1275DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,7.79780730352342,7.79780730352342,0,0,0,0,0.00826,1.12308691343095,0,0,31.9230769230769,19034.0697013368,19034.0697013368,1,NA,NA,NA,NA,NA,NA,NA,NA,0,148424.007732858,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79780730352342,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1275DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,7.79780730352342,7.79780730352342,0,0,0,0,0.00826,1.07051726782206,0,0,28.9230769230769,16533.216713801,16533.216713801,1,NA,NA,NA,NA,NA,NA,NA,NA,0,128922.838041613,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79780730352342,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1275DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,7.79780730352342,7.79780730352342,0,0,0,0,0.00826,1.06826368605289,0,0,26,13508.1717507772,13508.1717507772,1,NA,NA,NA,NA,NA,NA,NA,NA,0,105334.120335459,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79780730352342,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,24.7381999394524,24.7381999394524,0,0,0,0,0.005185,1.24385593771481,0,0,35,248.865149937468,248.865149937468,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6156.47583711488,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.7381999394524,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,24.7381999394524,24.7381999394524,0,0,0,0,0.005185,1.12308691343095,0,0,31.9230769230769,256.36061098689,256.36061098689,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6341.90005119385,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.7381999394524,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,24.7381999394524,24.7381999394524,0,0,0,0,0.005185,1.07051726782206,0,0,28.9230769230769,259.700094179887,259.700094179887,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6424.51285411665,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.7381999394524,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1280DDBEYONDORGANIC_ROM","DD BEYOND ORGANIC 06LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,24.7381999394524,24.7381999394524,0,0,0,0,0.005185,1.06826368605289,0,0,26,259.8473124696,259.8473124696,1,NA,NA,NA,NA,NA,NA,NA,NA,0,6428.15476960233,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,24.7381999394524,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1281DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 20LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,74.1665606060606,74.1665606060606,0,0,0,0,0.00049,1.24385593771481,0,0,35,15.2084477715656,15.2084477715656,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1127.95826337393,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,74.1665606060606,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1281DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 20LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,74.1665606060606,74.1665606060606,0,0,0,0,0.00049,1.12308691343095,0,0,31.9230769230769,15.2084477715656,15.2084477715656,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1127.95826337393,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,74.1665606060606,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1281DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 20LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,74.1665606060606,74.1665606060606,0,0,0,0,0.00049,1.07051726782206,0,0,28.9230769230769,15.2084477715656,15.2084477715656,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1127.95826337393,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,74.1665606060606,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1281DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 20LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,74.1665606060606,74.1665606060606,0,0,0,0,0.00049,1.06826368605289,0,0,26,15.2084477715656,15.2084477715656,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1127.95826337393,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,74.1665606060606,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,1,"Retailer","Family Dollar",NA,6511.85714285714,4840.21428571429,NA,14.2072383545635,14.2072383545635,0,0,0,0,0.434765,1.24385593771481,0,0,35,5676.06137977479,5382.14968396193,2,NA,NA,NA,NA,NA,NA,NA,NA,293.911695812859,76458.6321719895,4129.00649584359,61621.2426582344,5342.17542345905,58726.1108730712,56279.0672347753,2893.65730754808,2893.65730754808,0,0,4129.00649584359,NA,NA,53.5182697598969,14.1976880981519,"2022-12-31",1.40764665082715,10.963000351008,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,1,0,"Retailer","Family Dollar",NA,4541.46153846154,4541.46153846154,NA,14.2072383545635,14.2072383545635,0,0,0,0,0.434765,1.12308691343095,0,0,31.9230769230769,5467.40123253981,3992.94267924086,2,NA,NA,NA,NA,NA,NA,NA,NA,1474.45855329896,56728.6883800842,20906.9712586481,47112.9370579819,6097.7100660898,40720.5136059678,41015.2269918921,6388.06180903434,6388.06180903434,0,0,20906.9712586481,0,0,41.0128519950479,14.1997481167895,"2022-09-24",1.31981029488982,10.1963007503515,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",1,0,0,"Retailer","Family Dollar",NA,3629.30769230769,3629.30769230769,NA,14.2072383545635,14.2072383545635,0,0,0,0,0.434765,1.07051726782206,0,0,28.9230769230769,5396.82397727903,2949.53541306275,2,NA,NA,NA,NA,NA,NA,NA,NA,2447.28856421628,41904.7526486084,33686.7915068705,32919.7266083916,4356.10566433566,29001.1758472824,28563.6209440559,3786.26324018881,3786.26324018881,0,0,33686.7915068705,0,0,1082.4204473477,14.0074831243734,"2022-06-25",1.3014539751171,9.8383525147835,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,0,"Retailer","Family Dollar",NA,3085.33333333333,3085.33333333333,NA,14.2072383545635,14.2072383545635,0,0,0,0,0.434765,1.06826368605289,0,0,26,5394.80137988177,2861.57039584232,2,NA,NA,NA,NA,NA,NA,NA,NA,2533.23098403946,40655.0126820944,34811.4688877494,30549.8730623818,3978.81639571509,27994.8322466682,26571.0566666667,2431.88294187865,2431.88294187865,0,0,34811.4688877494,0,0,1178.74750966462,13.9889390707955,"2022-03-26",1.27958729472774,9.78958729472774,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,13.914088854756,13.914088854756,0,0,0,0,0.008,1.24385593771481,0,0,35,18730189.6817815,18730189.6817815,1,NA,NA,NA,NA,NA,NA,NA,NA,0,260613523.498742,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.914088854756,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,13.914088854756,13.914088854756,0,0,0,0,0.008,1.12308691343095,0,0,31.9230769230769,16296381.3967069,16296381.3967069,1,NA,NA,NA,NA,NA,NA,NA,NA,0,226749298.764772,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.914088854756,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,13.914088854756,13.914088854756,0,0,0,0,0.008,1.07051726782206,0,0,28.9230769230769,7133496.20383646,7133496.20383646,1,NA,NA,NA,NA,NA,NA,NA,NA,0,99256100.0252451,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.914088854756,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1287DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,13.914088854756,13.914088854756,0,0,0,0,0.008,1.06826368605289,0,0,26,1383791.38467064,1383791.38467064,1,NA,NA,NA,NA,NA,NA,NA,NA,0,19254196.2827531,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.914088854756,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 10LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,52.0537313432836,52.0537313432836,0,0,0,0,0.00055,1.24385593771481,0,0,35,2.0857308245951,2.0857308245951,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,108.570071997879,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,52.0537313432836,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 10LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,52.0537313432836,52.0537313432836,0,0,0,0,0.00055,1.12308691343095,0,0,31.9230769230769,2.2779206446192,2.2779206446192,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,118.574269256327,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,52.0537313432836,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 10LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,52.0537313432836,52.0537313432836,0,0,0,0,0.00055,1.07051726782206,0,0,28.9230769230769,2.36754776419563,2.36754776419563,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,123.239695259831,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,52.0537313432836,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1288DDMERRICKBACKCOUNTRY_ROM","DD MERRICK BACKCOUNTRY 10LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,52.0537313432836,52.0537313432836,0,0,0,0,0.00055,1.06826368605289,0,0,26,2.37171783812856,2.37171783812856,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,123.456763168018,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,52.0537313432836,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,16.8291233121082,16.8291233121082,0,0,0,0,0.00253,1.24385593771481,0,0,35,297.594591775109,297.594591775109,1,NA,NA,NA,NA,NA,NA,NA,NA,0,5008.25608199981,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.8291233121082,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,16.8291233121082,16.8291233121082,0,0,0,0,0.00253,1.12308691343095,0,0,31.9230769230769,297.594591775109,297.594591775109,1,NA,NA,NA,NA,NA,NA,NA,NA,0,5008.25608199981,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.8291233121082,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,16.8291233121082,16.8291233121082,0,0,0,0,0.00253,1.07051726782206,0,0,28.9230769230769,297.594591775109,297.594591775109,1,NA,NA,NA,NA,NA,NA,NA,NA,0,5008.25608199981,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.8291233121082,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1289DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 04-6LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,16.8291233121082,16.8291233121082,0,0,0,0,0.00253,1.06826368605289,0,0,26,297.594591775109,297.594591775109,1,NA,NA,NA,NA,NA,NA,NA,NA,0,5008.25608199981,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.8291233121082,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,31.9276530612245,31.9276530612245,0,0,0,0,0.003295,1.24385593771481,0,0,35,608.833820297224,608.833820297224,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,19438.6349863897,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.9276530612245,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,31.9276530612245,31.9276530612245,0,0,0,0,0.003295,1.12308691343095,0,0,31.9230769230769,543.27228233015,543.27228233015,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,17345.4089480166,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.9276530612245,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,31.9276530612245,31.9276530612245,0,0,0,0,0.003295,1.07051726782206,0,0,28.9230769230769,486.16216339837,486.16216339837,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,15522.0168844775,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.9276530612245,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1290DDPROPLANDEVPUPPY_ROM","DD PRO PLAN DEV PUPPY 16-18LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,31.9276530612245,31.9276530612245,0,0,0,0,0.003295,1.06826368605289,0,0,26,436.290166736892,436.290166736892,1,17.963030377977,NA,NA,NA,NA,NA,NA,NA,0,13929.7210775993,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,31.9276530612245,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",0,0,1,"Retailer","Family Dollar",NA,NA,NA,NA,1.24509991380501,1.24509991380501,0,0,0,0,0.0253,1.24385593771481,0,0,35,1012.33980371984,1012.33980371984,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1255.00341217854,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,5.46079017440331,1.24000737784963,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",0,1,0,"Retailer","Family Dollar",NA,NA,NA,NA,1.24509991380501,1.24509991380501,0.00410756256499361,0,0,0,0.0253,1.12308691343095,0.00800454068266509,0.0132420667380866,31.9230769230769,631.464731929224,631.464731929224,1,NA,NA,NA,NA,NA,NA,NA,NA,0,780.855187039046,0,NA,0,NA,NA,NA,NA,0.950653998724269,0,0,NA,NA,5.38149625693442,1.24162759669263,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",1,0,0,"Retailer","Family Dollar",NA,NA,NA,NA,1.24509991380501,1.24509991380501,0.00913450417309299,0,0,0,0.0253,1.07051726782206,0.00523752605542152,0,28.9230769230769,446.889451651036,446.889451651036,1,NA,NA,NA,NA,NA,NA,NA,NA,0,548.865107025458,0,NA,0,NA,NA,NA,NA,1.96052141876975,0,0,NA,NA,7.55691070561527,1.24137549304835,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1315DDBENEFUL_Retailer","DD BENEFUL 06OZ","Dry Dog","NPP",0,0,0,"Retailer","Family Dollar",NA,NA,NA,NA,1.24509991380501,1.24509991380501,0,0,0,0,0.0253,1.06826368605289,0,0,26,341.023202312798,341.023202312798,1,NA,NA,NA,NA,NA,NA,NA,NA,0,424.585351255567,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0.0226085496063002,1.24503740159183,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,35.9662404724286,35.9662404724286,0,0,0,0,0.000815,1.24385593771481,0,0,35,228.736531503142,228.736531503142,1,NA,NA,NA,NA,NA,NA,NA,NA,0,8226.79309687125,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,35.9662404724286,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,35.9662404724286,35.9662404724286,0,0,0,0,0.000815,1.12308691343095,0,0,31.9230769230769,323.022825638786,323.022825638786,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11617.9166250079,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,35.9662404724286,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,35.9662404724286,35.9662404724286,0,0,0,0,0.000815,1.07051726782206,0,0,28.9230769230769,376.614251594748,376.614251594748,1,NA,NA,NA,NA,NA,NA,NA,NA,0,13545.3987382004,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,35.9662404724286,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1349DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 15LB","Dry Dog","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,35.9662404724286,35.9662404724286,0,0,0,0,0.000815,1.06826368605289,0,0,26,379.723030925992,379.723030925992,1,NA,NA,NA,NA,NA,NA,NA,NA,0,13657.2098432037,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,35.9662404724286,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1355DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,53.74,53.74,0,0,0,0,0.00008,1.24385593771481,0,0,35,105.670813375489,105.670813375489,1,17.963030377977,NA,NA,0,NA,NA,0,NA,0,5678.74951079877,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.74,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1355DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 27.5LB","Dry Dog","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,53.74,53.74,0,0,0,0,0.00008,1.12308691343095,0,0,31.9230769230769,292.392352449688,292.392352449688,1,17.963030377977,NA,NA,0,NA,NA,0,NA,0,15713.1650206462,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.74,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
