"Modelled_PPG_Item_No","PPG_Cat","Retailer","PPG_Description","Regular_Price","Promoted_Discount","Pantry_Loading_1","Pantry_Loading_2","category_trend","flag_qtr2","flag_qtr3","monthno","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","Intercept","Market","flag_qtr4","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_4","WB_Comp_Interaction_RP_1","WB_Comp_Interaction_RP_2","WB_Comp_Interaction_TPR_1","WB_Comp_Interaction_TPR_2","CB_Comp_TPR_5","WB_Comp_Interaction_RP_3","WB_Comp_RP_4","CB_Comp_TPR_6","CB_Comp_RP_5","Model_flag"
"ITEM40058DTMERRICKLILPLATESMT_Retailer","Dog Treats","Amazon","DT MERRICK LIL PLATES MT 5OZ",-0.719972645776169,1.86852542522715,-0.311727718850256,-0.231565060723305,0.499580111648921,0,0,0,0,-1.46340587687729,0,0.451157625500609,-0.140226008986314,0,0,6.09546631165303,"Retailer",0,0,0,0,0,0,0.23203180141931,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40058DTMERRICKLILPLATESMT_ROM","Dog Treats","Amazon","DT MERRICK LIL PLATES MT 5OZ",-0.616305947848536,0.801094827978861,-0.204244290321917,-0.0799523809024604,0.136799501048426,0.0215217562071807,0,0.00400063304255245,0,-0.129454662301917,0,0,0,0,0,7.69615971132113,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40059DTMERRICKOVENBAKEDCR_Retailer","Dog Treats","Amazon","DT MERRICK OVEN BAKED CR 11OZ",0,0.389911288002732,-0.521166408705454,-0.479902453115243,0.797311869299244,0.454405134899024,0.754108334700934,0.0028585230253359,0,0,0,0,0,0,0,5.12466376354444,"Retailer",0.545859095064137,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40059DTMERRICKOVENBAKEDCR_ROM","Dog Treats","Amazon","DT MERRICK OVEN BAKED CR 11OZ",0,7.34200247727443,-0.322451600824712,-1.66012590356037,0.725860605389892,0.255462230410932,0,0.0128153612621894,0,0,0,0,0,0,0,6.07725033282378,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40060DTMERRICKPOWERBITESMT_Retailer","Dog Treats","Amazon","DT MERRICK POWER BITES MT 06OZ",-0.431639283630717,0.898043727712955,-0.193009310617348,-0.566891668855945,1.15744733884316,0.0846811936348351,0,0.00209563081776016,0,-0.610395248451071,-1.2456646563699,0,-0.615884047344991,-0.447688365876678,0,7.96771589198505,"Retailer",0.152905909298511,0,0,-2.186690143054,-0.0510643636690484,-0.102343749781583,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40060DTMERRICKPOWERBITESMT_ROM","Dog Treats","Amazon","DT MERRICK POWER BITES MT 06OZ",-1.69521104315848,0.315596077706531,-0.0800327887593972,-0.0468020925073469,0.30266552763767,0.0842046449711323,0.015681836493446,0.000758411612686624,0,0,0,0,0,0,0,12.2020768439527,"ROM",0.0381637910547586,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40061DTMERRICKPOWERBITESMT_Retailer","Dog Treats","Amazon","DT MERRICK POWER BITES MT 14OZ",-1.31646468710512,1.95285101789757,-0.335172743155506,-0.415252167290975,0,0,0,0,0,0,0,0,0,0,0,8.70802810873093,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40061DTMERRICKPOWERBITESMT_ROM","Dog Treats","Amazon","DT MERRICK POWER BITES MT 14OZ",-4.8883979272983,0.478195613942937,-0.14031239140426,-0.551263128154693,0.274544800558071,0,0,0.0238338902355297,0,0,0,0,0,0,0,18.0007699590878,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40063DTPIONEERWOMANMT_Retailer","Dog Treats","Amazon","DT PIONEER WOMAN MT 05OZ",-3.02757995813814,0.278837294145582,-0.826689670099718,-0.770880119280539,0.0801661034961513,0.243016941842422,0,0,0,0,0,0,0,0,0,9.43052821162984,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40063DTPIONEERWOMANMT_ROM","Dog Treats","Amazon","DT PIONEER WOMAN MT 05OZ",-1.8444077133072,0.945068874635372,-0.548454647708092,-0.160298990960306,0.167100173235781,0,0,0.000762475231221046,0,0,0,0,0,0,0,9.42787983038833,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40064DTPIONEERWOMANMT_Retailer","Dog Treats","Amazon","DT PIONEER WOMAN MT 16OZ",-2.37445076675479,1.21040136664372,-0.324131348019832,-0.692265635040902,0,0,0,0,0,0,0,0,0,0,0,12.6712197406754,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40064DTPIONEERWOMANMT_ROM","Dog Treats","Amazon","DT PIONEER WOMAN MT 16OZ",-1.40287875463745,1.21944466849346,-0.211955449972709,-0.462028479570788,0.308206272083409,0,0,0,0,0,0,0,0,0,0,9.2544927124348,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40065DTPIONEERWOMANMT_Retailer","Dog Treats","Amazon","DT PIONEER WOMAN MT 30OZ",-1.69786080959847,1.26433528293606,-0.363548403488803,-0.303762959212532,0.0393797367927159,0,0,0,0,0,0,0,0,0,0,11.3323771993219,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40065DTPIONEERWOMANMT_ROM","Dog Treats","Amazon","DT PIONEER WOMAN MT 30OZ",-1.58817420159054,1.23444205437,-0.0912162684643564,-0.236514145282158,0,0,0,0,0,0,0,0,0,0,0,10.6572442719321,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40066DTPPVD_Retailer","Dog Treats","Amazon","DT PPVD 08OZ",-2.65942550910208,1.27636454649648,-2.94547495521343,-3.97085876522203,0,0,0,0,0,0,0,0,0,0,0,12.3304976475377,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40066DTPPVD_ROM","Dog Treats","Amazon","DT PPVD 08OZ",-2.72643586317147,0,0,0,0.460564280323394,0,0,0.00484636427419869,0,0,0,0,0,0,0,13.8363764404104,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40070DTPRIMEBONESCW_Retailer","Dog Treats","Amazon","DT PRIME BONES CW 09.7-11.5OZ",-0.745730168482931,1.56559314783171,-0.356370578343805,-0.00177341187187019,0.650711105435271,0,0,0.0220088634551251,0,0,0,0,0,0,0,7.26541202581436,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40070DTPRIMEBONESCW_ROM","Dog Treats","Amazon","DT PRIME BONES CW 09.7-11.5OZ",-2.08644758576629,1.6300460766741,-0.259131131396823,-0.414934872746932,2.09773590768621,0,0,0,0,0,0,0,0,0,0,7.25860765531999,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40071DTPRIMEBONESCW_Retailer","Dog Treats","Amazon","DT PRIME BONES CW 21-22.8OZ",-0.696914045697492,0.745321699982735,-0.87270756323058,-0.239897455139662,0.769928351849862,0,0,0.00454128939726181,0,0,0,0,0,0,0,8.81593374410685,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40071DTPRIMEBONESCW_ROM","Dog Treats","Amazon","DT PRIME BONES CW 21-22.8OZ",-1.3615158133979,1.92449036144426,-0.0433022069050175,-0.440689516072999,0.867766129279823,0,0,0.0136711755749545,0,0,0,0,0,0,0,9.81887919641301,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40077DTPUPPYCHOWMT_ROM","Dog Treats","Amazon","DT PUPPY CHOW MT 07OZ",-1.56805987686809,0,0,0,0,0.206506575342848,0,-0.0181553553224178,0,0,0,0,0,0,0,7.64461559454701,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40078DTPUPPYCHOWMT_ROM","Dog Treats","Amazon","DT PUPPY CHOW MT 24OZ",-0.423863521493451,1.32562782300232,-0.0177705564302675,-0.193892436561019,0,0,0,0,0,0,0,0,0,0,0,7.47327593228839,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40079DTPURINAONETRUEINSTMT_Retailer","Dog Treats","Amazon","DT PURINA ONE TRUE INST MT 07OZ",0,0.725439172014407,-0.472926974346714,-0.234562412653303,0.915250392464218,0,0,0.0462054598990484,1.21461425122845,0,0,1.86496635691186,-0.293008874253093,0,0,-1.64085136709945,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40079DTPURINAONETRUEINSTMT_ROM","Dog Treats","Amazon","DT PURINA ONE TRUE INST MT 07OZ",-0.271425798193137,0.431371421554901,-0.141591620555526,-1.12041080736933,0,0,0,0,0,0,0,0,0,0,0,6.22354836070139,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40081DTTBONZMT_Retailer","Dog Treats","Amazon","DT T BONZ MT 04.5OZ",-1.9222410652957,2.89253281294421,-0.271651951890192,-0.550981322682867,0.304086135273416,0,0,0.0418565175164085,0,0,0,0.128742679216472,0,0,0,5.93831767747477,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40082DTTBONZMT_Retailer","Dog Treats","Amazon","DT T BONZ MT 10OZ",-2.05413018252819,2.95521087497681,-0.653210543567174,-0.0538834194005702,0,0,0,0.13636498968087,0,0,0,0,0,0,0,4.14590040063494,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40082DTTBONZMT_ROM","Dog Treats","Amazon","DT T BONZ MT 10OZ",-1.22243802042,1.68960723390619,-0.444507445907349,-0.0278512362511441,0.369397201599356,0,0,0.0168229350921885,0,0,0,0,0,0,0,5.25251712156271,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40083DTTBONZMT_Retailer","Dog Treats","Amazon","DT T BONZ MT 40OZ",-1.5324752325857,1.68949373825698,-0.767507984965887,-0.0716308843750095,0,0,0,0,0,0,0,0,0,0,0,11.013311182378,"Retailer",0.128767801720478,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40084DTTBONZMT_Retailer","Dog Treats","Amazon","DT T BONZ MT 45OZ",-0.155628184000818,1.31997404004355,-0.33687821265077,-0.421003080713665,0,0,0,0,0,0,0,0,-0.425883203828686,0,0,7.06291664264574,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40084DTTBONZMT_ROM","Dog Treats","Amazon","DT T BONZ MT 45OZ",-1.22018186362726,1.41305262054792,-0.380209270776625,-0.633621488117518,0.437531913349576,0,0,0,0,0,0,0,0,0,0,9.18058767445904,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40086DTWAGGINTRAINMT_Retailer","Dog Treats","Amazon","DT WAGGIN TRAIN MT 11OZ",-5.34098376019148,1.69488117304351,-0.127026976319578,-1.18870289502648,0,0.129166336560112,0.253059653114657,-0.0260148825549819,0,0,0,0,0,0,0,18.008554433842,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40087DTWAGGINTRAINMT_Retailer","Dog Treats","Amazon","DT WAGGIN TRAIN MT 15-20OZ",-2.6705567724361,1.52676628719252,-0.0201859006742822,-9.13609752475644,3.20759774040267,1.03951447406069,0.410455488443024,-0.03000541987358,0,0,0,0,0,0,0,9.11698980126563,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40088DTWAGGINTRAINMT_Retailer","Dog Treats","Amazon","DT WAGGIN TRAIN MT 30-36OZ",-2.55242719022551,0,-0.258903607165104,-10.5146695039686,7.70958241180668,1.57461867636436,1.01028420613487,-0.0604513982839244,0,0,0,0,0,0,0,5.03572463233381,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40091DTZUKESHIPACTIONMT_Retailer","Dog Treats","Amazon","DT ZUKES HIP ACTION MT 06OZ",-0.319223046677887,0,-1.04006214583935,-0.56411751294113,0,0,0,-0.0414161456603328,0,0,0,0,0,0,0,5.93915905131329,"Retailer",0.101612369063939,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40091DTZUKESHIPACTIONMT_ROM","Dog Treats","Amazon","DT ZUKES HIP ACTION MT 06OZ",-4.60272683519077,6.95471219796382,-0.0518258593425171,-0.134216909585348,0,0,0.754248320545217,0.0138397247172474,0,0,0,0,0,0,0,14.7726125359013,"ROM",0.221452318318906,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40092DTZUKESHIPACTIONMT_Retailer","Dog Treats","Amazon","DT ZUKES HIP ACTION MT 16OZ",-2.16313025169356,3.58020014549397,-0.00679676411703625,-0.150931830133973,0,0,0,0,0,0,0,0,0,0,0,13.1904221263125,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40092DTZUKESHIPACTIONMT_ROM","Dog Treats","Amazon","DT ZUKES HIP ACTION MT 16OZ",-0.954140044041615,0,0,0,0.350230453383454,0.0939515242718291,0,-0.0140333065064934,0,0,0,0,0,0,0,9.47912823471787,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40095DTZUKESMININTRLSMT_ROM","Dog Treats","Amazon","DT ZUKES MINI NTRLS MT 06OZ",-0.0316197371350428,2.4726914371216,-0.486428368946994,-0.824837974801362,0,0,0,0,0,0,0,0,0,0,0,7.59426007125508,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40096DTZUKESMININTRLSMT_ROM","Dog Treats","Amazon","DT ZUKES MINI NTRLS MT 16OZ",-0.683236572860666,2.98493016623957,-0.472786014524357,-1.96754753722655,0,0,0,0,0,0,0,0,0,0,0,10.8692241838756,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40097DTZUKESPPYNTRMT_Retailer","Dog Treats","Amazon","DT ZUKES PPY NTR MT 05OZ",-7.52663548418621,0,-0.610802815246397,-1.69165108147139,0,0,0.736594196083516,0,0,0,0,0,0,0,0,21.2488653120626,"Retailer",0.805231727721138,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM40097DTZUKESPPYNTRMT_ROM","Dog Treats","Amazon","DT ZUKES PPY NTR MT 05OZ",-3.44949356050196,0,0,0,0,0.0643041374457713,0.13864351710171,0.00362890764144559,0,0,0,0,0,0,0,12.730149911425,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2
"ITEM60005DCBEYONDGRFR_Retailer","Dry Cat","Amazon","DC BEYOND GR FR 03LB",-2.99074404580517,0.693403707981993,-0.322385416591781,-1.18403418015945,0.963060692708878,0,0.0828331374170692,0,0.668767290049232,0,0,2.14311102654895,0,0,0,2.91354921361734,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60005DCBEYONDGRFR_ROM","Dry Cat","Amazon","DC BEYOND GR FR 03LB",-0.885367358211703,2.37351606586606,-0.394057295473275,-0.507935578109766,0.20561390354218,0,0,0,0,0,0,0,0,0,0,8.61878134664414,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60006DCBEYONDGRFR_Retailer","Dry Cat","Amazon","DC BEYOND GR FR 05LB",-2.18583624016817,0.0429400985523919,-0.23774875950466,-0.32564965722969,0.357799320648492,0.0515493840760567,0,0,0,-0.244841755454791,0,0,-0.795630809216786,-0.71946801704883,0,13.3114691976818,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60006DCBEYONDGRFR_ROM","Dry Cat","Amazon","DC BEYOND GR FR 05LB",-0.798885815897691,0.381959951623343,-0.358701316524375,-0.290858728144745,0.333721275895155,0.0639438728055576,0,0,0.57633623358399,0,0,0,0,0,0,7.9068605631036,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60007DCBEYONDGRFR_Retailer","Dry Cat","Amazon","DC BEYOND GR FR 11LB",-0.408951115528846,0,0,0,0,0,0,0,0,0,0,0.224928039752132,0,0,0,7.95616865510905,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60007DCBEYONDGRFR_ROM","Dry Cat","Amazon","DC BEYOND GR FR 11LB",-0.269528909923757,0,0,0,0.0132036929040626,0,0,-0.00615141526500265,0,0,0,0,0,0,0,8.49363021719773,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60008DCBEYONDGRFR_Retailer","Dry Cat","Amazon","DC BEYOND GR FR 16LB",0,0,0,0,0.702276681200283,0,0,0,0,0,0,0,-2.46293264116749,0,0,4.95870630320797,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60008DCBEYONDGRFR_ROM","Dry Cat","Amazon","DC BEYOND GR FR 16LB",0,0.957333027686835,-0.731180108172639,-0.106844709800028,0.197235814322511,0,0,0,0,0,0,0,0,0,0,5.90015739501509,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60017DCBEYONDSIMPLY_Retailer","Dry Cat","Amazon","DC BEYOND SIMPLY 03LB",-2.52915951778645,0,0,0,1.60795350991304,0,0.0722066178658664,-0.0297519525477257,0,0,0,0.268244769083356,-0.318245269556803,-0.693553227997719,0,9.17240219223663,"Retailer",0.0862721037490448,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60017DCBEYONDSIMPLY_ROM","Dry Cat","Amazon","DC BEYOND SIMPLY 03LB",0,2.79591874680235,-0.175610492324334,-0.349445476721286,0.211524204601719,0,0,0,0,0,0,0,0,0,0,5.18580739628423,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60018DCBEYONDSIMPLY_Retailer","Dry Cat","Amazon","DC BEYOND SIMPLY 06LB",0,0.635193142990258,-1.55763905657978,-0.283093103923605,0,0,0,0,0,0,0,0.327848292553299,0,0,0,5.60989605478093,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60018DCBEYONDSIMPLY_ROM","Dry Cat","Amazon","DC BEYOND SIMPLY 06LB",-0.489693408980173,2.51333032582847,-0.509572848186402,-0.397803211747708,0.138182900482911,0,0,0.0231932814598536,0,0,0,0,0,0,0,7.32499377793838,"ROM",0.0493350833142126,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60019DCBEYONDSIMPLY_Retailer","Dry Cat","Amazon","DC BEYOND SIMPLY 13LB",-1.3249778834798,3.91873503343491,-0.822537291213921,-3.0001069211744,0,0,0,0,0,0,0,0,-0.299793965836001,0,0,10.5935792553176,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60019DCBEYONDSIMPLY_ROM","Dry Cat","Amazon","DC BEYOND SIMPLY 13LB",-1.5901755643982,1.65242114016609,-0.0351422567380279,-0.0823017878724186,0.319974671829878,0,0,0,0,0,0,0,0,0,0,11.2772902035195,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60022DCCNPORGANIX_Retailer","Dry Cat","Amazon","DC C&P ORGANIX 10-12LB",-12.7904370007272,0,0,0,0,0,0,0.00787982967265983,0,-3.44803715281851,0,0.997385116106229,-0.268416993986837,0,0,44.8840602935804,"Retailer",0,0,0,0,0,0,0,0,NA,0,0.601183611244505,0,0,0,0,0,NA,NA,NA,2
"ITEM60023DCCNPPRISTINE_ROM","Dry Cat","Amazon","DC C&P PRISTINE 03LB",-1.99080973026603,2.35325976443184,-0.260064117846904,-1.34512867374835,3.5875952164987,0,0,0,0,0,0,0,0,0,0,4.73445571650678,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60026DCCATCHOWNATURALSGF_Retailer","Dry Cat","Amazon","DC CAT CHOW NATURALS GF 06.3LB",-2.16885100795968,1.86948185299087,-0.370741476292303,-0.25146105256698,0,0.0701259544147893,0,-0.0626274759061397,1.24261316147597,-1.30375551854905,0,0,-0.425671750166367,0,0,9.91929788956858,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60029DCCATKITTENCHOW_Retailer","Dry Cat","Amazon","DC CAT/KITTEN CHOW 03.2LB",0,2.03749510381038,-1.16805331987401,-2.7216104742593,0,0.0568212389589343,0.24140435647376,-0.0467144615553749,4.17329789260521,-2.95806328888672,0,0,-0.130797961591328,-2.21509056595442,-0.41064136089988,-1.72590885021506,"Retailer",0.334121057629303,0,0,0,0,0,0,0,NA,0,0,0,-23.6083899181392,0,0,0,NA,NA,NA,2
"ITEM60029DCCATKITTENCHOW_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW 03.2LB",-1.67043669952608,6.43182660157878,-0.394566183091797,-1.76069278516507,1.58570079111936,0,0,0,0,0,0,0,0,0,0,8.54207949392166,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60030DCCATKITTENCHOW_Retailer","Dry Cat","Amazon","DC CAT/KITTEN CHOW 06.3LB",0,0.0809734327047059,-0.599804112930928,-0.396828744061492,0.752048408649567,0,0.00392405916188958,0.0218092892221539,0,-2.9854304288419,0,0.185166215703002,-1.23910414089354,-1.68551476528604,-0.450683656262104,5.06535492364798,"Retailer",0,0,0,0,0,0,0,0,NA,-3.0008471656863,0.179422117564883,0,-79.7419297052839,0,0,0,NA,NA,NA,2
"ITEM60030DCCATKITTENCHOW_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW 06.3LB",0,0,0,0,0.307454285772444,0.0199208450648262,0,0.00366551194850808,0.697521957171368,0,0,0,0,0,0,5.75407050042529,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60031DCCATKITTENCHOW_Retailer","Dry Cat","Amazon","DC CAT/KITTEN CHOW 13-15LB",-5.86744374233037,3.28962242074315,-0.0837713934931074,-3.29987698697968,0,0.282991153783851,0,0.124065487839372,0,0,0,0,-0.414656955712243,0,0,22.0228757230097,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60031DCCATKITTENCHOW_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW 13-15LB",-0.96071009018288,0,0,0,1.03295882992977,0,0.0479777818447557,-0.03284476190616,0.249397278126549,0,0,0,0,0,0,11.1753095538615,"ROM",0.101247455647999,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60032DCCATKITTENCHOW_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW 20LB",0,1.84093305889734,-1.12291884126422,-0.173276902263831,0.968194645682855,0,0,0,0,0,0,0,0,0,0,7.93189300593092,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60033DCCATKITTENCHOWNATURALS_Retailer","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 01LB",0,1.50580908303965,-0.375768151499343,-0.317767522005275,1.98926089864921,0,0,0,0,0,0,0,0,0,0,3.81765553684228,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60034DCCATKITTENCHOWNATURALS_Retailer","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 03.2LB",-3.04502787744423,0.926059368228646,-2.24429808140912,-0.878213704835434,0,0,0.134293449279208,0,6.32226386769009,0,0,0,-2.00961854722903,-1.89723090472739,0,-3.90234854588054,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60034DCCATKITTENCHOWNATURALS_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 03.2LB",0,0.61003494679166,-0.432050582032818,-0.357055767969269,0.399326599936907,0,0,0,0,0,0,0,0,0,0,6.14733564361937,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60035DCCATKITTENCHOWNATURALS_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 06.3LB",0,0.626651412909313,-1.16961269238519,-0.757506540542488,1.02514332118992,0,0,0,0,0,0,0,0,0,0,5.90351313325673,"ROM",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60036DCCATKITTENCHOWNATURALS_Retailer","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 13LB",-0.0928169633554146,1.35265511025911,-0.0995760489548491,-0.308118001908217,0,0.172200862786301,0,0,0,-2.93187903330333,0,0.20157345310217,-0.209582546071148,0,0,8.30611761832169,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60036DCCATKITTENCHOWNATURALS_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 13LB",-0.567969968537168,1.16191696112588,-0.186769268691995,-0.142813744556684,0.419968724619751,0.0260888134984001,0,-0.0125851790720767,0,-1.3560248310929,0,0,0,0,0,9.96195050307254,"ROM",0.0472442147367362,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60037DCCATKITTENCHOWNATURALS_ROM","Dry Cat","Amazon","DC CAT/KITTEN CHOW NATURALS 18LB",-0.3988059000759,0,0,0,1.1840550951985,0,0,0.00221231508000927,0,0,0,0,0,0,0,7.91298390620642,"ROM",0.188910912398043,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
"ITEM60038DCFANCYFEAST_Retailer","Dry Cat","Amazon","DC FANCY FEAST 01LB",0,0.394636102609226,-3.91801624548867,-0.234103449642478,0,0,0,0.0305972501677352,0,0,0,0,-0.334592982180455,0,0,5.43721986808979,"Retailer",0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,NA,NA,2
