"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM120086CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120087CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 12CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120087CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 12CT","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120088CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 24CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120088CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 24CT","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120089CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 36CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120089CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 36CT","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120090CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ 48CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120091CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120091CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120092CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 05.5OZ 12CT","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120092CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 05.5OZ 12CT","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120093CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 05.5OZ","NPP","Retailer","Amazon",2,"Pro Plan"
"ITEM120093CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 05.5OZ","NPP","ROM","Amazon",2,"Pro Plan"
"ITEM120097CWPURINAONEPLUS","Wet Cat","CW PURINA ONE +PLUS 03OZ","NPP","Retailer","Amazon",2,"Purina One"
"ITEM120097CWPURINAONEPLUS","Wet Cat","CW PURINA ONE +PLUS 03OZ","NPP","ROM","Amazon",2,"Purina One"
"ITEM120098CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","Retailer","Amazon",2,"Purina One"
"ITEM120098CWPURINAONE","Wet Cat","CW PURINA ONE 03OZ","NPP","ROM","Amazon",2,"Purina One"
"ITEM120100CWPURINAONEML","Wet Cat","CW PURINA ONE ML 03OZ 24CT","NPP","Retailer","Amazon",2,"Purina One"
