"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
1113217088,"Retailer","DT T BONZ MT 04.5OZ","ITEM40081DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT RIBEYE BAG 4.5 OUNCE","Amazon","ALPO",0.711348608752449,0,0.604810996563574,0.425438596491228,0.644444444444445,0.451713395638629,0.311188811188811,0.257013866494679,0.36899897854954,0.37228439763002
1113217090,"Retailer","DT T BONZ MT 04.5OZ","ITEM40081DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 4.5 OUNCE","Amazon","ALPO",0.711505488761108,0,0.0240549828178694,0.087719298245614,0.0103703703703704,0.0498442367601246,0.118444055944056,0.055143502096098,0.0638406537282942,0.0985845951283739
1113217097,"ROM","DT T BONZ MT 10OZ","ITEM40082DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 10 OUNCE","Amazon","ALPO",NA,0,1,1,1,1,1,1,1,1
1113217097,"Retailer","DT T BONZ MT 10OZ","ITEM40082DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 10 OUNCE","Amazon","ALPO",1.66662951956414,0,1,1,1,1,1,1,1,1
1113217104,"ROM","DT T BONZ MT 45OZ","ITEM40084DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 45 OUNCE","Amazon","ALPO",NA,0,1,1,1,1,1,1,1,1
1113217104,"Retailer","DT T BONZ MT 45OZ","ITEM40084DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT PORTERHOUSE BAG 45 OUNCE","Amazon","ALPO",6.56646844438649,0,1,1,1,1,1,1,1,1
1113217112,"Retailer","DT T BONZ MT 04.5OZ","ITEM40081DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT CHICKEN BAG 4.5 OUNCE","Amazon","ALPO",0.710337662337662,0,0.15807560137457,0.210526315789474,0.0888888888888889,0.160436137071651,0.10708041958042,0.136730087068688,0.129468845760981,0.0946346280447663
1113217114,"Retailer","DT T BONZ MT 04.5OZ","ITEM40081DTTBONZMT","Dog Treats","PURINA ALPO T BONZ DOG TREAT BBQ PORK BAG 4.5 OUNCE","Amazon","ALPO",0.711198675496689,0,0.142611683848797,0.276315789473684,0.214814814814815,0.306853582554517,0.255244755244755,0.245404708158659,0.193309499489275,0.204246214614878
1113217134,"ROM","DT ALPO DT 21OZ","ITEM40002DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 21 OUNCE","Amazon","ALPO",NA,0,1,1,1,1,1,1,1,1
1113217134,"Retailer","DT ALPO DT 21OZ","ITEM40002DTALPODT","Dog Treats","PURINA ALPO PET SUPPLEMENT DOG CHEW BAG 21 OUNCE","Amazon","ALPO",4.54507606490872,0,1,1,1,1,1,1,1,1
