"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","approach_tpr","mean_tpr","std_tpr","rhat","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM3752FRISKIESML","Dry Cat","NPP","ITEM3752FRISKIESML_ROM","DC FRISKIES ML 16LB",0.446665799728008,0,0,"monthno",-0.0130887095705311,0.197267913430571,"No Change",-2.45449980440284,0.0688590697681943,"",NA,NA,1.00052192736146,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3752FRISKIESML","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC FRISKIES ML 16LB"
"ITEM3752FRISKIESML","Dry Cat","NPP","ITEM3752FRISKIESML_Retailer","DC FRISKIES ML 16LB",0.514137747150685,0,0,"wk_sold_median_base_price_byppg_log",-0.295636162230703,0.127905485971153,"No Change",-1.60288983828004,0.760277746925279,"No Change",1.75598129730257,0.467036978602223,1.00000895169559,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3752FRISKIESML","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 16LB"
"ITEM3752FRISKIESML","Dry Cat","NPP","ITEM3752FRISKIESML_Retailer","DC FRISKIES ML 16LB",0.514137747150685,0,0,"tpr_discount_byppg",1.72402870825485,0.127905485971153,"No Change",-1.60288983828004,0.760277746925279,"No Change",1.75598129730257,0.467036978602223,0.999979843797712,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3752FRISKIESML","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC FRISKIES ML 16LB"
"ITEM3752FRISKIESML","Dry Cat","NPP","ITEM3752FRISKIESML_Retailer","DC FRISKIES ML 16LB",0.514137747150685,0,0,"ACV_Feat_Only",0.291270407333297,0.127905485971153,"No Change",-1.60288983828004,0.760277746925279,"No Change",1.75598129730257,0.467036978602223,0.999981154102629,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3752FRISKIESML","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 16LB"
"ITEM3752FRISKIESML","Dry Cat","NPP","ITEM3752FRISKIESML_Retailer","DC FRISKIES ML 16LB",0.514137747150685,0,0,"ACV_Selling",1.96649768139071,0.127905485971153,"No Change",-1.60288983828004,0.760277746925279,"No Change",1.75598129730257,0.467036978602223,1.00021553061458,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3752FRISKIESML","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC FRISKIES ML 16LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_Retailer","DC KIT KABOODLE 13LB",0.724301212373422,0,0,"wk_sold_median_base_price_byppg_log",-1.5622072182561,0.117369914477562,"Relaxed edlp variance cutoff",-2.07286158608494,0.712398302813852,"Brand in Retailer",0.686695459451405,0.305693625224434,1.00005300369459,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3755KITKABOODLE","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_Retailer","DC KIT KABOODLE 13LB",0.724301212373422,0,0,"tpr_discount_byppg",0.687979069506479,0.117369914477562,"Relaxed edlp variance cutoff",-2.07286158608494,0.712398302813852,"Brand in Retailer",0.686695459451405,0.305693625224434,0.999943827546231,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3755KITKABOODLE","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_Retailer","DC KIT KABOODLE 13LB",0.724301212373422,0,0,"ACV_Feat_Only",0.447207339460759,0.117369914477562,"Relaxed edlp variance cutoff",-2.07286158608494,0.712398302813852,"Brand in Retailer",0.686695459451405,0.305693625224434,1.00012902580309,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3755KITKABOODLE","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_Retailer","DC KIT KABOODLE 13LB",0.724301212373422,0,0,"ACV_Selling",1.89727154333843,0.117369914477562,"Relaxed edlp variance cutoff",-2.07286158608494,0.712398302813852,"Brand in Retailer",0.686695459451405,0.305693625224434,0.999987639826305,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3755KITKABOODLE","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_ROM","DC KIT KABOODLE 13LB",0.668792217555969,0.0231814910679875,0.00550412624131328,"wk_sold_median_base_price_byppg_log",-1.95222905063516,0.108607077150056,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3755KITKABOODLE","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_ROM","DC KIT KABOODLE 13LB",0.668792217555969,0.0231814910679875,0.00550412624131328,"tpr_discount_byppg",4.41256401583625,0.108607077150056,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3755KITKABOODLE","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_ROM","DC KIT KABOODLE 13LB",0.668792217555969,0.0231814910679875,0.00550412624131328,"ACV_Feat_Only",0.0202277936751326,0.108607077150056,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3755KITKABOODLE","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC KIT KABOODLE 13LB"
"ITEM3755KITKABOODLE","Dry Cat","NPP","ITEM3755KITKABOODLE_ROM","DC KIT KABOODLE 13LB",0.668792217555969,0.0231814910679875,0.00550412624131328,"tpr_discount_byppg_lag1",-3.95265370283625,0.108607077150056,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3755KITKABOODLE","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DC KIT KABOODLE 13LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.324314444856337,0,0,"wk_sold_median_base_price_byppg_log",-0.837512516508071,0.0937499579449237,"No Change",-0.554920530938298,0.307936795656843,"",NA,NA,0.999950168813857,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3769KITKABOODLE","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.324314444856337,0,0,"ACV_Feat_Only",2.03557751079871,0.0937499579449237,"No Change",-0.554920530938298,0.307936795656843,"",NA,NA,0.999953238312053,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3769KITKABOODLE","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.324314444856337,0,0,"ACV_Disp_Only",9.7071139642799,0.0937499579449237,"No Change",-0.554920530938298,0.307936795656843,"",NA,NA,0.999984060034273,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3769KITKABOODLE","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.324314444856337,0,0,"ACV_Selling",1.87675027672444,0.0937499579449237,"No Change",-0.554920530938298,0.307936795656843,"",NA,NA,1.00011339657235,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3769KITKABOODLE","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.324314444856337,0,0,"flag_qtr4",0.00718647566784757,0.0937499579449237,"No Change",-0.554920530938298,0.307936795656843,"",NA,NA,0.99999281170488,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3769KITKABOODLE","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.324314444856337,0,0,"category_trend",0.481545651596582,0.0937499579449237,"No Change",-0.554920530938298,0.307936795656843,"",NA,NA,0.999994929757639,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3769KITKABOODLE","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_Retailer","DC KIT KABOODLE 22LB",0.786830336644516,0,0,"wk_sold_median_base_price_byppg_log",-1.18220391676223,0.106675396894328,"No Change",-1.3071730880748,0.395262048633292,"No Change",0.581793255289892,0.449593689883515,1.00012680334262,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3769KITKABOODLE","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_Retailer","DC KIT KABOODLE 22LB",0.786830336644516,0,0,"tpr_discount_byppg",0.470537424089709,0.106675396894328,"No Change",-1.3071730880748,0.395262048633292,"No Change",0.581793255289892,0.449593689883515,0.999952526175271,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3769KITKABOODLE","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_Retailer","DC KIT KABOODLE 22LB",0.786830336644516,0,0,"ACV_Selling",2.33297242199982,0.106675396894328,"No Change",-1.3071730880748,0.395262048633292,"No Change",0.581793255289892,0.449593689883515,0.999896931468197,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3769KITKABOODLE","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3769KITKABOODLE_Retailer","DC KIT KABOODLE 22LB",0.786830336644516,0,0,"category_trend",0.832358151967238,0.106675396894328,"No Change",-1.3071730880748,0.395262048633292,"No Change",0.581793255289892,0.449593689883515,1.00008477034007,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3769KITKABOODLE","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC KIT KABOODLE 22LB"
"ITEM3769KITKABOODLE","Dry Cat","NPP","ITEM3898DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB",0.708401662243206,0,0,"ITEM3769KITKABOODLE_Retailer_RegularPrice",0.012066870743051,0.0619335723820155,"No Change",-0.581587197813443,0.185801547221138,"",NA,NA,0.999968355248673,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3898DCCATKITTENCHOW","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DC KIT KABOODLE 22LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"wk_sold_median_base_price_byppg_log",-1.03408636648906,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,1.00015070142398,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"ACV_Feat_Only",0.398891167352443,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,0.999924107937739,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"ACV_Feat_Disp",6.997378407872,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,0.999929192215115,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"ACV_Selling",2.84603574672762,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,1.00005446920825,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"flag_qtr2",-0.0537128972478892,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,0.99991061307207,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"flag_qtr4",0.140640070443295,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,1.00004672035056,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_ROM","DC FRISKIES ML 03.2LB",0.881765013736079,0,0,"category_trend",0.502656901608084,0.0923493248950523,"No Change",-1.33744126406839,0.741975798914902,"",NA,NA,1.00000340862874,"1st Pass","No Change",2,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3777FRISKIESML","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_Retailer","DC FRISKIES ML 03.2LB",0.766520168234806,0,0,"wk_sold_median_base_price_byppg_log",-0.444453851890146,0.12103137669343,"No Change",-1.00282079539895,0.0244836241461912,"No Change",1.41899926749503,0.193748590443979,0.999921667020666,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3777FRISKIESML","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_Retailer","DC FRISKIES ML 03.2LB",0.766520168234806,0,0,"tpr_discount_byppg",1.46362303231063,0.12103137669343,"No Change",-1.00282079539895,0.0244836241461912,"No Change",1.41899926749503,0.193748590443979,0.999919703294986,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3777FRISKIESML","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_Retailer","DC FRISKIES ML 03.2LB",0.766520168234806,0,0,"ACV_Feat_Only",1.02392541244018,0.12103137669343,"No Change",-1.00282079539895,0.0244836241461912,"No Change",1.41899926749503,0.193748590443979,1.00008226277904,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3777FRISKIESML","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_Retailer","DC FRISKIES ML 03.2LB",0.766520168234806,0,0,"ACV_Selling",2.50950907591713,0.12103137669343,"No Change",-1.00282079539895,0.0244836241461912,"No Change",1.41899926749503,0.193748590443979,1.00004286302906,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3777FRISKIESML","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_Retailer","DC FRISKIES ML 03.2LB",0.766520168234806,0,0,"tpr_discount_byppg_lag1",-0.0408832384569777,0.12103137669343,"No Change",-1.00282079539895,0.0244836241461912,"No Change",1.41899926749503,0.193748590443979,0.999963137879466,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3777FRISKIESML","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DC FRISKIES ML 03.2LB"
"ITEM3777FRISKIESML","Dry Cat","NPP","ITEM3777FRISKIESML_Retailer","DC FRISKIES ML 03.2LB",0.766520168234806,0,0,"monthno",-0.0127941493052795,0.12103137669343,"No Change",-1.00282079539895,0.0244836241461912,"No Change",1.41899926749503,0.193748590443979,0.999899158517412,"1st Pass","No Change",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3777FRISKIESML","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC FRISKIES ML 03.2LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 01.1LB",0.407805808398554,0.876537431415839,0.215147075808273,"wk_sold_median_base_price_byppg_log",-2.5,1.91598175197157,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3804CATCHOWCMP","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 01.1LB",0.407805808398554,0.876537431415839,0.215147075808273,"category_trend",-2.23456898252616,1.91598175197157,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3804CATCHOWCMP","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 01.1LB",0.407805808398554,0.876537431415839,0.215147075808273,"tpr_discount_byppg_lag1",-1.70387607128214,1.91598175197157,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3804CATCHOWCMP","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_ROM","DC CAT/KITTEN CHOW 01.1LB",0.407805808398554,0.876537431415839,0.215147075808273,"tpr_discount_byppg_lag2",-0.0720164050695214,1.91598175197157,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Brookshire","ROM",NA,NA,NA,NA,NA,"ROM","ITEM3804CATCHOWCMP","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"ACV_Selling",10,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"monthno",-0.0760083062289915,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"wk_sold_median_base_price_byppg_log",-0.1,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"tpr_discount_byppg",0.352976069085411,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"ACV_Feat_Only",0.301730359437336,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"flag_qtr3",-0.0556727613396481,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3804CATCHOWCMP","Dry Cat","NPP","ITEM3804CATCHOWCMP_Retailer","DC CAT/KITTEN CHOW 01.1LB",0.520476261396922,NA,NA,"tpr_discount_byppg_lag1",-0.0166506783367129,0.53369480365023,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,,,Max ACV_Sell cutoff violated,,,,,,,,,,",0,"Brookshire","Retailer","CAT CHOW LINE","(0,20]","(2,4]","Within Brand","lme","Retailer","ITEM3804CATCHOWCMP","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DC CAT/KITTEN CHOW 01.1LB"
"ITEM3835PURINAONEML","Dry Cat","NPP","ITEM3835PURINAONEML_Retailer","DC PURINA ONE ML 03.5LB",0.686989782646182,0,0,"wk_sold_median_base_price_byppg_log",-0.19508244189867,0.0801173864702169,"Brand in Retailer",-0.211945311586953,0.0449208151036906,"Across Retailers",2.46195013625898,1.5690602717101,0.999979036041144,"2nd Pass","Zero EDLP elasticity from 1st passZero TPR elasticity from 1st pass",2,"Brookshire","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM3835PURINAONEML","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC PURINA ONE ML 03.5LB"
