"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM656DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,49.0461979166667,49.0461979166667,0,0,0,0,0.18519,1.07791440800655,0,0,28.9230769230769,178.377962630895,178.377962630895,2,NA,NA,NA,NA,0,8748.76085916668,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.0461979166667,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM656DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,49.0461979166667,49.0461979166667,0,0,0,0,0.18519,1.09827961369243,0,0,26,182.492776838557,182.492776838557,2,NA,NA,NA,NA,0,8950.57685118596,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.0461979166667,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM659DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,34.2149770260363,34.2149770260363,0,0,0,0,0.439235,1.24171873890839,0,0,35,870.295809848977,870.295809848977,2,NA,NA,NA,NA,0,29777.1511398384,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.2149770260363,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM659DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,34.2149770260363,34.2149770260363,0,0,0,0,0.439235,1.12442307178462,0,0,31.9230769230769,840.62270915569,840.62270915569,2,NA,NA,NA,NA,0,28761.8866813263,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.2149770260363,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM659DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,34.2149770260363,34.2149770260363,0,0,0,0,0.439235,1.07791440800655,0,0,28.9230769230769,929.553855055389,929.553855055389,2,NA,NA,NA,NA,0,31804.6637951836,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.2149770260363,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM659DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,34.2149770260363,34.2149770260363,0,0,0,0,0.439235,1.09827961369243,0,0,26,929.553855055389,929.553855055389,2,NA,NA,NA,NA,0,31804.6637951836,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,34.2149770260363,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,1,"Retailer","Brookshire",NA,369.285714285714,0,NA,29.0377731092437,29.0377731092437,0,0,0,0,0.39598,1.24171873890839,0,0,35,239.467460024066,225.990871532729,2,NA,NA,NA,NA,13.4765884913369,6562.27165232762,380.312607985171,5979.38592276314,0,5443.20884130703,5979.38592276314,534.548550875966,534.548550875966,0,0,380.312607985171,0,0,11.0175109129161,28.991587104548,"2022-12-31",NA,24.8740425531915,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,1,0,"Retailer","Brookshire",NA,336.307692307692,0,NA,29.0377731092437,29.0377731092437,0,0,0,0,0.39598,1.12442307178462,0,0,31.9230769230769,207.959523000214,191.28341169507,2,NA,NA,NA,NA,16.6761113051439,5554.4443083635,482.117840873761,6047.25428506787,0,4737.00793416662,6047.25428506787,1310.03242711665,1310.03242711665,0,0,482.117840873761,NA,NA,2.11929554950193,29.0278182450315,"2022-09-24",NA,24.8083028362306,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",1,0,0,"Retailer","Brookshire",NA,398.461538461538,0,NA,29.0377731092437,29.0377731092437,0.021791945500005,0,0,0,0.39598,1.07791440800655,0.025834479763106,0.025834479763106,28.9230769230769,179.851788430721,144.176450007119,2,NA,NA,NA,NA,35.6753384236024,4182.50775218385,938.314247839215,4337.67384615385,0,3216.64434930661,4337.67384615385,1116.24215413094,1116.24215413094,0,494.209576717315,737.820122844649,NA,NA,101.673425719929,29.0182820576946,"2022-06-25",NA,22.96,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,0,"Retailer","Brookshire",NA,237.916666666667,0,NA,29.0377731092437,29.0377731092437,0.00437941211835941,0,0,0,0.39598,1.09827961369243,0,0,26,203.366261699208,173.673657286925,2,NA,NA,NA,NA,29.6926044122833,5038.53189526846,811.249691104265,4201.90615713485,0,3770.91563249808,4201.90615713485,429.291523370646,429.291523370646,0,110.652803634074,811.249691104265,0,0,55.5217789239541,28.8978011402628,"2022-03-26",NA,22.2379159369527,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,29.0261657453272,29.0261657453272,0,0,0,0,0.52065,1.24171873890839,0,0,35,3924.82149058823,3924.82149058823,2,NA,NA,NA,NA,0,113922.519106636,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.0261657453272,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,29.0261657453272,29.0261657453272,0,0,0,0,0.52065,1.12442307178462,0,0,31.9230769230769,3623.21758495379,3623.21758495379,2,NA,NA,NA,NA,0,105168.114152253,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.0261657453272,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,29.0261657453272,29.0261657453272,0,0,0,0,0.52065,1.07791440800655,0,0,28.9230769230769,3577.79408541179,3577.79408541179,2,NA,NA,NA,NA,0,103849.644125814,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.0261657453272,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM682DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,29.0261657453272,29.0261657453272,0,0,0,0,0.52065,1.09827961369243,0,0,26,3403.47109800649,3403.47109800649,2,NA,NA,NA,NA,0,98789.7162001672,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.0261657453272,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM684DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,15.4736700144887,15.4736700144887,0,0,0,0,0.551965,1.24171873890839,0,0,35,4095.80785129778,4095.80785129778,2,NA,NA,NA,NA,0,63377.1791337339,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.4736700144887,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM684DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,15.4736700144887,15.4736700144887,0,0,0,0,0.551965,1.12442307178462,0,0,31.9230769230769,3708.76514345861,3708.76514345861,2,NA,NA,NA,NA,0,57388.2079911164,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.4736700144887,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM684DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,15.4736700144887,15.4736700144887,0,0,0,0,0.551965,1.07791440800655,0,0,28.9230769230769,3497.21448055357,3497.21448055357,2,NA,NA,NA,NA,0,54114.7428419774,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.4736700144887,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM684DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,15.4736700144887,15.4736700144887,0,0,0,0,0.551965,1.09827961369243,0,0,26,3426.96640672474,3426.96640672474,2,NA,NA,NA,NA,0,53027.7473283967,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.4736700144887,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM685DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,54.0677581521739,54.0677581521739,0,0,0,0,0.360905,1.24171873890839,0,0,35,711.445764056559,711.445764056559,2,NA,NA,NA,NA,0,38466.2775093986,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,54.0677581521739,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM685DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,54.0677581521739,54.0677581521739,0,0,0,0,0.360905,1.12442307178462,0,0,31.9230769230769,645.840077178374,645.840077178374,2,NA,NA,NA,NA,0,34919.1250978617,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,54.0677581521739,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM685DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,54.0677581521739,54.0677581521739,0,0,0,0,0.360905,1.07791440800655,0,0,28.9230769230769,617.151942094635,617.151942094635,2,NA,NA,NA,NA,0,33368.0219483171,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,54.0677581521739,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM685DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,54.0677581521739,54.0677581521739,0,0,0,0,0.360905,1.09827961369243,0,0,26,614.001803924737,614.001803924737,2,NA,NA,NA,NA,0,33197.7010396012,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,54.0677581521739,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,0,1,"Retailer","Brookshire",NA,251.785714285714,0,NA,20.2301744868035,20.2301744868035,0,0,0,0,0.4751,1.24171873890839,0,0,35,163.210331943122,106.458856915596,2,NA,NA,NA,NA,56.7514750275262,2152.95175900364,1139.78308280687,1874.82142857143,0,1555.18121587626,1874.82142857143,319.00716161902,319.00716161902,0,0,1139.78308280687,NA,NA,9.03865144795672,20.1762609112751,"2022-12-31",NA,14.9589361702128,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,1,0,"Retailer","Brookshire",NA,155.384615384615,28.0769230769231,NA,20.2301744868035,20.2301744868035,0.00535936857348841,0,0,0,0.4751,1.12442307178462,0.00535936857348841,0.00535936857348841,31.9230769230769,162.245339053379,56.3950034947538,2,NA,NA,NA,NA,105.850335558625,1140.88076088276,2121.47126248483,1119.08916923077,16.3846153846154,825.914461323919,1102.70455384615,292.395984711085,292.395984711085,0,16.5832790490484,2104.88798343578,16.5832790490484,0,19.899495352855,20.2190827610908,"2022-09-24",1.5,14.81,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",1,0,0,"Retailer","Brookshire",NA,174.615384615385,20.7692307692308,NA,20.2301744868035,20.2301744868035,0.00447456056183962,0,0,0,0.4751,1.07791440800655,0.00447456056183962,0.00447456056183962,28.9230769230769,165.746847206999,38.8518390115172,2,NA,NA,NA,NA,126.895008195482,785.979482336192,2497.22132987131,702.141538461538,14.3076923076923,553.250187524005,687.833846153846,145.443109565469,145.443109565469,0,14.0969623145338,2483.12436755677,14.0969623145338,0,69.8868274276448,19.902674628672,"2022-06-25",1.5,14.24,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_Retailer","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,0,0,"Retailer","Brookshire",NA,57.5,0,NA,20.2301744868035,20.2301744868035,0,0,0,0,0.4751,1.09827961369243,0,0,26,163.665776512055,27.1843378318633,2,NA,NA,NA,NA,136.481438680192,549.943897646808,2744.98875366878,556.546666666667,0,370.339374679173,556.546666666667,185.00804316413,185.00804316413,0,0,2744.98875366878,0,0,16.0545650414832,20.1328469502861,"2022-03-26",NA,14.24,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,19.0287648354772,19.0287648354772,0,0,0,0,0.01023,1.24171873890839,0,0,35,50.1667194038897,50.1667194038897,1,NA,NA,NA,NA,0,954.610706103988,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.0287648354772,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,19.0287648354772,19.0287648354772,0,0,0,0,0.01023,1.12442307178462,0,0,31.9230769230769,50.1667194038897,50.1667194038897,1,NA,NA,NA,NA,0,954.610706103988,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.0287648354772,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.0287648354772,19.0287648354772,0,0,0,0,0.01023,1.07791440800655,0,0,28.9230769230769,50.1667194038897,50.1667194038897,1,NA,NA,NA,NA,0,954.610706103988,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.0287648354772,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM688DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,19.0287648354772,19.0287648354772,0,0,0,0,0.01023,1.09827961369243,0,0,26,50.1667194038897,50.1667194038897,1,NA,NA,NA,NA,0,954.610706103988,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.0287648354772,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM698DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 03.5LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,7.99,7.99,0,0,0,0,0.00038,1.24171873890839,0,0,35,4.56279749277509,4.56279749277509,1,NA,NA,NA,NA,0,36.456751967273,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM698DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 03.5LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,7.99,7.99,0,0,0,0,0.00038,1.12442307178462,0,0,31.9230769230769,5.62472943462922,5.62472943462922,1,NA,NA,NA,NA,0,44.9415881826875,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM698DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 03.5LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,7.99,7.99,0,0,0,0,0.00038,1.07791440800655,0,0,28.9230769230769,6.12229309816394,6.12229309816394,1,NA,NA,NA,NA,0,48.9171218543299,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM698DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 03.5LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,7.99,7.99,0,0,0,0,0.00038,1.09827961369243,0,0,26,5.91907297416324,5.91907297416324,1,NA,NA,NA,NA,0,47.2933930635643,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM699DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,7.79179700900515,7.79179700900515,0,0,0,0,0.013135,1.24171873890839,0,0,35,746.151137956425,746.151137956425,1,NA,NA,NA,NA,0,5813.85820499466,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79179700900515,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM699DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,7.79179700900515,7.79179700900515,0,0,0,0,0.013135,1.12442307178462,0,0,31.9230769230769,693.327882913899,693.327882913899,1,NA,NA,NA,NA,0,5402.27012434839,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79179700900515,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM699DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,7.79179700900515,7.79179700900515,0,0,0,0,0.013135,1.07791440800655,0,0,28.9230769230769,645.432772675943,645.432772675943,1,NA,NA,NA,NA,0,5029.08114765031,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79179700900515,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM699DDPURINAONEMLPUPPY_ROM","DD PURINA ONE ML PUPPY 03LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,7.79179700900515,7.79179700900515,0,0,0,0,0.013135,1.09827961369243,0,0,26,601.946594022841,601.946594022841,1,NA,NA,NA,NA,0,4690.24567088801,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.79179700900515,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM703DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,29.5137007389163,29.5137007389163,0,0,0,0,0.016405,1.24171873890839,0,0,35,11.1786245352138,11.1786245352138,1,NA,NA,NA,NA,0,329.922579205007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.5137007389163,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM703DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,29.5137007389163,29.5137007389163,0,0,0,0,0.016405,1.12442307178462,0,0,31.9230769230769,11.1786245352138,11.1786245352138,1,NA,NA,NA,NA,0,329.922579205007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.5137007389163,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM703DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,29.5137007389163,29.5137007389163,0,0,0,0,0.016405,1.07791440800655,0,0,28.9230769230769,11.1786245352138,11.1786245352138,1,NA,NA,NA,NA,0,329.922579205007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.5137007389163,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM703DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,29.5137007389163,29.5137007389163,0,0,0,0,0.016405,1.09827961369243,0,0,26,11.1786245352138,11.1786245352138,1,NA,NA,NA,NA,0,329.922579205007,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,29.5137007389163,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
