"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
5000054333,"ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","ITEM123CWFANCYFEASTBROTHS","Wet Cat","PURINA FANCY FEAST BROTHS CAT FOOD-WET TYPE CREAMY COLLECTION BOX 16.8 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0205438197166943,0.0874727368219701,0.047425304034794,0.081992037706073,0.0866453874385837,0.067136986307069,0.070446702325471,0.0753424366196782
5000054335,"ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","ITEM123CWFANCYFEASTBROTHS","Wet Cat","PURINA FANCY FEAST BROTHS CAT FOOD-WET TYPE BOX 16.8 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0138225824644637,0.0605609940771652,0.0752818072165406,0.0766037197267882,0.0387274288315654,0.0419704899038739,0.0415576683441354,0.0474055780317637
5000054343,"ROM","DD ALPO 47-50LB","ITEM1455DDALPO","Dry Dog","PURINA ALPO COME & GET IT! DRY DOG FOOD ADULT COOKOUT CLASSICS DRY BAG 50 POUND","Dollar General","ALPO",NA,0,0.0583999625029223,0.0552656183493785,0.0786272665509011,0.0794230104455906,0.0801296832381913,0.0881596080319905,0.0901583550967956,0.14533652710147
5000054373,"ROM","CW FANCY FEAST APPTZRS 01.1OZ 12CT","ITEM496CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT TREATS-OZ BOX 13.2 OUNCE","Dollar General","FANCY FEAST",NA,0,1,1,1,1,1,1,1,1
5000054379,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM501CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES WET CAT FOOD ROASTED CHICKEN WET BAG 1.55 OUNCE","Dollar General","FRISKIES",NA,0,0.0906434861723698,0.138827025498997,0.148447316056874,0.141939340209199,0.131143265219699,0.106338489235211,0.111067124397673,0.104863061346747
5000054381,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM501CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES WET CAT FOOD ROASTED TURKEY WET BAG 1.55 OUNCE","Dollar General","FRISKIES",NA,0,0.051208418875225,0.0983239037454261,0.0932761155525023,0.0990360149543095,0.0683579059474772,0.0657825738530673,0.0684945773708805,0.0697143031438299
5000054381,"Retailer","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM501CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES WET CAT FOOD ROASTED TURKEY WET BAG 1.55 OUNCE","Dollar General","FRISKIES",0.77,0,0,0,0.00000357974252343926,0.0000017942381987571,0.0000116197823361457,0.0000245271250012907,0.0000214954260420311,0.296870516832238
5000054383,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM501CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES WET CAT FOOD ROAST BEEF WET BAG 1.55 OUNCE","Dollar General","FRISKIES",NA,0,0.0468987566900065,0.0803949967994934,0.0828895171005133,0.0901478310201946,0.0739592998445091,0.0687314232085653,0.0651609963984624,0.066074405539302
5000054385,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM501CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES WET CAT FOOD SAVORY SALMON WET BAG 1.55 OUNCE","Dollar General","FRISKIES",NA,0,0.071876047398697,0.127453999462926,0.12122738084615,0.1245275940757,0.101540382491758,0.0865952507430031,0.0885496667721743,0.0868838021377014
5000054385,"Retailer","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ","ITEM501CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES WET CAT FOOD SAVORY SALMON WET BAG 1.55 OUNCE","Dollar General","FRISKIES",0.77,0,0,0.00000393549252346543,0.00000715948504687852,0.0000305020493788706,0.00000497990671549102,0.0000147162750007744,0,0.305285791923631
5000054389,"ROM","CW FRISKIES LIL GRIL/SLUR/PUR 01.6OZ 18CT","ITEM500CWFRISKIESLILGRILSLURPUR","Wet Cat","PURINA FRISKIES LIL' GRAVIES CAT FOOD-WET TYPE BOX 27.9 OUNCE","Dollar General","FRISKIES",NA,0,0.56441593451785,0.773222333136467,0.795311950100567,0.650434672931741,0.650246897495343,0.622964706349529,0.546334880026593,0.502852832127976
5000054391,"ROM","CW FRISKIES 05.5OZ 60CT","ITEM362CWFRISKIES","Wet Cat","PURINA FRISKIES GRAVY PLEASERS CAT FOOD-WET TYPE BOX 330 OUNCE","Dollar General","FRISKIES",NA,0,0.0982551356300658,0.559914472611303,0.585223471377556,0.625853145766561,0.652148953887027,0.599533887508952,0.571853002595867,0.551036992842753
5000054397,"ROM","CT FRISKIES PARTY MIX NAT YUM CR 60OZ","ITEM44101CTFRISKIESPARTYMIXNATYUMCR","Cat Treats","PURINA FRISKIES PARTY MIX CAT TREATS-OZ BOX 60 OUNCE","Dollar General","FRISKIES",NA,0,1,1,1,NA,NA,NA,1,NA
5000054417,"ROM","CW FANCY FEAST BROTHS 01.4OZ 12CT","ITEM123CWFANCYFEASTBROTHS","Wet Cat","PURINA FANCY FEAST PET FOOD OTHER THAN BIRD-CMBPK BOX 15.6 OUNCE","Dollar General","FANCY FEAST",NA,0,0,0,0,0,0.0628885368210502,0.143636119590419,0.164314607189539,0.153510051024914
5000054419,"ROM","CW FRISKIES 05.5OZ 60CT","ITEM362CWFRISKIES","Wet Cat","PURINA FRISKIES CAT FOOD-WET TYPE BOX 330 OUNCE","Dollar General","FRISKIES",NA,0,0,0.0571690349388818,0.0891776805059761,0.0749541717213739,0.0556781415878357,0.0866113543389506,0.0673151648366536,0.090864710075881
5000054429,"ROM","CW FANCY FEAST PETITES 02.8OZ 12CT","ITEM430CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE BOX 33.6 OUNCE","Dollar General","FANCY FEAST",NA,0,1,0.846187184515124,0.696222806391132,0.57264963207666,0.490523135085729,0.669362108882098,0.742808068638606,0.562266036585896
5000054430,"ROM","CW FANCY FEAST PETITES 02.8OZ 24CT","ITEM431CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE BOX 67.2 OUNCE","Dollar General","FANCY FEAST",NA,0,1,0.819324339292011,0.618711691886642,0.661617704790809,0.615442959448626,0.624288855896966,0.876566467939407,0.665990670728187
5000054431,"ROM","CW FANCY FEAST PETITES 02.8OZ 12CT","ITEM430CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE BOX 33.6 OUNCE","Dollar General","FANCY FEAST",NA,0,0,0.153812815484876,0.303777193608868,0.42735036792334,0.509476864914271,0.330637891117902,0.257191931361394,0.437733963414104
5000054432,"ROM","CW FANCY FEAST PETITES 02.8OZ 24CT","ITEM431CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE PATE COLLECTION BOX 67.2 OUNCE","Dollar General","FANCY FEAST",NA,0,0,0.180675660707989,0.381288308113358,0.338382295209192,0.384557040551374,0.375711144103034,0.123433532060593,0.334009329271813
5000054441,"ROM","CW FANCY FEAST ML 03OZ 24CT","ITEM38CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE POULTRY AND BEEF SLICED COLLEC BOX 72 OUNCE","Dollar General","FANCY FEAST",NA,0,0,0.000374914806166758,0.0196381891630304,0.0482172112477397,0.038413587519258,0.0485155602649077,0.0411548743684183,0.0418781732492745
5000054454,"ROM","CW FANCY FEAST NATURALS ML 03OZ 42CT","ITEM60095CWFANCYFEASTNATURALSML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE TASTE OF NATURE COLLECTION BOX 126 OUNCE","Dollar General","FANCY FEAST",NA,0,NA,NA,NA,NA,NA,NA,1,1
5000054456,"ROM","CW FANCY FEAST ML 03OZ 48CT","ITEM128CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE SEAFOOD COLLECTION BOX 144 OUNCE","Dollar General","FANCY FEAST",NA,0,0,0.00104093550497309,0.0821692727479067,0.0865716109540841,0.0887888156264748,0.0811101751855769,0.0890176899702268,0.137883459179141
5000054499,"ROM","DW BELLA TRUE DELIGHTS 01.4OZ 8CT","ITEM70001DWBELLATRUEDELIGHTS","Wet Dog","PURINA BELLA DOG FOOD-WET TYPE BOX 11.2 OUNCE","Dollar General","BELLA",NA,0,NA,NA,NA,NA,1,1,1,1
5000054548,"ROM","CW FANCY FEAST ML 03OZ 04CT","ITEM497CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE HOLIDAY FEAST BOX 12 OUNCE","Dollar General","FANCY FEAST",NA,0,NA,NA,NA,1,1,1,NA,NA
5000054550,"ROM","CW FANCY FEAST ML 03OZ 24CT","ITEM38CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST CAT FOOD-WET TYPE FEASTIVITIES BOX 72 OUNCE","Dollar General","FANCY FEAST",NA,0,0,0,0,0.00399011471603942,0.0059702543507561,0.0000573849926893252,0.000018084606189706,0.0000186843774075475
5000054560,"ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","ITEM23CTFRISKIESPARTYMIXCR","Cat Treats","PURINA FRISKIES PARTY MIX CAT TREATS-OZ BOX 6.3 OUNCE","Dollar General","FRISKIES",NA,0,0,0,0,0.0056745676922667,0.00102584457200279,0.0000489315387847272,0.00000232543450468156,0
5000054564,"ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","ITEM23CTFRISKIESPARTYMIXCR","Cat Treats","PURINA FRISKIES PARTY MIX CAT TREAT ADULT SHRIMP BAG 2.1 OUNCE","Dollar General","FRISKIES",NA,0,0,0,0,0,0.00928067415286698,0.027699050234625,0.0269010091166758,0.027103170148077
5000054566,"ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","ITEM1CTFRISKIESPARTYMIXCR","Cat Treats","PURINA FRISKIES PARTY MIX CAT TREAT ADULT SHRIMP BAG 6 OUNCE","Dollar General","FRISKIES",NA,0,0,0,0,0,0.00830057808483304,0.0247563447871864,0.0279914170801857,0.0289248912144976
5000054576,"ROM","CT FANCY FEAST SAVORY PUREE 1.4OZ","ITEM10002CTFANCYFEASTSAVORYPUREE","Cat Treats","PURINA FANCY FEAST CAT TREAT SALMON AND TUNA SACHET IN BOX 1.4 OUNCE","Dollar General","FANCY FEAST",NA,0,NA,NA,NA,NA,0.200315158034658,0.293530521887504,0.300279709747074,0.295486131806951
5000055121,"ROM","CW FANCY FEAST ML 03OZ 12CT","ITEM27CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST WET CAT FOOD CHICKEN FEAST WET CAN 3 OUNCE X12","Dollar General","FANCY FEAST",NA,0,0.203290348772029,0.223849142718916,0.213277810808456,0.216550494373578,0.326855598323431,0.215169894505238,0.241183189659154,0.266612762686514
5000057017,"ROM","CW FANCY FEAST MEDLEYS 03OZ","ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","PURINA FANCY FEAST MEDLEYS WET CAT FOOD WHITE MEAT CHICKEN FLORENTINE WET CAN 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.122645651435654,0.123628319436928,0.105860599947375,0.155736249201651,0.0545878853325567,0.0632733846733563,0.0870320147313871,0.0590857902257508
5000057017,"Retailer","CW FANCY FEAST MEDLEYS 03OZ","ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","PURINA FANCY FEAST MEDLEYS WET CAT FOOD WHITE MEAT CHICKEN FLORENTINE WET CAN 3 OUNCE","Dollar General","FANCY FEAST",0.829614770219485,0.0980105021642974,NA,NA,0,0,0.00000359826468647924,0.0963439516960114,0.174551283701765,0.170630854784226
5000057019,"ROM","CW FANCY FEAST MEDLEYS 03OZ","ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","PURINA FANCY FEAST MEDLEYS WET CAT FOOD ADULT SHREDDED WHITE MEAT CHICKEN FA WET CAN 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0797609095105779,0.076599397622112,0.0854011913413544,0.05441699512036,0.0972056901629801,0.0302792576341851,0.0360015268600666,0.0691461213490327
5000057019,"Retailer","CW FANCY FEAST MEDLEYS 03OZ","ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","PURINA FANCY FEAST MEDLEYS WET CAT FOOD ADULT SHREDDED WHITE MEAT CHICKEN FA WET CAN 3 OUNCE","Dollar General","FANCY FEAST",0.771063898930003,0.0620943074466069,NA,NA,0.229166666666667,0.222632905214566,0.228733543966153,0.131741255139859,0.0436795313125278,0.0227241476806729
5000057034,"ROM","CW FANCY FEAST MEDLEYS 03OZ","ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","PURINA FANCY FEAST MEDLEYS WET CAT FOOD TURKEY FLORENTINE WET CAN 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.0205583508764526,0.0210526970817607,0.0154281629271406,0.0116594994044665,0.0146493407807904,0.0135633904691111,0.0152517602571238,0.0130205176188742
5000057038,"ROM","CW FANCY FEAST MEDLEYS 03OZ","ITEM4CWFANCYFEASTMEDLEYS","Wet Cat","PURINA FANCY FEAST MEDLEYS WET CAT FOOD ADULT SHREDDED TURKEY FARE WET CAN 3 OUNCE","Dollar General","FANCY FEAST",NA,0,0.00868006309281343,0.00838777103947807,0.00972255499764463,0.0135683668119158,0.0187398940748595,0.0145934854005314,0.0124216156632986,0.0123914672929871
