"PPG_Item_No","PPG_Cat","PPG_Item","MFG","Market","Retailer","Model_flag","PPG_Brand"
"ITEM1557DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 22LB","NPP","ROM","Dollar General",1,"Merrick"
"ITEM1558DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 10LB","NPP","ROM","Dollar General",1,"Merrick"
"ITEM1559DDMERRICKGRFR","Dry Dog","DD MERRICK GR FR 04LB","NPP","ROM","Dollar General",1,"Merrick"
"ITEM1562DDMERRICKHLTYGRNS","Dry Dog","DD MERRICK HLTY GRNS 04LB","NPP","ROM","Dollar General",1,"Merrick"
"ITEM1564DDMERRICKLILPLTS","Dry Dog","DD MERRICK LIL PLTS 12LB","NPP","ROM","Dollar General",1,"Merrick"
"ITEM1565DDMOISTANDMEATYHIPROTEIN","Dry Dog","DD MOIST AND MEATY HI PROTEIN 72OZ","NPP","ROM","Dollar General",2,"Moist & Meaty"
"ITEM158CWMERRICKPURRFECTBISTRO","Wet Cat","CW MERRICK PURRFECT BISTRO 03.0OZ","NPP","ROM","Dollar General",1,"Merrick"
"ITEM1604DDPROPLANDEVPUPPY","Dry Dog","DD PRO PLAN DEV PUPPY 24-34LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1605DDPROPLANESSENTIAL","Dry Dog","DD PRO PLAN ESSENTIAL 17-18LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1606DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 16-18LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1607DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 24-34LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1608DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 35-47LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1609DDPROPLANSPECIALIZED","Dry Dog","DD PRO PLAN SPECIALIZED 04-6LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1610DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 18LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1611DDPROPLANSPORT","Dry Dog","DD PRO PLAN SPORT 50LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1612DDPROPLANSPORTCHIKSAL","Dry Dog","DD PRO PLAN SPORT CHIK/SAL 06LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1614DDPROPLANSPORTBREEDER","Dry Dog","DD PRO PLAN SPORT BREEDER 37.5LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM1615DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","Retailer","Dollar General",1,"Dog Chow Line"
"ITEM1615DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 04.4LB","NPP","ROM","Dollar General",2,"Dog Chow Line"
"ITEM1616DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 32-36LB","NPP","ROM","Dollar General",2,"Dog Chow Line"
"ITEM1617DDPUPPYCHOW","Dry Dog","DD PUPPY CHOW 40LB","NPP","ROM","Dollar General",1,"Dog Chow Line"
"ITEM1619DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 12.5LB","NPP","Retailer","Dollar General",1,"Purina One"
"ITEM1620DDPURINAONEMLTRGTD","Dry Dog","DD PURINA ONE ML TRGTD 03.8-4LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM1621DDPURINAONEML","Dry Dog","DD PURINA ONE ML 18LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM1622DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","Retailer","Dollar General",0,"Purina One"
"ITEM1622DDPURINAONEML","Dry Dog","DD PURINA ONE ML 16.5LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM1623DDPURINAONEML","Dry Dog","DD PURINA ONE ML 34LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM1624DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 03.8LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM1625DDPURINAONETRUINSTBNB","Dry Dog","DD PURINA ONE TRU INST B&B 36LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM1626DDPURINAONETRUINSTHIPRO","Dry Dog","DD PURINA ONE TRU INST HI-PRO 03.8LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM1627DDPURINAONETRUINST","Dry Dog","DD PURINA ONE TRU INST 03.8LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM167BEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","Retailer","Dollar General",2,"Beggin'"
"ITEM167BEGGINMT","Dog Treats","DT BEGGIN MT 03OZ","NPP","ROM","Dollar General",1,"Beggin'"
"ITEM171BEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","Retailer","Dollar General",0,"Beggin'"
"ITEM171BEGGINMT","Dog Treats","DT BEGGIN MT 32OZ","NPP","ROM","Dollar General",1,"Beggin'"
"ITEM1780014602","Wet Cat","CW PURINA ONE TRU INST 03OZ","NPP","ROM","Dollar General",2,"Purina One"
"ITEM1780018530","Wet Cat","CW PURINA ONE ML 03OZ 12CT","NPP","ROM","Dollar General",1,"Purina One"
"ITEM184PURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","Retailer","Dollar General",2,"Purina One"
"ITEM184PURINAONE","Wet Dog","DW PURINA ONE 13OZ 06CT","NPP","ROM","Dollar General",2,"Purina One"
"ITEM193CWFANCYFEASTNATURALSML","Wet Cat","CW FANCY FEAST NATURALS ML 03OZ 12CT","NPP","ROM","Dollar General",1,"Fancy Feast"
"ITEM1BENEFUL","Wet Dog","DW BENEFUL 10OZ","NPP","Retailer","Dollar General",2,"Beneful"
"ITEM1BENEFUL","Wet Dog","DW BENEFUL 10OZ","NPP","ROM","Dollar General",2,"Beneful"
"ITEM1CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ","NPP","ROM","Dollar General",2,"Friskies"
"ITEM1CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","Retailer","Dollar General",2,"Friskies"
"ITEM1CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ","NPP","ROM","Dollar General",2,"Friskies"
"ITEM20001DTBEGGINFUNSIZEMT","Dog Treats","DT BEGGIN FUN SIZE MT 15OZ","NPP","ROM","Dollar General",1,"Beggin'"
"ITEM20017DTBEGGINMT","Dog Treats","DT BEGGIN MT 16OZ","NPP","Retailer","Dollar General",0,"Beggin'"
"ITEM201KITKABOODLE","Dry Cat","DC KIT KABOODLE 0.75-1.1LB","NPP","Retailer","Dollar General",1,"Kit & Kaboodle"
"ITEM201KITKABOODLE","Dry Cat","DC KIT KABOODLE 0.75-1.1LB","NPP","ROM","Dollar General",1,"Kit & Kaboodle"
"ITEM202CWFANCYFEASTSAVRYCNTR","Wet Cat","CW FANCY FEAST SAVRY CNTR 03OZ 12CT","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM210ALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 32OZ","NPP","Retailer","Dollar General",1,"Alpo"
"ITEM210ALPOVARIETYSNAPSCR","Dog Treats","DT ALPO VARIETY SNAPS CR 32OZ","NPP","ROM","Dollar General",2,"Alpo"
"ITEM224BUSYTWISTEDCW","Dog Treats","DT BUSY TWISTED CW 05.3-7OZ","NPP","ROM","Dollar General",2,"Busy"
"ITEM22CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ","NPP","ROM","Dollar General",2,"Friskies"
"ITEM23CTFRISKIESPARTYMIXCR","Cat Treats","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ","NPP","ROM","Dollar General",2,"Friskies"
"ITEM2467FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","Retailer","Dollar General",2,"Friskies"
"ITEM2467FRISKIESML","Dry Cat","DC FRISKIES ML 03.2LB","NPP","ROM","Dollar General",2,"Friskies"
"ITEM2474KITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","Retailer","Dollar General",2,"Kit & Kaboodle"
"ITEM2474KITKABOODLE","Dry Cat","DC KIT KABOODLE 11LB","NPP","ROM","Dollar General",1,"Kit & Kaboodle"
"ITEM2515KITKABOODLE","Dry Cat","DC KIT KABOODLE 24LB","NPP","Retailer","Dollar General",1,"Kit & Kaboodle"
"ITEM2541CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","Retailer","Dollar General",0,"Cat Chow Line"
"ITEM2541CATCHOWCMP","Dry Cat","DC CAT/KITTEN CHOW 13-15LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2545FRISKIESFRMFAV","Dry Cat","DC FRISKIES ML 12LB","NPP","Retailer","Dollar General",2,"Friskies"
"ITEM2545FRISKIESFRMFAV","Dry Cat","DC FRISKIES ML 12LB","NPP","ROM","Dollar General",1,"Friskies"
"ITEM2553CATCHOWLX","Dry Cat","DC CAT/KITTEN CHOW 16-8LB","NPP","Retailer","Dollar General",0,"Cat Chow Line"
"ITEM2553CATCHOWLX","Dry Cat","DC CAT/KITTEN CHOW 16-8LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2565PURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","Retailer","Dollar General",1,"Purina One"
"ITEM2565PURINAONEML","Dry Cat","DC PURINA ONE ML 02.8LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM2569KITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","Retailer","Dollar General",2,"Kit & Kaboodle"
"ITEM2569KITKABOODLE","Dry Cat","DC KIT KABOODLE 22LB","NPP","ROM","Dollar General",2,"Kit & Kaboodle"
"ITEM2615PURINAONEPLUS","Dry Cat","DC PURINA ONE TRGTD 02.8LB","NPP","Retailer","Dollar General",1,"Purina One"
"ITEM2626DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 05LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2627DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 11LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2628DCBEYONDGRFR","Dry Cat","DC BEYOND GR FR 03LB","NPP","ROM","Dollar General",2,"Beyond"
"ITEM2630DCBEYONDKITTEN","Dry Cat","DC BEYOND KITTEN 03LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2631DCBEYONDKITTEN","Dry Cat","DC BEYOND KITTEN 05LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2632DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 03LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2633DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 06LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2634DCBEYONDSIMPLY","Dry Cat","DC BEYOND SIMPLY 13LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2635DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 03LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2636DCBEYONDORGANIC","Dry Cat","DC BEYOND ORGANIC 05LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2637DCBEYONDREGIONAL","Dry Cat","DC BEYOND REGIONAL 03LB","NPP","ROM","Dollar General",1,"Beyond"
"ITEM2660DCCNPORGANIX","Dry Cat","DC C&P ORGANIX 03-4LB","NPP","ROM","Dollar General",1,"A/O Brand"
"ITEM2662DCCNPPRISTINE","Dry Cat","DC C&P PRISTINE 03LB","NPP","ROM","Dollar General",1,"A/O Brand"
"ITEM2666DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 06.3LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2667DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 12LB","NPP","Retailer","Dollar General",2,"Cat Chow Line"
"ITEM2667DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 12LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2668DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","Retailer","Dollar General",0,"Cat Chow Line"
"ITEM2668DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 20LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2669DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 25LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2670DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","Retailer","Dollar General",2,"Cat Chow Line"
"ITEM2670DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 03.2LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2671DCCATKITTENCHOW","Dry Cat","DC CAT/KITTEN CHOW 01.1LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2672DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 06.3LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2673DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 13LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2674DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 03.2LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2675DCCATCHOWNATURALSGF","Dry Cat","DC CAT CHOW NATURALS GF 06.3LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2676DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 18LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2677DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 13LB","NPP","ROM","Dollar General",2,"Cat Chow Line"
"ITEM2678DCCATKITTENCHOWNATURALS","Dry Cat","DC CAT/KITTEN CHOW NATURALS 01LB","NPP","ROM","Dollar General",1,"Cat Chow Line"
"ITEM2679DCAOPREMIUM","Dry Cat","DC AO PREMIUM","NPP","ROM","Dollar General",1,"Friskies"
"ITEM2692DCFANCYFEAST","Dry Cat","DC FANCY FEAST 07LB","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM2693DCFANCYFEAST","Dry Cat","DC FANCY FEAST 12LB","NPP","ROM","Dollar General",1,"Fancy Feast"
"ITEM2694DCFANCYFEAST","Dry Cat","DC FANCY FEAST 03LB","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM2696DCFANCYFEASTNAT","Dry Cat","DC FANCY FEAST NAT 03.4LB","NPP","ROM","Dollar General",1,"Fancy Feast"
"ITEM2698DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 03.2LB","NPP","ROM","Dollar General",2,"Friskies"
"ITEM2699DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 16LB","NPP","ROM","Dollar General",2,"Friskies"
"ITEM26TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 08.5LB","NPP","Retailer","Dollar General",2,"Tidy Cats"
"ITEM26TIDYCATSCLUMPLW","Litter","CL TIDY CATS CLUMP LW 08.5LB","NPP","ROM","Dollar General",2,"Tidy Cats"
"ITEM2700DCFRISKIESFRMFAV","Dry Cat","DC FRISKIES FRM FAV 22LB","NPP","ROM","Dollar General",1,"Friskies"
"ITEM2701DCFRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","Retailer","Dollar General",0,"Friskies"
"ITEM2701DCFRISKIESML","Dry Cat","DC FRISKIES ML 16LB","NPP","ROM","Dollar General",2,"Friskies"
"ITEM2702DCFRISKIESML","Dry Cat","DC FRISKIES ML 22LB","NPP","ROM","Dollar General",2,"Friskies"
"ITEM2703DCFRISKIESML","Dry Cat","DC FRISKIES ML 01LB","NPP","ROM","Dollar General",1,"Friskies"
"ITEM2704DCFRISKIESML","Dry Cat","DC FRISKIES ML 18.5LB","NPP","ROM","Dollar General",1,"Friskies"
"ITEM2705DCFRISKIESML","Dry Cat","DC FRISKIES ML 30LB","NPP","ROM","Dollar General",2,"Friskies"
"ITEM2722DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","Retailer","Dollar General",0,"Kit & Kaboodle"
"ITEM2722DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 13LB","NPP","ROM","Dollar General",2,"Kit & Kaboodle"
"ITEM2723DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 16LB","NPP","ROM","Dollar General",2,"Kit & Kaboodle"
"ITEM2724DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 30LB","NPP","ROM","Dollar General",2,"Kit & Kaboodle"
"ITEM2725DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 38LB","NPP","ROM","Dollar General",1,"Kit & Kaboodle"
"ITEM2726DCKITKABOODLE","Dry Cat","DC KIT KABOODLE 35LB","NPP","ROM","Dollar General",1,"Kit & Kaboodle"
"ITEM2745DCMERRICKPURRBIST","Dry Cat","DC MERRICK PURR BIST 04LB","NPP","ROM","Dollar General",1,"Merrick"
"ITEM2756DCPROPLANKITTEN","Dry Cat","DC PRO PLAN KITTEN 03.2-3.5LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM2758DCPROPLANESSENTIALS","Dry Cat","DC PRO PLAN ESSENTIALS 14-16LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM2760DCPROPLANESSENTIALS","Dry Cat","DC PRO PLAN ESSENTIALS 06-7LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM2762DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 05.5-7LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM2763DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 03.5LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM2764DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 16LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2765DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 07LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2766DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 03.5LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2767DCPURINAONETRGTD","Dry Cat","DC PURINA ONE TRGTD 22LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM2768DCPURINAONEML","Dry Cat","DC PURINA ONE ML 16LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2769DCPURINAONEML","Dry Cat","DC PURINA ONE ML 22LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2770DCPURINAONEML","Dry Cat","DC PURINA ONE ML 03.5LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2771DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","Retailer","Dollar General",0,"Purina One"
"ITEM2771DCPURINAONEML","Dry Cat","DC PURINA ONE ML 07LB","NPP","ROM","Dollar General",2,"Purina One"
"ITEM2772DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 06.3LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM2773DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 14.4LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM2774DCPURINAONETRUINST","Dry Cat","DC PURINA ONE TRU INST 03.2LB","NPP","ROM","Dollar General",1,"Purina One"
"ITEM27CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","Retailer","Dollar General",2,"Fancy Feast"
"ITEM27CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 12CT","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM294CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM29CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 48CT","NPP","ROM","Dollar General",1,"Friskies"
"ITEM2CTWHISKERLICKINSCR","Cat Treats","CT WHISKER LICKINS CR 04OZ","NPP","ROM","Dollar General",2,"Whisker Lickins"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","Retailer","Dollar General",2,"Fancy Feast"
"ITEM2CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM30008DCPROPLANSPECIALIZED","Dry Cat","DC PRO PLAN SPECIALIZED 05LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM311ALPODT","Dog Treats","DT ALPO DT 01.6OZ","NPP","Retailer","Dollar General",1,"Alpo"
"ITEM322CWPROPLANSPECIALIZED","Wet Cat","CW PRO PLAN SPECIALIZED 03OZ","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM339CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","Retailer","Dollar General",2,"Friskies"
"ITEM339CWFRISKIESLILSOUPS","Wet Cat","CW FRISKIES LIL SOUPS 01.2OZ","NPP","ROM","Dollar General",2,"Friskies"
"ITEM350CWPROPLANESSENTIAL","Wet Cat","CW PRO PLAN ESSENTIAL 03OZ 12CT","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM35CTKITKABOODLECR","Cat Treats","CT KIT KABOODLE CR 04OZ","NPP","ROM","Dollar General",1,"Kit & Kaboodle"
"ITEM35CWFRISKIES","Wet Cat","CW AO PREMIUM","NPP","Retailer","Dollar General",0,"Friskies"
"ITEM35CWFRISKIES","Wet Cat","CW AO PREMIUM","NPP","ROM","Dollar General",1,"Friskies"
"ITEM362CWFRISKIES","Wet Cat","CW FRISKIES 05.5OZ 60CT","NPP","ROM","Dollar General",1,"Friskies"
"ITEM370CWKITKABOODLE","Wet Cat","CW KIT KABOODLE 05.35OZ","NPP","Retailer","Dollar General",1,"Kit & Kaboodle"
"ITEM3810002689","Wet Dog","DW PRO PLAN SPECIALIZED SEN-S/S 13OZ","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM3810017968","Dry Cat","DC PRO PLAN SPECIALIZED 22LB","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM3810018178","Wet Dog","DW PRO PLAN SPECIALIZED GF PUPPY 13OZ","NPP","ROM","Dollar General",1,"Pro Plan"
"ITEM3810018507","Dog Treats","DT BUSY TWISTED CW 66OZ","NPP","ROM","Dollar General",1,"Busy"
"ITEM3810019056","Dog Treats","DT PRIME KNOTTED CW 05OZ","NPP","Retailer","Dollar General",0,"Prime"
"ITEM3810019164","Dog Treats","DT PRIME BARS CR 16OZ","NPP","ROM","Dollar General",1,"Prime"
"ITEM3810019304","Dog Treats","DT BEGGIN MT LIMITED ED 5OZ","NPP","ROM","Dollar General",1,"Beggin'"
"ITEM3810019584","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND CHEESE BAG 8.5 OUNCE","NPP","Retailer","Dollar General",0,"Beggin'"
"ITEM38CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 24CT","NPP","Retailer","Dollar General",0,"Fancy Feast"
"ITEM38CWFANCYFEASTML","Wet Cat","CW FANCY FEAST ML 03OZ 24CT","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM40002DDDOGCHOWGREENBG","Dry Dog","DD DOG CHOW GREEN BG 12.5LB","NPP","Retailer","Dollar General",0,"Dog Chow Line"
"ITEM40042DDWHOLEEARTHFARMSGF","Dry Dog","DD WHOLE EARTH FARMS GF 04LB","NPP","ROM","Dollar General",1,"Whole Earth Farms"
"ITEM40043DDBENEFULSMPGDNSS","Dry Dog","DD BENEFUL SMP GDNSS 09.4-12.5LB","NPP","ROM","Dollar General",1,"Beneful"
"ITEM400BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","Retailer","Dollar General",1,"Bella"
"ITEM400BELLA","Wet Dog","DW BELLA 03.5OZ","NPP","ROM","Dollar General",2,"Bella"
"ITEM403DENTALIFEDT","Dog Treats","DT DENTALIFE DT 02.1OZ","NPP","Retailer","Dollar General",1,"Dentalife"
"ITEM403DENTALIFEDT","Dog Treats","DT DENTALIFE DT 02.1OZ","NPP","ROM","Dollar General",1,"Dentalife"
"ITEM412CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","Retailer","Dollar General",1,"Fancy Feast"
"ITEM412CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM415BELLA","Wet Dog","DW BELLA 03.5OZ 12CT","NPP","ROM","Dollar General",2,"Bella"
"ITEM416DWALPO","Wet Dog","DW ALPO 13.2OZ 12CT","NPP","ROM","Dollar General",1,"Alpo"
"ITEM417DWALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","Retailer","Dollar General",1,"Alpo"
"ITEM417DWALPO","Wet Dog","DW ALPO 13.0-13.2OZ","NPP","ROM","Dollar General",1,"Alpo"
"ITEM418DWALPO","Wet Dog","DW ALPO 13.2OZ 06CT","NPP","Retailer","Dollar General",0,"Alpo"
"ITEM419DWALPO","Wet Dog","DW ALPO 13.2OZ 24CT","NPP","ROM","Dollar General",1,"Alpo"
"ITEM421DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 12CT","NPP","ROM","Dollar General",2,"Beneful"
"ITEM422DWBENEFUL","Wet Dog","DW BENEFUL 10OZ 06CT","NPP","ROM","Dollar General",2,"Beneful"
"ITEM423DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 12CT","NPP","ROM","Dollar General",2,"Beneful"
"ITEM424DWBENEFUL","Wet Dog","DW BENEFUL 03OZ 03CT","NPP","ROM","Dollar General",2,"Beneful"
"ITEM427DWBENEFULINCRNMED","Wet Dog","DW BENEFUL INCR N MED 03OZ 30CT","NPP","ROM","Dollar General",2,"Beneful"
"ITEM428DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ 06CT","NPP","ROM","Dollar General",1,"Beneful"
"ITEM429DWBENEFULSPRFOOD","Wet Dog","DW BENEFUL SPRFOOD 09OZ","NPP","ROM","Dollar General",1,"Beneful"
"ITEM430CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 12CT","NPP","ROM","Dollar General",2,"Fancy Feast"
"ITEM430DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 12CT","NPP","ROM","Dollar General",1,"Beyond"
"ITEM431CWFANCYFEASTPETITES","Wet Cat","CW FANCY FEAST PETITES 02.8OZ 24CT","NPP","ROM","Dollar General",1,"Fancy Feast"
"ITEM431DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ 6CT","NPP","ROM","Dollar General",1,"Beyond"
"ITEM432DWBEYONDGRFR","Wet Dog","DW BEYOND GR FR 13OZ","NPP","ROM","Dollar General",2,"Beyond"
"ITEM434DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ 6CT","NPP","ROM","Dollar General",1,"Beyond"
"ITEM435DWBEYONDMIXERSSUPPORT","Wet Dog","DW BEYOND MIXERS SUPPORT 03OZ","NPP","ROM","Dollar General",1,"Beyond"
