"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",NA,NA,NA,"wk_sold_median_base_price_byppg_log",-0.1,1.07254143655697,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,ACV_Sell counterintuitive case,,,,,,,,,,,,",0,"DeMoulas","Retailer","DENTALIFE","(0,20]","(6,8]","Within Price and Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",NA,NA,NA,"tpr_discount_byppg",0.43005106782788,1.07254143655697,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,ACV_Sell counterintuitive case,,,,,,,,,,,,",0,"DeMoulas","Retailer","DENTALIFE","(0,20]","(6,8]","Within Price and Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",NA,NA,NA,"tpr_discount_byppg_lag1",-0.593855120835168,1.07254143655697,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,ACV_Sell counterintuitive case,,,,,,,,,,,,",0,"DeMoulas","Retailer","DENTALIFE","(0,20]","(6,8]","Within Price and Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT DENTALIFE DNT 13.5OZ"
"ITEM20CTDENTALIFEDNT","Cat Treats","NPP","ITEM20CTDENTALIFEDNT_Retailer","CT DENTALIFE DNT 13.5OZ",NA,NA,NA,"tpr_discount_byppg_lag2",-0.733217649910368,1.07254143655697,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",Min EDLP cutoff violated,,,,ACV_Sell counterintuitive case,,,,,,,,,,,,",0,"DeMoulas","Retailer","DENTALIFE","(0,20]","(6,8]","Within Price and Size Range (Category)","lme","Retailer","ITEM20CTDENTALIFEDNT","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT DENTALIFE DNT 13.5OZ"
"ITEM39CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"wk_sold_median_base_price_byppg_log",-1.11002648692743,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,1.00013686333713,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ"
"ITEM39CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"ACV_Feat_Disp",0.627810781125466,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,0.999949500503772,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ"
"ITEM39CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"ACV_Selling",0.527767539724576,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,0.999950664804026,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ"
"ITEM39CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"flag_qtr3",-0.0177534982983675,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,0.999955154918353,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ"
"ITEM39CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"category_trend",0.733348119084556,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,1.00004377034574,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ"
"ITEM39CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"monthno",-0.00373000879497559,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,1.00003570323689,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ"
"ITEM5CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM39CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 06OZ",0.568502529035919,0,0,"ITEM5CTFRISKIESPARTYMIXCR_Retailer_PromotedDiscount",-1.25019584357765,0.0734438411728693,"No Change",-1.59914103649581,0.353062912172518,0.999973563469869,"",NA,NA,"1st Pass","No Change",2,"DeMoulas","ROM",NA,NA,NA,NA,NA,"ROM","ITEM39CTFRISKIESPARTYMIXCR","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
