"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","CB_Comp_RP_3","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4"
"ITEM756DDBENEFULPREMIUM_ROM","DD BENEFUL PREMIUM 03.3-4.5LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,8.67344669571859,8.67344669571859,0,0,0,0,0.11483,1.04816661833165,0,0,26,372.058397426834,372.058397426834,1,6.42535695945808,10.038191598916,5.48036344813544,NA,0,3227.02867777613,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,8.67344669571859,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,16.4814238721805,16.4814238721805,0,0,0,0,0.002805,1.21124173085815,0,0,35,148.586007368171,148.586007368171,1,NA,5.49,NA,NA,0,2448.90896890976,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.4814238721805,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,16.4814238721805,16.4814238721805,0,0,0,0,0.002805,1.13043156423536,0,0,31.9230769230769,148.529758811908,148.529758811908,1,NA,5.48488042937666,NA,NA,0,2447.9819126118,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.4814238721805,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,16.4814238721805,16.4814238721805,0,0,0,0,0.002805,1.05602942698987,0,0,28.9230769230769,148.373933663173,148.373933663173,1,NA,5.47085927634675,NA,NA,0,2445.41369228555,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.4814238721805,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM757DDBENEFUL_ROM","DD BENEFUL 12LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,16.4814238721805,16.4814238721805,0,0,0,0,0.002805,1.04816661833165,0,0,26,148.479990033427,148.479990033427,1,NA,5.48036344813544,NA,NA,0,2447.16165227806,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,16.4814238721805,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",0,0,1,"Retailer","DeMoulas",NA,1263.85714285714,297.142857142857,NA,16.4895737704918,16.4895737704918,0,0,0,0,0.80072,1.21124173085815,0,0,35,456.249141937377,350.241220510851,2,NA,NA,NA,NA,106.007921426526,5773.5393348815,1741.55360915911,7053.12289445411,383.303571428571,5717.97131869783,6669.81932302554,1333.33103654886,1333.33103654886,0,0,1741.55360915911,NA,NA,8.26093965934953,16.4715666185391,"2022-12-31",2.25,16.5166593195434,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",0,1,0,"Retailer","DeMoulas",NA,1271.92307692308,151.923076923077,NA,16.4895737704918,16.4895737704918,0,0,0,0,0.80072,1.13043156423536,0,0,31.9230769230769,455.513441047583,89.5966985058394,2,NA,NA,NA,NA,365.916742541744,1477.41136960455,6030.55183172687,1677.89728012474,55.7307692307692,1138.97008165096,1622.16651089397,538.905663775221,538.905663775221,0,0,6030.55183172687,0,0,3.25928827327181,16.4824839326014,"2022-09-24",2.25,16.0662171152102,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",1,0,0,"Retailer","DeMoulas",NA,1109.07692307692,354.230769230769,NA,16.4895737704918,16.4895737704918,0.0214951346821264,0,0,0,0.80072,1.05602942698987,0.0214951346821264,0.0214951346821264,28.9230769230769,490.233665779899,206.145960867224,2,NA,NA,NA,NA,284.087704912675,3399.25902920901,4459.04134987739,6394.51606555307,650.596153846154,3296.02111475321,5743.91991170692,3024.5803534767,3024.5803534767,81.6534035092395,0,4377.38794636815,0,81.6534035092395,225.443817569869,16.4332551772362,"2022-06-25",2.25,16.0551109723956,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_Retailer","DD BENEFUL 14LB","Dry Dog","NPP",0,0,0,"Retailer","DeMoulas",NA,1127.83333333333,265.416666666667,NA,16.4895737704918,16.4895737704918,0,0,0,0,0.80072,1.04816661833165,0,0.0157643399757789,26,465.847482954823,301.540303209631,2,NA,NA,NA,NA,164.307179745192,4963.85214945689,2642.06379215547,7407.60922280737,681.75,4647.73110034777,6725.85922280738,2756.0938674881,2756.0938674881,0,0,2642.06379215547,NA,NA,75.7104943691249,16.3402417970578,"2022-03-26",2.25,16.0179414807152,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,17.0974751949668,17.0974751949668,0,0,0,0,0.522935,1.21124173085815,0,0,35,2759.58481570772,2759.58481570772,2,NA,NA,NA,0,0,47181.9329349697,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.0974751949668,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,17.0974751949668,17.0974751949668,0,0,0,0,0.522935,1.13043156423536,0,0,31.9230769230769,2583.78369009555,2583.78369009555,2,NA,NA,NA,0,0,44176.1775505685,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.0974751949668,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,17.0974751949668,17.0974751949668,0,0,0,0,0.522935,1.05602942698987,0,0,28.9230769230769,2429.26330383607,2429.26330383607,2,NA,NA,NA,0.0214951346821264,0,41534.2690793803,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.0974751949668,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM758DDBENEFUL_ROM","DD BENEFUL 14LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,17.0974751949668,17.0974751949668,0,0,0,0,0.522935,1.04816661833165,0,0,26,2419.71249095128,2419.71249095128,2,NA,NA,NA,0,0,41370.9742929908,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.0974751949668,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,1,"Retailer","DeMoulas",NA,2973.42857142857,115.142857142857,NA,5.99,5.99,0,0,0,0,0.712415,1.21124173085815,0,0,35,296.498766827065,164.394173363885,1,NA,NA,NA,0,132.104593463181,982.778908559176,789.352996853392,593.813490237726,1.1875,586.829798318553,592.625990237726,6.97459021416193,6.97459021416193,0,0,789.352996853392,NA,NA,3.89570788155457,5.97716922756366,"2022-12-31",0.125,4.96287666954934,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,1,0,"Retailer","DeMoulas",NA,2415.38461538462,18.4615384615385,NA,5.99,5.99,0,0,0,0,0.712415,1.13043156423536,0,0,31.9230769230769,294.931568613148,7.61608040144929,1,NA,NA,NA,0,287.315488211699,45.6203216046813,1721.01977438808,91.34790313282,0.0480769230769231,27.7762946814646,91.2998262097431,63.5716084513555,63.5716084513555,0,0,1721.01977438808,0,0,0,5.99,"2022-09-24",0.125,4.95571878980892,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",1,0,0,"Retailer","DeMoulas",NA,2420.61538461538,144.307692307692,NA,5.99,5.99,0.0391735577292304,0,0,0,0.712415,1.05602942698987,0.0391735577292304,0.0391735577292304,28.9230769230769,438.995743484283,156.489181854139,1,NA,NA,NA,0,282.506561630144,937.370199306291,1542.71408836777,1261.63060452239,7.81730769230769,770.566983393526,1253.81329683008,458.904250730863,458.904250730863,0,0,1542.71408836777,NA,NA,149.50021579679,5.96740735851456,"2022-06-25",0.125,4.92269003432058,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_Retailer","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,0,"Retailer","DeMoulas",NA,2708.33333333333,693.333333333333,NA,5.99,5.99,0,0,0,0,0.712415,1.04816661833165,0,0.00509347560870836,26,295.822562838285,295.822562838285,1,NA,NA,NA,0,0,1769.76592077484,0,5921.47281650857,83.4791666666667,1464.80851902771,5837.9936498419,4451.49997688636,4451.49997688636,0,0,0,NA,NA,2.21123062648133,5.98267674490215,"2022-03-26",0.125,4.9559,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,6.5052218024507,6.5052218024507,0,0,0,0,0.47326,1.21124173085815,0,0,35,2783.6583441809,2783.6583441809,2,NA,NA,NA,NA,0,18108.3149511394,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.5052218024507,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,6.5052218024507,6.5052218024507,0,0,0,0,0.47326,1.13043156423536,0,0,31.9230769230769,2693.91532686125,2693.91532686125,2,NA,NA,NA,NA,0,17524.5167182539,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.5052218024507,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,6.5052218024507,6.5052218024507,0,0,0,0,0.47326,1.05602942698987,0,0,28.9230769230769,2615.4516302239,2615.4516302239,2,NA,NA,NA,NA,0,17014.0929681877,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.5052218024507,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM759DDBENEFUL_ROM","DD BENEFUL 03.5LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,6.5052218024507,6.5052218024507,0,0,0,0,0.47326,1.04816661833165,0,0,26,2620.25525279151,2620.25525279151,2,NA,NA,NA,NA,0,17045.3415984453,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.5052218024507,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDBENEFUL_ROM","DD BENEFUL 40LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,38.8636676915799,38.8636676915799,0,0,0,0,0.14936,1.21124173085815,0,0,35,242.885079430469,242.885079430469,1,NA,NA,NA,NA,0,9439.40501422874,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,38.8636676915799,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDBENEFUL_ROM","DD BENEFUL 40LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,38.8636676915799,38.8636676915799,0,0,0,0,0.14936,1.13043156423536,0,0,31.9230769230769,242.885079430469,242.885079430469,1,NA,NA,NA,NA,0,9439.40501422874,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,38.8636676915799,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDBENEFUL_ROM","DD BENEFUL 40LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,38.8636676915799,38.8636676915799,0,0,0,0,0.14936,1.05602942698987,0,0,28.9230769230769,242.885079430469,242.885079430469,1,NA,NA,NA,NA,0,9439.40501422874,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,38.8636676915799,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM760DDBENEFUL_ROM","DD BENEFUL 40LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,38.8636676915799,38.8636676915799,0,0,0,0,0.14936,1.04816661833165,0,0,26,242.885079430469,242.885079430469,1,NA,NA,NA,NA,0,9439.40501422874,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,38.8636676915799,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DDBENEFUL_ROM","DD BENEFUL 06.3LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,15.29,15.29,0,0,0,0,0.000365,1.21124173085815,0,0,35,8.80448326373209,8.80448326373209,1,NA,NA,NA,NA,0,134.620549102464,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.29,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DDBENEFUL_ROM","DD BENEFUL 06.3LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,15.29,15.29,0,0,0,0,0.000365,1.13043156423536,0,0,31.9230769230769,12.6997130776598,12.6997130776598,1,NA,NA,NA,NA,0,194.178612957418,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.29,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DDBENEFUL_ROM","DD BENEFUL 06.3LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,15.29,15.29,0,0,0,0,0.000365,1.05602942698987,0,0,28.9230769230769,18.4036993435587,18.4036993435587,1,NA,NA,NA,NA,0,281.392562963013,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.29,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DDBENEFUL_ROM","DD BENEFUL 06.3LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,15.29,15.29,0,0,0,0,0.000365,1.04816661833165,0,0,26,19.4144845681815,19.4144845681815,1,NA,NA,NA,NA,0,296.847469047495,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.29,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM781DDCNPORGANIX_ROM","DD C&P ORGANIX 10LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,49.98375,49.98375,0,0,0,0,0.00537,1.21124173085815,0,0,35,5.35375376360771,5.35375376360771,1,NA,NA,NA,NA,0,267.600689681727,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.98375,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM781DDCNPORGANIX_ROM","DD C&P ORGANIX 10LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,49.98375,49.98375,0,0,0,0,0.00537,1.13043156423536,0,0,31.9230769230769,5.35375376360771,5.35375376360771,1,NA,NA,NA,NA,0,267.600689681727,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.98375,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM781DDCNPORGANIX_ROM","DD C&P ORGANIX 10LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,49.98375,49.98375,0,0,0,0,0.00537,1.05602942698987,0,0,28.9230769230769,5.35375376360771,5.35375376360771,1,NA,NA,NA,NA,0,267.600689681727,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.98375,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM781DDCNPORGANIX_ROM","DD C&P ORGANIX 10LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,49.98375,49.98375,0,0,0,0,0.00537,1.04816661833165,0,0,26,5.35375376360771,5.35375376360771,1,NA,NA,NA,NA,0,267.600689681727,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,49.98375,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM782DDCNPORGANIX_ROM","DD C&P ORGANIX 18LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,79.99,79.99,0,0,0,0,0.007295,1.21124173085815,0,0,35,5.6032531873842,5.6032531873842,1,25.5410307017544,NA,NA,0,0,448.204222458862,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,79.99,"2022-12-31",NA,NA,4,4,0,18.6981543624161,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"ITEM782DDCNPORGANIX_ROM","DD C&P ORGANIX 18LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,79.99,79.99,0,0,0,0,0.007295,1.13043156423536,0,0,31.9230769230769,5.6032531873842,5.6032531873842,1,25.5410307017544,NA,NA,0,0,448.204222458862,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,79.99,"2022-09-24",NA,NA,3,3,0,18.6981543624161,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"ITEM782DDCNPORGANIX_ROM","DD C&P ORGANIX 18LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,79.99,79.99,0,0,0,0,0.007295,1.05602942698987,0,0,28.9230769230769,5.6032531873842,5.6032531873842,1,25.5410307017544,NA,NA,0,0,448.204222458862,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,79.99,"2022-06-25",NA,NA,2,2,0,18.6981543624161,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"ITEM782DDCNPORGANIX_ROM","DD C&P ORGANIX 18LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,79.99,79.99,0,0,0,0,0.007295,1.04816661833165,0,0,26,5.6032531873842,5.6032531873842,1,25.5410307017544,NA,NA,0,0,448.204222458862,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,79.99,"2022-03-26",NA,NA,1,1,0,18.6981543624161,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"ITEM783DDCNPORGANIX_ROM","DD C&P ORGANIX 04LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,25.839126344086,25.839126344086,0,0,0,0,0.026525,1.21124173085815,0,0,35,47.0891016420694,47.0891016420694,1,NA,NA,NA,NA,0,1216.74124675894,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.839126344086,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM783DDCNPORGANIX_ROM","DD C&P ORGANIX 04LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,25.839126344086,25.839126344086,0,0,0,0,0.026525,1.13043156423536,0,0,31.9230769230769,49.1261727400975,49.1261727400975,1,NA,NA,NA,NA,0,1269.37738423277,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.839126344086,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM783DDCNPORGANIX_ROM","DD C&P ORGANIX 04LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.839126344086,25.839126344086,0,0,0,0,0.026525,1.05602942698987,0,0,28.9230769230769,51.1972669422174,51.1972669422174,1,NA,NA,NA,NA,0,1322.89264899185,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.839126344086,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM783DDCNPORGANIX_ROM","DD C&P ORGANIX 04LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.839126344086,25.839126344086,0,0,0,0,0.026525,1.04816661833165,0,0,26,53.2991135667989,53.2991135667989,1,NA,NA,NA,NA,0,1377.2025294803,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.839126344086,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM784DDCNPPRISTINE_ROM","DD C&P PRISTINE 04LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,25.7263621262458,25.7263621262458,0,0,0,0,0.030445,1.21124173085815,0,0,35,75.7878734383867,75.7878734383867,1,18.5409053848779,NA,NA,0,0,1949.74627685402,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.7263621262458,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM784DDCNPPRISTINE_ROM","DD C&P PRISTINE 04LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,25.7263621262458,25.7263621262458,0,0,0,0,0.030445,1.13043156423536,0,0,31.9230769230769,77.3614108884963,77.3614108884963,1,18.5409053848779,NA,NA,0,0,1990.22767111475,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.7263621262458,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM784DDCNPPRISTINE_ROM","DD C&P PRISTINE 04LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.7263621262458,25.7263621262458,0,0,0,0,0.030445,1.05602942698987,0,0,28.9230769230769,77.5051119188958,77.5051119188958,1,18.5409053848779,NA,NA,0.0530203359686625,0,1993.92457586072,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.7263621262458,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM784DDCNPPRISTINE_ROM","DD C&P PRISTINE 04LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.7263621262458,25.7263621262458,0,0,0,0,0.030445,1.04816661833165,0,0,26,79.9751457964014,79.9751457964014,1,18.5409053848779,NA,NA,0.0186769131250561,0,2057.46956185753,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,25.7263621262458,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM791DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 46-48LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,27.78,27.78,0,0,0,0,0.025605,1.21124173085815,0,0,35,608.885667944153,608.885667944153,1,NA,NA,NA,NA,0,16914.8438554886,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.78,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM791DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 46-48LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,27.78,27.78,0,0,0,0,0.025605,1.13043156423536,0,0,31.9230769230769,366.487094173859,366.487094173859,1,NA,NA,NA,NA,0,10181.0114761498,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.78,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM791DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 46-48LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,27.78,27.78,0,0,0,0,0.025605,1.05602942698987,0,0,28.9230769230769,223.474057632145,223.474057632145,1,NA,NA,NA,NA,0,6208.10932102099,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.78,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
