"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q1","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4"
4755721006,"ROM","CL YESTERDAYS NEWS ALT 13.2LB","ITEM302CLYESTERDAYSNEWSALT","Litter","PURINA YESTERDAY'S NEWS CAT LITTER LOW TRACKING EFFECTIVE ODOR CONTROL BAG 13.2 POUND","DeMoulas","YESTERDAY'S NEWS",NA,0,0.929860838405655,0.899986719350177,0.924383872880436,0.941479191677336,0.913984033544773,0.951749495927222,1,1
5000000042,"ROM","CW FANCY FEAST PURELY 02OZ","ITEM36CWFANCYFEASTPURELY","Wet Cat","PURINA PURELY FANCY FEAST WET CAT FOOD ADULT NATURAL WLD ALSKN SLMN WHT MT WET TUB IN SLEEVE 2 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.0626528459565408,0.0862873288900598,0.0919507429769554,0.080282581592504,0.121080483423626,0.083389811588505,0.0819276507770904,0.0712834799342223
5000000124,"ROM","CW FANCY FEAST ML 03OZ","ITEM8CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST WET CAT FOOD GOURMET TUNA FEAST WET CAN 3 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.0181328143742461,0.0221945159994802,0.0198796794858192,0.0239893962749498,0.0213766479703618,0.0287100191809088,0.0254686727158378,0.0207261946761374
5000000124,"Retailer","CW FANCY FEAST ML 03OZ","ITEM8CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST WET CAT FOOD GOURMET TUNA FEAST WET CAN 3 OUNCE","DeMoulas","FANCY FEAST",0.63931286599774,0.03,0.0303197260590204,0.0211830906618911,0.0125824181886677,0.0238869260050576,0.0116757827641156,0.0539887386317033,0.0310351387534268,0.000190227182631286
5000000128,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER OCEAN FISH WET CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.282872862611152,0.225116218005859,0.237633683399171,0.287479967599951,0.270397308354714,0.155543952165726,0.217076194001949,0.186830896187384
5000000129,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER SKIPJACK TUNA WET CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.164731928239212,0.123615946834853,0.192031987667405,0.220221676694266,0.191949748633593,0.122829235138972,0.0988612064249838,0.109209632042109
5000000130,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER LIGHT MEAT TUNA WET CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.3519456312626,0.381859310959945,0.342383659312072,0.285500563352957,0.318500883042584,0.291618836643532,0.335066480275093,0.19654520301873
5000000131,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER STEAMED WILD ALASKAN SALMON CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.0455108317219714,0.0458854684120945,0.0511417284902206,0.060511735069074,0.0393664682715761,0.127606263023155,0.103657289991767,0.122489279075036
5000000132,"ROM","CW FANCY FEAST APPTZRS 01.1OZ","ITEM275CWFANCYFEASTAPPTZRS","Wet Cat","PURINA FANCY FEAST APPETIZERS CAT APPETIZER WHITE MEAT CHICKEN CUP IN SLEEVE 1.1 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.113734160862355,0.0903731427651524,0.0932074380961557,0.0808309932837052,0.0650328020788919,0.106415276769147,0.0567112938190565,0.0968297554070577
5000000133,"ROM","CW FRISKIES LIL SOUPS 01.2OZ","ITEM184CWFRISKIESLILSOUPS","Wet Cat","PURINA FRISKIES LIL' SOUPS WET CAT FOOD SOCKEYE SALMON WET TUB 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.353771333461665,0.388516915347955,0.345889252274517,0.417620647026143,0.388557956971303,0.327800747558032,0.30624808474051,0.320720180683924
5000000135,"ROM","CW FRISKIES LIL SOUPS 01.2OZ","ITEM184CWFRISKIESLILSOUPS","Wet Cat","PURINA FRISKIES LIL' SOUPS WET CAT FOOD SHRIMP WET TUB 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.17567259625915,0.276901016289054,0.282125314604876,0.167465932612261,0.166937750251708,0.21191732948245,0.259045282392806,0.240617258936288
5000000136,"ROM","CW FRISKIES LIL SOUPS 01.2OZ","ITEM184CWFRISKIESLILSOUPS","Wet Cat","PURINA FRISKIES LIL' SOUPS WET CAT FOOD TUNA WET TUB 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.258723836927218,0.153096061961642,0.264431285746357,0.328329910012773,0.328304834675683,0.246605348135715,0.25178515652349,0.263508595607967
5000000137,"ROM","CW FRISKIES LIL SOUPS 01.2OZ","ITEM184CWFRISKIESLILSOUPS","Wet Cat","PURINA FRISKIES LIL' SOUPS WET CAT FOOD REAL CHICKEN AND BUTTERNUT SQU WET TUB 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.0166599662510511,0.000219676052166056,0,0.0000166177920783849,0,0,0,0
5000000139,"ROM","DW BELLA 03.5OZ","ITEM212BELLA","Wet Dog","PURINA BELLA WET DOG FOOD CHICKEN CARROTS AND POTATOES WET TRAY 3.5 OUNCE","DeMoulas","BELLA",NA,0,0.0372962040741726,0.0504151096182122,0.0413220941411218,0.0286252283992469,0.0231503746011996,0.000472728319032619,0,0
5000000140,"ROM","DW BELLA 03.5OZ","ITEM212BELLA","Wet Dog","PURINA BELLA WET DOG FOOD BEEF PEAS AND CARROTS WET TRAY 3.5 OUNCE","DeMoulas","BELLA",NA,0,0.0372486323853025,0.0141992960527995,0.0188060696432021,0.0376086868140211,0.0530922078994024,0.0235962025292919,0.00467901203819911,0
5000000144,"ROM","CW FANCY FEAST ML 03OZ","ITEM8CWFANCYFEASTML","Wet Cat","PURINA FANCY FEAST WET CAT FOOD GOURMET SLMN AND OCN WHTFS FST WET CAN 3 OUNCE","DeMoulas","FANCY FEAST",NA,0,0.00100203662895869,0.000044470091013077,0.00000609594780482565,0,0,0,0,0
5000000148,"ROM","CW FRISKIES LIL SOUPS 01.2OZ","ITEM184CWFRISKIESLILSOUPS","Wet Cat","PURINA FRISKIES LIL' SOUPS WET CAT FOOD FLAKED CHICKEN WET TUB 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.0940548878663547,0.10059204025677,0.038650255483504,0.0555776018263796,0.044572688995593,0.106348116127651,0.091103861832859,0.0993777938514893
5000000149,"ROM","CW FRISKIES LIL SOUPS 01.2OZ","ITEM184CWFRISKIESLILSOUPS","Wet Cat","PURINA FRISKIES LIL' SOUPS WET CAT FOOD SENIOR FORMULA SKIPJACK TUNA WET TUB 1.2 OUNCE","DeMoulas","FRISKIES",NA,0,0.101117379234561,0.0806742900924129,0.0689038918907461,0.0309892907303663,0.0716267691057136,0.107328458696152,0.0918176145103359,0.075776170920332
5000000150,"ROM","DW BELLA 03.5OZ","ITEM212BELLA","Wet Dog","PURINA BELLA WET DOG FOOD FILET MIGNON WET TRAY 3.5 OUNCE","DeMoulas","BELLA",NA,0,0.000285430133220709,0.00219620516245842,0.00165467260088908,0.00170642196120697,0.0324872660149431,0.0483128342051337,0.0851131105593317,0.0673310854981589
5000000151,"ROM","DW BELLA 03.5OZ","ITEM212BELLA","Wet Dog","PURINA BELLA WET DOG FOOD ROTISSERIE CHICKEN WET TRAY 3.5 OUNCE","DeMoulas","BELLA",NA,0,0,0.00107370030164634,0.00125218467094309,0.00136513756896558,0.0299718477801903,0.0139612430220967,0.110365499086604,0.128822774898117
5000000152,"ROM","DW BELLA 03.5OZ","ITEM212BELLA","Wet Dog","PURINA BELLA WET DOG FOOD ROASTED TURKEY WET TRAY 3.5 OUNCE","DeMoulas","BELLA",NA,0,0.000190286755480473,0.0010248957424806,0.00165467260088908,0.00153577976508627,0.0480487517045156,0.0723274328119907,0.0771432315044121,0.132383382275069
5000000154,"ROM","CW FANCY FEAST PETITES 02.8OZ","ITEM228CWFANCYFEASTPETITES","Wet Cat","PURINA FANCY FEAST WET CAT FOOD ALL LIFE STAGES TENDER TURKEY ENTREE WET TUB 2.8 OUNCE","DeMoulas","FANCY FEAST",NA,0,0,0,0,0,0.0331972765330405,0.0796308463481749,0.0760202269280182,0.0653946687948007
