"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","CB_Comp_RP_3","CB_Comp_TPR_2","CB_Comp_TPR_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_4"
"ITEM606DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,27.3745607967105,27.3589312842086,0,0,0,0,0.0257953846153846,1.13043156423536,0,0,31.9230769230769,111.230769230769,50.8536888521992,1,NA,NA,NA,NA,60.37708037857,1369.84717328617,1603.61205748306,1603.61205748306,NA,NA,0,0,0,NA,2064.04534452047,75.9264238369676,NA,0,NA,NA,NA,NA,NA,NA,75.9264238369676,2064.04534452047,0.43229832448438,27.3138014140787,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM606DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,24.8670548823518,24.8249531916038,0,0.0194823076923077,0.00129769230769231,0.000438461538461539,0.0577888461538462,1.05602942698987,0,0,28.9230769230769,368.307692307692,167.975598097905,1,NA,NA,NA,NA,200.332094209788,4123.13866204997,4949.25672256541,4949.25672256541,NA,NA,0,0,0,NA,4123.13866204997,167.975598097905,NA,0,NA,NA,NA,NA,0,0,167.975598097905,4123.13866204997,87.5889410244122,24.6718505167516,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM606DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 48-55LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,23.3574754871033,22.7079204090414,0.0233377873122957,0.0339583333333333,0,0.000441666666666667,0.0402954166666667,1.04816661833165,0.0233377873122957,0.0233377873122957,26,276.666666666667,180.912099022037,1,NA,NA,NA,NA,95.7545676446295,4006.89799962045,2100.93616704622,2100.93616704622,NA,NA,0,0,0,NA,4006.89799962045,180.912099022037,NA,0,NA,NA,NA,NA,0,0,180.912099022037,4006.89799962045,356.805299981634,22.5421880749779,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM615DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,32.7372308300564,32.6192889305713,0,0.00269642857142857,0,0,0.217422857142857,1.21124173085815,0,0,35,323,301.864240892563,2,NA,NA,NA,NA,21.1357591074365,9822.92580627035,689.696336586796,689.696336586796,NA,NA,0,0,0,NA,10303.0769790496,316.67182417234,NA,0,NA,NA,NA,NA,NA,NA,316.67182417234,10303.0769790496,61.2938917517461,32.5364511729926,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM615DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,32.6525563305602,32.5027439442911,0,0,0,0,0.21759,1.13043156423536,0,0,31.9230769230769,328.461538461538,288.407041390605,2,NA,NA,NA,NA,40.0544970709336,9348.32632198644,1301.9752164751,1301.9752164751,NA,NA,0,0,0,NA,9461.5382843451,291.934583063043,NA,0,NA,NA,NA,NA,NA,NA,291.934583063043,9461.5382843451,73.3728851746473,32.4080693965536,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM615DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,31.2824898596924,31.1423186899023,0,0,0,0,0.187487307692308,1.05602942698987,0,0,28.9230769230769,277.461538461538,238.044395352386,2,NA,NA,NA,NA,39.4171431091529,7401.12085122926,1234.77914877074,1234.77914877074,NA,NA,0,0,0,NA,7976.69660151554,256.804080302967,NA,0,NA,NA,NA,NA,NA,NA,256.804080302967,7976.69660151554,52.583582634438,31.0522462501031,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM615DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 15LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,30.1558438328586,30.1372555999744,0,0,0,0,0.191644583333333,1.04816661833165,0,0,26,258.166666666667,217.52067324689,2,NA,NA,NA,NA,40.6459934197763,6536.31239771458,1214.50760228542,1214.50760228542,NA,NA,0,0,0,NA,7079.09849972548,235.031205121976,NA,0,NA,NA,NA,NA,NA,NA,235.031205121976,7079.09849972548,11.5226189178825,30.1045788397151,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,49.2179436957655,49.1831274131274,0,0,0,0,0.046535,1.21124173085815,0,0,35,35,29.1595508951508,1,NA,NA,NA,NA,5.8404491048492,1432.85634096904,287.062944745243,287.062944745243,NA,NA,0,0,0,NA,1451.04218343335,29.5293321571334,NA,0,NA,NA,NA,NA,NA,NA,29.5293321571334,1451.04218343335,2.71394330018511,49.1387373968937,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,49.0770775803263,49.0564856855086,0.0193010360873432,0,0,0,0.0437223076923077,1.13043156423536,0.0193010360873432,0.0193010360873432,31.9230769230769,34.5384615384615,30.0075788272126,1,NA,NA,NA,NA,4.53088271124891,1432.30434108688,219.81181275927,219.81181275927,NA,NA,0,0,0,NA,1489.33127352881,31.2058931238306,NA,0,NA,NA,NA,NA,NA,NA,31.2058931238306,1489.33127352881,42.4082979108933,48.917233925633,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,45.6799721313789,45.4228303789893,0,0,0,0,0.0424053846153846,1.05602942698987,0,0,28.9230769230769,32.8461538461538,24.0005383052343,1,NA,NA,NA,NA,8.84561554091957,1088.74504246495,402.381880611969,402.381880611969,NA,NA,0,0,0,NA,1286.2538460577,28.3611848277443,NA,0,NA,NA,NA,NA,NA,NA,28.3611848277443,1286.2538460577,11.0405435923679,45.3504375046175,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM617DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,43.424344748939,42.9935758661216,0,0,0,0,0.0462191666666667,1.04816661833165,0,0,26,40.9166666666667,26.0592861681612,1,NA,NA,NA,NA,14.8573804985055,1119.00011513532,645.11238486468,645.11238486468,NA,NA,0,0,0,NA,1193.8304228554,27.8158614009519,NA,0,NA,NA,NA,NA,NA,NA,27.8158614009519,1193.8304228554,18.0487180593799,42.9104636211573,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,1,"Retailer","DeMoulas",NA,838.5,137.785714285714,NA,27.1959944781135,27.1825312053784,0,0,0,0,0.642097142857143,1.21124173085815,0,0,35,239.357142857143,178.180031298552,2,NA,NA,NA,NA,61.177111558591,4845.29016588944,1665.56769125342,1665.56769125342,NA,NA,0,0,594.798399124598,NA,4845.29016588944,178.180031298552,5454.38520611847,77.2857142857143,4041.66886935276,5377.09949183275,1412.50581439606,1412.50581439606,0,0,200.10117772358,5440.08856501403,3.32429451832424,27.1799343070169,"2022-12-31",1,22.9305767101116,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,1,0,"Retailer","DeMoulas",NA,963.076923076923,275,NA,26.4654498859698,26.4417535092755,0,0,0,0,0.701009230769231,1.13043156423536,0,0,31.9230769230769,243.615384615385,202.01314788023,2,NA,NA,NA,NA,41.6022367351545,5370.68047880146,1099.56721350623,1099.56721350623,NA,NA,0,0,1030.03239436602,NA,5602.59226261654,210.943968340311,5751.6627523401,169.153846153846,4786.74727635708,5582.50890618626,964.91547598302,964.91547598302,NA,NA,250.16150822206,6632.62465698256,8.80606898519811,26.4417535092755,"2022-09-24",1,24.0484145367412,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",1,0,0,"Retailer","DeMoulas",NA,522.846153846154,193.461538461538,NA,26.9365711943971,26.0368424916455,0.0524469021662987,0,0,0,0.514881538461539,1.05602942698987,0.0524469021662987,0.0524469021662987,28.9230769230769,189.538461538462,147.431336198881,2,NA,NA,NA,NA,42.1071253395803,3870.84924995007,767.296903896087,767.296903896087,NA,NA,0,0,127.916715582299,NA,4066.38734935045,152.714254496264,4141.98618904216,90.4615384615385,3215.43014122127,4051.52465058062,840.333934377233,840.333934377233,NA,NA,170.80264940664,4194.30406493275,473.530449542999,26.0368424916455,"2022-06-25",1,22.0467927026629,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,0,"Retailer","DeMoulas",NA,610.833333333333,73.3333333333333,NA,24.42084614325,24.0820962490445,0,0,0,0,0.762197916666667,1.04816661833165,0,0.0234654234654235,26,264.583333333333,246.84390313558,2,NA,NA,NA,NA,17.7394301977536,5953.26190216444,393.107264502222,393.107264502222,NA,NA,0,0,1483.37174287047,NA,6810.04629530061,277.89518247664,5747.77893484671,51,5356.60962178284,5696.77893484671,390.9395232042,390.9395232042,NA,NA,344.777734061994,8293.41803817107,110.175006931202,23.9893980019451,"2022-03-26",1,21.9121350613916,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,28.5460003884042,28.3367285769759,0,0.00428071428571429,0,0,0.325310357142857,1.21124173085815,0,0,35,1298.92835714286,1283.3789296834,2,NA,NA,NA,NA,15.5494274594536,36320.1688336563,439.08380920078,439.08380920078,NA,NA,0,0,0,NA,38020.8917872794,1343.42483117141,NA,0,NA,NA,NA,NA,NA,NA,1343.42483117141,38020.8917872794,320.445065288588,28.3006366702239,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,28.2356760155805,28.1291976203603,0,0,0,0,0.310999615384615,1.13043156423536,0,0,31.9230769230769,1319.32569230769,1211.94742763953,2,NA,NA,NA,NA,107.378264668161,34078.3266765312,2999.64701577645,2999.64701577645,NA,NA,0,0,0,NA,34109.5331418457,1213.05011349068,NA,0,NA,NA,NA,NA,NA,NA,1213.05011349068,34109.5331418457,155.483414406168,28.1166557547278,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,26.7792987761566,26.7244097288851,0,0,0,0,0.284275,1.05602942698987,0,0,28.9230769230769,1151.73046153846,1105.6989248877,2,NA,NA,NA,NA,46.0315366507654,29561.605287647,1239.76463542987,1239.76463542987,NA,NA,0,0,0,NA,31628.5527006692,1183.24940514851,NA,0,NA,NA,NA,NA,NA,NA,1183.24940514851,31628.5527006692,65.2308886294744,26.7244097288851,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM642DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 16.5LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,25.5176810754349,25.4740753210382,0,0.00258333333333333,0,0,0.277210833333333,1.04816661833165,0,0,26,1192.37833333333,1121.89417164613,2,NA,NA,NA,NA,70.4841616872059,28597.063050266,1842.797949734,1842.797949734,NA,NA,0,0,0,NA,30135.2315225812,1183.51889461453,NA,0,NA,NA,NA,NA,NA,NA,1183.51889461453,30135.2315225812,49.1945554031165,25.4740753210382,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM643DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,15.7776151833225,15.6344552502331,0,0,0,0,0.314255714285714,1.21124173085815,0,0,35,1312.64285714286,1259.69982039343,2,NA,NA,NA,NA,52.94303674943,19643.361693702,824.726877726586,824.726877726586,NA,NA,0,0,0,NA,19910.6541561266,1276.78476165332,NA,0,NA,NA,NA,NA,NA,NA,1276.78476165332,19910.6541561266,240.25142593315,15.5950427932283,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM643DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,15.4433390472818,15.404316289305,0,0,0,0,0.326508076923077,1.13043156423536,0,0,31.9230769230769,1303.33846153846,1272.77813542028,2,NA,NA,NA,NA,30.5603261181808,19595.6986468198,468.19750702631,468.19750702631,NA,NA,0,0,0,NA,20402.0380655372,1325.0468102799,NA,0,NA,NA,NA,NA,NA,NA,1325.0468102799,20402.0380655372,57.4432799810603,15.3981327594514,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM643DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,14.5508902284537,14.4680445735716,0,0,0,0,0.266835,1.05602942698987,0,0,28.9230769230769,1054.07692307692,1016.47677747439,2,NA,NA,NA,NA,37.6001456025377,14698.0982097881,543.535636365711,543.535636365711,NA,NA,0,0,0,NA,15335.4564763554,1060.42281290708,NA,0,NA,NA,NA,NA,NA,NA,1060.42281290708,15335.4564763554,101.760001387189,14.4572207043115,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM643DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 07.4-8LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,13.8588335885522,13.8268004392485,0,0,0,0,0.273006666666667,1.04816661833165,0,0,26,1112.78583333333,1052.2839869085,2,NA,NA,NA,NA,60.5018464248382,14535.8371721936,834.317827806404,834.317827806404,NA,NA,0,0,0,NA,14640.2438791417,1059.96122129433,NA,0,NA,NA,NA,NA,NA,NA,1059.96122129433,14640.2438791417,40.849288014951,13.8260414807652,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,20.6139906179355,20.0393815120972,0,0,0,0,0.0318896428571429,1.21124173085815,0,0,35,48.5197857142857,30.0595293034075,1,NA,NA,NA,NA,18.4602564108782,599.488141030303,369.010358969697,369.010358969697,NA,NA,0,0,0,NA,599.488141030303,30.0595293034075,NA,0,NA,NA,NA,NA,0,0,30.0595293034075,599.488141030303,33.0061713970599,19.949671462085,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,20.0376878457787,19.7867420158432,0,0,0,0,0.0252215384615385,1.13043156423536,0,0,31.9230769230769,33.6153846153846,25.1363232339495,1,NA,NA,NA,NA,8.47906138143508,497.03521363482,167.01401713441,167.01401713441,NA,NA,0,0,0,NA,502.807852432941,25.4262000105986,NA,0,NA,NA,NA,NA,NA,NA,25.4262000105986,502.807852432941,10.1544595414143,19.7721052529934,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,19.622142737776,19.4631582840237,0.00768290877869988,0,0,0,0.0133707692307692,1.05602942698987,0.011616040946004,0.011616040946004,28.9230769230769,15.6153846153846,15.6153846153846,1,NA,NA,NA,NA,0,298.116153846154,0,0,NA,NA,0,0,0,NA,422.302293861951,22.0439866012622,NA,0,NA,NA,NA,NA,NA,NA,22.0439866012622,422.302293861951,8.181630106681,19.3317160245288,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 20LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,19.4892434676445,19.3627411768547,0.00426089318124611,0,0,0,0.0169858333333333,1.04816661833165,0,0,26,21.75,18.8544553971736,1,NA,NA,NA,NA,2.89554460282644,362.453442161641,55.7965578383585,55.7965578383585,NA,NA,0,0,0,NA,418.045530740637,21.7242110964197,NA,0,NA,NA,NA,NA,NA,NA,21.7242110964197,418.045530740637,5.64659959700698,19.3276401111248,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM657DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,30.7540190780468,29.5819390371533,0,0,0,0,0.0121032142857143,1.21124173085815,0,0,35,11.7142857142857,7.72195625592756,1,NA,NA,NA,NA,3.99232945835816,227.390082543514,117.5406317422,117.5406317422,NA,NA,0,0,0,NA,246.387572725603,8.37896806553678,NA,0,NA,NA,NA,NA,NA,NA,8.37896806553678,246.387572725603,15.0133059953933,29.3927611198325,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM657DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,30.7491708490923,30.1293526966455,0,0,0,0,0.0112384615384615,1.13043156423536,0,0,31.9230769230769,10.5384615384615,6.3918662385647,1,NA,NA,NA,NA,4.14659529989684,190.161121490424,124.490416971114,124.490416971114,NA,NA,0,0,0,NA,220.170162126544,7.41521461109493,NA,0,NA,NA,NA,NA,NA,NA,7.41521461109493,220.170162126544,8.66807728743795,29.7041122904873,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM657DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,31.4943478466236,30.0962200212069,0.0443542603310564,0,0,0,0.00780384615384615,1.05602942698987,0.0443542603310564,0.0443542603310564,28.9230769230769,6.61538461538461,5.20003853663024,1,NA,NA,NA,NA,1.41534607875437,149.158395086329,41.9400664521326,41.9400664521326,NA,NA,0,0,0,NA,185.317140482273,6.49744098905218,NA,0,NA,NA,NA,NA,NA,NA,6.49744098905218,185.317140482273,17.2316390487752,29.8513364741983,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM657DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 15LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,31.4835336898661,31.0369453347578,0.011748038067547,0,0,0,0.00836708333333333,1.04816661833165,0.011748038067547,0.011748038067547,26,8.5,6.00413603918317,1,NA,NA,NA,NA,2.49586396081683,183.545958985035,75.4057076816314,75.4057076816314,NA,NA,0,0,0,NA,200.200389009881,6.54125987916765,NA,0,NA,NA,NA,NA,NA,NA,6.54125987916765,200.200389009881,8.6649757262889,30.9786235754986,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM664DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,13.932891681613,13.9327485079375,0,0,0,0,0.00186142857142857,1.21124173085815,0,0,35,47,38.6528592706211,1,NA,NA,NA,NA,8.3471407293789,537.378469489965,118.976530510036,118.976530510036,NA,NA,0,0,0,NA,549.527999201459,39.6062604790771,NA,0,NA,NA,NA,NA,NA,NA,39.6062604790771,549.527999201459,3.37922692499804,13.8583868528108,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM664DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,12.6487311040214,12.6490858048761,0,0,0,0,0.00149692307692308,1.13043156423536,0,0,31.9230769230769,37.6153846153846,33.7242692611047,1,NA,NA,NA,NA,3.8911153542799,424.032701168462,49.0834526776922,49.0834526776922,NA,NA,0,0,0,NA,442.762426199181,35.2200846325429,NA,0,NA,NA,NA,NA,NA,NA,35.2200846325429,442.762426199181,2.60903418803426,12.5739855765788,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM664DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",1,0,0,"ROM","DeMoulas",NA,NA,NA,NA,11.9614140871788,11.9396057533815,0,0,0,0,0.00109769230769231,1.05602942698987,0,0,28.9230769230769,27.0130769230769,25.9884465232697,1,NA,NA,NA,NA,1.02463039980724,308.556962203637,11.7014993348244,11.7014993348244,NA,NA,0,0,0,NA,373.985930738939,31.4404361096858,NA,0,NA,NA,NA,NA,NA,NA,31.4404361096858,373.985930738939,2.31150791037649,11.8822398024944,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM664DDDOGCHOWHIPROTEIN_ROM","DD DOG CHOW HI PROTEIN 13LB","Dry Dog","NPP",0,0,0,"ROM","DeMoulas",NA,NA,NA,NA,11.49378124121,11.408792989418,0,0.0000541666666666667,0,0,0.00119166666666667,1.04816661833165,0,0,26,31.9166666666667,27.994483295698,1,NA,NA,NA,NA,3.92218337096863,318.361592447206,44.6450742194601,44.6450742194601,NA,NA,0,0,0,NA,324.109516729462,28.4980395835335,NA,0,NA,NA,NA,NA,NA,NA,28.4980395835335,324.109516729462,3.83434655133649,11.3706570534749,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM683DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",0,0,1,"ROM","DeMoulas",NA,NA,NA,NA,47.3643626888505,45.5186693487961,0.0112155329621667,0,0,0,0.104913571428571,1.21124173085815,0.0170350516387638,0.0215563705130928,35,259.571428571429,245.14124597486,1,NA,NA,NA,NA,14.4301825965682,10972.2550255557,645.558545872844,645.558545872844,NA,NA,0,0,0,NA,11101.1254494366,248.011766359773,NA,0,NA,NA,NA,NA,NA,NA,248.011766359773,11101.1254494366,674.634389299772,45.3070041468649,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM683DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 31.1LB","Dry Dog","NPP",0,1,0,"ROM","DeMoulas",NA,NA,NA,NA,48.912427156561,48.795095528484,0.0191009240655796,0,0,0,0.104621538461538,1.13043156423536,0.0128337501061673,0.00796463747227455,31.9230769230769,222.923076923077,222.923076923077,1,NA,NA,NA,NA,0,10653.6492307692,0,0,NA,NA,0,0,0,NA,11870.7891757749,248.173643669919,NA,0,NA,NA,NA,NA,NA,NA,248.173643669919,11870.7891757749,248.420642325,48.7605125841952,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
