"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within_non_normalised","Cross_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2","CB_Comp_TPR_3","WB_Comp_RP_4","WB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM876DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,10.7332699319192,10.7332699319192,0,0,0,0,0.04516,1.03971473125295,0,0,28.9230769230769,60.6582021767018,60.6582021767018,1,NA,NA,0,NA,NA,0,0,651.060857547469,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.7332699319192,"2022-06-25",NA,NA,2,2,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM876DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,10.7332699319192,10.7332699319192,0,0,0,0,0.04516,1.03479008670604,0,0,26,60.5079635330075,60.5079635330075,1,NA,NA,0,NA,NA,0,0,649.448305630493,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.7332699319192,"2022-03-26",NA,NA,1,1,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM877DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,10.4850957584592,10.4850957584592,0,0,0,0,0.330965,1.19912014620937,0,0,35,529.635606556724,529.635606556724,2,NA,NA,0,NA,NA,NA,0,5553.28005183688,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.4850957584592,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM877DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,10.4850957584592,10.4850957584592,0,0,0,0,0.330965,1.09673917646088,0,0,31.9230769230769,510.575327051281,510.575327051281,2,NA,NA,0,NA,NA,NA,0,5353.4311960393,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.4850957584592,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM877DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,10.4850957584592,10.4850957584592,0,0,0,0,0.330965,1.03971473125295,0,0,28.9230769230769,469.566535578882,469.566535578882,2,NA,NA,0,NA,NA,NA,0,4923.45009051252,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.4850957584592,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM877DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,10.4850957584592,10.4850957584592,0,0,0,0,0.330965,1.03479008670604,0,0,26,465.78830636485,465.78830636485,2,NA,NA,0,NA,NA,NA,0,4883.83499540599,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.4850957584592,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM878DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,7.86816843490419,7.86816843490419,0,0,0,0,0.008505,1.19912014620937,0,0,35,228.989723944565,228.989723944565,1,NA,NA,NA,24.2904234587252,NA,NA,0,1801.72971785805,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.86816843490419,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM878DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,7.86816843490419,7.86816843490419,0,0,0,0,0.008505,1.09673917646088,0,0,31.9230769230769,216.203116551774,216.203116551774,1,NA,NA,NA,24.2904234587252,NA,NA,0,1701.12253718058,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.86816843490419,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM878DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,7.86816843490419,7.86816843490419,0,0,0,0,0.008505,1.03971473125295,0,0,28.9230769230769,206.863343114534,206.863343114534,1,NA,NA,NA,24.2904234587252,NA,NA,0,1627.63562663253,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.86816843490419,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM878DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,7.86816843490419,7.86816843490419,0,0,0,0,0.008505,1.03479008670604,0,0,26,200.927131032535,200.927131032535,1,NA,NA,NA,24.2904234587252,NA,NA,0,1580.92851010605,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.86816843490419,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,18.99,18.99,0,0,0,0,0.648355,1.17850549217402,0,0,35,185.269081689241,140.038661687837,1,NA,NA,NA,NA,NA,NA,45.2304200014049,2659.33418545202,855.420096550403,2158.79830556782,0,1990.07746381111,2158.79830556782,168.538026170127,168.538026170127,0,0,855.420096550403,0,0,3.50557927627549,18.9711997117991,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,18.99,18.99,0,0,0,0,0.648355,1.1164922832978,0,0,31.9230769230769,185.200844768407,92.1135506308586,1,NA,NA,NA,NA,NA,NA,93.0872941375482,1749.23632648,1764.73692647506,1833.87371568668,0,1403.2077007582,1833.87371568668,430.227340928601,430.227340928601,0,0,1764.73692647506,0,0,2.99078919698452,18.9740486124723,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,18.99,18.99,0,0,0,0,0.648355,1.04200052344538,0,0,28.9230769230769,184.825258799927,105.697377519967,1,NA,NA,NA,NA,NA,NA,79.1278812799599,2007.19319910418,1502.51347887616,1763.56545821627,0,1582.70127190603,1763.56545821627,180.862244172898,180.862244172898,0,0,1502.51347887616,0,0,0.124986630275861,18.9893244792679,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,18.99,18.99,0,0,0,0,0.648355,0.985417829198689,0,0,26,184.826223843355,27.6228227206443,1,NA,NA,NA,NA,NA,NA,157.203401122711,524.557403465035,2985.16026872115,1273.26301271771,0,420.791048578922,1273.26301271771,852.434467983293,852.434467983293,0,0,2985.16026872115,0,0,0.132318599124716,18.9892848330373,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,18.3629963292188,18.3629963292188,0,0,0,0,0.45097,1.17850549217402,0,0,35,3090.24057939365,3090.24057939365,2,NA,NA,NA,NA,NA,NA,0,56746.0764158086,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.3629963292188,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,18.3629963292188,18.3629963292188,0,0,0,0,0.45097,1.1164922832978,0,0,31.9230769230769,3010.03425075758,3010.03425075758,2,NA,NA,NA,NA,NA,NA,0,55273.2478974843,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.3629963292188,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,18.3629963292188,18.3629963292188,0,0,0,0,0.45097,1.04200052344538,0,0,28.9230769230769,2917.06097652841,2917.06097652841,2,NA,NA,NA,NA,NA,NA,0,53565.9800040986,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.3629963292188,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM146TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 35LB","Litter","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,18.3629963292188,18.3629963292188,0,0,0,0,0.45097,0.985417829198689,0,0,26,2848.2985574463,2848.2985574463,2,NA,NA,NA,NA,NA,NA,0,52303.2959549056,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,18.3629963292188,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,11.388984063745,11.388984063745,0,0,0,0,0.926995,1.17850549217402,0,0,35,550.6025033868,531.037812292957,2,NA,NA,NA,NA,NA,NA,19.564691093843,6047.9811814505,220.300063503409,4768.01820970918,0,4376.82891105359,4768.01820970918,390.862542683141,390.862542683141,0,0,220.300063503409,NA,NA,2.52189157646268,11.3844048630373,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,11.388984063745,11.388984063745,0,0,0,0,0.926995,1.1164922832978,0,0,31.9230769230769,550.59239025489,506.689149064297,2,NA,NA,NA,NA,NA,NA,43.9032411905939,5770.67464396579,498.338786571664,4638.20407791635,0,4172.62987615941,4638.20407791635,465.430766779318,465.430766779318,0,0,498.338786571664,0,0,1.67452769476321,11.3859431868831,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,11.388984063745,11.388984063745,0,0,0,0,0.926995,1.04200052344538,0,0,28.9230769230769,550.589154052701,533.41466192948,2,NA,NA,NA,NA,NA,NA,17.1744921232218,6074.1746654894,195.073098660436,4656.12208483986,0,4393.92062180199,4656.12208483986,262.092449913224,262.092449913224,0,0,195.073098660436,NA,NA,1.40333702722177,11.3864355321908,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,11.388984063745,11.388984063745,0,0,0,0,0.926995,0.985417829198689,0,0,26,550.615326636569,481.278665011236,2,NA,NA,NA,NA,NA,NA,69.3366616253325,5480.87873003361,786.476582316452,3831.62712935025,0,3584.71091635798,3831.62712935025,246.785603345534,246.785603345534,0,0,786.476582316452,NA,NA,3.59386796756252,11.3824601778772,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,11.5432176024817,11.5432176024817,0,0,0,0,0.595025,1.17850549217402,0,0,35,6486.9820631458,6486.9820631458,2,NA,NA,NA,NA,NA,NA,0,74880.6455382876,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5432176024817,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,11.5432176024817,11.5432176024817,0,0,0,0,0.595025,1.1164922832978,0,0,31.9230769230769,5944.4024621205,5944.4024621205,2,NA,NA,NA,NA,NA,NA,0,68617.5311369849,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5432176024817,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,11.5432176024817,11.5432176024817,0,0,0,0,0.595025,1.04200052344538,0,0,28.9230769230769,5424.76938473372,5424.76938473372,2,NA,NA,NA,NA,NA,NA,0,62619.2934512621,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5432176024817,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM150TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 20LB","Litter","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,11.5432176024817,11.5432176024817,0,0,0,0,0.595025,0.985417829198689,0,0,26,4534.72251148867,4534.72251148867,2,NA,NA,NA,NA,NA,NA,0,52345.288716986,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.5432176024817,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,8.28153846153846,8.28153846153846,0,0,0,0,0.929815,1.17850549217402,0,0,35,435.444949811112,413.58100250759,2,NA,NA,NA,NA,NA,NA,21.8639473035217,3424.99778587966,179.542493208079,2638.24313616045,0,2482.12273813355,2638.24313616045,156.061825662933,156.061825662933,0,0,179.542493208079,NA,NA,1.61382065566236,8.27783283907323,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,8.28153846153846,8.28153846153846,0,0,0,0,0.929815,1.1164922832978,0,0,31.9230769230769,435.467275679563,398.925658286909,2,NA,NA,NA,NA,NA,NA,36.5416173926542,3303.71818239759,299.878911878124,2742.17167607193,0,2566.03242471039,2742.17167607193,175.971401567547,175.971401567547,0,0,299.878911878124,0,0,2.74189800596447,8.27524343015989,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,8.28153846153846,8.28153846153846,0,0,0,0,0.929815,1.04200052344538,0,0,28.9230769230769,435.44626758654,404.776222150597,2,NA,NA,NA,NA,NA,NA,30.6700454359432,3352.1698520564,252.314993757876,2618.40512633046,0,2464.94887542387,2618.40512633046,153.314497904561,153.314497904561,0,0,252.314993757876,0,0,1.68016713701897,8.27768076014194,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_Retailer","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,8.28153846153846,8.28153846153846,0,0,0,0,0.929815,0.985417829198689,0,0,26,435.43572241461,420.563360630179,2,NA,NA,NA,NA,NA,NA,14.8723617844312,3481.86176611999,123.068886686062,2996.42942475748,0,2642.18520608203,2996.42942475748,354.046757996099,354.046757996099,0,0,123.068886686062,NA,NA,1.14702989833133,8.2789048141364,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,9.85859056286051,9.85859056286051,0,0,0,0,0.352775,1.17850549217402,0,0,35,1747.93520673226,1747.93520673226,2,NA,NA,NA,NA,NA,NA,0,17232.1775335823,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.85859056286051,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,9.85859056286051,9.85859056286051,0,0,0,0,0.352775,1.1164922832978,0,0,31.9230769230769,1625.42264908215,1625.42264908215,2,NA,NA,NA,NA,NA,NA,0,16024.376388901,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.85859056286051,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,9.85859056286051,9.85859056286051,0,0,0,0,0.352775,1.04200052344538,0,0,28.9230769230769,1491.87677767327,1491.87677767327,2,NA,NA,NA,NA,NA,NA,0,14707.8023213204,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.85859056286051,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM167TIDYCATSCLUMPNONLW_ROM","CL TIDY CATS CLUMP NON-LW 14LB","Litter","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,9.85859056286051,9.85859056286051,0,0,0,0,0.352775,0.985417829198689,0,0,26,1397.60185198188,1397.60185198188,2,NA,NA,NA,NA,NA,NA,0,13778.3844285849,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,9.85859056286051,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM179TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 10LB","Litter","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,3.90934996938613,3.90934996938613,0,0,0,0,0.398925,1.17850549217402,0,0,35,1850.95411359278,1850.95411359278,2,NA,NA,NA,NA,NA,NA,0,7236.02740730908,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.90934996938613,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM179TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 10LB","Litter","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,3.90934996938613,3.90934996938613,0,0,0,0,0.398925,1.1164922832978,0,0,31.9230769230769,1753.63460485589,1753.63460485589,2,NA,NA,NA,NA,NA,NA,0,6855.57138880782,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.90934996938613,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM179TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 10LB","Litter","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,3.90934996938613,3.90934996938613,0,0,0,0,0.398925,1.04200052344538,0,0,28.9230769230769,1679.62012136486,1679.62012136486,2,NA,NA,NA,NA,NA,NA,0,6566.22287003803,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.90934996938613,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM179TIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 10LB","Litter","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,3.90934996938613,3.90934996938613,0,0,0,0,0.398925,0.985417829198689,0,0,26,1630.6640808671,1630.6640808671,2,NA,NA,NA,NA,NA,NA,0,6374.83657461684,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,3.90934996938613,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM183CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,7.6492128458498,7.6492128458498,0,0,0,0,0.061225,1.17850549217402,0,0,35,276.548951866283,276.548951866283,1,NA,NA,NA,NA,NA,NA,0,2115.38179512187,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.6492128458498,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM183CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,7.6492128458498,7.6492128458498,0,0,0,0,0.061225,1.1164922832978,0,0,31.9230769230769,272.156187943732,272.156187943732,1,NA,NA,NA,NA,NA,NA,0,2081.78060889671,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.6492128458498,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM183CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,7.6492128458498,7.6492128458498,0,0,0,0,0.061225,1.04200052344538,0,0,28.9230769230769,266.993098088022,266.993098088022,1,NA,NA,NA,NA,NA,NA,0,2042.28703564813,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.6492128458498,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM183CLTIDYCATSNONCLUMP_ROM","CL TIDY CATS NON-CLUMP 25LB","Litter","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,7.6492128458498,7.6492128458498,0,0,0,0,0.061225,0.985417829198689,0,0,26,263.134561059699,263.134561059699,1,NA,NA,NA,NA,NA,NA,0,2012.7722646449,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.6492128458498,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM189YESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,11.8383870967742,11.8383870967742,0,0,0,0,0.019615,1.17850549217402,0,0,35,21.3858198030506,21.3858198030506,1,NA,NA,NA,NA,NA,0,0,253.173613210372,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8383870967742,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM189YESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,11.8383870967742,11.8383870967742,0,0,0,0,0.019615,1.1164922832978,0,0,31.9230769230769,21.3858198030506,21.3858198030506,1,NA,NA,NA,NA,NA,0,0,253.173613210372,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8383870967742,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM189YESTERDAYSNEWSALT_ROM","CL YESTERDAYS NEWS ALT 13.2LB","Litter","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,11.8383870967742,11.8383870967742,0,0,0,0,0.019615,1.04200052344538,0,0,28.9230769230769,21.3858198030506,21.3858198030506,1,NA,NA,NA,NA,NA,0,0,253.173613210372,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.8383870967742,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
