"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM2775DCBLUELIFEPROT","Dry Cat","NPP","ITEM2814DCFRISKIESML_ROM","DC FRISKIES ML 18.5LB",0.660476344917226,0.0453611929505546,0.00696420179519537,"ITEM2775DCBLUELIFEPROT_Retailer_RegularPrice",1,0.141653233480691,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2814DCFRISKIESML","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DC BLUE LIFE PROT 10LB"
"ITEM2775DCBLUELIFEPROT","Dry Cat","NPP","ITEM2830DCKITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.620369067586025,0.0149676118480573,0.00161850891109879,"ITEM2775DCBLUELIFEPROT_Retailer_RegularPrice",0.890480395487723,0.0845875337342874,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2830DCKITKABOODLE","Retailer","Regular Price",NA,NA,2,NA,NA,NA,"CB_Comp_RP_2","DC BLUE LIFE PROT 10LB"
"ITEM2775DCBLUELIFEPROT","Dry Cat","NPP","ITEM2866DCPURINAONEML_ROM","DC PURINA ONE ML 02.8LB",0.735603367607548,0.0653560384604727,0.0084235436426617,"ITEM2775DCBLUELIFEPROT_Retailer_PromotedDiscount",-0.735162327460621,0.183115854445951,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2866DCPURINAONEML","Retailer","Promoted Discount",NA,NA,NA,NA,3,NA,"CB_Comp_TPR_3","DC BLUE LIFE PROT 10LB"
"ITEM2784DCCNPORGANIX","Dry Cat","NPP","ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB",0.756240714843343,0.38269692044278,0.0258696219235179,"wk_sold_median_base_price_byppg_log",-2.5,0.497580150216809,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2784DCCNPORGANIX","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC C&P ORGANIX 03-4LB"
"ITEM2784DCCNPORGANIX","Dry Cat","NPP","ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB",0.756240714843343,0.38269692044278,0.0258696219235179,"tpr_discount_byppg",0.296213457130334,0.497580150216809,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2784DCCNPORGANIX","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC C&P ORGANIX 03-4LB"
"ITEM2784DCCNPORGANIX","Dry Cat","NPP","ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB",0.756240714843343,0.38269692044278,0.0258696219235179,"category_trend",-1.3663522806066,0.497580150216809,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2784DCCNPORGANIX","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC C&P ORGANIX 03-4LB"
"ITEM2784DCCNPORGANIX","Dry Cat","NPP","ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB",0.756240714843343,0.38269692044278,0.0258696219235179,"tpr_discount_byppg_lag1",-1.31091202932426,0.497580150216809,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2784DCCNPORGANIX","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DC C&P ORGANIX 03-4LB"
"ITEM2784DCCNPORGANIX","Dry Cat","NPP","ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB",0.756240714843343,0.38269692044278,0.0258696219235179,"tpr_discount_byppg_lag2",-2.23851834357236,0.497580150216809,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2784DCCNPORGANIX","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DC C&P ORGANIX 03-4LB"
"ITEM2784DCCNPORGANIX","Dry Cat","NPP","ITEM2784DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB",0.756240714843343,0.38269692044278,0.0258696219235179,"monthno",-0.0903528895916426,0.497580150216809,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2784DCCNPORGANIX","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC C&P ORGANIX 03-4LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB",0.500408090355557,0,0,"ACV_Feat_Only",0.299736470811043,0.0705185931038464,"",NA,NA,0.999948625808107,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2787DCCATKITTENCHOW","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB",0.500408090355557,0,0,"ACV_Disp_Only",0.145626710993777,0.0705185931038464,"",NA,NA,0.99990516088256,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2787DCCATKITTENCHOW","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB",0.500408090355557,0,0,"ACV_Feat_Disp",5.28606651378436,0.0705185931038464,"",NA,NA,0.999976320268408,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2787DCCATKITTENCHOW","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB",0.500408090355557,0,0,"category_trend",0.661609469212731,0.0705185931038464,"",NA,NA,0.999934824845304,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2787DCCATKITTENCHOW","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB",0.500408090355557,0,0,"monthno",0.00395632448869899,0.0705185931038464,"",NA,NA,1.00005183124779,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2787DCCATKITTENCHOW","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"wk_sold_median_base_price_byppg_log",-0.302885036862754,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,1.00000202975441,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"tpr_discount_byppg",1.07114023076652,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,0.999925926838432,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"ACV_Selling",1.52500227030138,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,0.999949505763625,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"flag_qtr2",-0.0693059176374179,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,0.999926665760955,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"flag_qtr3",-0.0892384291936517,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,1.00002899931755,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"category_trend",0.295590674297802,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,0.999937924989373,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2787DCCATKITTENCHOW","Dry Cat","NPP","ITEM2787DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB",0.580253382737749,0,0,"monthno",0.00268646305868387,0.0829421547980987,"Relaxed edlp variance cutoff",-0.256604351816905,0.0191164407971734,0.999916393116401,"Brand in Retailer",1.07191870971528,0.240686303575269,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2787DCCATKITTENCHOW","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DC CAT/KITTEN CHOW 13-15LB"
"ITEM2788DCCATKITTENCHOW","Dry Cat","NPP","ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB",0.150244035042106,0.0168438198020562,0.00221376169879485,"tpr_discount_byppg",0.153532601475537,0.102225173129184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2788DCCATKITTENCHOW","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC CAT/KITTEN CHOW 12LB"
"ITEM2788DCCATKITTENCHOW","Dry Cat","NPP","ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB",0.150244035042106,0.0168438198020562,0.00221376169879485,"ACV_Feat_Only",10,0.102225173129184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2788DCCATKITTENCHOW","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC CAT/KITTEN CHOW 12LB"
"ITEM2788DCCATKITTENCHOW","Dry Cat","NPP","ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB",0.150244035042106,0.0168438198020562,0.00221376169879485,"ACV_Disp_Only",10,0.102225173129184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2788DCCATKITTENCHOW","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC CAT/KITTEN CHOW 12LB"
"ITEM2788DCCATKITTENCHOW","Dry Cat","NPP","ITEM2788DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB",0.150244035042106,0.0168438198020562,0.00221376169879485,"category_trend",0.217662152788928,0.102225173129184,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2788DCCATKITTENCHOW","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC CAT/KITTEN CHOW 12LB"
"ITEM2789DCCATKITTENCHOW","Dry Cat","NPP","ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB",0.134567225043351,0,0,"wk_sold_median_base_price_byppg_log",-1.09693144117781,0.107552744466987,"No Change",-2.09859356649727,0.500188228676294,1.00000910904154,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2789DCCATKITTENCHOW","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT/KITTEN CHOW 20LB"
"ITEM2789DCCATKITTENCHOW","Dry Cat","NPP","ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB",0.134567225043351,0,0,"ACV_Disp_Only",3.94253039299954,0.107552744466987,"No Change",-2.09859356649727,0.500188228676294,1.00020090608971,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2789DCCATKITTENCHOW","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DC CAT/KITTEN CHOW 20LB"
"ITEM2789DCCATKITTENCHOW","Dry Cat","NPP","ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB",0.134567225043351,0,0,"flag_qtr2",0.0215122684931275,0.107552744466987,"No Change",-2.09859356649727,0.500188228676294,1.0000303667666,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2789DCCATKITTENCHOW","ROM","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DC CAT/KITTEN CHOW 20LB"
"ITEM2789DCCATKITTENCHOW","Dry Cat","NPP","ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB",0.134567225043351,0,0,"flag_qtr4",-0.0454622814194723,0.107552744466987,"No Change",-2.09859356649727,0.500188228676294,0.9999743211917,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2789DCCATKITTENCHOW","ROM","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","DC CAT/KITTEN CHOW 20LB"
"ITEM2789DCCATKITTENCHOW","Dry Cat","NPP","ITEM2789DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB",0.134567225043351,0,0,"category_trend",1.29211133258474,0.107552744466987,"No Change",-2.09859356649727,0.500188228676294,0.999897745436261,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2789DCCATKITTENCHOW","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DC CAT/KITTEN CHOW 20LB"
"ITEM2790DCCATKITTENCHOW","Dry Cat","NPP","ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB",0.403021230530028,0.02548424655579,0.00334223818543238,"wk_sold_median_base_price_byppg_log",-0.941444662032793,0.120936482690968,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2790DCCATKITTENCHOW","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT/KITTEN CHOW 25LB"
"ITEM2790DCCATKITTENCHOW","Dry Cat","NPP","ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB",0.403021230530028,0.02548424655579,0.00334223818543238,"tpr_discount_byppg",3.30746721231231,0.120936482690968,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2790DCCATKITTENCHOW","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC CAT/KITTEN CHOW 25LB"
"ITEM2790DCCATKITTENCHOW","Dry Cat","NPP","ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB",0.403021230530028,0.02548424655579,0.00334223818543238,"ACV_Feat_Only",0.714219193260694,0.120936482690968,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2790DCCATKITTENCHOW","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DC CAT/KITTEN CHOW 25LB"
"ITEM2790DCCATKITTENCHOW","Dry Cat","NPP","ITEM2790DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB",0.403021230530028,0.02548424655579,0.00334223818543238,"ACV_Feat_Disp",5.32497261922704,0.120936482690968,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2790DCCATKITTENCHOW","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DC CAT/KITTEN CHOW 25LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB",0.800055650241963,0,0,"wk_sold_median_base_price_byppg_log",-0.220465051238877,0.0705849014613024,"No Change",-0.207346792194261,0.077711586554278,1.00013509137008,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2791DCCATKITTENCHOW","ROM","Regular Price",NA,NA,NA,NA,1,NA,"Regular Price","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB",0.800055650241963,0,0,"ACV_Disp_Only",3.64756198739962,0.0705849014613024,"No Change",-0.207346792194261,0.077711586554278,0.999941756439268,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2791DCCATKITTENCHOW","ROM","ACV_Disp_Only",NA,NA,NA,NA,1,NA,"ACV_Disp_Only","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB",0.800055650241963,0,0,"ACV_Selling",2.00498345939605,0.0705849014613024,"No Change",-0.207346792194261,0.077711586554278,0.999945372129673,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2791DCCATKITTENCHOW","ROM","ACV_Selling",NA,NA,NA,NA,1,NA,"ACV_Selling","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB",0.800055650241963,0,0,"category_trend",0.69027342466174,0.0705849014613024,"No Change",-0.207346792194261,0.077711586554278,0.999994394113885,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2791DCCATKITTENCHOW","ROM","category_trend",NA,NA,NA,NA,1,NA,"category_trend","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB",0.800055650241963,0,0,"ITEM2791DCCATKITTENCHOW_Retailer_PromotedDiscount",-0.0275209387885219,0.0705849014613024,"No Change",-0.207346792194261,0.077711586554278,0.999960604305277,"",NA,NA,"1st Pass","No Change",2,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2791DCCATKITTENCHOW","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB",0.00000252236780255909,0,0,"wk_sold_median_base_price_byppg_log",-0.162121844394101,0.146715672546085,"No Change",-0.816253970656159,0.666270544611946,1.00008763102053,"No Change",1.24638242931905,0.342255164766908,"1st Pass","No Change",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2791DCCATKITTENCHOW","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB",0.00000252236780255909,0,0,"tpr_discount_byppg",1.24210962711207,0.146715672546085,"No Change",-0.816253970656159,0.666270544611946,0.999975386041208,"No Change",1.24638242931905,0.342255164766908,"1st Pass","No Change",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2791DCCATKITTENCHOW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB",0.00000252236780255909,0,0,"tpr_discount_byppg_lag1",-0.447819977867298,0.146715672546085,"No Change",-0.816253970656159,0.666270544611946,1.00013634803319,"No Change",1.24638242931905,0.342255164766908,"1st Pass","No Change",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2791DCCATKITTENCHOW","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2791DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB",0.00000252236780255909,0,0,"tpr_discount_byppg_lag2",-0.295800887202573,0.146715672546085,"No Change",-0.816253970656159,0.666270544611946,1.00000361955987,"No Change",1.24638242931905,0.342255164766908,"1st Pass","No Change",2,"Big Y","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2791DCCATKITTENCHOW","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2830DCKITKABOODLE_ROM","DC KIT KABOODLE 22LB",0.620369067586025,0.0149676118480573,0.00161850891109879,"ITEM2791DCCATKITTENCHOW_Retailer_PromotedDiscount",-3.83333066674636e-13,0.0845875337342874,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2830DCKITKABOODLE","Retailer","Promoted Discount",NA,NA,NA,NA,2,NA,"CB_Comp_TPR_2","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2832DCKITKABOODLE_ROM","DC KIT KABOODLE 38LB",0.254925754358587,0.0996979087939948,0.0177092813441771,"ITEM2791DCCATKITTENCHOW_Retailer_PromotedDiscount",-5.14233089656319e-14,0.236303693158125,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2832DCKITKABOODLE","Retailer","Promoted Discount",NA,NA,NA,NA,2,NA,"CB_Comp_TPR_2","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2791DCCATKITTENCHOW","Dry Cat","NPP","ITEM2866DCPURINAONEML_ROM","DC PURINA ONE ML 02.8LB",0.735603367607548,0.0653560384604727,0.0084235436426617,"ITEM2791DCCATKITTENCHOW_Retailer_PromotedDiscount",-0.0156785362456367,0.183115854445951,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2866DCPURINAONEML","Retailer","Promoted Discount",NA,NA,NA,NA,4,NA,"CB_Comp_TPR_4","DC CAT/KITTEN CHOW 03.2LB"
"ITEM2793DCCATCHOWNATURALSGF","Dry Cat","NPP","ITEM2793DCCATCHOWNATURALSGF_ROM","DC CAT CHOW NATURALS GF 13LB",0.810325320154294,0.429730608790573,0.0637140699450675,"wk_sold_median_base_price_byppg_log",-2.5,0.948429064696185,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2793DCCATCHOWNATURALSGF","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DC CAT CHOW NATURALS GF 13LB"
"ITEM2793DCCATCHOWNATURALSGF","Dry Cat","NPP","ITEM2793DCCATCHOWNATURALSGF_ROM","DC CAT CHOW NATURALS GF 13LB",0.810325320154294,0.429730608790573,0.0637140699450675,"ACV_Selling",10,0.948429064696185,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Big Y","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2793DCCATCHOWNATURALSGF","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DC CAT CHOW NATURALS GF 13LB"
