"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2","CB_Comp_TPR_3","WB_Comp_RP_4","WB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM518DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 04LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,5.26517958405836,5.24203866456038,0,0,0.000328461538461538,0,0.00652153846153846,1.03971473125295,0,0,28.9230769230769,141.89,69.4778961756387,1,NA,NA,NA,NA,NA,NA,72.4121038243613,362.389058336823,377.980941663177,377.980941663177,NA,NA,0,0,0,NA,362.389058336823,69.4778961756387,NA,0,NA,NA,NA,NA,0,0,69.4778961756387,362.389058336823,6.66144611056877,5.22093819943507,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM518DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 04LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,5.1080716961424,5.08801561951565,0.0155059716345657,0,0,0,0.00645166666666667,1.03479008670604,0.0155059716345657,0.0155059716345657,26,143.3475,59.5504887121841,1,NA,NA,NA,NA,NA,NA,83.7970112878159,297.600260789354,415.072239210646,415.072239210646,NA,NA,0,0,0,NA,297.600260789354,59.5504887121841,NA,0,NA,NA,NA,NA,0,0,59.5504887121841,297.600260789354,19.3688940486245,5.06973447364526,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,25.0420645793619,25.0453542103075,0,0,0,0,0,1.19912014620937,0,0,35,0,0,1,NA,NA,0.0660917774379047,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,37.2706220267632,1.48837603023034,0,0,0,0,0,0,NA,NA,1.48837603023034,37.2706220267632,0,25.0420645793619,"2022-12-31",NA,NA,4,4,0,NA,0.0885213976705926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,25.2390383140185,25.1613817611898,0,0,0,0,0.0113292307692308,1.09673917646088,0,0,31.9230769230769,1.46153846153846,0.596727905796125,1,NA,NA,0.170127543543479,NA,NA,0,0.864810555742337,14.9122303658452,21.611615788001,21.611615788001,NA,NA,0,0,0,NA,44.1422572285726,1.76069021277503,32.0461251940078,0,13.0840328045637,32.0461251940078,18.9620923894442,18.9620923894442,NA,NA,1.76069021277503,44.1422572285726,0.724792305379018,25.0962522082105,"2022-09-24",NA,NA,3,3,0,NA,0.0484347001609862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,25.9635834742148,25.3746153846154,0,0,0,0,0.584116538461538,1.03971473125295,0,0,28.9230769230769,72.4615384615385,44.1563676801695,1,NA,NA,0,NA,NA,0,28.305170781369,1125.20003966564,690.717652642053,690.717652642053,NA,NA,0,0,571.955265761206,NA,1165.5198691228,45.2359058188907,1588.81315435555,0,968.185596225662,1588.81315435555,604.846694848394,604.846694848394,NA,NA,69.4322573724715,1737.47513488401,66.4132475399811,25.0450705731572,"2022-06-25",NA,NA,2,2,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,25.1900394683713,25.19,0,0,0,0,0.498231666666667,1.03479008670604,0,0,26,63.3333333333333,46.4104926628175,1,NA,NA,0,NA,NA,0,16.9228406705158,1139.56808648593,430.998580180739,430.998580180739,NA,NA,0,0,405.20372424394,NA,1232.67435922282,50.2278093608846,1388.66542507367,0,1017.61020823405,1388.66542507367,371.055216839618,371.055216839618,NA,NA,66.5665185190236,1637.87808346676,0.00352896962223307,25.19,"2022-03-26",NA,NA,1,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,29.6100045258366,29.2532601157023,0,0.00019,0,0,0.3572,1.19912014620937,0,0,35,372.068928571429,371.243660478996,2,NA,NA,NA,NA,NA,NA,0.825268092432355,10769.7166565192,23.8687006236278,23.8687006236278,NA,NA,0,0,0,NA,12400.0632292616,427.404745241703,NA,0,NA,NA,NA,NA,NA,NA,427.404745241703,12400.0632292616,224.362235670989,28.998094928994,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,29.707188657722,29.5902687125406,0,0,0,0,0.317222307692308,1.09673917646088,0,0,31.9230769230769,333.740769230769,327.635811669197,2,NA,NA,NA,NA,NA,NA,6.1049575615723,9659.39325780086,179.863588352989,179.863588352989,NA,NA,0,0,0,NA,9922.89475026108,336.565489205588,NA,0,NA,NA,NA,NA,NA,NA,336.565489205588,9922.89475026108,72.2783017934182,29.490561988951,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,27.609015376292,27.5903192298482,0,0,0,0,0.275415384615385,1.03971473125295,0,0,28.9230769230769,378.668769230769,335.75330428469,2,NA,NA,NA,NA,NA,NA,42.9154649460796,9261.32233282203,1179.75782102413,1179.75782102413,NA,NA,0,0,0,NA,9493.7736342276,344.294773386498,NA,0,NA,NA,NA,NA,NA,NA,344.294773386498,9493.7736342276,13.9584213298275,27.579255402513,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM522DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 15LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,25.9495205862584,25.9103727796631,0,0.00484916666666667,0,0,0.284468333333333,1.03479008670604,0,0,26,406.223416666667,366.98115284095,2,NA,NA,NA,NA,NA,NA,39.2422638257166,9460.32429713905,986.63503619429,986.63503619429,NA,NA,0,0,0,NA,9931.27858721758,385.032595977568,NA,0,NA,NA,NA,NA,NA,NA,385.032595977568,9931.27858721758,28.8995135848202,25.9028732007038,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,8.29003612987043,8.28823129251701,0,0,0,0,0.784831071428571,1.19912014620937,0,0,35,132.928571428571,123.455861376951,2,NA,NA,NA,6.98608338126907,NA,NA,9.47271005162036,1021.27977563509,77.038795793482,77.038795793482,NA,NA,0,0,23.0976138447372,NA,1051.25013253355,127.054277995771,659.830575868851,0,612.809956740646,659.830575868851,46.7636640030566,46.7636640030566,NA,NA,130.024984043992,1074.34774637829,3.66438567185627,8.2625575499794,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,8.29007931617905,8.29,0,0,0,0,0.761872692307692,1.09673917646088,0,0,31.9230769230769,125.769230769231,116.500111971821,2,NA,NA,NA,6.99613165986118,NA,NA,9.26911879741015,965.469393846447,76.8375292304754,76.8375292304754,NA,NA,0,0,35.9478952420365,NA,975.243899885216,117.640583146582,624.293055083619,0,578.283021814148,624.293055083619,46.0100332694718,46.0100332694718,NA,NA,122.022385339193,1011.19179512725,0.329922777538512,8.28711711711712,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,7.90546485170927,7.90538461538462,0,0,0,0,0.768031923076923,1.03971473125295,0,0,28.9230769230769,114.846153846154,113.423340135981,2,NA,NA,NA,6.71241590797628,NA,NA,1.42281371017269,895.380499474559,11.0810389869792,11.0810389869792,NA,NA,0,0,22.6642918108598,NA,925.887577289443,117.109150039193,570.073107791953,0,563.010547955133,570.073107791953,7.06255983682043,7.06255983682043,NA,NA,120.072858487676,948.551869100302,0.77603138655423,7.8988126558247,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,7.5400364114145,7.54,0,0,0,0,0.765027916666667,1.03479008670604,0,0,26,119.916666666667,112.712960772547,2,NA,NA,NA,6.35555341953518,NA,NA,7.20370589411948,849.87182783409,54.4040054992433,54.4040054992433,NA,NA,0,0,16.0257651215351,NA,866.321370772491,114.865139401029,595.242109146242,0,559.484368297723,595.242109146242,35.7577408485189,35.7577408485189,NA,NA,116.98834334611,882.347135894026,0.00461278380344073,7.54,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,7.00995327443667,6.99591635869538,0,0,0,0,0.393013571428571,1.19912014620937,0,0,35,1481.34421428571,1406.36235873226,2,NA,NA,NA,NA,NA,NA,74.9818555534507,9824.47426840962,523.019231590383,523.019231590383,NA,NA,0,0,0,NA,9908.5159687428,1418.37555860452,NA,0,NA,NA,NA,NA,NA,NA,1418.37555860452,9908.5159687428,36.1579481409109,6.98608338126907,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,7.03728226873567,7.00512366777257,0,0,0,0,0.412836923076923,1.09673917646088,0,0,31.9230769230769,1345.04453846154,1291.30110332572,2,NA,NA,NA,NA,NA,NA,53.7434351358177,9033.38338488287,375.787615117128,375.787615117128,NA,NA,0,0,0,NA,9177.29901572908,1311.8132165553,NA,0,NA,NA,NA,NA,NA,NA,1311.8132165553,9177.29901572908,56.5699422774313,6.99613165986118,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,6.73961416279808,6.71252117784352,0,0,0,0,0.412646538461538,1.03971473125295,0,0,28.9230769230769,1196.70938461538,1183.5451302526,2,NA,NA,NA,NA,NA,NA,13.1642543627862,7944.80671737561,88.2949749320816,88.2949749320816,NA,NA,0,0,0,NA,8227.19492289868,1225.49409743241,NA,0,NA,NA,NA,NA,NA,NA,1225.49409743241,8227.19492289868,32.3056073020969,6.71241590797628,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM532DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 072OZ","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,6.3801129740937,6.35930655504243,0,0.00284,0,0,0.389495416666667,1.03479008670604,0,0,26,1170.79216666667,1169.30584146456,2,NA,NA,NA,NA,NA,NA,1.48632520210166,7427.3315557629,9.54952757043384,9.54952757043384,NA,NA,0,0,0,NA,8038.78512076431,1265.52591289538,NA,0,NA,NA,NA,NA,NA,NA,1265.52591289538,8038.78512076431,29.8859195931138,6.35555341953518,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM544DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 036OZ","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,4.77981819580382,4.76464179894556,0,0,0,0,0.00849107142857143,1.19912014620937,0,0,35,403.571428571429,394.97153536785,1,17.1306984481696,NA,NA,19.7004462680789,NA,NA,8.59989320357807,1880.84700351038,40.8501393467656,40.8501393467656,NA,NA,0,0,0,NA,1961.0743249195,411.949194356638,NA,0,NA,NA,NA,NA,NA,NA,411.949194356638,1961.0743249195,7.84675889596835,4.7604984153912,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM544DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 036OZ","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,4.53855480222817,4.52794232890199,0,0,0,0,0.00949153846153846,1.09673917646088,0,0,31.9230769230769,447.923076923077,408.166315819061,1,17.1523469552974,NA,NA,18.8499168453483,NA,NA,39.7567611040158,1847.35643143942,180.104337791352,180.104337791352,NA,NA,0,0,0,NA,1854.95852887175,409.837244808519,NA,0,NA,NA,NA,NA,NA,NA,409.837244808519,1854.95852887175,5.72232610508831,4.52601986773597,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM544DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 036OZ","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,4.26550286709417,4.26125016755799,0,0,0,0,0.00894769230769231,1.03971473125295,0,0,28.9230769230769,401.293846153846,390.291741384273,1,15.9815562679173,NA,NA,16.9911322420544,NA,NA,11.0021047695734,1662.94954824539,47.6996825238363,47.6996825238363,NA,NA,0,0,0,NA,1717.08232799846,403.067433679846,NA,0,NA,NA,NA,NA,NA,NA,403.067433679846,1717.08232799846,2.29415895786482,4.2598036942659,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM544DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 036OZ","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,4.04808111383652,4.04238920434497,0,0,0,0,0.008785,1.03479008670604,0,0,26,404.2925,390.313191593108,1,15.6024972181794,NA,NA,16.305243211564,NA,NA,13.9793084068919,1576.89155720685,55.9617761264781,55.9617761264781,NA,NA,0,0,0,NA,1619.28678046701,400.781662657342,NA,0,NA,NA,NA,NA,NA,NA,400.781662657342,1619.28678046701,3.1303003630669,4.04034356157989,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_Retailer","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,41.9904264487484,41.99,0,0,0,0,0.5983825,1.19912014620937,0,0,35,72.8571428571429,67.5191896321253,2,NA,NA,NA,NA,NA,NA,5.33795322501759,2833.73095276438,222.626190092764,222.626190092764,NA,NA,0,0,53.9790277924975,NA,2872.26214013894,68.4293861130599,2492.64721818532,0,2310.02086563629,2492.64721818532,182.581900179395,182.581900179395,NA,NA,69.7595553770053,2926.24116793144,2.94504086920685,41.9443215565796,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_Retailer","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,41.9901675062065,41.99,0,0,0,0,0.518754230769231,1.09673917646088,0,0,31.9230769230769,56.0769230769231,46.8247173255649,2,NA,NA,NA,NA,NA,NA,9.25220575135816,1965.86982099515,386.646332851001,386.646332851001,NA,NA,0,0,379.633201789468,NA,2021.24447728314,48.143559793923,1918.54883173449,0,1602.00492095526,1918.54883173449,316.004573149001,316.004573149001,NA,NA,57.2306406647921,2400.8776790726,2.16527136568701,41.9544378452598,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_Retailer","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,39.6823076923077,39.6823076923077,0,0,0,0,0.608731538461538,1.03971473125295,0,0,28.9230769230769,69.6923076923077,60.7017277056141,2,NA,NA,NA,NA,NA,NA,8.99057998669355,2408.54193800032,354.106523538144,354.106523538144,NA,NA,0,0,250.272233311819,NA,2448.84858177871,61.7354964611513,2384.36932997455,0,2076.77637045312,2384.36932997455,307.429420288736,307.429420288736,NA,NA,68.1173587204829,2699.12081509053,1.73153846153816,39.6558252697529,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_Retailer","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,37.4901578851101,37.49,0,0,0,0,0.565573333333333,1.03479008670604,0,0,26,59.0833333333333,55.0687231079733,2,NA,NA,NA,NA,NA,NA,4.01461022536001,2067.20192512059,151.707241546073,151.707241546073,NA,NA,0,0,166.60827788015,NA,2124.03034661055,56.5602830403956,2021.40655945322,0,1884.05548284069,2021.40655945322,137.351076612537,137.351076612537,NA,NA,61.0845285665324,2290.6386244907,0.00857500049961324,37.49,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_ROM","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,45.141164769564,44.0602681685651,0,0,0,0,0.18751,1.19912014620937,0,0,35,270,224.418644909662,2,NA,NA,NA,NA,NA,NA,45.5813550903377,9764.97940417611,1983.70916725247,1983.70916725247,NA,NA,0,0,0,NA,9945.9107273582,228.617404736535,NA,0,NA,NA,NA,NA,NA,NA,228.617404736535,9945.9107273582,447.322721441165,43.5166138847116,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_ROM","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,45.0947797672749,44.9736751721936,0,0,0,0,0.166212692307692,1.09673917646088,0,0,31.9230769230769,219.923076923077,208.265830010971,2,NA,NA,NA,NA,NA,NA,11.6572469121058,9301.27425511439,523.62805257792,523.62805257792,NA,NA,0,0,0,NA,9956.07429840649,223.161630158568,NA,0,NA,NA,NA,NA,NA,NA,223.161630158568,9956.07429840649,109.407859842701,44.6322026391889,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_ROM","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,40.7429822048744,40.6691966287163,0,0,0,0,0.14401,1.03971473125295,0,0,28.9230769230769,209.769230769231,204.228271076401,2,NA,NA,NA,NA,NA,NA,5.54095969282977,8292.13502082512,222.988056097954,222.988056097954,NA,NA,0,0,0,NA,9918.52064508579,244.061063884659,NA,0,NA,NA,NA,NA,NA,NA,244.061063884659,9918.52064508579,18.1222863199881,40.6476484546681,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM547DDPURINAONEML_ROM","DD PURINA ONE ML 31.1LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,38.5599548592601,38.4994786534024,0,0.004345,0,0,0.1385875,1.03479008670604,0,0,26,221.235,209.920720223301,2,NA,NA,NA,NA,NA,NA,11.3142797766994,8094.89862925675,434.482204076579,434.482204076579,NA,NA,0,0,0,NA,9910.33710717496,257.623364516214,NA,0,NA,NA,NA,NA,NA,NA,257.623364516214,9910.33710717496,12.7133066440884,38.4882705001415,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM555DDBEYONDSMBRDSPRFOOD_ROM","DD BEYOND SM-BRD/SPR FOOD 03-4LB","Dry Dog","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,10.3149472016222,10.2799960344969,0.0340416574102847,0,0,0,0.0314,1.19912014620937,0.0274149833031419,0.0274149833031419,35,33.4575,24.2057458883109,1,NA,NA,0,NA,NA,0,9.25175411168909,237.38584033592,94.2394453783661,94.2394453783661,NA,NA,0,0,0,NA,247.638802647833,25.2730809846036,NA,0,NA,NA,NA,NA,NA,NA,25.2730809846036,247.638802647833,13.3714575075553,10.215503024278,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM555DDBEYONDSMBRDSPRFOOD_ROM","DD BEYOND SM-BRD/SPR FOOD 03-4LB","Dry Dog","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,10.1704131054131,10.1704131054131,0,0,0,0,0.0226407692307692,1.09673917646088,0,0,31.9230769230769,21.3076923076923,13.6834965782467,1,NA,NA,0.0249473764881917,NA,NA,0.0949564194333201,7.62419572944563,140.281686922962,78.4283130770376,78.4283130770376,NA,NA,0,0,0,NA,182.73277194289,17.9301178537138,NA,0,NA,NA,NA,NA,NA,NA,17.9301178537138,182.73277194289,0.173992673992787,10.1663667641575,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM555DDBEYONDSMBRDSPRFOOD_ROM","DD BEYOND SM-BRD/SPR FOOD 03-4LB","Dry Dog","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,9.88697738261768,9.75726609930483,0.0285283235881858,0,0,0,0.0257384615384615,1.03971473125295,0.0334063553720472,0.0376833439539685,28.9230769230769,27.3846153846154,21.9321563532729,1,NA,NA,0,NA,NA,0,5.45245903134249,205.596515521903,51.3450229396355,51.3450229396355,NA,NA,0,0,0,NA,228.763084735106,24.3346357620309,NA,0,NA,NA,NA,NA,NA,NA,24.3346357620309,228.763084735106,13.6855377228263,9.70320501201393,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM555DDBEYONDSMBRDSPRFOOD_ROM","DD BEYOND SM-BRD/SPR FOOD 03-4LB","Dry Dog","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,9.90639454539093,9.81159420289855,0.0757758251007244,0,0,0,0.0270641666666667,1.03479008670604,0.0704912906682079,0.0658578863711264,26,26.2916666666667,23.5520097667124,1,NA,NA,0,NA,NA,0.00504623573753097,2.73965689995431,212.062430249102,24.0017364175649,24.0017364175649,NA,NA,0,0,0,NA,236.672283379943,26.398510829671,NA,0,NA,NA,NA,NA,NA,NA,26.398510829671,236.672283379943,24.4434918944173,9.76832907075874,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM560DDPURINAONEML_Retailer","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,24.9901969788589,24.99,0,0,0,0,0.805224285714286,1.19912014620937,0,0,35,130.142857142857,127.576331247637,2,NA,NA,NA,NA,NA,NA,2.56652589521971,3188.04447382895,64.1362404567646,64.1362404567646,0,0,0,0,146.944212475297,146.944212475297,4088.5508857532,163.606155621452,2620.39946318799,0,2568.72299606763,2620.39946318799,51.6764671203541,51.6764671203541,NA,NA,169.493366988078,4235.4950982285,0.116108380138358,24.9892302955665,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM560DDPURINAONEML_Retailer","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,25.1237185268057,24.99,0,0,0,0,0.621483461538462,1.09673917646088,0,0,31.9230769230769,84.9230769230769,69.4406810471056,2,NA,NA,NA,NA,NA,NA,15.4823958759713,1735.81123095918,385.502615194666,385.502615194666,0,0,0,0,803.871265512731,803.87126551273,2062.55712955328,82.1834654419117,1709.90855792593,0,1398.17372488991,1709.90855792593,311.509780507923,311.509780507923,NA,NA,114.755144492932,2866.42839506601,8.52855340297648,24.9820328439482,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM560DDPURINAONEML_Retailer","DD PURINA ONE ML 16.5LB","Dry Dog","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,25.9735148560882,25.367182575336,0,0,0,0,0.758786923076923,1.03971473125295,0,0,28.9230769230769,187.769230769231,152.778388584763,2,NA,NA,NA,NA,NA,NA,34.9908421844679,3933.23084252123,774.969157478769,774.969157478769,0,0,0,0,309.762034854344,309.762034854343,4107.05300801226,158.124124153005,3780.69455606629,0,3076.16119872631,3780.69455606629,693.599171053381,693.599171053381,NA,NA,176.131385308735,4416.8150428666,170.526912166878,25.060704494474,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
