"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","Missing_data_flag","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7"
"ITEM1083DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 216OZ","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,2549.85714285714,0,NA,19.7821241391969,19.7821241391969,0,0,0,0,0.60326,1.23008269369047,0,0,32,0,2144.31223068296,2143.69460090531,2,NA,NA,NA,NA,NA,NA,0.617629777653584,42230.5689482253,0,36033.9397670194,0,31135.4314109162,36033.9397670194,4864.96426781414,4864.96426781414,0,0,0,NA,NA,188.48179234323,19.6946520937739,"2022-12-31",NA,14.5236545464732,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1083DDMOISTANDMEATY_Retailer","DD MOIST AND MEATY 216OZ","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,2519.23076923077,0,NA,19.7821241391969,19.7821241391969,0,0,0,0,0.60326,1.11449893158544,0,0,28.9230769230769,0,2031.49926712593,1905.74020915597,2,NA,NA,NA,NA,NA,NA,125.759057969956,37672.5433963142,2459.02058076714,29988.8891341749,0,27654.0073761068,29988.8891341749,2331.72735292108,2331.72735292108,0,0,2459.02058076714,NA,NA,55.8067138912857,19.7550013084702,"2022-09-24",NA,14.5111258015267,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1083DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 216OZ","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,19.9176726947064,19.9176726947064,0,0,0,0,0.393895,1.12445387364858,0,0,29.6153846153846,0,31458.6100994875,31458.6100994875,2,NA,NA,NA,NA,0.0233056905919359,NA,0,626582.299391978,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.9176726947064,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1083DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 216OZ","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,19.9176726947064,19.9176726947064,0,0,0,0,0.393895,1.2463057973431,0,0,35,0,37749.4473559556,37749.4473559556,2,NA,NA,NA,NA,0.182166991448514,NA,0,751881.136841974,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.9176726947064,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1083DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 216OZ","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,19.9176726947064,19.9176726947064,0,0,0,0,0.393895,1.23008269369047,0,0,32,0,36562.4291005984,36562.4291005984,2,NA,NA,NA,NA,0,NA,0,728238.495749127,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.9176726947064,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1083DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 216OZ","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,19.9176726947064,19.9176726947064,0,0,0,0,0.393895,1.11449893158544,0,0,28.9230769230769,0,30691.9205322804,30691.9205322804,2,NA,NA,NA,NA,0,NA,0,611311.6275339,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,19.9176726947064,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_Retailer","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,31.6120357142857,31.6120357142857,0,0,0,0,0.131965,1.12445387364858,0,0,29.6153846153846,0,459.296385650675,457.356127213018,1,NA,NA,NA,NA,NA,NA,1.94025843765669,14457.9582276053,31.351094639414,NA,0,NA,NA,NA,NA,0,0,31.351094639414,NA,NA,29.9844243867332,31.549651338778,"2023-04-22",NA,23.6985095320624,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_Retailer","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,31.6120357142857,31.6120357142857,0,0,0,0,0.131965,1.2463057973431,0,0,35,0,602.858422802915,600.474640520374,1,NA,NA,NA,NA,NA,NA,2.38378228254184,18982.2257816529,38.4683093016653,NA,0,NA,NA,NA,NA,0,0,38.4683093016653,NA,NA,36.8879013491281,31.5492150387499,"2023-03-25",NA,25.2018947368421,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_Retailer","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,415.714285714286,0,NA,31.6120357142857,31.6120357142857,0,0,0,0,0.131965,1.23008269369047,0,0,32,0,508.419949217894,503.528969201818,1,NA,NA,NA,NA,NA,NA,4.89098001607549,15917.5757575853,78.6848973552627,10083.1008933912,0,10080.0783228776,10083.1008933912,2.98622218352615,2.98622218352615,0,0,78.6848973552627,NA,NA,75.9289375907733,31.4621517256573,"2022-12-31",NA,25.071381443299,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_Retailer","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,408.307692307692,0,NA,31.6120357142857,31.6120357142857,0,0,0,0,0.131965,1.11449893158544,0,0,28.9230769230769,0,429.70566993806,420.278599386699,1,NA,NA,NA,NA,NA,NA,9.42707055136154,13285.8620937623,150.333321607543,7691.16184476784,0,7554.08493953041,7691.16184476784,136.442553713503,136.442553713503,0,0,150.333321607543,NA,NA,147.675569343189,31.3009856576354,"2022-09-24",NA,24.4985983421251,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,27.7627084657039,27.7627084657039,0,0,0,0,0.031655,1.12445387364858,0,0,29.6153846153846,0,3449.35854724452,3449.35854724452,2,NA,NA,NA,NA,NA,NA,0,95763.5357408334,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.7627084657039,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,27.7627084657039,27.7627084657039,0,0,0,0,0.031655,1.2463057973431,0,0,35,0,4301.43341551436,4301.43341551436,2,NA,NA,NA,NA,NA,NA,0,119419.441899562,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.7627084657039,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,27.7627084657039,27.7627084657039,0,0,0,0,0.031655,1.23008269369047,0,0,32,0,4194.88493887287,4194.88493887287,2,NA,NA,NA,NA,NA,NA,0,116461.3676051,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.7627084657039,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1084DDPUPPYCHOWLGBRD_ROM","DD PUPPY CHOW 32-36LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,27.7627084657039,27.7627084657039,0,0,0,0,0.031655,1.11449893158544,0,0,28.9230769230769,0,3343.72177210927,3343.72177210927,2,NA,NA,NA,NA,NA,NA,0,92830.7727494965,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.7627084657039,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,60.105663106364,60.105663106364,0,0,0,0,0.06269,1.12445387364858,0,0,29.6153846153846,0,1331.89263465136,1331.89263465136,1,NA,NA,NA,NA,NA,NA,0,80028.4096069833,0,NA,180.692307692308,NA,NA,NA,NA,0,0,0,NA,NA,25.8803852189439,59.9868226021083,"2023-04-22",1.5,45.3009442379182,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,60.105663106364,60.105663106364,0.0361538162584561,0,0,0,0.06269,1.2463057973431,0.0361538162584561,0.0361538162584561,35,0,1973.71692280477,1973.71692280477,1,NA,NA,NA,NA,NA,NA,0,114619.827657547,0,NA,213.375,NA,NA,NA,NA,0,26667.625189199,0,NA,NA,4011.73677188624,59.8966280320985,"2023-03-25",1.5,48.231500728509,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,1,"Retailer","Target",NA,212.142857142857,212.142857142857,NA,60.105663106364,60.105663106364,0.00936870493408833,0,0,0,0.06269,1.23008269369047,0.0148493024488157,0.0203679527539042,32,0,1139.67690702365,1139.67690702365,1,NA,NA,NA,NA,NA,NA,0,68182.5830500226,0,8949.29194965247,278.035714285714,8949.29194965247,8671.25623536676,0,0,0,2909.91271063729,0,NA,NA,318.453173643999,59.9823853445917,"2022-12-31",1.5,48.2771144781145,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_Retailer","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,1,0,"Retailer","Target",NA,278.307692307692,278.307692307692,NA,60.105663106364,60.105663106364,0.0242027947141008,0,0,0,0.06269,1.11449893158544,0.0183006127751636,0.0123574509081453,28.9230769230769,0,403.30270417143,403.30270417143,1,NA,NA,NA,NA,NA,NA,0,23552.4729232641,0,7422.57734237779,231.230769230769,7422.57734237779,7191.34657314702,0,0,0,5543.7767551844,0,NA,NA,688.303543549458,59.9323999506968,"2022-09-24",1.5,48.1609729132117,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,59.759077387519,59.759077387519,0,0,0,0,0.27623,1.12445387364858,0,0,29.6153846153846,0,12530.9412855886,12530.9412855886,2,NA,NA,NA,NA,NA,NA,0,748837.490023946,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.759077387519,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,59.759077387519,59.759077387519,0,0,0,0,0.27623,1.2463057973431,0,0,35,0,14438.4780137569,14438.4780137569,2,NA,NA,NA,NA,NA,NA,0,862830.124982089,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.759077387519,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,59.759077387519,59.759077387519,0,0,0,0,0.27623,1.23008269369047,0,0,32,0,13402.1015679573,13402.1015679573,2,NA,NA,NA,NA,NA,NA,0,800897.224754948,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.759077387519,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1093DDPURINAONEMLTRGTD_ROM","DD PURINA ONE ML TRGTD 40LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,59.759077387519,59.759077387519,0,0,0,0,0.27623,1.11449893158544,0,0,28.9230769230769,0,12293.6477560658,12293.6477560658,2,NA,NA,NA,NA,NA,NA,0,734657.047629636,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,59.759077387519,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1097DDBEYONDGRFR_ROM","DD BEYOND GR FR 13LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,30.307948608771,30.307948608771,0,0,0,0,0.000155,1.12445387364858,0,0,29.6153846153846,0,109.445927010543,109.445927010543,1,NA,NA,NA,NA,0,NA,0,3317.08153127483,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.307948608771,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1097DDBEYONDGRFR_ROM","DD BEYOND GR FR 13LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,30.307948608771,30.307948608771,0,0,0,0,0.000155,1.2463057973431,0,0,35,0,94.7762133647944,94.7762133647944,1,NA,NA,NA,NA,0,NA,0,2872.4726039941,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.307948608771,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1097DDBEYONDGRFR_ROM","DD BEYOND GR FR 13LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,30.307948608771,30.307948608771,0,0,0,0,0.000155,1.23008269369047,0,0,32,0,88.3347089566443,88.3347089566443,1,NA,NA,NA,NA,0.102963762138349,NA,0,2677.24381942872,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.307948608771,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1097DDBEYONDGRFR_ROM","DD BEYOND GR FR 13LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,30.307948608771,30.307948608771,0,0,0,0,0.000155,1.11449893158544,0,0,28.9230769230769,0,110.40499117434,110.40499117434,1,NA,NA,NA,NA,0,NA,0,3346.1487986637,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,30.307948608771,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1107DDPROPLANSPORTPERFORM_ROM","DD PRO PLAN SPORT PERFORM 37.5LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,58.1194497618907,58.1194497618907,0,0,0,0,0.00396,1.12445387364858,0,0,29.6153846153846,0,231.231112655568,231.231112655568,1,NA,NA,NA,NA,NA,NA,0,13439.0250353714,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,58.1194497618907,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1107DDPROPLANSPORTPERFORM_ROM","DD PRO PLAN SPORT PERFORM 37.5LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,58.1194497618907,58.1194497618907,0,0,0,0,0.00396,1.2463057973431,0,0,35,0,231.231112655568,231.231112655568,1,NA,NA,NA,NA,NA,NA,0,13439.0250353714,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,58.1194497618907,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1107DDPROPLANSPORTPERFORM_ROM","DD PRO PLAN SPORT PERFORM 37.5LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,58.1194497618907,58.1194497618907,0,0,0,0,0.00396,1.23008269369047,0,0,32,0,231.231112655568,231.231112655568,1,NA,NA,NA,NA,NA,NA,0,13439.0250353714,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,58.1194497618907,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1107DDPROPLANSPORTPERFORM_ROM","DD PRO PLAN SPORT PERFORM 37.5LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,58.1194497618907,58.1194497618907,0,0,0,0,0.00396,1.11449893158544,0,0,28.9230769230769,0,231.231112655568,231.231112655568,1,NA,NA,NA,NA,NA,NA,0,13439.0250353714,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,58.1194497618907,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1109DDBEYONDSMP_ROM","DD BEYOND SMP9 14.5-15.5LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,28.5019828768995,28.5019828768995,0,0,0,0,0.001315,1.12445387364858,0,0,29.6153846153846,0,238.609785402024,238.609785402024,1,NA,NA,NA,NA,NA,NA,0,6800.85201778915,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.5019828768995,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1109DDBEYONDSMP_ROM","DD BEYOND SMP9 14.5-15.5LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,28.5019828768995,28.5019828768995,0,0,0,0,0.001315,1.2463057973431,0,0,35,0,217.583940050984,217.583940050984,1,NA,NA,NA,NA,NA,NA,0,6201.57373362147,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.5019828768995,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1109DDBEYONDSMP_ROM","DD BEYOND SMP9 14.5-15.5LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,28.5019828768995,28.5019828768995,0,0,0,0,0.001315,1.23008269369047,0,0,32,0,228.653346004794,228.653346004794,1,NA,NA,NA,NA,NA,NA,0,6517.07375257442,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.5019828768995,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1109DDBEYONDSMP_ROM","DD BEYOND SMP9 14.5-15.5LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,28.5019828768995,28.5019828768995,0,0,0,0,0.001315,1.11449893158544,0,0,28.9230769230769,0,240.589286244649,240.589286244649,1,NA,NA,NA,NA,NA,NA,0,6857.27171691046,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,28.5019828768995,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1116DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 03LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,11.632451989171,11.632451989171,0,0,0,0,0.00029,1.12445387364858,0,0,29.6153846153846,0,306.701675703871,306.701675703871,1,NA,NA,NA,NA,NA,NA,0,3567.69251762357,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.632451989171,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1116DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 03LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,11.632451989171,11.632451989171,0,0,0,0,0.00029,1.2463057973431,0,0,35,0,306.701675703871,306.701675703871,1,NA,NA,NA,NA,NA,NA,0,3567.69251762357,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.632451989171,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1116DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 03LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,11.632451989171,11.632451989171,0,0,0,0,0.00029,1.23008269369047,0,0,32,0,306.701675703871,306.701675703871,1,NA,NA,NA,NA,NA,NA,0,3567.69251762357,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.632451989171,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1116DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 03LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,11.632451989171,11.632451989171,0,0,0,0,0.00029,1.11449893158544,0,0,28.9230769230769,0,306.701675703871,306.701675703871,1,NA,NA,NA,NA,NA,NA,0,3567.69251762357,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.632451989171,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1117DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.12330232267732,1.12330232267732,0,0,0,0,0.000055,1.12445387364858,0,0,29.6153846153846,0,2363.10282325459,2363.10282325459,1,NA,0,NA,NA,NA,NA,0,2654.47889008721,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12330232267732,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1117DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,1.12330232267732,1.12330232267732,0,0,0,0,0.000055,1.2463057973431,0,0,35,0,1040.83819792949,1040.83819792949,1,NA,0,NA,NA,NA,NA,0,1169.17596526548,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12330232267732,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1117DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,1.12330232267732,1.12330232267732,0,0,0,0,0.000055,1.23008269369047,0,0,32,0,1224.70571419808,1224.70571419808,1,NA,0,NA,NA,NA,NA,0,1375.71477335489,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12330232267732,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1117DDALPO_ROM","DD ALPO 01LB","Dry Dog","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,1.12330232267732,1.12330232267732,0,0,0,0,0.000055,1.11449893158544,0,0,28.9230769230769,0,2286.51905795436,2286.51905795436,1,NA,0,NA,NA,NA,NA,0,2568.45216864609,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.12330232267732,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1122DDMOISTANDMEATY_ROM","DD MOIST AND MEATY 012OZ","Dry Dog","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,1.24321963994489,1.24321963994489,0,0,0,0,0.01061,1.12445387364858,0,0,29.6153846153846,0,39425.7880387689,39425.7880387689,1,27.7627084657039,NA,45.9674539102546,NA,0,0,0,49014.9140101018,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.24321963994489,"2023-04-22",NA,NA,2,2,0,NA,29.9251170232288,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211965511076708,0,NA,NA,NA,NA,NA,NA,NA
