"Acting_PPG_Item_No","V1","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM785DDPURINAONEML",NA,"Dry Dog","NPP","ITEM906DDPURINAONETRUINSTGF_ROM","DD PURINA ONE TRU INST GF 06LB",0.712064831176974,0.315946558381744,0.024299266702566,"ITEM785DDPURINAONEML_Retailer_PromotedDiscount",-1.45986082044233,0.752021256732683,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM906DDPURINAONETRUINSTGF","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DD PURINA ONE ML 31.1LB"
"ITEM789DDPURINAONETRUINST",388,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"wk_sold_median_base_price_byppg_log",-0.338400271842725,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,1.00001356211807,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",389,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"tpr_discount_byppg",1.24829870674922,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,0.999942278701821,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",390,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"ACV_Feat_Only",0.0554272610228683,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,1.00000232426741,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",391,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"ACV_Disp_Only",8.26721569949237,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,0.999913509354392,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",392,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"ACV_Feat_Disp",9.77971289092017,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,0.999905787704976,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",393,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"ACV_Selling",1.48382014919034,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,0.999981041898625,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",394,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"flag_qtr3",-0.0131998952831394,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,0.999978991485035,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",395,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_Retailer","DD PURINA ONE TRU INST 07.4LB",0.0510724243530812,0,0,"category_trend",0.163754692971354,0.202994051016272,"Relaxed edlp variance cutoff",-0.235951930719841,0.0198678294174292,0.999964950040246,"Brand in Retailer",1.245841560241,0.542891191039686,"2nd Pass","Zero TPR elasticity from 1st pass",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM789DDPURINAONETRUINST","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM1471DDBENEFUL_ROM","DD BENEFUL 12LB",0.746213029191542,0.00160340284040232,0.000221865024107198,"ITEM789DDPURINAONETRUINST_Retailer_RegularPrice",0.0687000017910807,0.0282069906010762,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1471DDBENEFUL","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"wk_sold_median_base_price_byppg_log",-0.563690506416127,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"tpr_discount_byppg",1.94013427577156,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"ACV_Feat_Only",0.0154729393493316,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"ACV_Feat_Disp",0.989464721763865,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"category_trend",0.714182531370716,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD PURINA ONE TRU INST 07.4LB"
"ITEM789DDPURINAONETRUINST",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"monthno",0.00859434039061024,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DD PURINA ONE TRU INST 07.4LB"
"ITEM80001DDBENEFULSMPGDNSS",NA,"Dry Dog","NPP","ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB",0.28987960103145,0.0144713528959521,0.00194640512800369,"tpr_discount_byppg",2.38824602738493,0.0828245896808709,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80001DDBENEFULSMPGDNSS","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DD BENEFUL SMP GDNSS 09.4-12.5LB"
"ITEM80001DDBENEFULSMPGDNSS",NA,"Dry Dog","NPP","ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB",0.28987960103145,0.0144713528959521,0.00194640512800369,"ACV_Feat_Only",10,0.0828245896808709,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80001DDBENEFULSMPGDNSS","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD BENEFUL SMP GDNSS 09.4-12.5LB"
"ITEM80001DDBENEFULSMPGDNSS",NA,"Dry Dog","NPP","ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB",0.28987960103145,0.0144713528959521,0.00194640512800369,"ACV_Disp_Only",10,0.0828245896808709,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80001DDBENEFULSMPGDNSS","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD BENEFUL SMP GDNSS 09.4-12.5LB"
"ITEM80001DDBENEFULSMPGDNSS",NA,"Dry Dog","NPP","ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB",0.28987960103145,0.0144713528959521,0.00194640512800369,"ACV_Feat_Disp",10,0.0828245896808709,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80001DDBENEFULSMPGDNSS","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD BENEFUL SMP GDNSS 09.4-12.5LB"
"ITEM80001DDBENEFULSMPGDNSS",NA,"Dry Dog","NPP","ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB",0.28987960103145,0.0144713528959521,0.00194640512800369,"category_trend",0.0194716743253154,0.0828245896808709,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80001DDBENEFULSMPGDNSS","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD BENEFUL SMP GDNSS 09.4-12.5LB"
"ITEM80001DDBENEFULSMPGDNSS",NA,"Dry Dog","NPP","ITEM80001DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB",0.28987960103145,0.0144713528959521,0.00194640512800369,"tpr_discount_byppg_lag1",-1.72746822199454,0.0828245896808709,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80001DDBENEFULSMPGDNSS","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DD BENEFUL SMP GDNSS 09.4-12.5LB"
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"wk_sold_median_base_price_byppg_log",-2.5,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price",NA
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"tpr_discount_byppg",10,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount",NA
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"ACV_Feat_Only",10,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only",NA
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"ACV_Disp_Only",10,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only",NA
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"ACV_Feat_Disp",10,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp",NA
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"category_trend",7.54266099368337,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend",NA
"ITEM80002DDDOGCHOWGREENBG",NA,"Dry Dog","NPP","ITEM80002DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB",0.808467454734862,0.468626822428168,0.0460039051023253,"monthno",0.0169447292717545,0.539533780399162,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM80002DDDOGCHOWGREENBG","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno",NA
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1229DDPURINAONEML_ROM","DD PURINA ONE ML 44LB",0.230384118501061,0.0149913574768804,0.00355781268147558,"ITEM80009DDPEDIGREEML_Retailer_RegularPrice",0.327461374006061,0.0913971440663586,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1229DDPURINAONEML","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1254DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 27.5LB",0.828210059949627,0.00855079445399007,0.000899686190419657,"ITEM80009DDPEDIGREEML_ROM_PromotedDiscount",-0.481205724482327,0.0737669335594115,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1254DDPURINAONETRUINSTHIPRO","ROM","Promoted Discount",NA,NA,NA,NA,NA,3,"WB_Comp_TPR_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1462DDBENEFUL_ROM","DD BENEFUL 28LB",0.463843902822193,0.0016563633473439,0.000166457159512444,"ITEM80009DDPEDIGREEML_ROM_PromotedDiscount",-0.450344161328928,0.0530877714996875,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1462DDBENEFUL","ROM","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1471DDBENEFUL_ROM","DD BENEFUL 12LB",0.746213029191542,0.00160340284040232,0.000221865024107198,"ITEM80009DDPEDIGREEML_ROM_PromotedDiscount",-0.642963489955101,0.0282069906010762,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1471DDBENEFUL","ROM","Promoted Discount",NA,NA,NA,NA,NA,3,"WB_Comp_TPR_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1634DDPURINAONEML_ROM","DD PURINA ONE ML 13.5LB",0.940115015854669,0.00197804181232486,0.000223422467535879,"ITEM80009DDPEDIGREEML_Retailer_RegularPrice",0.429977420993285,0.0397189727666293,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1634DDPURINAONEML","Retailer","Regular Price",NA,NA,3,NA,NA,3,"CB_Comp_RP_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1634DDPURINAONEML_ROM","DD PURINA ONE ML 13.5LB",0.940115015854669,0.00197804181232486,0.000223422467535879,"ITEM80009DDPEDIGREEML_ROM_PromotedDiscount",-0.0305199961371268,0.0397189727666293,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1634DDPURINAONEML","ROM","Promoted Discount",NA,NA,3,NA,NA,3,"WB_Comp_TPR_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1635DDPURINAONEML_ROM","DD PURINA ONE ML 34LB",0.121177727284882,0.192176160794519,0.0149656235030629,"ITEM80009DDPEDIGREEML_ROM_RegularPrice",1,0.723532553110846,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1635DDPURINAONEML","ROM","Regular Price",NA,NA,3,3,NA,3,"WB_Comp_RP_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1635DDPURINAONEML_ROM","DD PURINA ONE ML 34LB",0.121177727284882,0.192176160794519,0.0149656235030629,"ITEM80009DDPEDIGREEML_Retailer_RegularPrice",1,0.723532553110846,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1635DDPURINAONEML","Retailer","Regular Price",NA,NA,3,3,NA,3,"CB_Comp_RP_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM1635DDPURINAONEML_ROM","DD PURINA ONE ML 34LB",0.121177727284882,0.192176160794519,0.0149656235030629,"ITEM80009DDPEDIGREEML_ROM_PromotedDiscount",-2.13691273628759,0.723532553110846,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1635DDPURINAONEML","ROM","Promoted Discount",NA,NA,3,3,NA,3,"WB_Comp_TPR_3","DD PEDIGREE ML 15-16.9LB"
"ITEM80009DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"ITEM80009DDPEDIGREEML_ROM_PromotedDiscount",-0.104772159394826,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","Promoted Discount",NA,NA,NA,NA,NA,3,"WB_Comp_TPR_3","DD PEDIGREE ML 15-16.9LB"
"ITEM828DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM789DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 07.4LB",0.711682569884652,0.00267621192574465,0.000374437831409323,"ITEM828DDPEDIGREEML_ROM_PromotedDiscount",-0.12351903684281,0.0614995841688289,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM789DDPURINAONETRUINST","ROM","Promoted Discount",NA,NA,NA,NA,NA,4,"WB_Comp_TPR_4","DD PEDIGREE ML 03.5LB"
"ITEM828DDPEDIGREEML",NA,"Dry Dog","NPP","ITEM923DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 27.5LB",0.0508623649261042,0.00407956095087592,0.000511249118119116,"ITEM828DDPEDIGREEML_ROM_PromotedDiscount",-0.0233662134470894,0.0620112585161091,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM923DDPURINAONETRUINST","ROM","Promoted Discount",NA,NA,NA,NA,NA,3,"WB_Comp_TPR_3","DD PEDIGREE ML 03.5LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_ROM","DD ALPO 16LB",0.877594997199925,0.283897724097066,0.0347777250998899,"ACV_Feat_Only",10,0.675851554112923,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831DDALPO","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_ROM","DD ALPO 16LB",0.877594997199925,0.283897724097066,0.0347777250998899,"ACV_Disp_Only",10,0.675851554112923,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831DDALPO","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_ROM","DD ALPO 16LB",0.877594997199925,0.283897724097066,0.0347777250998899,"ACV_Feat_Disp",10,0.675851554112923,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831DDALPO","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_ROM","DD ALPO 16LB",0.877594997199925,0.283897724097066,0.0347777250998899,"ACV_Selling",10,0.675851554112923,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831DDALPO","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_ROM","DD ALPO 16LB",0.877594997199925,0.283897724097066,0.0347777250998899,"category_trend",-2.7421529844054,0.675851554112923,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831DDALPO","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_ROM","DD ALPO 16LB",0.877594997199925,0.283897724097066,0.0347777250998899,"monthno",-0.059589396557232,0.675851554112923,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM831DDALPO","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"wk_sold_median_base_price_byppg_log",-2.5,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DD ALPO 16LB"
"ITEM831DDALPO",NA,"Dry Dog","NPP","ITEM831DDALPO_Retailer","DD ALPO 16LB",0.868191344130118,0.85306513932447,0.0842367776869504,"ACV_Disp_Only",10,0.817586644043205,"",NA,NA,NA,"Brand in Retailer",0.896129779669446,NA,"2nd Pass","Zero TPR elasticity from 1st pass",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM831DDALPO","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DD ALPO 16LB"
