"Modelled_PPG_Item_No","PPG_Cat","Retailer","PPG_Item","Regular_Price","Promoted_Discount","Pantry_Loading_1","Pantry_Loading_2","ACV_Selling","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","category_trend","flag_qtr2","flag_qtr3","flag_qtr4","monthno","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","Intercept","Market","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","WB_Comp_Interaction_RP_1","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","Model_flag"
"ITEM684BUSYTWISTEDCW_ROM","Dog Treats","Target","DT BUSY TWISTED CW 36OZ",-1.39625843874089,0,0,0,0,0.764973414681429,9.99638902746229,10.1496726352825,0.679677571500763,0,0,0,0.00184380822981455,0,0,0,0,0,0,12.727724261277,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM684DWPROPLANSPECIALIZED_ROM","Wet Dog","Target","DW PRO PLAN SPECIALIZED 13OZ",-0.444387914104268,0.391116931911104,0,-0.452786886729871,0,10,10,0,0,0,0,0,0.00681192756400193,0,0,0,0,0,0,7.90135547749386,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM685DWPROPLANBRIGHTMIND_ROM","Wet Dog","Target","DW PRO PLAN BRIGHT MIND 10OZ",0,0,-0.965979858259564,-1.4325812183755,0,10,0,0,0.908756950261207,0,0,0,0,0,0,0,0,0,0,2.63856294230053,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM687DWPROPLANGRFRSMBRD_ROM","Wet Dog","Target","DW PRO PLAN GR FR SM-BRD 03.5OZ",-2.5,0,-0.247420265579325,-2.28233335836001,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5.37004464916354,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM688BUSYROLLHIDECW_Retailer","Dog Treats","Target","DT BUSY ROLLHIDE CW 12OZ",-1.33134710891997,1.19209118896712,0,0,2.07856810663409,0.0315589899154038,0.122281698540724,0,0.635128237916351,-0.0498252922450982,0,0,0,0,0,0,0,0,0,8.81316633519815,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM688BUSYROLLHIDECW_ROM","Dog Treats","Target","DT BUSY ROLLHIDE CW 12OZ",-0.139579689551489,0,0,0,0,1.25489328095025,9.98264733748228,10.0760901899099,0.257843895089671,0.0320003527668103,0,-0.059805271003453,-0.012555501771572,0,0,0,0,-0.0948535808318041,0,9.66460660714116,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM688DWPUPPYCHOW_ROM","Wet Dog","Target","DW PUPPY CHOW 05.5OZ 8 CT",-0.136491485540635,0,0,0,0,1.5723629342182,10,8.95064715375561,0,0,0,0,0,0,0,0,0,0,0,8.95176138249921,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM689DWPUPPYCHOW_ROM","Wet Dog","Target","DW PUPPY CHOW 05.5OZ",-1.82868196340575,3.12653261300218,0,0,0,0,0,0,0,0,0,0,0.0192519923285695,0,-0.582148517309561,0,0,0,0,9.50675206305235,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM690DWPURINAONETRUINST_ROM","Wet Dog","Target","DW PURINA ONE TRU INST 13OZ 12CT",-1.85808420416668,4.55663208988204,0,0,0,0,10,0,0.82782863245228,0,0,0,-0.00607502111493778,0.0506568177878331,-0.984724052734625,1,0,-2.13549112716139,0,10.3929306684766,"ROM",1,NA,NA,-6.36060446228377,-0.365410531224762,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM69CTWHISKERLICKINSCR_ROM","Cat Treats","Target","CT WHISKER LICKINS CR 10OZ",0,0,0,0,8.63752510943068,0,41.6673994245723,0,0,0,0,0,0,0,0,0,0,0,0,7.45053137469816,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM6CWBEYOND_Retailer","Wet Cat","Target","CW BEYOND 03OZ 6CT",-2.5,0.268214758471001,-0.877774443081288,-1.7147589831567,10,4.69272705963798,0,0,-5.0532512071746,0,0,0,-0.0662926931511344,0,0,0,0,-0.875709199633075,0,13.5213901359696,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM6CWBEYOND_ROM","Wet Cat","Target","CW BEYOND 03OZ 6CT",-2.5,1.503817544499,-0.725263800429088,-2.76953775975024,0,10,10,0,0,0,0,0,-0.00751571883014664,0,-1.03982386839015,0,0,0,0,11.9633164001976,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM7023016883_ROM","Litter","Target","CL TIDY CATS BREEZE GLADE PADS 08CT",0,0,-3.45351311146345,-4.91653493041463,10,0,10,0,0,0,0,0,0.322286615306193,NA,0,NA,NA,0,0,-0.213950187544742,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM7023017056_ROM","Litter","Target","CL TIDY CATS BREEZE ANTI-TRACK PELLETS 03.5LB",0,0,0,0,10,5.53137039126542,10,0,0,0,0,0,0.36999535158944,NA,0,NA,NA,0,0,-1.03401634756152,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM71CTDENTALIFEDNT_ROM","Cat Treats","Target","CT DENTALIFE DNT 01.8OZ",-2.0418672718449,2.40033728073146,0,0,0,0.401025211645035,10,0,0,0,0,0,0,0,0,1,1,-0.424221498736042,0,7.19925595699884,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM71DOGCHOWML_Retailer","Wet Dog","Target","DW DOG CHOW ML 13 OZ 12CT",-2.5,0.21438162747333,-3.59226145765717,-1.89451869158956,10,0.609897945383134,10,10,-4.47925279174388,0,0,0,-0.0318605467463083,0,0,0,0,0,0,15.6860592070022,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM71DOGCHOWML_ROM","Wet Dog","Target","DW DOG CHOW ML 13 OZ 12CT",0,0,-1.56204494553675,-1.0308739121793,0,0.218818087277801,10,10,0,0,0,0,-0.102734467905313,0,0,0,0,0,0,10.1646138772493,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM72CTWHISKERLICKINSCR_ROM","Cat Treats","Target","CT WHISKER LICKINS CR 04OZ",-0.350647657273372,6.76248637703568,0,0,4.86026450260698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86762549340545,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM740DWWHOLEEARTHFARMS_ROM","Wet Dog","Target","DW WHOLE EARTH FARMS 12.7OZ",-1.24285224252871,2.35307329303448,-0.752999396201336,-0.709912951507758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49683426925788,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM74BENEFUL_Retailer","Wet Dog","Target","DW BENEFUL 10OZ 06CT",-0.117443405785291,0.994505639840911,0,0,1.66158038376507,0.0636071432958143,0,0,0.75090044453306,0.0286992701754736,-0.0146767278662442,-0.0134104684196931,0.00497443449029795,0,0,0,0,0,0,6.44802393832129,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM74BENEFUL_ROM","Wet Dog","Target","DW BENEFUL 10OZ 06CT",-1.80769146586558,0,0,0,0,0.838027924682686,9.5429457009692,0,0.875657054608198,-0.0809969247374488,0.0186006986240366,-0.0222417780558169,0.00673994323970724,0,0,0,0,0,0,13.6597947146953,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM752DDWHOLEEARTHFARMS_ROM","Dry Dog","Target","DD WHOLE EARTH FARMS GF 25LB",-0.776672499325875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37009396045474,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA
"ITEM754DDMERRICKLILPLTS_ROM","Dry Dog","Target","DD MERRICK LIL PLTS 04LB",-0.867949688560662,2.61436744138771,-0.617590175031641,-0.56014765613414,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5.79781164713225,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA
"ITEM765DDPURINAONETRUINST_Retailer","Dry Dog","Target","DD PURINA ONE TRU INST 36LB",-1.39864724417671,2.19486247301956,-1.25290418293486,0,0,0.389626436518146,0,0,0,0,0,0,0,0.315283712895568,0,0.652531365790113,0,-1.30927439628879,0,2.79298639275737,"Retailer",1,0.449725036880313,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM765DDPURINAONETRUINST_ROM","Dry Dog","Target","DD PURINA ONE TRU INST 36LB",-0.484828977959169,0.79211933326706,0,0,0,0.331571978695784,8.92803533349308,4.8249635983623,0.803109892837573,0.0265005614849003,0,-0.0170773827772272,0.0070010290324557,0,0,0,0,0,0,10.2676638128416,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM775DDPURINAONEML_Retailer","Dry Dog","Target","DD PURINA ONE ML 08LB",-2.28716528015852,1.24585568026197,0,0,1.24932401932396,0.0310949201041361,9.97297295363775,0,0.41697311049138,0,0,0,0.0107491601056073,1,0,0,0,0,0,11.0081807857779,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM775DDPURINAONEML_ROM","Dry Dog","Target","DD PURINA ONE ML 08LB",-2.54337996125159,0,0,0,0,0.296769194882767,0.533125225762837,0,0.252650512387819,0,-0.016308395471983,0.00280685267125862,0.02524529151994,0,0,0,0,0,0,17.8439449273761,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM77CTBEYONDCR_ROM","Cat Treats","Target","CT BEYOND CR 06OZ",0,0.0759877160559688,-0.833528926108446,-1.77921191747613,0,10,10,0,0,0,0,0,-0.282296494184862,0,0,0,0,0,0,5.90332450633093,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM785DDPURINAONEML_Retailer","Dry Dog","Target","DD PURINA ONE ML 31.1LB",-0.82763133763148,1.00055526234752,-0.252380305238561,0,1.36298829984362,0,2.3331889483339,4.33405496145472,1.36173438155241,0,0,0,0,0,0,0,0,-0.692295913712735,0,9.09481043904095,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM785DDPURINAONEML_ROM","Dry Dog","Target","DD PURINA ONE ML 31.1LB",-1.12989997467889,0,0,0,0,0.283785510481651,32.9776495023336,8.53153435114606,0.725138550620045,0,0,0,0.00238815017184611,0,0,0,0,0,0,13.2441335003145,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA
"ITEM789DDPURINAONETRUINST_Retailer","Dry Dog","Target","DD PURINA ONE TRU INST 07.4LB",-0.338400271842725,1.24829870674922,0,0,1.48382014919034,0.0554272610228683,8.26721569949237,9.77971289092017,0.163754692971354,0,-0.0131998952831394,0,0,0,0,0,0,0,0,8.00276206631491,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,2
"ITEM789DDPURINAONETRUINST_ROM","Dry Dog","Target","DD PURINA ONE TRU INST 07.4LB",-0.563690506416127,1.94013427577156,0,0,0,0.0154729393493316,0,0.989464721763865,0.714182531370716,0,0,0,0.00859434039061024,0.52782300861292,-1.18754803929996,0.20608754924306,0.0734461859314965,-0.244710523147289,-0.140319486876436,6.18253339513149,"ROM",0,0,0,-0.228011962268892,-0.104772159394826,-0.12351903684281,NA,0.102610850753317,0.166985443939217,0.0876911402508198,-0.785877523145665,NA,-0.066138237364212,0,0,0,0.298047835100158,-0.10702032320069,-0.452936148293233,0,1
"ITEM794DENTALIFEACTIVEFRESHDT_Retailer","Dog Treats","Target","DT DENTALIFE ACTIVEFRESH DT 24.1OZ",-0.869073779134127,1.6075097960773,-0.0202611619113466,-2.67413150264385,10,0,10,0,-1.9132393888338,0,0,0,-0.0630456461499981,0,0,0,0,0,0,9.21431418283574,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM794DENTALIFEACTIVEFRESHDT_ROM","Dog Treats","Target","DT DENTALIFE ACTIVEFRESH DT 24.1OZ",-1.00111874642143,0,0,0,0,1.23307996400911,0,0,0.594340819752576,0,-0.0493650266838857,-0.075582022969804,-0.0056278450272124,0,0,0,0,0,0,11.2401096746938,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM7CWFANCYFEASTMEDLEYS_Retailer","Wet Cat","Target","CW FANCY FEAST MEDLEYS 03OZ",-1.52263308375728,0.865274666525307,0,0,1.70284770249283,0,4.68711924879406,10,0.369390117906106,-0.0258933265783413,0.053054419649968,0,0,0,0,0,0,0,0,9.05549559363438,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM7CWFANCYFEASTMEDLEYS_ROM","Wet Cat","Target","CW FANCY FEAST MEDLEYS 03OZ",-0.732777567389565,0,0,0,1.12344191518458,0.472791184686467,21.5452033345668,8.54725723238073,0,0.00529314496230855,0,-0.022839653800774,0.0055049258221922,0,0,0,0,0,0,13.4529996553786,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM80001DDBENEFULSMPGDNSS_ROM","Dry Dog","Target","DD BENEFUL SMP GDNSS 09.4-12.5LB",0,2.38824602738493,-1.72746822199454,0,0,10,10,10,0.0194716743253154,0,0,0,0,0,0,0.16563236680323,0.230663563409785,0,0,4.09010034409966,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM80002DDDOGCHOWGREENBG_ROM","Dry Dog","Target","DD DOG CHOW GREEN BG 30-33.5LB",-2.5,10,0,0,0,10,10,10,7.54266099368337,0,0,0,0.0169447292717545,0,0,0,0,0,0,7.82548911204308,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA
"ITEM80CWMERRICKPURRFECTBISTRO_ROM","Wet Cat","Target","CW MERRICK PURRFECT BISTRO 03.0OZ",-0.475892367798677,1.77755290971275,-0.0719883074802656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56362651627647,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM822PRIMEBONESCW_Retailer","Dog Treats","Target","DT PRIME BONES CW 09.7-11.5OZ",-0.316687202462643,0.309060005115248,0,-0.164463274672342,4.81184010814035,0,1.96773690384673,0,0.321616687677625,0,0,0,0,0,0,0,0,0,0,5.46800638153627,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM822PRIMEBONESCW_ROM","Dog Treats","Target","DT PRIME BONES CW 09.7-11.5OZ",-2.5,1.77792188044371,-0.419270073906039,-0.684808223048606,0,0.976441304702947,10,5.53414861059654,1.11331530541143,0,0,0,-0.0387170319062549,0,0,0,0,0,0,14.557679785729,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM825PRIMEBONESCW_Retailer","Dog Treats","Target","DT PRIME BONES CW 21-22.8OZ",-1.37990181575362,0.692730168546603,-0.404241144548981,0,5.49633015414679,0,9.87364598854768,0,0.481861001779075,0,0,0,0.0280694809417802,0,0,0,0,0,0,7.83062996329162,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM825PRIMEBONESCW_ROM","Dog Treats","Target","DT PRIME BONES CW 21-22.8OZ",-1.0879159933021,3.32391562968914,0,0,0,4.43682040971239,10,0.160052623807795,0,0,0,0,0,0,0,0,0,0,0,10.2278691986418,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM828TREKKERSMT_Retailer","Dog Treats","Target","DT TREKKERS MT 05OZ",-0.1,0.395956740704118,0,0,3.61665033793503,0.560421387323353,6.60430969601534,0,1.36036241951718,0,0.0782727471873395,0.0672978094426224,-0.0275535660597437,0,0,0,0,0,0,5.78010901389525,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM831DDALPO_Retailer","Dry Dog","Target","DD ALPO 16LB",-2.5,0.896129779669446,-3.15202019638713,-3.56238828752847,10,0,10,0,-8.46151021544219,0,0,0,0,0,0,0,0,0,0,19.1255188468629,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM831DDALPO_ROM","Dry Dog","Target","DD ALPO 16LB",0,0,0,0,10,10,10,10,-2.7421529844054,0,0,0,-0.059589396557232,0,-0.413926839729658,0,0,0,0,11.9638746557765,"ROM",0,0,0,-1.55889242009905,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM839DDPROPLANESSENTIAL_ROM","Dry Dog","Target","DD PRO PLAN ESSENTIAL 05-6LB",-0.426405644632284,0,-0.559353054312861,-0.352644137812052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.41081975877846,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM8408CTFANCYFEASTSAVORYCRAVINGS_Retailer","Cat Treats","Target","CT FANCY FEAST SAVORY CRAVINGS 3OZ",-0.1,2.38516591362022,0,0,5.71766936959312,0,0.825940983366421,0,1.09825570455652,0,0,0,-0.0412504782994783,0,0,0,0,0,0,4.61868851785072,"Retailer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM8408CTFANCYFEASTSAVORYCRAVINGS_ROM","Cat Treats","Target","CT FANCY FEAST SAVORY CRAVINGS 3OZ",-1.02513067670428,2.36207561657187,0,0,0,8.55614280577582,10,10,0.442696285464331,0,0,0,0,0,0,0,0,0,0,7.3430909507009,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM8412CTCNPCR_ROM","Cat Treats","Target","CT C&P CR 02OZ",0,0.0628096250017917,0,0,0,10,10,0,-2.8624625824361,0,0,0,-0.0152017403192101,0,0,0,0,0,0,6.50611688076664,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM8426CTKITKABOODLECR_ROM","Cat Treats","Target","CT KIT KABOODLE CR 04OZ",0,0,-1.09633539893134,-1.33009244007841,0,0,10,0,0,0,0,0,-0.281996632013482,1,-0.0164293388999694,0.802113079749261,0,-5.09332323462938,-1.20313256531272,8.28729795983499,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM8427CTKITKABOODLECR_ROM","Cat Treats","Target","CT KIT KABOODLE CR 09OZ",0,4.60247720726843,-0.673974579772821,-6.93393067584932,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7.87783092169059,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM8428CTKITKABOODLECR_ROM","Cat Treats","Target","CT KIT KABOODLE CR 02.4OZ",0,0,0,0,0,0,10,0,0,0,0,0,0.432106835132989,0,0,1,1,0,0,-2.24956826000543,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM85CWFRISKIES_Retailer","Wet Cat","Target","CW FRISKIES 05.5OZ 32CT",-0.968247978252986,2.29619027517493,0,0,2.13080281561856,0,5.41660430502717,6.18656578050104,0.235740334221791,-0.0108731395883174,-0.0551014697901496,0.00691075060054319,0.0106539303388378,0,0,0,0,0,0,10.7232487441337,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM85CWFRISKIES_ROM","Wet Cat","Target","CW FRISKIES 05.5OZ 32CT",-0.73833109090463,0,0,0,0.819273571628551,0,5.92919754610808,0,0.789315854715103,0,-0.0388393680061038,0,0.00376501588655767,0,0,0,0,0,0,13.039650694936,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM85TIDYCATSCLUMPLW_Retailer","Litter","Target","CL TIDY CATS CLUMP LW 17LB - PAIL",-2.5,0.128871592139235,-2.4063008509761,-5.25160400193656,4.40366719880878,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,13.0306526058687,"Retailer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM85TIDYCATSCLUMPLW_ROM","Litter","Target","CL TIDY CATS CLUMP LW 17LB - PAIL",-1.29856032717747,0,0,0,3.7217374252228,0.482039569914875,7.18576804811779,8.81637153832935,0.469838143791166,0.0317413026701961,0.0825300132446645,0.0274825295734467,0.00479266478859314,NA,0,NA,NA,0,0,12.5348600074565,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM860TIDYCATSCLUMPNONLW_Retailer","Litter","Target","CL TIDY CATS CLUMP NON-LW 35LB",-0.560203694204688,2.68474208783885,0,0,2.48576190637819,0.134793302152722,0,1.47887031155423,0,0,0,0,0,NA,0,NA,NA,0,0,9.85535709991855,"Retailer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM860TIDYCATSCLUMPNONLW_ROM","Litter","Target","CL TIDY CATS CLUMP NON-LW 35LB",-0.588151193361971,0,0,0,1.87784698139955,1.21492349406847,3.88416768085561,2.958687029575,0,0,0,0,0,NA,0,NA,NA,0,0,12.9015268026268,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM865DDDOGCHOWLX_Retailer","Dry Dog","Target","DD DOG CHOW LX 40LB",-1.60585468907179,1.24817135883781,-6.02411201376707,-8.18015903087346,0,6.06104160997135,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0153178028876,"Retailer",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM865DDDOGCHOWLX_ROM","Dry Dog","Target","DD DOG CHOW LX 40LB",-2.5,0,-3.55936844849762,-4.03575164510725,0,10,10,10,-10.7737321052529,0,0,0,0,0,0,0,0,0,0,24.2834179671867,"ROM",0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1
"ITEM86BEYOND_Retailer","Dry Cat","Target","DC BEYOND SIMPLY 03LB",-0.490046882511167,0.52649918501995,-0.153432752581522,-0.451214349838692,10,10,10,0,0,0,0,0,-0.238078101168165,0,-6.70788203423793,0,0,0,0,6.02153682193254,"Retailer",0,NA,NA,-6.05822325651215,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM86BEYOND_ROM","Dry Cat","Target","DC BEYOND SIMPLY 03LB",-2.26199273457031,2.01598334904597,0,-2.29448478405746,0,2.84482063062263,0,0,0.371871569084536,0,0,0,0,0,0,0,0,0,0,13.2819401314301,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM86CWBEYONDSIMPORGS_Retailer","Wet Cat","Target","CW BEYOND SIMP ORGS 03OZ",-0.1,0.286710158829315,0,0,10,0,0.603038287155373,0,0.865077383832739,-0.464299593605042,-0.426916542306206,-0.381176193546914,-0.328681729342645,0,0,0,0,0,0,2.84978980863076,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ITEM86CWBEYONDSIMPORGS_ROM","Wet Cat","Target","CW BEYOND SIMP ORGS 03OZ",-2.1784177915661,1.46710261993995,0,0,0,10,0,0,1.53867546404947,0,0,0,-0.411708598999529,0,0,0,0,0,0,8.00739263956501,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM871CLTIDYCATSNONCLUMP_Retailer","Litter","Target","CL TIDY CATS NON-CLUMP 20LB",-0.317971182452167,0.1,-0.736966561202295,-1.0069628068045,0.266083313559189,0.180413233550587,0,0.389123457198063,-0.409902697317415,0,-0.00470284265319963,0,-0.009173634572397,NA,0,NA,NA,0,0,2.95372019953824,"Retailer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"ITEM871CLTIDYCATSNONCLUMP_ROM","Litter","Target","CL TIDY CATS NON-CLUMP 20LB",-1.1081649337293,0.263894026796359,0,0,0,0.835405201677509,4.12869944648863,7.87214172329647,0.518660289487568,-0.0248197907238367,0,0,0,NA,0,NA,NA,0,0,12.9750610746247,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM874CTDENTALIFEDNT_ROM","Cat Treats","Target","CT DENTALIFE DNT 19OZ",-2.5,1.64014996411662,0,0,0,0,0,10,0,0,0,0,-0.270920096522639,1,0,0.747709486251237,0,0,0,11.5080316041436,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
