"Item.Number","Market","PPG_Description","PPG_Item_no","PPG_Cat","Product_Name","Retailer","BRAND GROUP(C)","ListCost","OffInvoice","2021Q2","2021Q3","2021Q4","2022Q1","2022Q2","2022Q3","2022Q4","2023Q1","2023Q2"
3810013132,"ROM","DC PRO PLAN SPECIALIZED 05.5-7LB","ITEM2858DCPROPLANSPECIALIZED","Dry Cat","PURINA PRO PLAN DRY CAT FOOD ADULT CHICKEN AND RICE DRY BAG 7 POUND","Target","PRO PLAN",NA,0,0.00173787110789283,0.00361630050233196,0.00327883365329285,0.00223260507616253,0.00193134829355722,0.00362446353409116,0.0028482655690265,0.0076376223165214,0.00674371359448364
3810013134,"ROM","DC PRO PLAN ESSENTIALS 03.0-3.5LB","ITEM2855DCPROPLANESSENTIALS","Dry Cat","PURINA PRO PLAN DRY CAT FOOD ADULT CHICKEN AND RICE DRY BAG 3.5 POUND","Target","PRO PLAN",NA,0,0.902439024390244,0.905273129144301,0.904761904761905,0.811594202898551,0.826086956521739,0.777777777777778,0.767857142857143,0.843137254901961,0.92
3810013151,"ROM","DC PRO PLAN SPECIALIZED 05.5-7LB","ITEM2858DCPROPLANSPECIALIZED","Dry Cat","PURINA PRO PLAN FOCUS DRY CAT FOOD ADULT CHICKEN AND RICE DRY BAG 7 POUND","Target","PRO PLAN",NA,0,0.411440984793628,0.371876420441111,0.347374391981284,0.342020027583836,0.342029366978524,0.245409888768839,0.158840446673144,0.0590530774017013,0.0269748543779346
3810013154,"ROM","DC PRO PLAN ESSENTIALS 14-16LB","ITEM2854DCPROPLANESSENTIALS","Dry Cat","PURINA PRO PLAN DRY CAT FOOD ADULT CHICKEN AND RICE DRY BAG 16 POUND","Target","PRO PLAN",NA,0,0.140977443609023,0.0436681222707424,0.0519685039370079,0.0460122699386503,0.0333817126269956,0.0345744680851064,0.103448275862069,0.416666666666667,0.666666666666667
3810013155,"ROM","DC PRO PLAN ESSENTIALS 06-7LB","ITEM2856DCPROPLANESSENTIALS","Dry Cat","PURINA PRO PLAN DRY CAT FOOD ADULT CHICKEN AND RICE DRY BAG 7 POUND","Target","PRO PLAN",NA,0,0.430493273542601,0.641194206670195,0.778623237331451,0.862245103165346,0.92744837952203,0.947623348038351,0.941749525184426,0.951800630345385,0.944535537121325
3810013162,"ROM","DC PRO PLAN SPECIALIZED 03.5LB","ITEM2860DCPROPLANSPECIALIZED","Dry Cat","PURINA PRO PLAN FOCUS DRY CAT FOOD ADULT SALMON AND RICE FORMULA DRY BAG 3.5 POUND","Target","PRO PLAN",NA,0,0.169082881923787,0.124362641462505,0.126308295584377,0.119020568918319,0.0725730366977656,0.0853793894153951,0.094132412927518,0.132168488388998,0.269230769230769
3810013164,"ROM","DC PRO PLAN SPECIALIZED 05.5-7LB","ITEM2858DCPROPLANSPECIALIZED","Dry Cat","PURINA PRO PLAN DRY CAT FOOD ADULT TURKEY AND RICE DRY BAG 7 POUND","Target","PRO PLAN",NA,0,0.0141926140477915,0.0136306711241743,0.0154389347288049,0.0144315592123146,0.00627853739545543,0.0257104945254291,0.0338797120484889,0.0157762726570066,0.020475600401251
3810013167,"ROM","DC PRO PLAN KITTEN 05.5-7LB","ITEM2853DCPROPLANKITTEN","Dry Cat","PURINA PRO PLAN DRY CAT FOOD UNDER ONE YEAR CHICKEN AND RICE DRY BAG 7 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,1,1,1
3810013170,"ROM","DC PRO PLAN KITTEN 03.2-3.5LB","ITEM2852DCPROPLANKITTEN","Dry Cat","PURINA PRO PLAN DRY CAT FOOD UNDER ONE YEAR CHICKEN AND RICE DRY BAG 3.5 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,1,1,1
3810013186,"ROM","DD PRO PLAN SPECIALIZED 16-18LB","ITEM1618DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.00102768860295395,0.00198072038800512,0.00165964884154021,0.0010374741594829,0.00159190716846411,0.00378151413260047,0.000602230178798125,0.00959895000558078,0.0250423574953257
3810013187,"ROM","DD PRO PLAN SPECIALIZED 24-34LB","ITEM1619DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.00163671770845237,0.00120912469985159,0.0014591407752269,0.00100738742382577,0.0015648412432447,0.00177486456169881,0.000751522262021887,0.000761572716200499,0
3810013188,"ROM","DD PRO PLAN SPECIALIZED 04-6LB","ITEM1621DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 6 POUND","Target","PRO PLAN",NA,0,0.00430026684947579,0.0024717148583213,0.00186800987113893,0.00261751423647297,0.00214963797110958,0.00255682886986094,0.00206459221258528,0.00155397895757094,0.00363812436828932
3810013190,"ROM","DD PRO PLAN SPECIALIZED 04-6LB","ITEM1621DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 6 POUND","Target","PRO PLAN",NA,0,0.562176572898751,0.575068888147051,0.597437693967679,0.565715748673263,0.564329409089601,0.534207387311725,0.534319251816557,0.569486224587033,0.605103759306984
3810013192,"ROM","DD PRO PLAN SPECIALIZED 16-18LB","ITEM1618DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.00123322632354474,0.00180065489818647,0.00165964884154021,0.00177852713054211,0.00145924823775876,0.00681083741532682,0.00160594714346167,0.00194184418717549,0.000967434228983943
3810013250,"ROM","DD PRO PLAN SPECIALIZED 24-34LB","ITEM1619DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.00208309526530301,0.000537388755489594,0.000729570387613451,0.000629617139891106,0.000361117209979546,0.00145216191411721,0.000858882585167871,0.000856769305725561,0.000597450083045562
3810013252,"ROM","DD PRO PLAN SPECIALIZED 16-18LB","ITEM1618DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.297824157136054,0.267968059983416,0.267203463487975,0.262332751754962,0.280786158048789,0.362722474547429,0.325354051122115,0.279878827488302,0.261529719901993
3810013253,"ROM","DD PRO PLAN SPECIALIZED 24-34LB","ITEM1619DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.138899006780178,0.12449376299893,0.107965960191235,0.105143040199543,0.104724592756085,0.129798427018215,0.106309695023677,0.082096491643929,0.0745253259090203
3810013263,"ROM","DD PRO PLAN DEV PUPPY 24-34LB","ITEM1616DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER TWO YEARS CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.0402989800520049,0.0655329466889479,0.0866857856982901,0.104085668627967,0.101723333578872,0.0614220431428431,0.0605540486645744,0.0300487218561525,0.026584149466722
3810013264,"ROM","DD PRO PLAN DEV PUPPY 16-18LB","ITEM1308DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER TWO YEARS CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.438141430303636,0.46551638296813,0.468481842816825,0.478046699720786,0.440094899169632,0.420171574169483,0.442968761416721,0.461451940885335,0.488540582354911
3810013270,"ROM","DD PRO PLAN DEV PUPPY 24-34LB","ITEM1616DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER ONE YEAR CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.942430028497136,0.91153052196992,0.837464151815706,0.840810153863109,0.85267655136853,0.891897204068596,0.906036821037729,0.927024532635058,0.968099020639934
3810013271,"ROM","DD PRO PLAN DEV PUPPY 16-18LB","ITEM1308DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER ONE YEAR CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.00031251171918947,0.00248939242228947,0.00197151748686723,0.00610064701021932,0.00260972716488731,0.00474234282358333,0.00243556707308163,0.00098953239646605,0.00207668685379346
3810013274,"ROM","DD PRO PLAN DEV PUPPY 24-34LB","ITEM1616DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER ONE YEAR LAMB AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.00383799810019094,0.0131065893377896,0.0216714464245725,0.0183680591696413,0.0210462069473529,0.0294825807085647,0.0250568477232722,0.027902384580713,0.00531682989334439
3810013276,"ROM","DD PRO PLAN DEV PUPPY 16-18LB","ITEM1308DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER ONE YEAR LAMB AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.00406265234946311,0.00419600922734791,0.0171985327966863,0.0124272619856972,0.00521945432977462,0.00467708818633082,0.00507085064615594,0.00390139639513348,0.00370948189258856
3810013540,"ROM","DD PRO PLAN DEV PUPPY 04-6LB","ITEM1307DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER ONE YEAR CHICKEN AND RICE DRY BAG 5 POUND","Target","PRO PLAN",NA,0,0.000822808752298979,0.00256474299105063,0.000765070843647445,0.00159798111066479,0.00169711927203389,0.00387386865944547,0.00149373787738354,0.00305171683485695,0.0017447348264774
3810013543,"ROM","DD PRO PLAN SPECIALIZED 04-6LB","ITEM1621DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 5 POUND","Target","PRO PLAN",NA,0,0.000716711141579298,0.00218092487498939,0.00158062373711756,0.00236822716633268,0.00155251631246803,0.00182630633561496,0.00175490338069749,0.00188697444847899,0.00198443147361235
3810013561,"ROM","DT BEGGIN MT 32OZ","ITEM97BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND CHEESE BAG 32 OUNCE","Target","BEGGIN'",NA,0,0.00831105420462277,0.00427712254557065,0.00214896773414452,0.194174810449964,0.208527594841396,0.417904260687766,0.531971059835745,0.440030500712004,0.609026250349576
3810013676,"ROM","DD PRO PLAN SPORT BREEDER 37.5LB","ITEM1626DDPROPLANSPORTBREEDER","Dry Dog","PURINA PRO PLAN SPORT DRY DOG FOOD ALL LIFE STAGES CHICKEN DRY BAG 37.5 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,1,1,1
3810013693,"ROM","DT BUSY CWNOLA CW 20OZ","ITEM230BUSYCWNOLACW","Dog Treats","PURINA BUSY CHEWNOLA BEEFHIDE CHEW BONE UNFLAVORED BAG 20 OUNCE","Target","BUSY",NA,0,1,1,1,1,1,1,1,1,1
3810013693,"Retailer","DT BUSY CWNOLA CW 20OZ","ITEM230BUSYCWNOLACW","Dog Treats","PURINA BUSY CHEWNOLA BEEFHIDE CHEW BONE UNFLAVORED BAG 20 OUNCE","Target","BUSY",9.52927980635962,0.04,1,1,1,1,1,1,1,1,1
3810013736,"ROM","DD MOIST AND MEATY 036OZ","ITEM1221DDMOISTANDMEATY","Dry Dog","PURINA MOIST & MEATY MOIST DOG FOOD ADULT BURGER WITH CHEDDAR CHEESE MOIST ENVELOPE IN BOX 36 OUNCE","Target","MOIST & MEATY",NA,0,0.561407271998323,0.566935272051304,0.566392075270259,0.566359394989282,0.566090046723764,0.578315477110211,0.541083073555078,0.586385205881765,0.569969182075629
3810013871,"ROM","DD MOIST AND MEATY 072OZ","ITEM950DDMOISTANDMEATY","Dry Dog","PURINA MOIST MEATY RS SHN MOIST DOG FOOD ADULT AWAKEN BACON AND EGG MOIST ENVELOPE IN BOX 72 OUNCE","Target","MOIST & MEATY",NA,0,0.242790009968025,0.2416363033139,0.24234250845026,0.234231566274365,0.230715071533597,0.233081737023015,0.190499955818436,0.180336438549406,0.194245757208634
3810013884,"ROM","CW PRO PLAN SPECIALIZED 03OZ","ITEM338CWPROPLANSPECIALIZED","Wet Cat","PURINA PRO PLAN WET CAT FOOD SENIOR SALMON AND TUNA ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.0137623585683341,0.0303542964601239,0.0210626568542484,0.0215640250409165,0.0132371763002781,0.00403431051649581,0.0149646469914121,0.0183526272723803,0.0210112723557313
3810014017,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT WHITE MT CHCKN AND VGTBL ENTR WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.206758256875029,0.195858813441844,0.259128108387706,0.195951311635957,0.193894735561396,0.203811202195903,0.268643165231025,0.278877166343124,0.245618968971284
3810014024,"ROM","DD PRO PLAN SPECIALIZED 16-18LB","ITEM1618DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.000822150882363158,0.00108039293891188,0.000995789304924129,0.000889263565271057,0.000795953584232053,0.00593328142380702,0.00647317144850812,0.000672383721321153,0.000644956152655962
3810014026,"ROM","DD PRO PLAN SPECIALIZED 24-34LB","ITEM1619DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.000148792518950215,0.000268694377744797,0,0,0,0.000322702647581602,0.000751522262021887,0.00104716248477569,0.000298725041522781
3810014027,"ROM","DD PRO PLAN SPECIALIZED 04-6LB","ITEM1621DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 6 POUND","Target","PRO PLAN",NA,0,0.0159086580318503,0.0129075857801372,0.0106265333846413,0.0205912366371224,0.0357167125873126,0.0680306415241914,0.0277993212240183,0.0447816776113035,0.0697210153938964
3810014034,"ROM","DD PRO PLAN SPECIALIZED 24-34LB","ITEM1619DDPROPLANSPECIALIZED","Dry Dog","PURINA PRO PLAN DRY DOG FOOD ADULT CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0,0.000403041566617196,0.000486380258408968,0.000251846855956443,0.000481489613306062,0.00129081059032641,0.00171776517033574,0.000856769305725561,0.000298725041522781
3810014035,"ROM","DD PRO PLAN SAVOR SENIOR 16-18LB","ITEM80078DDPROPLANSAVORSENIOR","Dry Dog","PURINA PRO PLAN DRY DOG FOOD SENIOR CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,NA,1,1
3810014039,"ROM","DD PRO PLAN SAVOR SENIOR 04-6LB","ITEM40021DDPROPLANSAVORSENIOR","Dry Dog","PURINA PRO PLAN DRY DOG FOOD SENIOR CHICKEN AND RICE FORMULA DRY BAG 6 POUND","Target","PRO PLAN",NA,0,NA,1,NA,NA,1,1,1,1,NA
3810014137,"ROM","DC PRO PLAN SPECIALIZED 03.5LB","ITEM2860DCPROPLANSPECIALIZED","Dry Cat","PURINA PRO PLAN FOCUS DRY CAT FOOD ADULT CHICKEN AND RICE DRY BAG 3.5 POUND","Target","PRO PLAN",NA,0,0.181563703541347,0.383774820710525,0.126721668188108,0.12158852785983,0.178424842556829,0.0588873845853611,0.060596171948541,0.0858037826621377,0.115384615384615
3810014180,"ROM","DT BEGGIN MT 25OZ","ITEM646BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND BEEF BAG 25 OUNCE","Target","BEGGIN'",NA,0,0.108201148814838,0.105778978585073,0.102498048024408,0.103516207733195,0.108021791143705,0.12266852386472,0.132155681442477,0.129864533066525,0.134545746129139
3810014180,"Retailer","DT BEGGIN MT 25OZ","ITEM646BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND BEEF BAG 25 OUNCE","Target","BEGGIN'",9.31154279279279,1.45372408148418,0.464632013988237,0.223325728090189,0.213133940182055,0.212195828505214,0.213091527344857,0.15267328719029,0.0330940254852631,0.0325200841905552,0.0245711636532221
3810014231,"ROM","DT BEGGIN MT 48OZ","ITEM344BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON BAG 48 OUNCE","Target","BEGGIN'",NA,0,0.6129781632337,0.676600441501104,0.764541240269396,0.839678920573445,0.753377010125074,0.735814150170468,0.739365607714523,0.760158629806311,0.756473878913652
3810014231,"Retailer","DT BEGGIN MT 48OZ","ITEM344BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON BAG 48 OUNCE","Target","BEGGIN'",14.8667656735515,0.18,0.667041936391782,0.601001669449082,0.648765934363982,0.63754427390791,0.66483660130719,0.687610843678743,0.676410605030592,0.69786432160804,0.676181102362205
3810014288,"ROM","DD PRO PLAN DEV PUPPY 16-18LB","ITEM1308DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN SAVOR DRY DOG FOOD FOR PUPPIES UP TO ONE YEAR OLD CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,0.00500018750703151,0.00364281091128359,0.00763963026161051,0.00634467289062809,0.00711743772241993,0.00322479312003666,0.00441446531996045,0.00346336338763117,0.00155751514034509
3810014289,"ROM","DD PRO PLAN DEV PUPPY 24-34LB","ITEM1616DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN DRY DOG FOOD UNDER ONE YEAR CHICKEN AND RICE DRY BAG 34 POUND","Target","PRO PLAN",NA,0,0.0134329933506683,0.00982994200334218,0.0541786160614313,0.0367361183392825,0.0245539081052451,0.0171981720799961,0.00835228257442406,0.0150243609280762,0
3810014290,"ROM","DD PRO PLAN DEV PUPPY 04-6LB","ITEM1307DDPROPLANDEVPUPPY","Dry Dog","PURINA PRO PLAN SAVOR DRY DOG FOOD FOR PUPPIES UP TO ONE YEAR OLD CHICKEN AND RICE DRY BAG 6 POUND","Target","PRO PLAN",NA,0,0.0705177956048436,0.0677021125985305,0.0446919958670873,0.0696108536475018,0.0972737853151664,0.0675780436416371,0.0747167686267246,0.0836765497533602,0.0801164784970156
3810014300,"ROM","DT BEGGIN MT 25OZ","ITEM646BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT HICKORY SMOKE BAG 25 OUNCE","Target","BEGGIN'",NA,0,0.00931979857452184,0.00948776812208671,0.00978815909508604,0.00861016568392028,0.00871798968604147,0.00878630867458467,0.00949667264089218,0.0102686019322071,0.0107464877472845
3810014302,"ROM","DT BEGGIN MT 06OZ","ITEM33BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT HICKORY SMOKE BAG 6 OUNCE","Target","BEGGIN'",NA,0,0.00800971032344694,0.00657385773757763,0.00729595649567275,0.00832443298518458,0.00863632101097561,0.00699940764550629,0.00779941376166171,0.00802089979282129,0.00808362870185449
3810014335,"ROM","DD PRO PLAN SPORT SMALL BITES 06LB","ITEM1625DDPROPLANSPORTSMALLBITES","Dry Dog","PURINA PRO PLAN SPORT DRY DOG FOOD ALL AGES LAMB AND RICE SMALL BITES 27 17 BAG 6 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,1,1,1
3810014392,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD CHICKEN PASTA AND SPINACH ENTR WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.000581463098997103,0.00240143540603327,0.00587656183475934,0.00662155840103954,0,0,0,0,0
3810014394,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT SEAFOOD STEW ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.00154792765046368,0.00423898796552787,0.00523053185064908,0.00685860545600676,0.00226776437021088,0.000563327696300852,0,0.000926309580645758,0.00174561697398046
3810014396,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT TURKEY AND CHEESE ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.00106627974284755,0.00555273366514498,0.00358826594769736,0.0055610279703452,0.000431955118135405,0.000519994796585402,0,0.0000882199600615008,0.0000623434633564449
3810014399,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT TURKEY AND VEGETABLE ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.000733034315538582,0.00521193539834759,0.00389332402445057,0.00588797776889464,0.00322166525609323,0.00110498894274398,0.000255124584497724,0.000198494910138377,0.00118452580377245
3810014493,"ROM","DT BUSY CW 17-21OZ","ITEM43BUSYCW","Dog Treats","PURINA BUSY BONE DOG CHEW TREAT REAL PORK BAG 21 OUNCE","Target","BUSY",NA,0,0.283225852047717,0.271136781554563,0.280205867137452,0.259599677226933,0.259545144945318,0.267368806519827,0.253310374015827,0.248826253257829,0.239431334337523
3810014493,"Retailer","DT BUSY CW 17-21OZ","ITEM43BUSYCW","Dog Treats","PURINA BUSY BONE DOG CHEW TREAT REAL PORK BAG 21 OUNCE","Target","BUSY",7.19671247118693,0,0.268319925622716,0.274753337202554,0.264714871954183,0.260952069045234,0.255892643821744,0.258033192804719,0.247211556043152,0.246950546852838,0.250800711743772
3810014845,"ROM","DT BEGGIN MT 06OZ","ITEM33BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND PEANUT BUTTER BAG 6 OUNCE","Target","BEGGIN'",NA,0,0.0341472033915131,0.0313230227942178,0.0331523699917297,0.021059507053991,0.00846436811196019,0.0061711105972165,0.00607876611173444,0.00700887404999662,0.0125734796024332
3810014852,"ROM","DT BEGGIN MT 25OZ","ITEM646BEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT BACON AND PEANUT BUTTER BAG 25 OUNCE","Target","BEGGIN'",NA,0,0.0747021854105763,0.0715988446664294,0.067189314683419,0.0700485510608962,0.0608910806998509,0.0516224549994418,0.0582820274339166,0.0577580662805304,0.0652450893500074
3810014943,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT BEEF AND CHEESE ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.01155197122196,0.013778901353016,0.00437200192624157,0.00609865764499208,0.0224788723552468,0,0,0.0154722371454862,0.0306604529352363
3810014946,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT CHICKEN AND CHEESE ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.0115081634435206,0.0179500039495037,0.00514618546267463,0.0117596490956677,0.0101313633108266,0.0172107011115842,0.0276935381476114,0.0184999241198069,0.0291743094557453
3810014948,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT SALMON AND CHEESE ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.00517782063141453,0.0147647630058719,0.0207533508332956,0.0183490292362917,0.0272471709099538,0.000413677527133545,0,0,0
3810015094,"ROM","DD PRO PLAN SPORT 18LB","ITEM1622DDPROPLANSPORT","Dry Dog","PURINA PRO PLAN SPORT DRY DOG FOOD ALL AGES CHICKEN AND RICE DRY BAG 18 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,1,1,1
3810015096,"ROM","DD PRO PLAN SPORT CHIK/SAL 06LB","ITEM1624DDPROPLANSPORTCHIKSAL","Dry Dog","PURINA PRO PLAN SPORT DRY DOG FOOD ALL AGES CHICKEN AND RICE FORMULA DRY BAG 6 POUND","Target","PRO PLAN",NA,0,1,1,1,1,1,1,1,1,1
3810015305,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT BEEF AND CARROTS ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.00522429542951784,0.0334708773957283,0.0182295453515177,0.0238579667360493,0.0122162666810268,0.017069110861764,0,0.000396989820276753,0
3810015307,"ROM","CW PRO PLAN ESSENTIAL 03OZ","ITEM308CWPROPLANESSENTIAL","Wet Cat","PURINA PRO PLAN WET CAT FOOD ADULT CHICKEN AND TOMATO ENTREE WET CAN 3 OUNCE","Target","PRO PLAN",NA,0,0.0268907802899431,0.0144912786824494,0.0106471854944323,0.0104850744785073,0,0,0,0,0
3810015334,"ROM","DW PRO PLAN ESSENTIAL GR FR 13OZ","ITEM681DWPROPLANESSENTIALGRFR","Wet Dog","PURINA PRO PLAN WET DOG FOOD ADULT CLASSIC BEEF AND PEAS ENTREE WET CAN 13 OUNCE","Target","PRO PLAN",NA,0,0.154813210143422,0.137623631115232,0.145400212829174,0.127078987477799,0.128723333574371,0.102918495983396,0.13220262287151,0.109029661819443,0.118900207806018
3810015336,"ROM","DW PRO PLAN ESSENTIAL GR FR 13OZ","ITEM681DWPROPLANESSENTIALGRFR","Wet Dog","PURINA PRO PLAN WET DOG FOOD ADULT CHICKEN AND CARROTS ENTREE WET CAN 13 OUNCE","Target","PRO PLAN",NA,0,0.103858718427721,0.0870964754002048,0.0799862851678689,0.0658891826724138,0.111351316571219,0.0478946034971977,0.0802231474117427,0.124520347751103,0.06210784674468
3810015338,"ROM","DW PRO PLAN ESSENTIAL GR FR 13OZ","ITEM681DWPROPLANESSENTIALGRFR","Wet Dog","PURINA PRO PLAN WET DOG FOOD ADULT TURKEY AND SWEET POTATO ENTREE WET CAN 13 OUNCE","Target","PRO PLAN",NA,0,0.12502086832682,0.149047203962459,0.0666737011049126,0.117475151949411,0.145764827598148,0.121135229618901,0.085034235011984,0.0615075234205387,0.06110057844815
3810015490,"ROM","DT BUSY CW 06.5-7OZ","ITEM649BUSYCW","Dog Treats","PURINA BUSY BONE DOG CHEW TREAT REAL PORK BAG 6.5 OUNCE","Target","BUSY",NA,0,0.435686756356273,0.433268791519469,0.400503905503651,0.391131200239835,0.446962614538298,0.473823173632938,0.469902164752249,0.499204420627624,0.52175701675283
3810015490,"Retailer","DT BUSY CW 06.5-7OZ","ITEM649BUSYCW","Dog Treats","PURINA BUSY BONE DOG CHEW TREAT REAL PORK BAG 6.5 OUNCE","Target","BUSY",2.69673549414864,0.38,1,0.998250065622539,0.997407795417305,0.999452212377261,0.997062494000192,0.999338971074286,0.999623176840892,0.999645130525429,1
3810015689,"ROM","DT BEGGIN MT 03OZ","ITEM900DTBEGGINMT","Dog Treats","PURINA BEGGIN' DOG TREAT ORIGINAL WITH BACON BAG 3 OUNCE","Target","BEGGIN'",NA,0,0.00115875137946288,0.000454244442215196,0.000301741798992488,0.000173633996951628,0.0000870282014858841,0.0000458969585953192,0.00000874605900759022,0,0.00000787388542592783
